actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
182,PT11M27.00S,2022-01-13T02:08:27.2Z,2,REGULAR,3pt,Jump Shot,[],1629111,67.49342969776609,51.71568627450981,1610612759,36,41,2022-01-13T02:08:34Z,1820000,9.0,253.0,1,right,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M27.00S,2022-01-13T02:08:27.2Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,36,41,2022-01-13T02:08:34Z,1830000,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,
184,PT11M17.00S,2022-01-13T02:08:37.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,26.62614980289093,86.02941176470588,1610612745,36,41,2022-01-13T02:08:45Z,1840000,-180.0,198.0,1,left,MISS G. Mathews 26' pullup 3PT,[1629726],1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
185,PT11M14.00S,2022-01-13T02:08:40.2Z,2,REGULAR,rebound,defensive,[],1629719,,,1610612759,36,41,2022-01-13T02:08:45Z,1850000,,,0,,D. Cacok REBOUND (Off:0 Def:1),[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,
186,PT11M06.00S,2022-01-13T02:08:48.3Z,2,REGULAR,3pt,Jump Shot,[],1627854,95.87713534822602,95.58823529411765,1610612759,39,41,2022-01-13T02:08:52Z,1860000,228.0,-14.0,1,right,B. Forbes 3PT  (15 PTS) (D. Murray 3 AST),"[1627854, 1627749]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,22.83,Made,15.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
188,PT10M48.00S,2022-01-13T02:09:06.1Z,2,REGULAR,3pt,Jump Shot,[],1628464,22.026938239159,10.53921568627451,1610612745,39,41,2022-01-13T02:09:10Z,1880000,197.0,155.0,1,left,MISS D. Theis 25' 3PT,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,,
189,PT10M45.00S,2022-01-13T02:09:09.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,39,41,2022-01-13T02:09:10Z,1890000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,188.0,2.0,2.0,0.0,,,,,,,,,
190,PT10M39.00S,2022-01-13T02:09:15.9Z,2,REGULAR,3pt,Jump Shot,[],1629111,70.90998685939553,24.019607843137255,1610612759,39,41,2022-01-13T02:09:20Z,1900000,-130.0,221.0,1,right,MISS J. Landale 25' 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M34.00S,2022-01-13T02:09:20.9Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,39,41,2022-01-13T02:09:20Z,1910000,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,190.0,3.0,3.0,0.0,,,,,,,,,
192,PT10M23.00S,2022-01-13T02:09:30.8Z,2,REGULAR,turnover,bad pass,[],1630224,,,1610612745,39,41,2022-01-13T02:09:37Z,1920000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1627749]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,1.0,,,,,Murray,1627749.0,
193,PT10M23.00S,2022-01-13T02:09:30.8Z,2,REGULAR,steal,,[],1627749,,,1610612759,39,41,2022-01-13T02:09:32Z,1930000,,,0,,D. Murray STEAL (1 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT10M22.00S,2022-01-13T02:09:37.5Z,2,REGULAR,foul,personal,[],201569,,,1610612759,39,41,2022-01-13T02:11:48Z,1940000,,,0,,E. Gordon personal FOUL (1 PF),"[201569, 1627749]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,2005.0,,1.0,0.0,Murray,1627749.0,,,
196,PT10M22.00S,2022-01-13T02:09:54.0Z,2,REGULAR,substitution,out,[],1629726,,,1610612759,39,41,2022-01-13T02:10:01Z,1960000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M22.00S,2022-01-13T02:09:54.0Z,2,REGULAR,substitution,in,[],1630528,,,1610612759,39,41,2022-01-13T02:10:01Z,1970000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M22.00S,2022-01-13T02:10:07.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612759,39,41,2022-01-13T02:11:14Z,1980000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,2005.0,,,,,,,,Common Foul Upheld
199,PT10M14.00S,2022-01-13T02:11:47.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,39,41,2022-01-13T02:11:47Z,1990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M07.00S,2022-01-13T02:11:56.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629719,88.12417871222075,49.50980392156863,1610612759,41,41,2022-01-13T02:12:00Z,2000000,-2.0,59.0,1,right,D. Cacok floating Jump Shot (2 PTS) (B. Forbes 1 AST),"[1629719, 1627854]",1610612759.0,SAS,floating,,,Cacok,D. Cacok,,,,,5.92,Made,2.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,,
202,PT09M43.00S,2022-01-13T02:12:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201569,6.1268068331143235,54.65686274509803,1610612745,41,43,2022-01-13T02:12:26Z,2020000,-23.0,5.0,1,left,E. Gordon driving finger roll Layup (11 PTS),[201569],1610612745.0,HOU,driving finger roll,,,Gordon,E. Gordon,,,,,2.39,Made,11.0,,,,,,,,,,,,,,,,,,
203,PT09M30.00S,2022-01-13T02:12:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,92.19776609724047,35.294117647058826,1610612759,41,43,2022-01-13T02:12:42Z,2030000,-74.0,21.0,1,right,MISS D. Murray 7' Layup,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,7.64,Missed,,,,,,,,,,,,,,,,,,,
204,PT09M25.00S,2022-01-13T02:12:38.7Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612759,41,43,2022-01-13T02:12:38Z,2040000,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,203.0,3.0,2.0,1.0,,,,,,,,,
205,PT09M25.00S,2022-01-13T02:12:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627749,94.40999984741211,50.0,1610612759,41,43,2022-01-13T02:12:38Z,2050000,0.0,0.0,1,right,MISS D. Murray putback Layup,[1627749],1610612759.0,SAS,putback,,,Murray,D. Murray,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
206,PT09M23.00S,2022-01-13T02:12:40.0Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612759,41,43,2022-01-13T02:12:40Z,2060000,,,0,,D. Murray REBOUND (Off:2 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,205.0,4.0,2.0,2.0,,,,,,,,,
207,PT09M21.00S,2022-01-13T02:12:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629719,88.83048620236531,50.74295343137255,1610612759,41,43,2022-01-13T02:12:54Z,2070000,4.0,52.0,1,right,MISS D. Cacok Layup,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,5.26,Missed,,,,,,,,,,,,,,,,,,,
208,PT09M19.00S,2022-01-13T02:12:43.8Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612745,41,43,2022-01-13T02:12:54Z,2080000,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,207.0,1.0,1.0,0.0,,,,,,,,,
209,PT09M14.00S,2022-01-13T02:12:50.2Z,2,REGULAR,3pt,Jump Shot,[],1628464,30.831143232588698,65.68627450980392,1610612745,41,46,2022-01-13T02:13:28Z,2090000,-78.0,237.0,1,left,D. Theis 24' 3PT  (5 PTS) (E. Gordon 1 AST),"[1628464, 201569]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,24.99,Made,5.0,E. Gordon,201569.0,1.0,,,,,,,,,,,,,,,
211,PT08M54.00S,2022-01-13T02:13:10.2Z,2,REGULAR,3pt,Jump Shot,[],1627854,73.66951379763469,79.16666666666666,1610612759,41,46,2022-01-13T02:13:21Z,2110000,146.0,195.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,,
212,PT08M54.00S,2022-01-13T02:13:10.2Z,2,REGULAR,rebound,defensive,[],1630224,,,1610612745,41,46,2022-01-13T02:13:21Z,2120000,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,211.0,4.0,4.0,0.0,,,,,,,,,
213,PT08M46.00S,2022-01-13T02:13:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,5.995400788436268,44.85294117647059,1610612745,41,46,2022-01-13T02:13:42Z,2130000,26.0,4.0,1,left,MISS J. Green driving finger roll Layup - blocked,"[1630224, 1629111]",1610612745.0,HOU,driving finger roll,,,Green,J. Green,,,,,2.6,Missed,,,,,Landale,1629111.0,,,,,,,,,,,,,
214,PT08M46.00S,2022-01-13T02:13:18.9Z,2,REGULAR,block,,[],1629111,,,1610612745,41,46,2022-01-13T02:13:21Z,2140000,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M46.00S,2022-01-13T02:13:18.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,41,46,2022-01-13T02:13:42Z,2150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,
216,PT08M46.00S,2022-01-13T02:13:25.8Z,2,REGULAR,foul,personal,[],1627854,,,1610612745,41,46,2022-01-13T02:13:57Z,2160000,,,0,,B. Forbes loose ball personal FOUL (2 PF),"[1627854, 1628464]",1610612759.0,SAS,loose ball,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,204059.0,,2.0,0.0,Theis,1628464.0,,,
218,PT08M46.00S,2022-01-13T02:13:35.2Z,2,REGULAR,substitution,out,[],1627854,,,1610612745,41,46,2022-01-13T02:13:45Z,2180000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M46.00S,2022-01-13T02:13:35.2Z,2,REGULAR,substitution,out,[],1629111,,,1610612745,41,46,2022-01-13T02:13:45Z,2190000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M46.00S,2022-01-13T02:13:35.2Z,2,REGULAR,substitution,in,[],1627751,,,1610612745,41,46,2022-01-13T02:13:45Z,2200000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M46.00S,2022-01-13T02:13:35.2Z,2,REGULAR,substitution,in,[],1630170,,,1610612745,41,46,2022-01-13T02:13:45Z,2210000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M37.00S,2022-01-13T02:13:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630224,6.783837056504599,43.872549019607845,1610612745,41,48,2022-01-13T02:14:02Z,2220000,31.0,11.0,1,left,J. Green driving Layup (7 PTS) (J. Tate 5 AST),"[1630224, 1630256]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,3.26,Made,7.0,J. Tate,1630256.0,5.0,,,,,,,,,,,,,,,
223,PT08M36.00S,2022-01-13T02:14:01.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,41,48,2022-01-13T02:14:01Z,2230000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M36.00S,2022-01-13T02:16:20.4Z,2,REGULAR,substitution,out,[],1629719,,,1610612759,41,48,2022-01-13T02:16:39Z,2240000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M36.00S,2022-01-13T02:16:20.4Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,41,48,2022-01-13T02:16:39Z,2250000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M27.00S,2022-01-13T02:17:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.64323258869908,52.69607843137255,1610612759,43,48,2022-01-13T02:23:09Z,2285000,13.0,7.0,1,right,L. Walker IV driving Layup (5 PTS) (D. Murray 4 AST),"[1629022, 1627749]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,1.53,Made,5.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,,
230,PT08M27.00S,2022-01-13T02:17:21.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,43,48,2022-01-13T02:25:04Z,2290000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M27.00S,2022-01-13T02:17:33.4Z,2,REGULAR,instantreplay,challenge,[],0,,,1610612745,43,48,2022-01-13T02:24:32Z,2300000,,,0,,,[],1610612759.0,SAS,overturned,,,,,,,,,,,,,,,,,,,,,204059.0,,,,,,,,No Foul on L. Walker IV
233,PT08M09.00S,2022-01-13T02:20:28.9Z,2,REGULAR,3pt,Jump Shot,[],1630224,28.465834428383708,76.22549019607843,1610612745,43,48,2022-01-13T02:21:46Z,2320000,-131.0,215.0,1,left,MISS J. Green 25' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
234,PT08M05.00S,2022-01-13T02:20:32.9Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,43,48,2022-01-13T02:21:46Z,2330000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,,,,,
235,PT08M01.00S,2022-01-13T02:20:36.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,78.53153745072274,8.823529411764707,1610612759,43,48,2022-01-13T02:21:28Z,2340000,-206.0,149.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M57.00S,2022-01-13T02:20:40.2Z,2,REGULAR,rebound,defensive,[],1630528,,,1610612745,43,48,2022-01-13T02:20:40Z,2350000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,
237,PT07M54.00S,2022-01-13T02:20:43.1Z,2,REGULAR,turnover,lost ball,[],1630528,,,1610612745,43,48,2022-01-13T02:21:11Z,2360000,,,0,,J. Christopher lost ball TURNOVER (1 TO),"[1630528, 1629022]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,1.0,,,,,Walker IV,1629022.0,
238,PT07M54.00S,2022-01-13T02:20:43.1Z,2,REGULAR,steal,,[],1629022,,,1610612759,43,48,2022-01-13T02:20:45Z,2370000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M50.00S,2022-01-13T02:20:47.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,94.03745072273325,49.754901960784316,1610612759,45,48,2022-01-13T02:21:00Z,2380000,-1.0,4.0,1,right,D. Murray cutting DUNK (7 PTS) (L. Walker IV 1 AST),"[1627749, 1629022]",1610612759.0,SAS,cutting,,,Murray,D. Murray,,,,,0.37,Made,7.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,,
241,PT07M42.00S,2022-01-13T02:20:55.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628464,6.783837056504599,53.18627450980392,1610612745,45,50,2022-01-13T02:21:16Z,2400000,-16.0,11.0,1,left,D. Theis Layup (7 PTS) (J. Tate 6 AST),"[1628464, 1630256]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,1.95,Made,7.0,J. Tate,1630256.0,6.0,,,,,,,,,,,,,,,
243,PT07M30.00S,2022-01-13T02:21:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,84.97043363994744,46.568627450980394,1610612759,45,50,2022-01-13T02:22:15Z,2420000,-17.0,89.0,1,right,MISS L. Walker IV 9' Layup - blocked,"[1629022, 1630528]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,9.05,Missed,,,,,Christopher,1630528.0,,,,,,,,,,,,,
244,PT07M30.00S,2022-01-13T02:21:07.9Z,2,REGULAR,block,,[],1630528,,,1610612759,45,50,2022-01-13T02:21:10Z,2430000,,,0,,J. Christopher BLOCK (1 BLK),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M27.00S,2022-01-13T02:21:10.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,50,2022-01-13T02:28:38Z,2440000,,,0,,J. Tate REBOUND (Off:0 Def:3),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,243.0,3.0,3.0,0.0,,,,,,,,,
246,PT07M27.00S,2022-01-13T02:21:15.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,45,50,2022-01-13T02:21:15Z,2450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M22.00S,2022-01-13T02:21:30.8Z,2,REGULAR,3pt,Jump Shot,[],1630224,34.37910643889619,44.11764705882353,1610612745,45,50,2022-01-13T02:21:42Z,2460000,29.0,271.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
248,PT07M18.00S,2022-01-13T02:21:34.8Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,45,50,2022-01-13T02:21:42Z,2470000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:4),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,247.0,5.0,4.0,1.0,,,,,,,,,
249,PT07M09.00S,2022-01-13T02:21:43.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,94.1688567674113,45.34313725490196,1610612759,45,50,2022-01-13T02:22:42Z,2480000,-23.0,2.0,1,right,MISS K. Bates-Diop Layup - blocked,"[1628966, 1630256]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,2.34,Missed,,,,,Tate,1630256.0,,,,,,,,,,,,,
250,PT07M09.00S,2022-01-13T02:21:43.5Z,2,REGULAR,block,,[],1630256,,,1610612759,45,50,2022-01-13T02:21:46Z,2490000,,,0,,J. Tate BLOCK (2 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M09.00S,2022-01-13T02:21:43.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,45,50,2022-01-13T02:22:42Z,2500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,249.0,,,,,,,,,,,,
252,PT07M09.00S,2022-01-13T02:21:49.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,45,50,2022-01-13T02:21:49Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M09.00S,2022-01-13T02:21:51.3Z,2,REGULAR,substitution,out,[],1630224,,,1610612759,45,50,2022-01-13T02:21:59Z,2520000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M09.00S,2022-01-13T02:21:51.3Z,2,REGULAR,substitution,in,[],1629645,,,1610612759,45,50,2022-01-13T02:21:59Z,2530000,,,0,,SUB in: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M03.00S,2022-01-13T02:22:16.0Z,2,REGULAR,violation,kicked ball,[],1628464,,,1610612759,45,50,2022-01-13T02:28:38Z,2540000,,,0,,D. Theis kicked ball VIOLATION,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,204059.0,,,,,,,,
256,PT06M55.00S,2022-01-13T02:22:33.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627749,74.19513797634691,13.480392156862745,1610612759,45,50,2022-01-13T02:23:05Z,2550000,-183.0,190.0,1,right,MISS D. Murray 26' pullup 3PT,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,26.36,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M55.00S,2022-01-13T02:22:33.9Z,2,REGULAR,rebound,defensive,[],1630256,,,1610612745,45,50,2022-01-13T02:23:05Z,2560000,,,0,,J. Tate REBOUND (Off:0 Def:4),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,256.0,4.0,4.0,0.0,,,,,,,,,
258,PT06M46.00S,2022-01-13T02:22:43.2Z,2,REGULAR,2pt,Hook,[],1630528,6.258212877792378,33.57843137254902,1610612745,45,52,2022-01-13T02:22:49Z,2570000,82.0,6.0,1,left,J. Christopher 8' driving Hook (2 PTS),[1630528],1610612745.0,HOU,driving,,,Christopher,J. Christopher,,,,,8.23,Made,2.0,,,,,,,,,,,,,,,,,,
259,PT06M35.00S,2022-01-13T02:22:56.7Z,2,REGULAR,foul,personal,[],1628464,,,1610612759,45,52,2022-01-13T02:23:02Z,2580000,,,0,,D. Theis personal FOUL (1 PF),"[1628464, 1627751]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,2005.0,,1.0,0.0,Poeltl,1627751.0,,,
261,PT06M35.00S,2022-01-13T02:23:04.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,45,52,2022-01-13T02:23:20Z,2600000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M35.00S,2022-01-13T02:23:04.1Z,2,REGULAR,substitution,out,[],1628966,,,1610612759,45,52,2022-01-13T02:23:20Z,2610000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M35.00S,2022-01-13T02:23:04.1Z,2,REGULAR,substitution,in,[],1627854,,,1610612759,45,52,2022-01-13T02:23:20Z,2620000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M35.00S,2022-01-13T02:23:04.1Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,45,52,2022-01-13T02:23:20Z,2630000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M22.00S,2022-01-13T02:23:37.8Z,2,REGULAR,2pt,Jump Shot,[],1629640,92.72339027595268,25.245098039215684,1610612759,47,52,2022-01-13T02:23:48Z,2640000,-124.0,16.0,1,right,K. Johnson 12' step back Jump Shot (4 PTS),[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,12.48,Made,4.0,,,,,,,,,,,,,,,,,,
266,PT06M08.00S,2022-01-13T02:23:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,12.697109067017081,48.03921568627451,1610612745,47,52,2022-01-13T02:24:25Z,2650000,10.0,67.0,1,left,MISS J. Christopher 6' Layup,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,6.76,Missed,,,,,,,,,,,,,,,,,,,
267,PT06M06.00S,2022-01-13T02:23:53.9Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,47,52,2022-01-13T02:24:25Z,2660000,,,0,,J. Poeltl REBOUND (Off:0 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,,,,,
268,PT06M03.00S,2022-01-13T02:24:00.1Z,2,REGULAR,foul,personal,[],1630528,,,1610612759,47,52,2022-01-13T02:24:06Z,2670000,,,0,,J. Christopher personal FOUL (1 PF),"[1630528, 1627751]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,204059.0,,1.0,0.0,Poeltl,1627751.0,,,
270,PT06M03.00S,2022-01-13T02:24:08.6Z,2,REGULAR,substitution,out,[],1630256,,,1610612759,47,52,2022-01-13T02:24:26Z,2690000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M03.00S,2022-01-13T02:24:08.6Z,2,REGULAR,substitution,out,[],201569,,,1610612759,47,52,2022-01-13T02:24:26Z,2700000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M03.00S,2022-01-13T02:24:08.6Z,2,REGULAR,substitution,out,[],1628464,,,1610612759,47,52,2022-01-13T02:24:26Z,2710000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
