actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
181,PT10M12.00S,2022-01-18T02:09:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,8.754927726675426,45.34313725490196,1610612759,35,34,2022-01-18T02:09:56Z,1800000,23.0,30.0,1,left,L. Walker IV driving Layup (2 PTS) (D. White 1 AST),"[1629022, 1628401]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,3.78,Made,2.0,D. White,1628401.0,1.0,,,,,,,,,,,,,,
183,PT09M52.00S,2022-01-18T02:10:12.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202687,89.17542706964521,48.77450980392157,1610612756,35,36,2022-01-18T02:10:17Z,1820000,-6.0,49.0,1,right,B. Biyombo Hook (5 PTS) (C. Paul 6 AST),"[202687, 101108]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,4.97,Made,5.0,C. Paul,101108.0,6.0,,,,,,,,,,,,,,
185,PT09M39.00S,2022-01-18T02:10:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,5.995400788436268,55.63725490196079,1610612759,35,36,2022-01-18T02:10:28Z,1840000,-28.0,4.0,1,left,MISS D. White Layup,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,2.85,Missed,,,,,,,,,,,,,,,,,,
186,PT09M37.00S,2022-01-18T02:10:26.7Z,2,REGULAR,rebound,defensive,[],202687,,,1610612756,35,36,2022-01-18T02:10:28Z,1850000,,,0,,B. Biyombo REBOUND (Off:1 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,185.0,5.0,4.0,1.0,,,,,
187,PT09M24.00S,2022-01-18T02:10:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202687,93.51182654402102,48.77450980392157,1610612756,35,38,2022-01-18T02:10:45Z,1860000,-6.0,8.0,1,right,B. Biyombo alley-oop Layup (7 PTS) (C. Payne 1 AST),"[202687, 1626166]",1610612756.0,PHX,alley-oop,,,Biyombo,B. Biyombo,,,,,1.05,Made,7.0,C. Payne,1626166.0,1.0,,,,,,,,,,,,,,
189,PT09M07.00S,2022-01-18T02:10:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.966491458607096,47.794117647058826,1610612759,35,38,2022-01-18T02:11:03Z,1880000,11.0,22.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
190,PT09M01.00S,2022-01-18T02:11:02.8Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612759,35,38,2022-01-18T02:11:02Z,1890000,,,0,,K. Bates-Diop REBOUND (Off:4 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,189.0,4.0,0.0,4.0,,,,,
191,PT09M01.00S,2022-01-18T02:11:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,5.590000152587891,50.0,1610612759,37,38,2022-01-18T02:11:02Z,1900000,0.0,0.0,1,left,K. Bates-Diop tip Layup (3 PTS),[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,0.0,Made,3.0,,,,,,,,,,,,,,,,,
192,PT08M45.00S,2022-01-18T02:11:18.7Z,2,REGULAR,3pt,Jump Shot,[],101108,71.69842312746385,22.794117647058822,1610612756,37,38,2022-01-18T02:11:26Z,1910000,-136.0,214.0,1,right,MISS C. Paul 25' pullup 3PT,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
193,PT08M42.00S,2022-01-18T02:11:21.7Z,2,REGULAR,rebound,offensive,[],202687,,,1610612756,37,38,2022-01-18T02:11:26Z,1920000,,,0,,B. Biyombo REBOUND (Off:2 Def:4),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,192.0,6.0,4.0,2.0,,,,,
194,PT08M35.00S,2022-01-18T02:11:29.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629661,72.7496714848883,82.59803921568627,1610612756,37,38,2022-01-18T02:11:36Z,1930000,163.0,204.0,1,right,MISS C. Johnson 26' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
195,PT08M30.00S,2022-01-18T02:11:34.6Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,37,38,2022-01-18T02:11:36Z,1940000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,194.0,2.0,2.0,0.0,,,,,
196,PT08M18.00S,2022-01-18T02:11:45.7Z,2,REGULAR,2pt,Jump Shot,[],1629022,20.05584756898817,75.49019607843137,1610612759,37,38,2022-01-18T02:11:51Z,1950000,-127.0,136.0,1,left,MISS L. Walker IV 18' step back Shot,[1629022],1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,18.64,Missed,,,,,,,,,,,,,,,,,,
197,PT08M16.00S,2022-01-18T02:11:47.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,37,38,2022-01-18T02:11:51Z,1960000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,196.0,1.0,1.0,0.0,,,,,
198,PT08M08.00S,2022-01-18T02:11:56.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,94.43166885676742,52.69607843137255,1610612756,37,40,2022-01-18T02:12:01Z,1970000,13.0,0.0,1,right,C. Payne driving Layup (2 PTS) (C. Paul 7 AST),"[1626166, 101108]",1610612756.0,PHX,driving,,,Payne,C. Payne,,,,,1.35,Made,2.0,C. Paul,101108.0,7.0,,,,,,,,,,,,,,
200,PT07M45.00S,2022-01-18T02:12:18.9Z,2,REGULAR,2pt,Jump Shot,[],1629111,24.392247043363994,60.78431372549019,1610612759,39,40,2022-01-18T02:12:25Z,1990000,-54.0,177.0,1,left,J. Landale 18' pullup Jump Shot (2 PTS) (K. Johnson 2 AST),"[1629111, 1629640]",1610612759.0,SAS,pullup,,,Landale,J. Landale,,,,,18.48,Made,2.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
202,PT07M44.00S,2022-01-18T02:12:24.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,39,40,2022-01-18T02:12:24Z,2010000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],1629022,,,1610612756,39,40,2022-01-18T02:15:17Z,2020000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],1628966,,,1610612756,39,40,2022-01-18T02:15:17Z,2030000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],1629111,,,1610612756,39,40,2022-01-18T02:15:17Z,2040000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],202687,,,1610612756,39,40,2022-01-18T02:15:17Z,2050000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],1626166,,,1610612756,39,40,2022-01-18T02:15:17Z,2060000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,out,[],1629661,,,1610612756,39,40,2022-01-18T02:15:17Z,2070000,,,0,,SUB out: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612756,39,40,2022-01-18T02:15:17Z,2080000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],1630170,,,1610612756,39,40,2022-01-18T02:15:17Z,2090000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],203926,,,1610612756,39,40,2022-01-18T02:15:17Z,2100000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],201580,,,1610612756,39,40,2022-01-18T02:15:17Z,2110000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],203109,,,1610612756,39,40,2022-01-18T02:15:17Z,2120000,,,0,,SUB in: J. Crowder,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M44.00S,2022-01-18T02:14:46.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612756,39,40,2022-01-18T02:15:17Z,2130000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M30.00S,2022-01-18T02:15:32.1Z,2,REGULAR,3pt,Jump Shot,[],1629013,93.9060446780552,2.941176470588235,1610612756,39,40,2022-01-18T02:15:39Z,2140000,-235.0,5.0,1,right,MISS L. Shamet 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,
216,PT07M25.00S,2022-01-18T02:15:37.1Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,39,40,2022-01-18T02:15:39Z,2150000,,,0,,D. Vassell REBOUND (Off:0 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,215.0,4.0,4.0,0.0,,,,,
217,PT07M09.00S,2022-01-18T02:15:53.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,17.95335085413929,50.73529411764706,1610612759,41,40,2022-01-18T02:15:57Z,2160000,-4.0,116.0,1,left,D. White 11' pullup Jump Shot (8 PTS),[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,11.64,Made,8.0,,,,,,,,,,,,,,,,,
218,PT06M52.00S,2022-01-18T02:16:12.3Z,2,REGULAR,foul,personal,['2freethrow'],203926,,,1610612756,41,40,2022-01-18T02:16:19Z,2170000,,,0,,D. McDermott shooting personal FOUL (1 PF) (Shamet 2 FT),"[203926, 1629013]",1610612759.0,SAS,shooting,,,McDermott,D. McDermott,,,,,,,,,,,200833.0,1.0,0.0,Shamet,1629013.0,,,,,,,,,
220,PT06M52.00S,2022-01-18T02:16:39.2Z,2,REGULAR,freethrow,1 of 2,[],1629013,,,1610612756,41,41,2022-01-18T02:17:03Z,2190000,,,0,,L. Shamet Free Throw 1 of 2 (1 PTS),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
221,PT06M52.00S,2022-01-18T02:16:39.8Z,2,REGULAR,substitution,out,[],1628401,,,1610612756,41,41,2022-01-18T02:16:45Z,2200000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M52.00S,2022-01-18T02:16:39.8Z,2,REGULAR,substitution,in,[],1627749,,,1610612756,41,41,2022-01-18T02:16:45Z,2210000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M52.00S,2022-01-18T02:16:39.2Z,2,REGULAR,freethrow,2 of 2,[],1629013,,,1610612756,41,41,2022-01-18T02:17:03Z,2220000,,,0,,MISS L. Shamet Free Throw 2 of 2,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,Missed,,,,,,,,,,,,,,,,,,
224,PT06M47.00S,2022-01-18T02:16:44.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,41,41,2022-01-18T02:17:03Z,2230000,,,0,,J. Poeltl REBOUND (Off:1 Def:2),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,223.0,3.0,2.0,1.0,,,,,
225,PT06M31.00S,2022-01-18T02:17:16.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,9.937582128777924,49.50980392156863,1610612759,43,41,2022-01-18T02:17:20Z,2240000,2.0,41.0,1,left,J. Poeltl Hook (5 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,4.1,Made,5.0,,,,,,,,,,,,,,,,,
226,PT06M15.00S,2022-01-18T02:17:36.2Z,2,REGULAR,foul,personal,[],1630170,,,1610612756,43,41,2022-01-18T02:17:44Z,2250000,,,0,,D. Vassell personal FOUL (1 PF),"[1630170, 101108]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,200833.0,1.0,0.0,Paul,101108.0,,,,,,,,,
228,PT06M15.00S,2022-01-18T02:17:42.4Z,2,REGULAR,substitution,out,[],1629013,,,1610612756,43,41,2022-01-18T02:17:47Z,2270000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M15.00S,2022-01-18T02:17:42.4Z,2,REGULAR,substitution,in,[],1626164,,,1610612756,43,41,2022-01-18T02:17:47Z,2280000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M13.00S,2022-01-18T02:17:55.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612756,43,41,2022-01-18T02:17:55Z,2290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M07.00S,2022-01-18T02:18:16.8Z,2,REGULAR,2pt,Jump Shot,[],1628969,93.77463863337714,70.58823529411765,1610612756,43,41,2022-01-18T02:18:20Z,2300000,103.0,6.0,1,right,MISS M. Bridges 10' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,10.31,Missed,,,,,,,,,,,,,,,,,,
232,PT06M05.00S,2022-01-18T02:18:18.8Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,43,41,2022-01-18T02:18:18Z,2310000,,,0,,J. Poeltl REBOUND (Off:1 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,231.0,4.0,3.0,1.0,,,,,
233,PT05M59.00S,2022-01-18T02:18:25.0Z,2,REGULAR,3pt,Jump Shot,[],1630170,8.09789750328515,95.34313725490196,1610612759,43,41,2022-01-18T02:18:31Z,2320000,-227.0,24.0,1,left,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,22.79,Missed,,,,,,,,,,,,,,,,,,
234,PT05M56.00S,2022-01-18T02:18:28.0Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,43,41,2022-01-18T02:18:31Z,2330000,,,0,,J. McGee REBOUND (Off:0 Def:1),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,
235,PT05M36.00S,2022-01-18T02:18:47.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.43166885676742,54.41176470588235,1610612756,43,41,2022-01-18T02:18:51Z,2340000,22.0,0.0,1,right,MISS D. Booker driving finger roll Layup - blocked,"[1626164, 1627751]",1610612756.0,PHX,driving finger roll,,,Booker,D. Booker,,,,,2.21,Missed,,,,,,,,,,,,,,,,,Poeltl,1627751.0
236,PT05M36.00S,2022-01-18T02:18:47.8Z,2,REGULAR,block,,[],1627751,,,1610612756,43,41,2022-01-18T02:18:50Z,2350000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M33.00S,2022-01-18T02:18:50.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,43,41,2022-01-18T02:18:51Z,2360000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,235.0,5.0,5.0,0.0,,,,,
238,PT05M30.00S,2022-01-18T02:18:54.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,23.866622864651774,15.196078431372548,1610612759,43,41,2022-01-18T02:18:59Z,2370000,174.0,172.0,1,left,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
239,PT05M27.00S,2022-01-18T02:18:57.4Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,43,41,2022-01-18T02:18:59Z,2380000,,,0,,J. McGee REBOUND (Off:0 Def:2),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,238.0,2.0,2.0,0.0,,,,,
240,PT05M17.00S,2022-01-18T02:19:06.8Z,2,REGULAR,2pt,Jump Shot,[],1626164,91.67214191852825,69.11764705882352,1610612756,43,43,2022-01-18T02:19:12Z,2390000,96.0,26.0,1,right,D. Booker 9' pullup Jump Shot (20 PTS) (C. Paul 8 AST),"[1626164, 101108]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,9.9,Made,20.0,C. Paul,101108.0,8.0,,,,,,,,,,,,,,
241,PT04M55.00S,2022-01-18T02:19:29.8Z,2,REGULAR,2pt,Jump Shot,[],203926,17.821944809461236,74.75490196078431,1610612759,45,43,2022-01-18T02:19:34Z,2400000,-124.0,115.0,1,left,D. McDermott 16' Jump Shot (8 PTS) (J. Poeltl 2 AST),"[203926, 1627751]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,16.9,Made,8.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,,,,
243,PT04M45.00S,2022-01-18T02:19:38.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203109,74.85216819973719,82.84313725490196,1610612756,45,43,2022-01-18T02:19:47Z,2420000,164.0,184.0,1,right,MISS J. Crowder 24' 3PT,[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,24.65,Missed,,,,,,,,,,,,,,,,,,
244,PT04M40.00S,2022-01-18T02:19:43.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,45,43,2022-01-18T02:19:47Z,2430000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,243.0,3.0,3.0,0.0,,,,,
245,PT04M36.00S,2022-01-18T02:19:47.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203926,19.267411300919843,7.352941176470589,1610612759,45,43,2022-01-18T02:19:55Z,2440000,213.0,129.0,1,left,MISS D. McDermott 24' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
246,PT04M32.00S,2022-01-18T02:19:51.4Z,2,REGULAR,rebound,defensive,[],201580,,,1610612756,45,43,2022-01-18T02:19:55Z,2450000,,,0,,J. McGee REBOUND (Off:0 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,245.0,3.0,3.0,0.0,,,,,
247,PT04M18.00S,2022-01-18T02:20:05.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.82588699080158,46.81372549019608,1610612756,45,43,2022-01-18T02:20:17Z,2460000,-16.0,-4.0,1,right,MISS D. Booker reverse Layup,[1626164],1610612756.0,PHX,reverse,,,Booker,D. Booker,,,,,1.64,Missed,,,,,,,,,,,,,,,,,,
248,PT04M17.00S,2022-01-18T02:20:06.9Z,2,REGULAR,rebound,offensive,[],201580,,,1610612756,45,43,2022-01-18T02:20:06Z,2470000,,,0,,J. McGee REBOUND (Off:1 Def:3),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,247.0,4.0,3.0,1.0,,,,,
249,PT04M16.00S,2022-01-18T02:20:28.5Z,2,REGULAR,substitution,out,[],101108,,,1610612756,45,43,2022-01-18T02:20:36Z,2480000,,,0,,SUB out: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M16.00S,2022-01-18T02:20:28.5Z,2,REGULAR,substitution,in,[],1626166,,,1610612756,45,43,2022-01-18T02:20:36Z,2490000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M11.00S,2022-01-18T02:20:50.4Z,2,REGULAR,jumpball,recovered,[],1626164,,,1610612756,45,43,2022-01-18T02:20:50Z,2500000,,,0,,Jump Ball J. McGee vs. K. Johnson: Tip to D. Booker,"[1626164, 201580, 1629640]",1610612756.0,PHX,heldball,D. Booker,1626164.0,Booker,D. Booker,McGee,201580.0,Johnson,1629640.0,,,,,,,,,,,,,,,,,,,,
254,PT04M07.00S,2022-01-18T02:20:53.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203109,70.90998685939553,22.058823529411764,1610612756,45,46,2022-01-18T02:21:04Z,2530000,-140.0,221.0,1,right,J. Crowder 26' 3PT  (3 PTS) (D. Booker 2 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,26.14,Made,3.0,D. Booker,1626164.0,2.0,,,,,,,,,,,,,,
256,PT03M44.00S,2022-01-18T02:21:17.8Z,2,REGULAR,2pt,Jump Shot,[],1629640,19.136005256241788,23.52941176470588,1610612759,45,46,2022-01-18T02:21:22Z,2550000,132.0,127.0,1,left,MISS K. Johnson 18' pullup Shot - blocked,"[1629640, 1628969]",1610612759.0,SAS,pullup,,,Johnson,K. Johnson,,,,,18.37,Missed,,,,,,,,,,,,,,,,,Bridges,1628969.0
257,PT03M44.00S,2022-01-18T02:21:17.8Z,2,REGULAR,block,,[],1628969,,,1610612759,45,46,2022-01-18T02:21:20Z,2560000,,,0,,M. Bridges BLOCK (1 BLK),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M40.00S,2022-01-18T02:21:21.8Z,2,REGULAR,rebound,defensive,[],1626164,,,1610612756,45,46,2022-01-18T02:21:22Z,2570000,,,0,,D. Booker REBOUND (Off:0 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,256.0,3.0,3.0,0.0,,,,,
260,PT03M36.00S,2022-01-18T02:21:30.6Z,2,REGULAR,3pt,Jump Shot,[],203109,76.82325886990802,11.27450980392157,1610612756,45,49,2022-01-18T02:21:57Z,2590000,-194.0,165.0,1,right,J. Crowder 25' 3PT  (6 PTS) (D. Booker 3 AST),"[203109, 1626164]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,25.46,Made,6.0,D. Booker,1626164.0,3.0,,,,,,,,,,,,,,
262,PT03M36.00S,2022-01-18T02:21:40.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,45,49,2022-01-18T02:21:40Z,2610000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M36.00S,2022-01-18T02:23:57.5Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,45,49,2022-01-18T02:24:13Z,2620000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M36.00S,2022-01-18T02:23:57.5Z,2,REGULAR,substitution,in,[],1628401,,,1610612759,45,49,2022-01-18T02:24:13Z,2630000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M21.00S,2022-01-18T02:24:41.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,11.777266754270697,46.568627450980394,1610612759,47,49,2022-01-18T02:24:56Z,2640000,17.0,58.0,1,left,D. Murray 6' driving floating Jump Shot (9 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,6.07,Made,9.0,,,,,,,,,,,,,,,,,
267,PT03M21.00S,2022-01-18T02:24:47.5Z,2,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612759,47,49,2022-01-18T02:25:00Z,2650000,,,0,,M. Bridges shooting personal FOUL (1 PF) (Murray 1 FT),"[1628969, 1627749]",1610612756.0,PHX,shooting,,,Bridges,M. Bridges,,,,,,,,,,,200833.0,1.0,0.0,Murray,1627749.0,,,,,,,,,
269,PT03M21.00S,2022-01-18T02:25:01.5Z,2,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,48,49,2022-01-18T02:25:01Z,2670000,,,0,,D. Murray Free Throw 1 of 1 (10 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
270,PT03M01.00S,2022-01-18T02:25:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201580,91.5407358738502,49.01960784313725,1610612756,48,51,2022-01-18T02:25:28Z,2680000,-5.0,27.0,1,right,J. McGee cutting Layup (4 PTS) (J. Crowder 1 AST),"[201580, 203109]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,2.74,Made,4.0,J. Crowder,203109.0,1.0,,,,,,,,,,,,,,
272,PT02M52.00S,2022-01-18T02:25:30.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,7.835085413929041,43.872549019607845,1610612759,48,51,2022-01-18T02:25:36Z,2700000,31.0,21.0,1,left,MISS D. White driving Layup,[1628401],1610612759.0,SAS,driving,,,White,D. White,,,,,3.72,Missed,,,,,,,,,,,,,,,,,,
