actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT11M03.00S,2022-01-15T02:09:30.1Z,2,REGULAR,substitution,in,[],1627751,,,1610612739,28,37,2022-01-15T02:09:34Z,1820000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M48.00S,2022-01-15T02:09:55.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,6.652431011826544,49.50980392156863,1610612739,28,39,2022-01-15T02:10:06Z,1830000,2.0,10.0,1,left,E. Mobley alley-oop DUNK (8 PTS) (B. Goodwin 3 AST),"[1630596, 1629164]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,1.03,Made,,,,,,,,,,8.0,,B. Goodwin,1629164.0,3.0,,,,,
186,PT10M38.00S,2022-01-15T02:10:06.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,71.96123521681997,80.88235294117648,1610612759,31,39,2022-01-15T02:10:22Z,1850000,154.0,211.0,1,right,K. Johnson 26' 3PT  (7 PTS) (J. Poeltl 1 AST),"[1629640, 1627751]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,26.15,Made,,,,,,,,,,7.0,,J. Poeltl,1627751.0,1.0,,,,,
188,PT10M22.00S,2022-01-15T02:10:23.0Z,2,REGULAR,2pt,Jump Shot,[],1629164,7.5722733245729295,70.09803921568627,1610612739,31,41,2022-01-15T02:10:30Z,1870000,-100.0,19.0,1,left,B. Goodwin 10' step back Jump Shot (7 PTS),[1629164],1610612739.0,CLE,step back,,,Goodwin,B. Goodwin,,,,,10.22,Made,,,,,,,,,,7.0,,,,,,,,,
189,PT10M06.00S,2022-01-15T02:10:38.4Z,2,REGULAR,2pt,Jump Shot,[],1630170,78.79434954007884,49.50980392156863,1610612759,31,41,2022-01-15T02:10:49Z,1880000,-2.0,147.0,1,right,MISS D. Vassell 14' step back Shot,[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,14.68,Missed,,,,,,,,,,,,,,,,,,,
190,PT10M03.00S,2022-01-15T02:10:41.4Z,2,REGULAR,rebound,offensive,[],1630563,,,1610612759,31,41,2022-01-15T02:10:49Z,1890000,,,0,,J. Primo REBOUND (Off:1 Def:1),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,189.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
191,PT09M58.00S,2022-01-15T02:10:46.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,78.79434954007884,9.068627450980392,1610612759,34,41,2022-01-15T02:10:52Z,1900000,-205.0,147.0,1,right,D. Vassell 25' 3PT  (5 PTS) (K. Johnson 2 AST),"[1630170, 1629640]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.19,Made,,,,,,,,,,5.0,,K. Johnson,1629640.0,2.0,,,,,
193,PT09M43.00S,2022-01-15T02:11:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,16.507884362680684,37.00980392156863,1610612739,34,41,2022-01-15T02:11:07Z,1920000,65.0,103.0,1,left,MISS B. Goodwin 12' floating Shot,[1629164],1610612739.0,CLE,floating,,,Goodwin,B. Goodwin,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,,
194,PT09M40.00S,2022-01-15T02:11:04.5Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,34,41,2022-01-15T02:11:07Z,1930000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
195,PT09M32.00S,2022-01-15T02:11:12.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,93.9060446780552,95.58823529411765,1610612759,34,41,2022-01-15T02:11:17Z,1940000,228.0,5.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M29.00S,2022-01-15T02:11:14.8Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,34,41,2022-01-15T02:11:14Z,1950000,,,0,,E. Mobley REBOUND (Off:2 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,195.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
197,PT09M23.00S,2022-01-15T02:11:21.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628374,9.674770039421814,54.65686274509803,1610612739,34,43,2022-01-15T02:11:39Z,1960000,-23.0,38.0,1,left,L. Markkanen floating Jump Shot (4 PTS) (B. Goodwin 4 AST),"[1628374, 1629164]",1610612739.0,CLE,floating,,,Markkanen,L. Markkanen,,,,,4.49,Made,,,,,,,,,,4.0,,B. Goodwin,1629164.0,4.0,,,,,
199,PT09M10.00S,2022-01-15T02:11:35.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630170,93.64323258869908,50.0,1610612759,34,43,2022-01-15T02:11:44Z,1980000,0.0,7.0,1,right,MISS D. Vassell driving finger roll Layup,[1630170],1610612759.0,SAS,driving finger roll,,,Vassell,D. Vassell,,,,,0.73,Missed,,,,,,,,,,,,,,,,,,,
200,PT09M10.00S,2022-01-15T02:11:35.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,34,43,2022-01-15T02:11:44Z,1990000,,,0,,K. Love REBOUND (Off:1 Def:1),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,199.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
201,PT09M05.00S,2022-01-15T02:11:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629164,7.046649145860711,43.872549019607845,1610612739,34,43,2022-01-15T02:11:50Z,2000000,31.0,14.0,1,left,MISS B. Goodwin Layup - blocked,"[1629164, 1630563]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,3.35,Missed,,,,,,,,,,,,,,,,,Primo,1630563.0,
202,PT09M05.00S,2022-01-15T02:11:40.9Z,2,REGULAR,block,,[],1630563,,,1610612739,34,43,2022-01-15T02:11:44Z,2010000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M05.00S,2022-01-15T02:11:40.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,34,43,2022-01-15T02:11:50Z,2020000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,201.0,,,,,,,,,,,,,,,,,,
204,PT09M05.00S,2022-01-15T02:11:46.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,34,43,2022-01-15T02:11:46Z,2030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M05.00S,2022-01-15T02:11:47.6Z,2,REGULAR,substitution,out,[],1629164,,,1610612739,34,43,2022-01-15T02:11:53Z,2040000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M05.00S,2022-01-15T02:11:47.6Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,34,43,2022-01-15T02:11:53Z,2050000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M57.00S,2022-01-15T02:12:13.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,15.325229960578188,26.715686274509803,1610612739,34,43,2022-01-15T02:12:18Z,2060000,116.0,92.0,1,left,MISS E. Mobley 14' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,14.81,Missed,,,,,,,,,,,,,,,,,,,
208,PT08M55.00S,2022-01-15T02:12:15.8Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,43,2022-01-15T02:12:18Z,2070000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,207.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
209,PT08M34.00S,2022-01-15T02:12:44.5Z,2,REGULAR,foul,personal,['2freethrow'],201567,,,1610612759,34,43,2022-01-15T02:13:04Z,2080000,,,0,,K. Love shooting personal FOUL (1 PF) (Primo 2 FT),"[201567, 1630563]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,201638.0,1.0,0.0,Primo,1630563.0,,,,,,,,,,
211,PT08M34.00S,2022-01-15T02:13:26.0Z,2,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,35,43,2022-01-15T02:13:26Z,2100000,,,0,,J. Primo Free Throw 1 of 2 (1 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,,,,1.0,,,,,,,,,
212,PT08M34.00S,2022-01-15T02:13:41.3Z,2,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,36,43,2022-01-15T02:13:41Z,2110000,,,0,,J. Primo Free Throw 2 of 2 (2 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,,,,,,2.0,,,,,,,,,
214,PT08M17.00S,2022-01-15T02:14:08.9Z,2,REGULAR,turnover,out-of-bounds,[],1630596,,,1610612739,36,43,2022-01-15T02:14:17Z,2130000,,,0,,E. Mobley bad pass out-of-bounds TURNOVER (3 TO),[1630596],1610612739.0,CLE,bad pass,,,Mobley,E. Mobley,,,,,,,,,,,201638.0,,,,,,3.0,,,,,,,,
215,PT08M17.00S,2022-01-15T02:14:12.6Z,2,REGULAR,substitution,out,[],1630563,,,1610612759,36,43,2022-01-15T02:14:15Z,2140000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M17.00S,2022-01-15T02:14:12.6Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,36,43,2022-01-15T02:14:15Z,2150000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M04.00S,2022-01-15T02:14:33.6Z,2,REGULAR,turnover,bad pass,[],1630170,,,1610612759,36,43,2022-01-15T02:14:39Z,2160000,,,0,,D. Vassell bad pass TURNOVER (1 TO),"[1630170, 1628374]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,1.0,,,,Markkanen,1628374.0,,,
218,PT08M04.00S,2022-01-15T02:14:33.6Z,2,REGULAR,steal,,[],1628374,,,1610612739,36,43,2022-01-15T02:14:35Z,2170000,,,0,,L. Markkanen STEAL (1 STL),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M54.00S,2022-01-15T02:14:44.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201567,7.046649145860711,73.0392156862745,1610612739,36,43,2022-01-15T02:14:51Z,2180000,-115.0,14.0,1,left,MISS K. Love 11' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,,
220,PT07M54.00S,2022-01-15T02:14:44.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,36,43,2022-01-15T02:14:51Z,2190000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,219.0,,,,,,,,,,,,,,,,,,
221,PT07M54.00S,2022-01-15T02:14:48.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,36,43,2022-01-15T02:14:48Z,2200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M54.00S,2022-01-15T02:14:49.6Z,2,REGULAR,substitution,out,[],201567,,,1610612759,36,43,2022-01-15T02:15:01Z,2210000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M54.00S,2022-01-15T02:14:49.6Z,2,REGULAR,substitution,out,[],1626224,,,1610612759,36,43,2022-01-15T02:15:01Z,2220000,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M54.00S,2022-01-15T02:14:49.6Z,2,REGULAR,substitution,in,[],1630205,,,1610612759,36,43,2022-01-15T02:15:01Z,2230000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M54.00S,2022-01-15T02:14:49.6Z,2,REGULAR,substitution,in,[],1628386,,,1610612759,36,43,2022-01-15T02:15:01Z,2240000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M44.00S,2022-01-15T02:15:11.5Z,2,REGULAR,turnover,bad pass,[],203926,,,1610612759,36,43,2022-01-15T02:15:16Z,2250000,,,0,,D. McDermott bad pass TURNOVER (2 TO),"[203926, 1629636]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,2.0,,,,Garland,1629636.0,,,
227,PT07M44.00S,2022-01-15T02:15:11.5Z,2,REGULAR,steal,,[],1629636,,,1610612739,36,43,2022-01-15T02:15:13Z,2260000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M44.00S,2022-01-15T02:15:15.3Z,2,REGULAR,foul,personal,[],203926,,,1610612739,36,43,2022-01-15T02:15:25Z,2270000,,,0,,D. McDermott take personal FOUL (2 PF),"[203926, 1629636]",1610612759.0,SAS,take,,,McDermott,D. McDermott,,,,,,,,,,,202026.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,
230,PT07M28.00S,2022-01-15T02:15:42.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630596,18.610381077529567,26.225490196078432,1610612739,36,45,2022-01-15T02:15:48Z,2290000,119.0,122.0,1,left,E. Mobley 17' pullup Jump Shot (10 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,17.06,Made,,,,,,,,,,10.0,,,,,,,,,
231,PT07M17.00S,2022-01-15T02:15:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,92.19776609724047,34.068627450980394,1610612759,38,45,2022-01-15T02:16:06Z,2300000,-80.0,21.0,1,right,D. Murray 8' pullup bank Jump Shot (8 PTS),[1627749],1610612759.0,SAS,pullup bank,,,Murray,D. Murray,,,,,8.24,Made,,,,,,,,,,8.0,,,,,,,,,
233,PT06M55.00S,2022-01-15T02:16:15.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,9.937582128777924,58.08823529411765,1610612739,38,45,2022-01-15T02:17:07Z,2320000,-40.0,41.0,1,left,MISS E. Mobley driving floating Shot,[1630596],1610612739.0,CLE,driving floating,,,Mobley,E. Mobley,,,,,5.75,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M52.00S,2022-01-15T02:16:18.5Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,38,45,2022-01-15T02:16:18Z,2330000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,233.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
235,PT06M52.00S,2022-01-15T02:16:18.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,5.590000152587891,50.0,1610612739,38,47,2022-01-15T02:16:18Z,2340000,0.0,0.0,1,left,J. Allen tip Layup (5 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,0.0,Made,,,,,,,,,,5.0,,,,,,,,,
236,PT06M52.00S,2022-01-15T02:16:22.0Z,2,REGULAR,foul,personal,[],1630596,,,1610612759,38,47,2022-01-15T02:16:30Z,2350000,,,0,,E. Mobley personal FOUL (1 PF),"[1630596, 1627749]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,1628485.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,
238,PT06M52.00S,2022-01-15T02:16:30.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,38,47,2022-01-15T02:16:30Z,2370000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M52.00S,2022-01-15T02:19:00.4Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,38,47,2022-01-15T02:19:17Z,2380000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M52.00S,2022-01-15T02:19:00.4Z,2,REGULAR,substitution,out,[],1630596,,,1610612759,38,47,2022-01-15T02:19:17Z,2390000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M52.00S,2022-01-15T02:19:00.4Z,2,REGULAR,substitution,in,[],1628966,,,1610612759,38,47,2022-01-15T02:19:17Z,2400000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M52.00S,2022-01-15T02:19:00.4Z,2,REGULAR,substitution,in,[],1630171,,,1610612759,38,47,2022-01-15T02:19:17Z,2410000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M49.00S,2022-01-15T02:19:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,91.14651773981603,54.65686274509803,1610612759,38,47,2022-01-15T02:19:37Z,2420000,23.0,31.0,1,right,MISS D. McDermott Layup,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,3.85,Missed,,,,,,,,,,,,,,,,,,,
244,PT06M47.00S,2022-01-15T02:19:34.9Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,38,47,2022-01-15T02:19:37Z,2430000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,243.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
245,PT06M36.00S,2022-01-15T02:19:47.2Z,2,REGULAR,foul,personal,[],1627749,,,1610612739,38,47,2022-01-15T02:19:53Z,2440000,,,0,,D. Murray personal FOUL (1 PF),"[1627749, 1628386]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,1628485.0,1.0,0.0,Allen,1628386.0,,,,,,,,,,
247,PT06M36.00S,2022-01-15T02:19:52.2Z,2,REGULAR,substitution,out,[],203926,,,1610612739,38,47,2022-01-15T02:19:58Z,2460000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M36.00S,2022-01-15T02:19:52.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612739,38,47,2022-01-15T02:19:58Z,2470000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M36.00S,2022-01-15T02:19:52.2Z,2,REGULAR,substitution,in,[],1627854,,,1610612739,38,47,2022-01-15T02:19:58Z,2480000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M36.00S,2022-01-15T02:19:52.2Z,2,REGULAR,substitution,in,[],1629022,,,1610612739,38,47,2022-01-15T02:19:58Z,2490000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M25.00S,2022-01-15T02:20:21.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,38,47,2022-01-15T02:20:21Z,2500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M21.00S,2022-01-15T02:20:38.6Z,2,REGULAR,3pt,Jump Shot,[],1629636,35.955978975032856,63.970588235294116,1610612739,38,47,2022-01-15T02:20:42Z,2510000,-70.0,285.0,1,left,MISS D. Garland 29' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,29.39,Missed,,,,,,,,,,,,,,,,,,,
253,PT06M18.00S,2022-01-15T02:20:41.1Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,38,47,2022-01-15T02:20:41Z,2520000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,252.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
254,PT06M03.00S,2022-01-15T02:20:56.4Z,2,REGULAR,3pt,Jump Shot,[],1627854,77.87450722733246,87.00980392156863,1610612759,41,47,2022-01-15T02:24:28Z,2530000,185.0,155.0,1,right,B. Forbes 24' 3PT  (9 PTS) (L. Walker IV 2 AST),"[1627854, 1629022]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.17,Made,,,,,,,,,,9.0,,L. Walker IV,1629022.0,2.0,,,,,
256,PT06M03.00S,2022-01-15T02:21:00.9Z,2,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612759,41,47,2022-01-15T02:21:07Z,2550000,,,0,,D. Garland shooting personal FOUL (1 PF) (Forbes 1 FT),"[1629636, 1627854]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,,,,,,,201638.0,1.0,0.0,Forbes,1627854.0,,,,,,,,,,
258,PT06M03.00S,2022-01-15T02:21:29.4Z,2,REGULAR,freethrow,1 of 1,[],1627854,,,1610612759,42,47,2022-01-15T02:21:29Z,2570000,,,0,,B. Forbes Free Throw 1 of 1 (10 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,Made,,,,,,,,,,10.0,,,,,,,,,
259,PT05M46.00S,2022-01-15T02:21:50.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,9.411957950065702,49.754901960784316,1610612739,42,49,2022-01-15T02:21:56Z,2580000,1.0,36.0,1,left,J. Allen turnaround Hook (7 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,3.6,Made,,,,,,,,,,7.0,,,,,,,,,
260,PT05M25.00S,2022-01-15T02:22:11.5Z,2,REGULAR,3pt,Jump Shot,[],1629022,70.25295663600527,72.05882352941177,1610612759,42,49,2022-01-15T02:22:23Z,2590000,110.0,227.0,1,right,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,,
261,PT05M23.00S,2022-01-15T02:22:13.9Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,42,49,2022-01-15T02:22:13Z,2600000,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
262,PT05M14.00S,2022-01-15T02:22:22.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,14.011169513797633,40.931372549019606,1610612739,42,49,2022-01-15T02:22:27Z,2610000,45.0,79.0,1,left,MISS D. Garland 9' floating Shot,[1629636],1610612739.0,CLE,floating,,,Garland,D. Garland,,,,,9.12,Missed,,,,,,,,,,,,,,,,,,,
263,PT05M14.00S,2022-01-15T02:22:22.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,42,49,2022-01-15T02:22:27Z,2620000,,,0,,J. Poeltl REBOUND (Off:0 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,262.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
264,PT05M04.00S,2022-01-15T02:22:32.1Z,2,REGULAR,2pt,Jump Shot,[],1627854,79.84559789750328,67.40196078431373,1610612759,42,49,2022-01-15T02:22:36Z,2630000,87.0,137.0,1,right,MISS B. Forbes 16' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,16.23,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M01.00S,2022-01-15T02:22:35.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612739,42,49,2022-01-15T02:22:36Z,2640000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,264.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
266,PT04M48.00S,2022-01-15T02:22:48.7Z,2,REGULAR,turnover,lost ball,[],1628374,,,1610612739,42,49,2022-01-15T02:23:33Z,2650000,,,0,,L. Markkanen lost ball TURNOVER (1 TO),"[1628374, 1628966]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,1.0,,,,Bates-Diop,1628966.0,,,
267,PT04M48.00S,2022-01-15T02:22:48.7Z,2,REGULAR,steal,,[],1628966,,,1610612759,42,49,2022-01-15T02:22:52Z,2660000,,,0,,K. Bates-Diop STEAL (1 STL),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M42.00S,2022-01-15T02:22:54.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,74.06373193166885,14.950980392156863,1610612759,42,49,2022-01-15T02:23:08Z,2670000,-175.0,191.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
269,PT04M40.00S,2022-01-15T02:22:56.9Z,2,REGULAR,rebound,offensive,[],1627749,,,1610612759,42,49,2022-01-15T02:22:56Z,2680000,,,0,,D. Murray REBOUND (Off:1 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,268.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
270,PT04M40.00S,2022-01-15T02:22:57.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627749,91.40932982917214,49.754901960784316,1610612759,42,49,2022-01-15T02:27:50Z,2690000,-1.0,28.0,1,right,MISS D. Murray Layup - blocked,"[1627749, 1628374]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,2.83,Missed,,,,,,,,,,,,,,,,,Markkanen,1628374.0,
290,PT04M40.00S,2022-01-15T02:22:57.6Z,2,REGULAR,block,,[],1628374,,,1610612759,42,49,2022-01-15T02:25:38Z,2695000,,,0,,L. Markkanen BLOCK (1 BLK),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
