actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
95,PT05M25.00S,2022-03-17T00:55:16.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629640,,,1610612760,21,18,2022-03-17T00:55:23Z,930000,,,0,,K. Johnson shooting personal FOUL (2 PF) (Bazley 1 FT),"[1629640, 1629647]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Bazley,1629647.0,,,
97,PT05M25.00S,2022-03-17T00:55:42.7Z,1,REGULAR,freethrow,1 of 1,[],1629647,,,1610612760,21,18,2022-03-17T00:55:42Z,950000,,,0,,MISS D. Bazley Free Throw 1 of 1,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
98,PT05M22.00S,2022-03-17T00:55:43.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,21,18,2022-03-17T00:55:43Z,960000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,
99,PT05M16.00S,2022-03-17T00:55:51.4Z,1,REGULAR,3pt,Jump Shot,[],1630563,72.48685939553219,81.37254901960785,1610612759,24,18,2022-03-17T00:55:57Z,970000,157.0,206.0,1,right,J. Primo 25' 3PT  (3 PTS) (K. Johnson 1 AST),"[1630563, 1629640]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,25.9,Made,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,
101,PT05M16.00S,2022-03-17T00:55:56.9Z,1,REGULAR,foul,personal,['1freethrow'],1630197,,,1610612759,24,18,2022-03-17T00:56:11Z,990000,,,0,,A. Pokusevski shooting personal FOUL (1 PF) (Primo 1 FT),"[1630197, 1630563]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,204058.0,1.0,0.0,Primo,1630563.0,,,
103,PT05M16.00S,2022-03-17T00:56:28.5Z,1,REGULAR,freethrow,1 of 1,[],1630563,,,1610612759,25,18,2022-03-17T00:56:28Z,1010000,,,0,,J. Primo Free Throw 1 of 1 (4 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
104,PT05M00.00S,2022-03-17T00:56:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,7.703679369250986,46.568627450980394,1610612760,25,20,2022-03-17T00:57:13Z,1020000,17.0,20.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (6 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,2.63,Made,6.0,,,,,,,,,,,,,,,
105,PT05M00.00S,2022-03-17T00:56:50.4Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630563,,,1610612760,25,20,2022-03-17T00:56:56Z,1030000,,,0,,J. Primo shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1630563, 1628983]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,
107,PT05M00.00S,2022-03-17T00:57:09.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,25,20,2022-03-17T00:57:13Z,1050000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M00.00S,2022-03-17T01:00:08.3Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,25,21,2022-03-17T01:00:08Z,1060000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
109,PT04M39.00S,2022-03-17T01:00:32.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,66.44218134034165,47.549019607843135,1610612759,25,21,2022-03-17T01:00:37Z,1070000,-12.0,263.0,1,right,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,26.32,Missed,,,,,,,,,,,,,,,,
110,PT04M36.00S,2022-03-17T01:00:35.3Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612760,25,21,2022-03-17T01:00:37Z,1080000,,,0,,V. Krejci REBOUND (Off:0 Def:1),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,
111,PT04M23.00S,2022-03-17T01:00:50.3Z,1,REGULAR,turnover,traveling,[],1630177,,,1610612760,25,21,2022-03-17T01:00:59Z,1090000,,,0,,T. Maledon traveling TURNOVER (1 TO),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,1.0,,,,,,,,,,,,,1146.0,,,,,,,
112,PT04M00.00S,2022-03-17T01:01:22.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630200,86.02168199737189,66.42156862745098,1610612759,27,21,2022-03-17T01:01:30Z,1100000,82.0,79.0,1,right,T. Jones 11' driving floating Jump Shot (2 PTS) (J. Primo 1 AST),"[1630200, 1630563]",1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,,,11.39,Made,2.0,J. Primo,1630563.0,1.0,,,,,,,,,,,,
114,PT03M42.00S,2022-03-17T01:01:41.1Z,1,REGULAR,2pt,Jump Shot,[],1628983,9.543363994743759,73.2843137254902,1610612760,27,21,2022-03-17T01:01:46Z,1120000,-116.0,37.0,1,left,MISS S. Gilgeous-Alexander 12' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,12.22,Missed,,,,,,,,,,,,,,,,
115,PT03M40.00S,2022-03-17T01:01:43.1Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,27,21,2022-03-17T01:01:46Z,1130000,,,0,,Z. Collins REBOUND (Off:1 Def:1),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,114.0,2.0,1.0,1.0,,,,,,,,
116,PT03M30.00S,2022-03-17T01:01:52.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628380,88.12417871222075,49.01960784313725,1610612759,29,21,2022-03-17T01:01:59Z,1140000,-5.0,59.0,1,right,Z. Collins Hook (4 PTS) (K. Johnson 2 AST),"[1628380, 1629640]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,5.93,Made,4.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,
118,PT03M16.00S,2022-03-17T01:02:07.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,5.863994743758213,53.431372549019606,1610612760,29,23,2022-03-17T01:02:18Z,1160000,-17.0,3.0,1,left,V. Krejci cutting Layup (2 PTS) (S. Gilgeous-Alexander 4 AST),"[1630249, 1628983]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,,,,1.74,Made,2.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,
120,PT03M00.00S,2022-03-17T01:02:23.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,91.40932982917214,44.11764705882353,1610612759,29,23,2022-03-17T01:02:28Z,1180000,-29.0,28.0,1,right,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,4.08,Missed,,,,,,,,,,,,,,,,
121,PT02M56.00S,2022-03-17T01:02:27.3Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,29,23,2022-03-17T01:02:28Z,1190000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,120.0,1.0,1.0,0.0,,,,,,,,
122,PT02M51.00S,2022-03-17T01:02:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629647,29.25427069645204,73.77450980392157,1610612760,29,23,2022-03-17T01:02:40Z,1200000,-119.0,222.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,25.23,Missed,,,,,,,,,,,,,,,,
123,PT02M48.00S,2022-03-17T01:02:35.6Z,1,REGULAR,rebound,offensive,[],1628983,,,1610612760,29,23,2022-03-17T01:02:35Z,1210000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,122.0,2.0,1.0,1.0,,,,,,,,
124,PT02M46.00S,2022-03-17T01:02:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,16.245072273324574,54.90196078431373,1610612760,29,23,2022-03-17T01:02:42Z,1220000,-25.0,100.0,1,left,MISS S. Gilgeous-Alexander 10' Jump Shot,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,10.32,Missed,,,,,,,,,,,,,,,,
125,PT02M43.00S,2022-03-17T01:02:40.5Z,1,REGULAR,rebound,defensive,[],1628380,,,1610612759,29,23,2022-03-17T01:02:42Z,1230000,,,0,,Z. Collins REBOUND (Off:1 Def:2),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,124.0,3.0,2.0,1.0,,,,,,,,
126,PT02M33.00S,2022-03-17T01:02:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630200,67.09921156373193,42.8921568627451,1610612759,29,23,2022-03-17T01:02:54Z,1240000,-36.0,257.0,1,right,MISS T. Jones 25' 3PT,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,
127,PT02M30.00S,2022-03-17T01:02:52.9Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,29,23,2022-03-17T01:02:54Z,1250000,,,0,,D. Bazley REBOUND (Off:1 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,126.0,3.0,2.0,1.0,,,,,,,,
128,PT02M20.00S,2022-03-17T01:03:03.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.258212877792378,48.28431372549019,1610612760,29,23,2022-03-17T01:03:09Z,1260000,9.0,6.0,1,left,MISS A. Pokusevski Layup,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,1.07,Missed,,,,,,,,,,,,,,,,
129,PT02M16.00S,2022-03-17T01:03:06.8Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,29,23,2022-03-17T01:03:06Z,1270000,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,
130,PT02M16.00S,2022-03-17T01:03:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,5.590000152587891,50.0,1610612760,29,25,2022-03-17T01:03:06Z,1280000,0.0,0.0,1,left,A. Pokusevski tip Layup (2 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,
131,PT02M05.00S,2022-03-17T01:03:20.0Z,1,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612759,29,25,2022-03-17T01:03:47Z,1290000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630197, 1629640]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Johnson,1629640.0,,,
133,PT02M05.00S,2022-03-17T01:03:49.1Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,29,25,2022-03-17T01:03:49Z,1310000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Missed,,,,,,,,,,,,,,,,
134,PT02M05.00S,2022-03-17T01:03:49.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,29,25,2022-03-17T01:03:49Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,133.0,,,,,,,,,,,
135,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,out,[],1628380,,,1610612759,29,25,2022-03-17T01:03:58Z,1330000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,out,[],1630200,,,1610612759,29,25,2022-03-17T01:03:58Z,1340000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,out,[],1629647,,,1610612759,29,25,2022-03-17T01:03:58Z,1350000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,in,[],1627749,,,1610612759,29,25,2022-03-17T01:03:58Z,1360000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,in,[],1627751,,,1610612759,29,25,2022-03-17T01:03:58Z,1370000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M05.00S,2022-03-17T01:03:50.0Z,1,REGULAR,substitution,in,[],1630846,,,1610612759,29,25,2022-03-17T01:03:58Z,1380000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M05.00S,2022-03-17T01:04:14.3Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,30,25,2022-03-17T01:04:14Z,1390000,,,0,,K. Johnson Free Throw 2 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
142,PT01M48.00S,2022-03-17T01:04:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,6.521024967148489,53.92156862745098,1610612760,30,27,2022-03-17T01:04:41Z,1400000,-20.0,9.0,1,left,A. Pokusevski driving finger roll Layup (4 PTS) (T. Maledon 1 AST),"[1630197, 1630177]",1610612760.0,OKC,driving finger roll,,,Pokusevski,A. Pokusevski,,,,,,,,2.15,Made,4.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,
144,PT01M36.00S,2022-03-17T01:04:44.2Z,1,REGULAR,turnover,bad pass,[],1630563,,,1610612759,30,27,2022-03-17T01:04:53Z,1420000,,,0,,J. Primo bad pass TURNOVER (1 TO),"[1630563, 1630177]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,1.0,Maledon,1630177.0,,,,,,,,,,,,,,,,,,
145,PT01M36.00S,2022-03-17T01:04:44.2Z,1,REGULAR,steal,,[],1630177,,,1610612760,30,27,2022-03-17T01:06:42Z,1430000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M33.00S,2022-03-17T01:04:48.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612760,30,27,2022-03-17T01:04:59Z,1440000,,,0,,J. Primo shooting personal FOUL (2 PF) (Pokusevski 2 FT),"[1630563, 1630197]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,1146.0,2.0,0.0,Pokusevski,1630197.0,,,
148,PT01M33.00S,2022-03-17T01:05:19.5Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630197,,,1610612760,30,28,2022-03-17T01:05:45Z,1460000,,,0,,A. Pokusevski Free Throw 1 of 2 (5 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
149,PT01M33.00S,2022-03-17T01:05:20.7Z,1,REGULAR,substitution,out,[],1629640,,,1610612760,30,28,2022-03-17T01:05:28Z,1470000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M33.00S,2022-03-17T01:05:20.7Z,1,REGULAR,substitution,out,[],1630563,,,1610612760,30,28,2022-03-17T01:05:28Z,1480000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M33.00S,2022-03-17T01:05:20.7Z,1,REGULAR,substitution,in,[],1630170,,,1610612760,30,28,2022-03-17T01:05:28Z,1490000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M33.00S,2022-03-17T01:05:20.7Z,1,REGULAR,substitution,in,[],1630200,,,1610612760,30,28,2022-03-17T01:05:28Z,1500000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M33.00S,2022-03-17T01:05:19.5Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630197,,,1610612760,30,28,2022-03-17T01:05:45Z,1510000,,,0,,MISS A. Pokusevski Free Throw 2 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,Missed,,,,,,,,,,,,,,,,
154,PT01M30.00S,2022-03-17T01:05:22.5Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,30,28,2022-03-17T01:05:45Z,1520000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,153.0,2.0,2.0,0.0,,,,,,,,
155,PT01M23.00S,2022-03-17T01:05:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629022,86.67871222076215,96.32352941176471,1610612759,30,28,2022-03-17T01:05:57Z,1530000,232.0,73.0,1,right,MISS L. Walker IV 24' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,24.27,Missed,,,,,,,,,,,,,,,,
156,PT01M20.00S,2022-03-17T01:05:54.3Z,1,REGULAR,rebound,offensive,[],1629022,,,1610612759,30,28,2022-03-17T01:05:54Z,1540000,,,0,,L. Walker IV REBOUND (Off:1 Def:0),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,155.0,1.0,0.0,1.0,,,,,,,,
157,PT01M18.00S,2022-03-17T01:05:57.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630846,,,1610612759,30,28,2022-03-17T01:06:06Z,1550000,,,0,,O. Sarr shooting personal FOUL (1 PF) (Walker IV 2 FT),"[1630846, 1629022]",1610612760.0,OKC,shooting,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Walker IV,1629022.0,,,
159,PT01M18.00S,2022-03-17T01:06:23.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629022,,,1610612759,31,28,2022-03-17T01:06:23Z,1570000,,,0,,L. Walker IV Free Throw 1 of 2 (1 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
160,PT01M18.00S,2022-03-17T01:06:38.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629022,,,1610612759,32,28,2022-03-17T01:06:38Z,1580000,,,0,,L. Walker IV Free Throw 2 of 2 (2 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
161,PT01M04.00S,2022-03-17T01:06:52.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,11.908672798948752,48.03921568627451,1610612760,32,28,2022-03-17T01:07:32Z,1590000,10.0,59.0,1,left,MISS S. Gilgeous-Alexander 6' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,6.02,Missed,,,,,,,,,,,,,,,,
162,PT01M02.00S,2022-03-17T01:06:54.8Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,32,28,2022-03-17T01:07:00Z,1600000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,,,,,
163,PT00M59.10S,2022-03-17T01:07:01.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612759,32,28,2022-03-17T01:07:10Z,1610000,,,0,,V. Krejci personal FOUL (1 PF) (Murray 2 FT),"[1630249, 1627749]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,1146.0,1.0,0.0,Murray,1627749.0,,,
165,PT00M59.10S,2022-03-17T01:07:24.4Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,33,28,2022-03-17T01:07:24Z,1630000,,,0,,D. Murray Free Throw 1 of 2 (3 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
166,PT00M59.10S,2022-03-17T01:07:26.3Z,1,REGULAR,substitution,out,[],1630249,,,1610612759,33,28,2022-03-17T01:07:33Z,1640000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M59.10S,2022-03-17T01:07:26.3Z,1,REGULAR,substitution,in,[],1630322,,,1610612759,33,28,2022-03-17T01:07:33Z,1650000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M59.10S,2022-03-17T01:07:45.0Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,34,28,2022-03-17T01:07:45Z,1660000,,,0,,D. Murray Free Throw 2 of 2 (4 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
169,PT00M53.80S,2022-03-17T01:08:01.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612760,34,28,2022-03-17T01:08:07Z,1670000,,,0,,D. Murray personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627749, 1628983]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,
171,PT00M53.80S,2022-03-17T01:08:19.4Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,34,28,2022-03-17T01:08:19Z,1690000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Missed,,,,,,,,,,,,,,,,
172,PT00M53.80S,2022-03-17T01:08:19.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,34,28,2022-03-17T01:08:19Z,1700000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,
173,PT00M53.80S,2022-03-17T01:08:33.3Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,34,29,2022-03-17T01:08:33Z,1710000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,
174,PT00M40.80S,2022-03-17T01:08:48.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,70.12155059132719,23.774509803921568,1610612759,37,29,2022-03-17T01:08:52Z,1720000,-131.0,228.0,1,right,D. Murray 26' 3PT  (7 PTS) (L. Walker IV 1 AST),"[1627749, 1629022]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,26.34,Made,7.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,
176,PT00M34.90S,2022-03-17T01:09:01.5Z,1,REGULAR,turnover,offensive goaltending,[],1630846,,,1610612760,37,29,2022-03-17T01:09:21Z,1740000,,,0,,O. Sarr offensive goaltending TURNOVER (1 TO),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,1.0,,,,,,,,,,,,,1146.0,,,,,,,
177,PT00M30.20S,2022-03-17T01:09:24.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627749,66.3107752956636,46.568627450980394,1610612759,37,29,2022-03-17T01:09:31Z,1750000,-17.0,264.0,1,right,MISS D. Murray 26' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,26.48,Missed,,,,,,,,,,,,,,,,
178,PT00M25.40S,2022-03-17T01:09:28.8Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612760,37,29,2022-03-17T01:09:31Z,1760000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,
179,PT00M18.30S,2022-03-17T01:09:35.8Z,1,REGULAR,turnover,bad pass,[],1628983,,,1610612760,37,29,2022-03-17T01:09:54Z,1770000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1629022]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.0,Walker IV,1629022.0,,,,,,,,,,,,,,,,,,
180,PT00M18.30S,2022-03-17T01:09:35.8Z,1,REGULAR,steal,,[],1629022,,,1610612759,37,29,2022-03-17T01:10:17Z,1780000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M00.00S,2022-03-17T01:09:55.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,89.17542706964521,96.32352941176471,1610612759,37,29,2022-03-17T01:10:00Z,1790000,232.0,49.0,1,right,MISS L. Walker IV pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,23.68,Missed,,,,,,,,,,,,,,,,
