actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
87,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,out,[],203926,,,1610612759,26,22,2021-12-10T01:55:32Z,870000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,out,[],1628420,,,1610612759,26,22,2021-12-10T01:55:32Z,880000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,out,[],201145,,,1610612759,26,22,2021-12-10T01:55:32Z,890000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612759,26,22,2021-12-10T01:55:32Z,900000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1627854,,,1610612759,26,22,2021-12-10T01:55:32Z,910000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612759,26,22,2021-12-10T01:55:32Z,920000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2021-12-10T01:55:04.9Z,1,REGULAR,substitution,in,[],1630267,,,1610612759,26,22,2021-12-10T01:55:32Z,930000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M11.00S,2021-12-10T01:55:37.1Z,1,REGULAR,3pt,Jump Shot,[],1627854,76.5604467805519,84.80392156862744,1610612759,29,22,2021-12-10T01:55:44Z,940000,174.0,168.0,1,right,B. Forbes 24' 3PT  (3 PTS) (L. Walker IV 1 AST),"[1627854, 1629022]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,24.17,Made,3.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,,,,,
96,PT03M47.00S,2021-12-10T01:56:00.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,7.30946123521682,34.55882352941176,1610612743,29,24,2021-12-10T01:56:06Z,960000,77.0,16.0,1,left,W. Barton 7' bank Jump Shot (9 PTS) (A. Gordon 2 AST),"[203115, 203932]",1610612743.0,DEN,bank,,,Barton,W. Barton,,,,,7.89,Made,9.0,A. Gordon,203932.0,2.0,,,,,,,,,,,,,,,
98,PT03M39.00S,2021-12-10T01:56:11.3Z,1,REGULAR,turnover,traveling,[],1628401,,,1610612759,29,24,2021-12-10T01:56:19Z,980000,,,0,,D. White traveling TURNOVER (1 TO),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,1.0,,,,,204059.0,,,,,
99,PT03M39.00S,2021-12-10T01:56:17.4Z,1,REGULAR,substitution,out,[],1627751,,,1610612743,29,24,2021-12-10T01:56:23Z,990000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2021-12-10T01:56:17.4Z,1,REGULAR,substitution,out,[],203115,,,1610612743,29,24,2021-12-10T01:56:23Z,1000000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2021-12-10T01:56:17.4Z,1,REGULAR,substitution,in,[],1629234,,,1610612743,29,24,2021-12-10T01:56:23Z,1010000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2021-12-10T01:56:17.4Z,1,REGULAR,substitution,in,[],1630538,,,1610612743,29,24,2021-12-10T01:56:23Z,1020000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M22.00S,2021-12-10T01:56:44.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203932,6.915243101182654,48.529411764705884,1610612743,29,26,2021-12-10T01:56:51Z,1030000,7.0,13.0,1,left,A. Gordon reverse DUNK (7 PTS) (N. Jokic 3 AST),"[203932, 203999]",1610612743.0,DEN,reverse,,,Gordon,A. Gordon,,,,,1.45,Made,7.0,N. Jokic,203999.0,3.0,,,,,,,,,,,,,,,
105,PT02M57.00S,2021-12-10T01:57:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,84.70762155059133,47.05882352941176,1610612759,29,26,2021-12-10T02:00:37Z,1050000,-15.0,91.0,1,right,MISS B. Forbes 9' turnaround fadeaway Shot,[1627854],1610612759.0,SAS,turnaround fadeaway,,,Forbes,B. Forbes,,,,,9.24,Missed,,,,,,,,,,,,,,,,,,,
106,PT02M54.00S,2021-12-10T01:57:13.6Z,1,REGULAR,rebound,defensive,[],1630267,,,1610612743,29,26,2021-12-10T01:57:15Z,1060000,,,0,,F. Campazzo REBOUND (Off:0 Def:1),[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,,
107,PT02M53.00S,2021-12-10T01:57:17.2Z,1,REGULAR,foul,personal,[],1628966,,,1610612743,29,26,2021-12-10T01:57:24Z,1070000,,,0,,K. Bates-Diop personal FOUL (2 PF),"[1628966, 203999]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Jokic,203999.0,
109,PT02M53.00S,2021-12-10T01:57:26.6Z,1,REGULAR,substitution,out,[],1628966,,,1610612743,29,26,2021-12-10T01:57:41Z,1090000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M53.00S,2021-12-10T01:57:26.6Z,1,REGULAR,substitution,out,[],203932,,,1610612743,29,26,2021-12-10T01:57:41Z,1100000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M53.00S,2021-12-10T01:57:26.6Z,1,REGULAR,substitution,in,[],1630170,,,1610612743,29,26,2021-12-10T01:57:41Z,1110000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M53.00S,2021-12-10T01:57:26.6Z,1,REGULAR,substitution,in,[],1628432,,,1610612743,29,26,2021-12-10T01:57:41Z,1120000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M47.00S,2021-12-10T01:57:52.2Z,1,REGULAR,3pt,Jump Shot,[],203999,33.459264126149804,50.245098039215684,1610612743,29,26,2021-12-10T01:57:58Z,1130000,-1.0,262.0,1,left,MISS N. Jokic 26' 3PT,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M42.00S,2021-12-10T01:57:57.2Z,1,REGULAR,rebound,defensive,[],1627854,,,1610612759,29,26,2021-12-10T01:57:58Z,1140000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,
115,PT02M32.00S,2021-12-10T01:58:06.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,86.5473061760841,50.49019607843137,1610612759,29,26,2021-12-10T01:58:11Z,1150000,2.0,74.0,1,right,MISS D. Eubanks 7' floating Shot,[1629234],1610612759.0,SAS,floating,,,Eubanks,D. Eubanks,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M30.00S,2021-12-10T01:58:08.2Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,29,26,2021-12-10T01:58:08Z,1160000,,,0,,N. Jokic REBOUND (Off:0 Def:3),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,
117,PT02M23.00S,2021-12-10T01:58:14.9Z,1,REGULAR,3pt,Jump Shot,[],1628432,30.17411300919842,27.941176470588236,1610612743,29,26,2021-12-10T01:58:20Z,1170000,110.0,231.0,1,left,MISS D. Reed 25' 3PT,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M20.00S,2021-12-10T01:58:17.9Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,29,26,2021-12-10T01:58:20Z,1180000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,
119,PT02M14.00S,2021-12-10T01:58:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630170,69.07030223390277,65.44117647058823,1610612759,29,26,2021-12-10T01:58:29Z,1190000,77.0,238.0,1,right,MISS D. Vassell 25' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M10.00S,2021-12-10T01:58:28.4Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,29,26,2021-12-10T01:58:29Z,1200000,,,0,,N. Jokic REBOUND (Off:0 Def:4),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,119.0,4.0,4.0,0.0,,,,,,,,,,,
121,PT02M04.00S,2021-12-10T01:58:35.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630192,7.703679369250986,54.65686274509803,1610612743,29,26,2021-12-10T02:02:39Z,1210000,-23.0,20.0,1,left,MISS Z. Nnaji turnaround Shot - blocked,"[1630192, 1630170]",1610612743.0,DEN,turnaround,,,Nnaji,Z. Nnaji,,,,,3.06,Missed,,,,,,,,,,,,Vassell,1630170.0,,,,,,
122,PT02M04.00S,2021-12-10T01:58:35.1Z,1,REGULAR,block,,[],1630170,,,1610612743,29,26,2021-12-10T01:58:38Z,1220000,,,0,,D. Vassell BLOCK (1 BLK),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M00.00S,2021-12-10T01:58:39.1Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,29,26,2021-12-10T01:58:40Z,1230000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,
124,PT01M55.00S,2021-12-10T01:58:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,87.59855453350855,49.754901960784316,1610612759,29,26,2021-12-10T01:58:49Z,1240000,-1.0,64.0,1,right,MISS L. Walker IV 6' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,6.41,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M52.00S,2021-12-10T01:58:47.2Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,29,26,2021-12-10T01:58:49Z,1250000,,,0,,D. Reed REBOUND (Off:0 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,
126,PT01M33.00S,2021-12-10T01:59:05.4Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,29,26,2021-12-10T01:59:11Z,1260000,,,0,,N. Jokic lost ball TURNOVER (1 TO),"[203999, 1630170]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,,,,,,
127,PT01M33.00S,2021-12-10T01:59:05.4Z,1,REGULAR,steal,,[],1630170,,,1610612759,29,26,2021-12-10T01:59:08Z,1270000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M33.00S,2021-12-10T01:59:11.2Z,1,REGULAR,foul,personal,[],1630267,,,1610612759,29,26,2021-12-10T02:03:27Z,1280000,,,0,,F. Campazzo take personal FOUL (1 PF),"[1630267, 1630170]",1610612743.0,DEN,take,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Vassell,1630170.0,
130,PT01M33.00S,2021-12-10T01:59:19.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,29,26,2021-12-10T01:59:30Z,1300000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M33.00S,2021-12-10T01:59:19.0Z,1,REGULAR,substitution,out,[],203999,,,1610612759,29,26,2021-12-10T01:59:30Z,1310000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M33.00S,2021-12-10T01:59:19.0Z,1,REGULAR,substitution,in,[],1630200,,,1610612759,29,26,2021-12-10T01:59:30Z,1320000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M33.00S,2021-12-10T01:59:19.0Z,1,REGULAR,substitution,in,[],203210,,,1610612759,29,26,2021-12-10T01:59:30Z,1330000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M24.00S,2021-12-10T01:59:37.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629234,94.30026281208936,47.30392156862745,1610612759,31,26,2021-12-10T01:59:42Z,1340000,-13.0,1.0,1,right,D. Eubanks cutting Layup (2 PTS) (B. Forbes 1 AST),"[1629234, 1627854]",1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,1.35,Made,2.0,B. Forbes,1627854.0,1.0,,,,,,,,,,,,,,,
136,PT01M05.00S,2021-12-10T01:59:56.8Z,1,REGULAR,2pt,Jump Shot,[],1628432,10.068988173455978,18.627450980392158,1610612743,31,26,2021-12-10T02:00:00Z,1360000,157.0,42.0,1,left,MISS D. Reed 16' pullup Shot,[1628432],1610612743.0,DEN,pullup,,,Reed,D. Reed,,,,,16.25,Missed,,,,,,,,,,,,,,,,,,,
137,PT01M01.00S,2021-12-10T01:59:59.3Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,31,26,2021-12-10T01:59:59Z,1370000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,
138,PT00M57.60S,2021-12-10T02:00:05.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,93.9060446780552,48.77450980392157,1610612759,33,26,2021-12-10T02:00:10Z,1380000,-6.0,5.0,1,right,L. Walker IV driving finger roll Layup (2 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,0.78,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,,
140,PT00M46.90S,2021-12-10T02:00:17.4Z,1,REGULAR,3pt,Jump Shot,[],1630538,29.77989487516426,72.05882352941177,1610612743,33,26,2021-12-10T02:00:25Z,1400000,-110.0,227.0,1,left,MISS B. Hyland 25' step back 3PT,[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M43.30S,2021-12-10T02:00:21.0Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,33,26,2021-12-10T02:00:25Z,1410000,,,0,,D. Vassell REBOUND (Off:0 Def:3),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,140.0,3.0,3.0,0.0,,,,,,,,,,,
142,PT00M36.40S,2021-12-10T02:00:27.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,87.72996057818659,40.931372549019606,1610612759,33,26,2021-12-10T02:05:20Z,1420000,-45.0,63.0,1,right,MISS B. Forbes 7' driving floating Shot,[1627854],1610612759.0,SAS,driving floating,,,Forbes,B. Forbes,,,,,7.74,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M34.60S,2021-12-10T02:00:29.7Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,33,26,2021-12-10T02:00:29Z,1430000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,142.0,2.0,1.0,1.0,,,,,,,,,,,
144,PT00M34.40S,2021-12-10T02:00:31.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,93.24901445466492,50.98039215686274,1610612759,35,26,2021-12-10T02:00:38Z,1440000,5.0,11.0,1,right,D. Eubanks putback Layup (4 PTS),[1629234],1610612759.0,SAS,putback,,,Eubanks,D. Eubanks,,,,,1.2,Made,4.0,,,,,,,,,,,,,,,,,,
145,PT00M19.20S,2021-12-10T02:00:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630267,24.129434954007884,14.215686274509803,1610612743,35,29,2021-12-10T02:00:52Z,1450000,179.0,174.0,1,left,F. Campazzo 24' 3PT  (3 PTS) (Z. Nnaji 1 AST),"[1630267, 1630192]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,24.98,Made,3.0,Z. Nnaji,1630192.0,1.0,,,,,,,,,,,,,,,
147,PT00M04.40S,2021-12-10T02:01:10.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630267,,,1610612759,35,29,2021-12-10T02:01:29Z,1470000,,,0,,F. Campazzo personal FOUL (2 PF) (Eubanks 2 FT),"[1630267, 1629234]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Eubanks,1629234.0,
150,PT00M04.40S,2021-12-10T02:01:39.2Z,1,REGULAR,freethrow,1 of 2,[],1629234,,,1610612759,36,29,2021-12-10T02:01:39Z,1490000,,,0,,D. Eubanks Free Throw 1 of 2 (5 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
151,PT00M04.40S,2021-12-10T02:01:51.7Z,1,REGULAR,freethrow,2 of 2,[],1629234,,,1610612759,37,29,2021-12-10T02:01:51Z,1500000,,,0,,D. Eubanks Free Throw 2 of 2 (6 PTS),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
152,PT00M02.70S,2021-12-10T02:01:56.9Z,1,REGULAR,foul,personal,[],1630170,,,1610612743,37,29,2021-12-10T02:02:12Z,1510000,,,0,,D. Vassell take personal FOUL (1 PF),"[1630170, 1630538]",1610612759.0,SAS,take,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Hyland,1630538.0,
154,PT00M00.00S,2021-12-10T02:02:15.5Z,1,REGULAR,3pt,Jump Shot,[],1630267,35.56176084099869,18.38235294117647,1610612743,37,29,2021-12-10T02:02:23Z,1530000,158.0,282.0,1,left,MISS F. Campazzo 32' driving floating 3PT,[1630267],1610612743.0,DEN,driving floating,,,Campazzo,F. Campazzo,,,,,32.31,Missed,,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2021-12-10T02:02:15.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612743,37,29,2021-12-10T02:02:23Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,
156,PT00M00.00S,2021-12-10T02:02:20.7Z,1,REGULAR,period,end,[],0,,,1610612743,37,29,2021-12-10T02:02:20Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-12-10T02:03:03.6Z,2,REGULAR,substitution,out,['startperiod'],1630200,,,1610612743,37,29,2021-12-10T02:04:52Z,1560000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-10T02:03:03.6Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612743,37,29,2021-12-10T02:04:52Z,1570000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-12-10T02:05:00.2Z,2,REGULAR,period,start,[],0,,,1610612743,37,29,2021-12-10T02:05:00Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT11M38.00S,2021-12-10T02:05:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203210,10.988830486202366,49.50980392156863,1610612743,37,31,2021-12-10T02:05:33Z,1590000,2.0,51.0,1,left,J. Green Layup (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,5.09,Made,2.0,,,,,,,,,,,,,,,,,,
161,PT11M38.00S,2021-12-10T02:05:31.3Z,2,REGULAR,foul,personal,['1freethrow'],1627749,,,1610612743,37,31,2021-12-10T02:05:37Z,1600000,,,0,,D. Murray shooting personal FOUL (2 PF) (Green 1 FT),"[1627749, 203210]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,204059.0,2.0,0.0,Green,203210.0,
163,PT11M38.00S,2021-12-10T02:05:55.1Z,2,REGULAR,freethrow,1 of 1,[],203210,,,1610612743,37,32,2021-12-10T02:05:55Z,1620000,,,0,,J. Green Free Throw 1 of 1 (3 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
164,PT11M38.00S,2021-12-10T02:05:59.9Z,2,REGULAR,stoppage,blood rule,[],0,,,1610612759,37,32,2021-12-10T02:05:59Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M15.00S,2021-12-10T02:06:55.6Z,2,REGULAR,3pt,Jump Shot,[],1627749,65.1281208935611,56.61764705882353,1610612759,40,32,2021-12-10T02:07:02Z,1640000,33.0,275.0,1,right,D. Murray 27' 3PT pullup (8 PTS),[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,27.73,Made,8.0,,,,,,,,,,,,,,,,,,
167,PT10M53.00S,2021-12-10T02:07:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,9.280551905387648,52.94117647058824,1610612743,40,32,2021-12-10T02:07:58Z,1660000,-15.0,35.0,1,left,MISS B. Hyland driving floating Shot,[1630538],1610612743.0,DEN,driving floating,,,Hyland,B. Hyland,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M52.00S,2021-12-10T02:07:17.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,40,32,2021-12-10T02:07:58Z,1670000,,,0,,D. Murray REBOUND (Off:1 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,
169,PT10M48.00S,2021-12-10T02:07:22.1Z,2,REGULAR,3pt,Jump Shot,[],1629022,76.5604467805519,12.745098039215685,1610612759,43,32,2021-12-10T02:07:29Z,1680000,-186.0,168.0,1,right,L. Walker IV 25' 3PT  (5 PTS) (D. Murray 3 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.07,Made,5.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
171,PT10M27.00S,2021-12-10T02:07:42.7Z,2,REGULAR,3pt,Jump Shot,[],1630538,5.469776609724048,94.36274509803921,1610612743,43,32,2021-12-10T02:07:48Z,1700000,-222.0,-1.0,1,left,MISS B. Hyland 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M24.00S,2021-12-10T02:07:45.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,43,32,2021-12-10T02:07:48Z,1710000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,171.0,3.0,2.0,1.0,,,,,,,,,,,
173,PT10M21.00S,2021-12-10T02:07:49.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,74.06373193166885,15.686274509803921,1610612759,43,32,2021-12-10T02:08:52Z,1720000,-172.0,191.0,1,right,MISS L. Walker IV 25' running 3PT,[1629022],1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,,
174,PT10M19.00S,2021-12-10T02:07:51.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,43,32,2021-12-10T02:07:58Z,1730000,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,173.0,,,,,,,,,,,,,,
175,PT10M19.00S,2021-12-10T02:07:56.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,43,32,2021-12-10T02:07:56Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M19.00S,2021-12-10T02:07:56.7Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,43,32,2021-12-10T02:08:12Z,1750000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M19.00S,2021-12-10T02:07:56.7Z,2,REGULAR,substitution,in,[],203926,,,1610612743,43,32,2021-12-10T02:08:12Z,1760000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
