actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
89,PT04M12.00S,2022-01-24T00:25:20.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.258212877792378,50.49019607843137,1610612755,16,17,2022-01-24T00:25:23Z,880000,-2.0,6.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,0.68,Missed,,,,,,,,,,,,,,,,,,,
90,PT04M10.00S,2022-01-24T00:25:22.2Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,16,17,2022-01-24T00:25:23Z,890000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
91,PT04M06.00S,2022-01-24T00:25:26.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,93.51182654402102,49.50980392156863,1610612759,18,17,2022-01-24T00:27:04Z,900000,-2.0,8.0,1,right,K. Johnson running Layup (7 PTS) (D. Murray 2 AST),"[1629640, 1627749]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,0.89,Made,,,,,7.0,D. Murray,1627749.0,2.0,,,,,,,,,,,
93,PT03M48.00S,2022-01-24T00:25:44.2Z,1,REGULAR,3pt,Jump Shot,[],1627777,31.35676741130092,55.63725490196079,1610612755,18,20,2022-01-24T00:26:18Z,920000,-28.0,242.0,1,left,G. Niang 24' 3PT  (3 PTS) (J. Embiid 2 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.39,Made,,,,,3.0,J. Embiid,203954.0,2.0,,,,,,,,,,,
95,PT03M27.00S,2022-01-24T00:26:04.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,88.91261498028909,63.23529411764706,1610612759,18,20,2022-01-24T00:26:08Z,940000,66.0,52.0,1,right,MISS D. Murray 8' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,8.4,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M25.00S,2022-01-24T00:26:06.8Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,18,20,2022-01-24T00:26:06Z,950000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,95.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
97,PT03M24.00S,2022-01-24T00:26:10.4Z,1,REGULAR,foul,personal,['2freethrow'],1630170,,,1610612755,18,20,2022-01-24T00:26:28Z,960000,,,0,,D. Vassell shooting personal FOUL (1 PF) (Maxey 2 FT),"[1630170, 1630178]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Maxey,1630178.0,,,,,,
99,PT03M24.00S,2022-01-24T00:26:38.4Z,1,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,18,21,2022-01-24T00:26:38Z,980000,,,0,,T. Maxey Free Throw 1 of 2 (1 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
100,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612755,18,21,2022-01-24T00:26:54Z,990000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,out,[],1628401,,,1610612755,18,21,2022-01-24T00:26:54Z,1000000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,out,[],203954,,,1610612755,18,21,2022-01-24T00:26:54Z,1010000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,in,[],1629022,,,1610612755,18,21,2022-01-24T00:26:54Z,1020000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,in,[],1628966,,,1610612755,18,21,2022-01-24T00:26:54Z,1030000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2022-01-24T00:26:40.5Z,1,REGULAR,substitution,in,[],203083,,,1610612755,18,21,2022-01-24T00:26:54Z,1040000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M24.00S,2022-01-24T00:27:06.8Z,1,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,18,22,2022-01-24T00:27:06Z,1050000,,,0,,T. Maxey Free Throw 2 of 2 (2 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
107,PT03M13.00S,2022-01-24T00:27:20.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,84.83902759526939,65.68627450980392,1610612759,20,22,2022-01-24T00:27:25Z,1060000,78.0,90.0,1,right,L. Walker IV 11' floating Jump Shot (2 PTS),[1629022],1610612759.0,SAS,floating,,,Walker IV,L. Walker IV,,,,,11.94,Made,,,,,2.0,,,,,,,,,,,,,,
108,PT02M53.00S,2022-01-24T00:27:40.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612755,20,22,2022-01-24T00:30:46Z,1070000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Drummond 2 FT),"[1627751, 203083]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,202049.0,2.0,0.0,Drummond,203083.0,,,,,,
110,PT02M53.00S,2022-01-24T00:28:07.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,20,22,2022-01-24T00:28:07Z,1090000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M53.00S,2022-01-24T00:29:47.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612755,20,22,2022-01-24T00:30:28Z,1100000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M53.00S,2022-01-24T00:29:47.2Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,20,22,2022-01-24T00:30:28Z,1110000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M53.00S,2022-01-24T00:29:47.2Z,1,REGULAR,substitution,in,[],1629234,,,1610612755,20,22,2022-01-24T00:30:28Z,1120000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M53.00S,2022-01-24T00:29:47.2Z,1,REGULAR,substitution,in,[],1630198,,,1610612755,20,22,2022-01-24T00:30:28Z,1130000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2022-01-24T00:30:50.9Z,1,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,20,22,2022-01-24T00:30:50Z,1140000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M53.00S,2022-01-24T00:30:50.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,20,22,2022-01-24T00:30:50Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,
117,PT02M53.00S,2022-01-24T00:30:50.9Z,1,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,20,22,2022-01-24T00:31:11Z,1160000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M51.00S,2022-01-24T00:30:52.9Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,20,22,2022-01-24T00:31:11Z,1170000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT02M38.00S,2022-01-24T00:31:23.8Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612759,20,22,2022-01-24T00:31:41Z,1180000,,,0,,I. Joe shooting personal FOUL (1 PF) (Murray 2 FT),"[1630198, 1627749]",1610612755.0,PHI,shooting,,,Joe,I. Joe,,,,,,,,,,,,,,,202049.0,1.0,0.0,Murray,1627749.0,,,,,,
121,PT02M38.00S,2022-01-24T00:31:48.6Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,20,22,2022-01-24T00:31:48Z,1200000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2022-01-24T00:31:48.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,20,22,2022-01-24T00:31:48Z,1210000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,121.0,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2022-01-24T00:32:01.4Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,21,22,2022-01-24T00:32:01Z,1220000,,,0,,D. Murray Free Throw 2 of 2 (3 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
124,PT02M26.00S,2022-01-24T00:32:13.1Z,1,REGULAR,3pt,Jump Shot,[],1630198,5.601182654402102,94.36274509803921,1610612755,21,25,2022-01-24T00:32:17Z,1230000,-222.0,0.0,1,left,I. Joe 3PT  (3 PTS) (F. Korkmaz 1 AST),"[1630198, 1627788]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,22.18,Made,,,,,3.0,F. Korkmaz,1627788.0,1.0,,,,,,,,,,,
126,PT02M11.00S,2022-01-24T00:32:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,93.38042049934296,50.98039215686274,1610612759,23,25,2022-01-24T00:32:32Z,1250000,5.0,10.0,1,right,L. Walker IV driving finger roll Layup (4 PTS) (D. Murray 3 AST),"[1629022, 1627749]",1610612759.0,SAS,driving finger roll,,,Walker IV,L. Walker IV,,,,,1.09,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
128,PT01M50.00S,2022-01-24T00:32:49.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627788,7.046649145860711,46.81372549019608,1610612755,23,27,2022-01-24T00:32:53Z,1270000,16.0,14.0,1,left,F. Korkmaz driving finger roll Layup (4 PTS),[1627788],1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,2.1,Made,,,,,4.0,,,,,,,,,,,,,,
129,PT01M31.00S,2022-01-24T00:33:07.6Z,1,REGULAR,3pt,Jump Shot,[],1629022,68.9388961892247,31.862745098039213,1610612759,23,27,2022-01-24T00:33:13Z,1280000,-91.0,239.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M27.00S,2022-01-24T00:33:11.6Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,23,27,2022-01-24T00:33:13Z,1290000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
131,PT01M18.00S,2022-01-24T00:33:21.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.258212877792378,48.77450980392157,1610612755,23,29,2022-01-24T00:33:26Z,1300000,6.0,6.0,1,left,A. Drummond alley-oop DUNK (2 PTS) (F. Korkmaz 2 AST),"[203083, 1627788]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,0.88,Made,,,,,2.0,F. Korkmaz,1627788.0,2.0,,,,,,,,,,,
133,PT01M02.00S,2022-01-24T00:33:36.1Z,1,REGULAR,turnover,lost ball,[],1627749,,,1610612759,23,29,2022-01-24T00:33:40Z,1320000,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1629718]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,1.0,Brown Jr.,1629718.0,
134,PT01M02.00S,2022-01-24T00:33:36.1Z,1,REGULAR,steal,,[],1629718,,,1610612755,23,29,2022-01-24T00:33:38Z,1330000,,,0,,C. Brown Jr. STEAL (1 STL),[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M54.50S,2022-01-24T00:33:47.7Z,1,REGULAR,turnover,traveling,[],1627788,,,1610612755,23,29,2022-01-24T00:33:54Z,1340000,,,0,,F. Korkmaz traveling TURNOVER (1 TO),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,1626300.0,,,,,,,1.0,,,
136,PT00M54.50S,2022-01-24T00:33:51.0Z,1,REGULAR,substitution,out,[],1629718,,,1610612759,23,29,2022-01-24T00:33:59Z,1350000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M54.50S,2022-01-24T00:33:51.0Z,1,REGULAR,substitution,in,[],202699,,,1610612759,23,29,2022-01-24T00:33:59Z,1360000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M43.00S,2022-01-24T00:34:16.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630170,79.188567674113,67.64705882352942,1610612759,23,29,2022-01-24T00:34:20Z,1370000,88.0,143.0,1,right,MISS D. Vassell 16' pullup Shot - blocked,"[1630170, 1627788]",1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,16.81,Missed,,,,,,,,,,,,,,Korkmaz,1627788.0,,,,
612,PT00M43.00S,2022-01-24T00:34:16.3Z,1,REGULAR,block,,[],1627788,,,1610612759,23,29,2022-01-24T02:21:51Z,1375000,,,0,,F. Korkmaz BLOCK (1 BLK),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M40.80S,2022-01-24T00:34:18.5Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,23,29,2022-01-24T00:34:20Z,1380000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,138.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
140,PT00M28.30S,2022-01-24T00:34:31.1Z,1,REGULAR,3pt,Jump Shot,[],1627788,27.283180026281208,91.17647058823529,1610612755,23,29,2022-01-24T00:34:36Z,1390000,-206.0,204.0,1,left,MISS F. Korkmaz 28' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,28.98,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M26.10S,2022-01-24T00:34:33.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,23,29,2022-01-24T00:34:36Z,1400000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,140.0,,,,,,,,,,,,,,,,,,
142,PT00M26.10S,2022-01-24T00:34:36.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,23,29,2022-01-24T00:34:36Z,1410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M26.10S,2022-01-24T00:34:37.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,23,29,2022-01-24T00:34:49Z,1420000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M26.10S,2022-01-24T00:34:37.7Z,1,REGULAR,substitution,out,[],1627788,,,1610612759,23,29,2022-01-24T00:34:49Z,1430000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M26.10S,2022-01-24T00:34:37.7Z,1,REGULAR,substitution,in,[],1628401,,,1610612759,23,29,2022-01-24T00:34:49Z,1440000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M26.10S,2022-01-24T00:34:37.7Z,1,REGULAR,substitution,in,[],1630178,,,1610612759,23,29,2022-01-24T00:34:49Z,1450000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M07.10S,2022-01-24T00:35:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,92.32917214191852,57.59803921568627,1610612759,23,29,2022-01-24T00:35:27Z,1460000,38.0,20.0,1,right,MISS L. Walker IV driving Layup - blocked,"[1629022, 203083]",1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,4.28,Missed,,,,,,,,,,,,,,Drummond,203083.0,,,,
148,PT00M07.10S,2022-01-24T00:35:13.5Z,1,REGULAR,block,,[],203083,,,1610612759,23,29,2022-01-24T00:35:16Z,1470000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M03.40S,2022-01-24T00:35:17.2Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,23,29,2022-01-24T00:35:27Z,1480000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:0),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
150,PT00M02.40S,2022-01-24T00:35:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628966,72.35545335085413,79.65686274509804,1610612759,23,29,2022-01-24T00:37:41Z,1490000,148.0,207.0,1,right,MISS K. Bates-Diop 25' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
151,PT00M00.50S,2022-01-24T00:35:20.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,23,29,2022-01-24T00:37:41Z,1500000,,,0,,D. Eubanks REBOUND (Off:1 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
152,PT00M00.00S,2022-01-24T00:35:23.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629234,80.23981603153744,58.57843137254902,1610612759,23,29,2022-01-24T00:35:37Z,1510000,43.0,133.0,1,right,MISS D. Eubanks 13' Hook,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,13.99,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2022-01-24T00:35:23.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,23,29,2022-01-24T00:35:37Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,152.0,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2022-01-24T00:35:31.0Z,1,REGULAR,period,end,[],0,,,1610612759,23,29,2022-01-24T00:35:31Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-01-24T00:38:02.6Z,2,REGULAR,period,start,[],0,,,1610612755,23,29,2022-01-24T00:38:02Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M43.00S,2022-01-24T00:38:18.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.521024967148489,49.754901960784316,1610612755,23,29,2022-01-24T00:39:32Z,1550000,1.0,9.0,1,left,MISS A. Drummond alley-oop DUNK,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,0.89,Missed,,,,,,,,,,,,,,,,,,,
157,PT11M41.00S,2022-01-24T00:38:20.9Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,23,29,2022-01-24T00:38:32Z,1560000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
158,PT11M37.00S,2022-01-24T00:38:25.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628401,93.51182654402102,48.529411764705884,1610612759,23,29,2022-01-24T00:40:00Z,1570000,-7.0,8.0,1,right,MISS D. White running Layup,[1628401],1610612759.0,SAS,running,,,White,D. White,,,,,1.13,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M34.00S,2022-01-24T00:38:28.3Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612759,23,29,2022-01-24T00:38:38Z,1580000,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,158.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
160,PT11M34.00S,2022-01-24T00:38:28.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612759,23,29,2022-01-24T00:38:28Z,1590000,0.0,0.0,1,right,MISS D. Eubanks tip Layup,[1629234],1610612759.0,SAS,tip,,,Eubanks,D. Eubanks,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
161,PT11M32.00S,2022-01-24T00:38:29.8Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,23,29,2022-01-24T00:38:29Z,1600000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
162,PT11M27.00S,2022-01-24T00:38:35.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,30.962549277266753,64.95098039215686,1610612755,23,29,2022-01-24T00:41:49Z,1610000,-75.0,239.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.0,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M27.00S,2022-01-24T00:38:35.2Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,23,29,2022-01-24T00:38:43Z,1620000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,162.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
164,PT11M17.00S,2022-01-24T00:38:46.3Z,2,REGULAR,foul,personal,[],203083,,,1610612759,23,29,2022-01-24T00:39:01Z,1630000,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 1628401]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1628171.0,1.0,0.0,White,1628401.0,,,,,,
166,PT11M10.00S,2022-01-24T00:39:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,92.9862023653088,48.77450980392157,1610612759,23,29,2022-01-24T00:43:02Z,1650000,-6.0,13.0,1,right,MISS K. Bates-Diop cutting Layup,[1628966],1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M07.00S,2022-01-24T00:39:13.3Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,23,29,2022-01-24T00:39:19Z,1660000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
168,PT10M48.00S,2022-01-24T00:39:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,13.222733245729303,61.51960784313726,1610612755,23,29,2022-01-24T00:44:04Z,1670000,-58.0,72.0,1,left,MISS T. Maxey 9' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M46.00S,2022-01-24T00:39:33.3Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,23,29,2022-01-24T00:39:34Z,1680000,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,168.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
170,PT10M38.00S,2022-01-24T00:39:41.9Z,2,REGULAR,3pt,Jump Shot,[],1628401,72.88107752956637,80.3921568627451,1610612759,23,29,2022-01-24T00:39:49Z,1690000,152.0,202.0,1,right,MISS D. White 25' 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,,
171,PT10M36.00S,2022-01-24T00:39:43.9Z,2,REGULAR,rebound,offensive,[],1628401,,,1610612759,23,29,2022-01-24T00:39:49Z,1700000,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,170.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
172,PT10M34.00S,2022-01-24T00:39:45.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,94.69448094612353,94.85294117647058,1610612759,23,29,2022-01-24T00:39:51Z,1710000,224.0,-3.0,1,right,MISS D. Vassell 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,22.43,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M31.00S,2022-01-24T00:39:48.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,23,29,2022-01-24T00:39:51Z,1720000,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,172.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
