actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
179,PT12M00.00S,2022-03-04T02:10:24.2Z,2,REGULAR,substitution,in,['startperiod'],1628368,,,1610612759,27,30,2022-03-04T02:12:06Z,1760000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2022-03-04T02:12:09.8Z,2,REGULAR,period,start,[],0,,,1610612758,27,30,2022-03-04T02:12:09Z,1770000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M42.00S,2022-03-04T02:12:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,7.30946123521682,53.18627450980392,1610612758,27,32,2022-03-04T02:12:32Z,1780000,-16.0,16.0,1,left,D. Jones cutting Layup (2 PTS) (D. Fox 4 AST),"[1627745, 1628368]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,2.27,Made,,,,,,,,,,2.0,D. Fox,1628368.0,4.0,,,,,,
183,PT11M29.00S,2022-03-04T02:12:39.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,88.64980289093299,30.637254901960787,1610612759,27,32,2022-03-04T02:12:44Z,1800000,-97.0,54.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,11.09,Missed,,,,,,,,,,,,,,,,,,,
184,PT11M26.00S,2022-03-04T02:12:42.6Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,27,32,2022-03-04T02:12:42Z,1810000,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,183.0,,2.0,2.0,0.0,,,,,,,,,,,,,,
185,PT11M11.00S,2022-03-04T02:12:57.8Z,2,REGULAR,2pt,Jump Shot,[],1628978,20.844283837056505,71.07843137254902,1610612758,27,32,2022-03-04T02:13:02Z,1820000,-105.0,143.0,1,left,MISS D. DiVincenzo 17' step back Shot,[1628978],1610612758.0,SAC,step back,,,DiVincenzo,D. DiVincenzo,,,,,17.8,Missed,,,,,,,,,,,,,,,,,,,
187,PT11M09.00S,2022-03-04T02:12:59.8Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,27,32,2022-03-04T02:13:02Z,1830000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,185.0,,5.0,5.0,0.0,,,,,,,,,,,,,,
188,PT10M59.00S,2022-03-04T02:13:09.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.77463863337714,50.73529411764706,1610612759,29,32,2022-03-04T02:13:14Z,1840000,4.0,6.0,1,right,D. McDermott driving finger roll Layup (2 PTS) (D. Murray 3 AST),"[203926, 1627749]",1610612759.0,SAS,driving finger roll,,,McDermott,D. McDermott,,,,,0.7,Made,,,,,,,,,,2.0,D. Murray,1627749.0,3.0,,,,,,
190,PT10M42.00S,2022-03-04T02:13:27.1Z,2,REGULAR,2pt,Jump Shot,[],203087,17.69053876478318,27.205882352941174,1610612758,29,32,2022-03-04T02:13:32Z,1860000,114.0,114.0,1,left,MISS J. Lamb 16' pullup Shot,[203087],1610612758.0,SAC,pullup,,,Lamb,J. Lamb,,,,,16.11,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M37.00S,2022-03-04T02:13:30.9Z,2,REGULAR,rebound,defensive,[],1628966,,,1610612759,29,32,2022-03-04T02:13:30Z,1870000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,190.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
192,PT10M33.00S,2022-03-04T02:13:38.3Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612759,29,32,2022-03-04T02:13:45Z,1880000,,,0,,C. Metu shooting personal FOUL (1 PF) (Murray 2 FT),"[1629002, 1627749]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,,,,203593.0,,,,1.0,0.0,Murray,1627749.0,,,,,,,,,,
194,PT10M33.00S,2022-03-04T02:14:03.8Z,2,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,29,32,2022-03-04T02:14:03Z,1900000,,,0,,MISS D. Murray Free Throw 1 of 2,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Missed,,,,,,,,,,,,,,,,,,,
195,PT10M33.00S,2022-03-04T02:14:03.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,29,32,2022-03-04T02:14:03Z,1910000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,194.0,,,,,,,,,,,,,,,,,,
196,PT10M33.00S,2022-03-04T02:14:04.8Z,2,REGULAR,substitution,out,[],1629002,,,1610612759,29,32,2022-03-04T02:14:25Z,1920000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT10M33.00S,2022-03-04T02:14:04.8Z,2,REGULAR,substitution,in,[],203084,,,1610612759,29,32,2022-03-04T02:14:25Z,1930000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M33.00S,2022-03-04T02:14:04.8Z,2,REGULAR,substitution,out,[],203087,,,1610612759,29,32,2022-03-04T02:14:43Z,1935000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M33.00S,2022-03-04T02:14:04.8Z,2,REGULAR,substitution,in,[],203200,,,1610612759,29,32,2022-03-04T02:14:43Z,1937500,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT10M33.00S,2022-03-04T02:14:27.3Z,2,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,30,32,2022-03-04T02:14:27Z,1940000,,,0,,D. Murray Free Throw 2 of 2 (11 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,,,,,,11.0,,,,,,,,,
201,PT10M17.00S,2022-03-04T02:14:42.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,5.601182654402102,47.05882352941176,1610612758,30,34,2022-03-04T02:14:50Z,1950000,15.0,0.0,1,left,D. Jones driving finger roll Layup (4 PTS) (D. Fox 5 AST),"[1627745, 1628368]",1610612758.0,SAC,driving finger roll,,,Jones,D. Jones,,,,,1.47,Made,,,,,,,,,,4.0,D. Fox,1628368.0,5.0,,,,,,
203,PT10M03.00S,2022-03-04T02:14:56.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,93.9060446780552,63.725490196078425,1610612759,32,34,2022-03-04T02:16:43Z,1970000,69.0,5.0,1,right,J. Poeltl 6' Hook (4 PTS) (D. Vassell 1 AST),"[1627751, 1630170]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,6.88,Made,,,,,,,,,,4.0,D. Vassell,1630170.0,1.0,,,,,,
205,PT09M52.00S,2022-03-04T02:15:07.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,9.280551905387648,54.166666666666664,1610612758,32,36,2022-03-04T02:17:28Z,1990000,-21.0,35.0,1,left,D. Fox driving floating Jump Shot (7 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,4.05,Made,,,,,,,,,,7.0,,,,,,,,,
206,PT09M44.00S,2022-03-04T02:15:21.6Z,2,REGULAR,foul,offensive,[],203926,,,1610612759,32,36,2022-03-04T02:15:29Z,2000000,,,0,,D. McDermott offensive FOUL (2 PF),"[203926, 1628978]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,203591.0,,,,2.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,
208,PT09M44.00S,2022-03-04T02:15:21.6Z,2,REGULAR,turnover,offensive foul,[],203926,,,1610612759,32,36,2022-03-04T02:15:21Z,2020000,,,0,,D. McDermott offensive foul TURNOVER (1 TO),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,203591.0,,,,,,,,,,,,,1.0,,,,
209,PT09M37.00S,2022-03-04T02:15:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,30.305519053876477,26.225490196078432,1610612758,32,39,2022-03-04T02:18:03Z,2030000,119.0,232.0,1,left,H. Barnes 26' 3PT pullup (7 PTS) (D. Jones 1 AST),"[203084, 1627745]",1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,26.1,Made,,,,,,,,,,7.0,D. Jones,1627745.0,1.0,,,,,,
211,PT09M33.00S,2022-03-04T02:15:50.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,32,39,2022-03-04T02:15:50Z,2050000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M33.00S,2022-03-04T02:18:12.2Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,32,39,2022-03-04T02:18:32Z,2060000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M33.00S,2022-03-04T02:18:12.2Z,2,REGULAR,substitution,in,[],1629022,,,1610612759,32,39,2022-03-04T02:18:32Z,2070000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M11.00S,2022-03-04T02:19:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,84.31340341655716,35.78431372549019,1610612759,34,39,2022-03-04T02:19:16Z,2080000,-71.0,95.0,1,right,J. Poeltl 11' Jump Shot (6 PTS) (K. Bates-Diop 1 AST),"[1627751, 1628966]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,11.87,Made,,,,,,,,,,6.0,K. Bates-Diop,1628966.0,1.0,,,,,,
216,PT08M54.00S,2022-03-04T02:19:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,6.521024967148489,51.71568627450981,1610612758,34,41,2022-03-04T02:19:29Z,2100000,-9.0,9.0,1,left,D. Jones cutting Layup (6 PTS) (D. Fox 6 AST),"[1627745, 1628368]",1610612758.0,SAC,cutting,,,Jones,D. Jones,,,,,1.23,Made,,,,,,,,,,6.0,D. Fox,1628368.0,6.0,,,,,,
218,PT08M44.00S,2022-03-04T02:19:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628966,88.25558475689881,37.99019607843137,1610612759,34,41,2022-03-04T02:20:44Z,2120000,-60.0,58.0,1,right,MISS K. Bates-Diop 8' pullup Shot - blocked,"[1628966, 1628368]",1610612759.0,SAS,pullup,,,Bates-Diop,K. Bates-Diop,,,,,8.34,Missed,,,,,,,,,,,,,,,,,,Fox,1628368.0
219,PT08M44.00S,2022-03-04T02:19:29.5Z,2,REGULAR,block,,[],1628368,,,1610612759,34,41,2022-03-04T02:19:32Z,2130000,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M43.00S,2022-03-04T02:19:30.5Z,2,REGULAR,rebound,offensive,[],1628966,,,1610612759,34,41,2022-03-04T02:20:44Z,2140000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,218.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
221,PT08M40.00S,2022-03-04T02:19:38.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,92.72339027595268,2.696078431372549,1610612759,37,41,2022-03-04T02:20:53Z,2150000,-237.0,16.0,1,right,L. Walker IV 3PT  (11 PTS) (K. Bates-Diop 2 AST),"[1629022, 1628966]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.7,Made,,,,,,,,,,11.0,K. Bates-Diop,1628966.0,2.0,,,,,,
223,PT08M22.00S,2022-03-04T02:19:48.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,6.521024967148489,49.26470588235294,1610612758,37,43,2022-03-04T02:19:54Z,2170000,4.0,9.0,1,left,D. Jones alley-oop DUNK (8 PTS) (D. Fox 7 AST),"[1627745, 1628368]",1610612758.0,SAC,alley-oop,,,Jones,D. Jones,,,,,0.95,Made,,,,,,,,,,8.0,D. Fox,1628368.0,7.0,,,,,,
225,PT08M04.00S,2022-03-04T02:20:07.0Z,2,REGULAR,3pt,Jump Shot,[],1629022,83.919185282523,4.411764705882353,1610612759,40,43,2022-03-04T02:20:11Z,2190000,-228.0,99.0,1,right,L. Walker IV 24' 3PT  (14 PTS) (D. Murray 4 AST),"[1629022, 1627749]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,24.84,Made,,,,,,,,,,14.0,D. Murray,1627749.0,4.0,,,,,,
227,PT07M47.00S,2022-03-04T02:20:24.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,5.995400788436268,53.18627450980392,1610612758,40,45,2022-03-04T02:20:27Z,2210000,-16.0,4.0,1,left,D. Fox driving finger roll Layup (9 PTS),[1628368],1610612758.0,SAC,driving finger roll,,,Fox,D. Fox,,,,,1.64,Made,,,,,,,,,,9.0,,,,,,,,,
228,PT07M36.00S,2022-03-04T02:20:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,82.60512483574244,51.71568627450981,1610612759,40,45,2022-03-04T02:20:40Z,2220000,9.0,111.0,1,right,MISS J. Poeltl 11' Jump Shot,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,11.13,Missed,,,,,,,,,,,,,,,,,,,
229,PT07M32.00S,2022-03-04T02:20:39.9Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,40,45,2022-03-04T02:20:40Z,2230000,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,228.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
230,PT07M26.00S,2022-03-04T02:20:44.7Z,2,REGULAR,2pt,Jump Shot,[],1628368,23.340998685939553,67.8921568627451,1610612758,40,47,2022-03-04T02:20:50Z,2240000,-89.0,167.0,1,left,D. Fox 18' step back Jump Shot (11 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,18.94,Made,,,,,,,,,,11.0,,,,,,,,,
231,PT07M05.00S,2022-03-04T02:21:05.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,79.05716162943496,44.36274509803921,1610612759,40,47,2022-03-04T02:21:11Z,2250000,-28.0,144.0,1,right,MISS D. Murray 14' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,14.71,Missed,,,,,,,,,,,,,,,,,,,
232,PT07M04.00S,2022-03-04T02:21:06.8Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612758,40,47,2022-03-04T02:21:11Z,2260000,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,231.0,,1.0,1.0,0.0,,,,,,,,,,,,,,
233,PT07M02.00S,2022-03-04T02:21:09.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203200,23.73521681997372,12.5,1610612758,40,47,2022-03-04T02:23:04Z,2270000,188.0,171.0,1,left,MISS J. Holiday 25' running 3PT,[203200],1610612758.0,SAC,running,,,Holiday,J. Holiday,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,,
234,PT07M02.00S,2022-03-04T02:21:09.4Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,40,47,2022-03-04T02:21:16Z,2280000,,,0,,H. Barnes REBOUND (Off:1 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,233.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
235,PT06M55.00S,2022-03-04T02:21:15.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203200,28.33442838370565,74.26470588235294,1610612758,40,50,2022-03-04T02:21:20Z,2290000,-121.0,214.0,1,left,J. Holiday 24' 3PT  (3 PTS) (H. Barnes 1 AST),"[203200, 203084]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,24.58,Made,,,,,,,,,,3.0,H. Barnes,203084.0,1.0,,,,,,
237,PT06M30.00S,2022-03-04T02:21:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.64323258869908,53.18627450980392,1610612759,42,50,2022-03-04T02:21:46Z,2310000,16.0,7.0,1,right,J. Poeltl reverse Layup (8 PTS) (D. Murray 5 AST),"[1627751, 1627749]",1610612759.0,SAS,reverse,,,Poeltl,J. Poeltl,,,,,1.75,Made,,,,,,,,,,8.0,D. Murray,1627749.0,5.0,,,,,,
240,PT06M21.00S,2022-03-04T02:22:04.1Z,2,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612758,42,50,2022-03-04T02:22:18Z,2340000,,,0,,K. Bates-Diop shooting personal FOUL (1 PF) (Barnes 2 FT),"[1628966, 203084]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,,,,203591.0,,,,1.0,0.0,Barnes,203084.0,,,,,,,,,,
242,PT06M21.00S,2022-03-04T02:22:23.1Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,42,51,2022-03-04T02:22:23Z,2360000,,,0,,H. Barnes Free Throw 1 of 2 (8 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,8.0,,,,,,,,,
243,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,out,[],1627749,,,1610612758,42,51,2022-03-04T02:22:38Z,2370000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,out,[],1628966,,,1610612758,42,51,2022-03-04T02:22:38Z,2380000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,out,[],1627745,,,1610612758,42,51,2022-03-04T02:22:38Z,2390000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,in,[],1629640,,,1610612758,42,51,2022-03-04T02:22:38Z,2400000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,in,[],1630200,,,1610612758,42,51,2022-03-04T02:22:38Z,2410000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M21.00S,2022-03-04T02:22:24.3Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,42,51,2022-03-04T02:22:38Z,2420000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M21.00S,2022-03-04T02:22:45.1Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,42,52,2022-03-04T02:22:45Z,2430000,,,0,,H. Barnes Free Throw 2 of 2 (9 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,,9.0,,,,,,,,,
250,PT06M10.00S,2022-03-04T02:22:57.2Z,2,REGULAR,2pt,Jump Shot,[],1629022,74.32654402102497,56.86274509803921,1610612759,44,52,2022-03-04T02:23:01Z,2440000,34.0,189.0,1,right,L. Walker IV 19' pullup Jump Shot (16 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,19.19,Made,,,,,,,,,,16.0,,,,,,,,,
251,PT05M57.00S,2022-03-04T02:23:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.258212877792378,46.81372549019608,1610612758,44,54,2022-03-04T02:23:15Z,2450000,16.0,6.0,1,left,D. Fox cutting Layup (13 PTS) (D. Sabonis 1 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,1.71,Made,,,,,,,,,,13.0,D. Sabonis,1627734.0,1.0,,,,,,
253,PT05M48.00S,2022-03-04T02:23:19.0Z,2,REGULAR,2pt,Jump Shot,[],1629022,77.87450722733246,26.715686274509803,1610612759,46,54,2022-03-04T02:23:23Z,2470000,-116.0,155.0,1,right,L. Walker IV 19' pullup Jump Shot (18 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,19.42,Made,,,,,,,,,,18.0,,,,,,,,,
255,PT05M35.00S,2022-03-04T02:23:30.8Z,2,REGULAR,3pt,Jump Shot,[],203084,26.62614980289093,21.07843137254902,1610612758,46,57,2022-03-04T02:23:42Z,2490000,145.0,198.0,1,left,H. Barnes 24' 3PT  (12 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,24.5,Made,,,,,,,,,,12.0,D. Sabonis,1627734.0,2.0,,,,,,
258,PT05M22.00S,2022-03-04T02:23:44.3Z,2,REGULAR,3pt,Jump Shot,[],203926,69.46452036793693,31.61764705882353,1610612759,46,57,2022-03-04T02:23:49Z,2510000,-92.0,235.0,1,right,MISS D. McDermott 25' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,,
259,PT05M19.00S,2022-03-04T02:23:47.3Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,46,57,2022-03-04T02:23:49Z,2520000,,,0,,H. Barnes REBOUND (Off:1 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,258.0,,3.0,2.0,1.0,,,,,,,,,,,,,,
260,PT05M14.00S,2022-03-04T02:23:58.5Z,2,REGULAR,foul,personal,[],1630200,,,1610612758,46,57,2022-03-04T02:24:12Z,2530000,,,0,,T. Jones personal FOUL (1 PF),"[1630200, 203200]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,2882.0,,,,1.0,0.0,Holiday,203200.0,,,,,,,,,,
262,PT05M14.00S,2022-03-04T02:24:09.1Z,2,REGULAR,substitution,out,[],203926,,,1610612758,46,57,2022-03-04T02:24:18Z,2550000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M14.00S,2022-03-04T02:24:09.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,46,57,2022-03-04T02:24:18Z,2560000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M14.00S,2022-03-04T02:24:09.1Z,2,REGULAR,substitution,in,[],1630563,,,1610612758,46,57,2022-03-04T02:24:18Z,2570000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M14.00S,2022-03-04T02:24:09.1Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,46,57,2022-03-04T02:24:18Z,2580000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M04.00S,2022-03-04T02:24:30.2Z,2,REGULAR,3pt,Jump Shot,[],1628368,24.129434954007884,11.76470588235294,1610612758,46,57,2022-03-04T02:24:36Z,2590000,191.0,174.0,1,left,MISS D. Fox 25' step back 3PT,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
267,PT05M00.00S,2022-03-04T02:24:33.1Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,46,57,2022-03-04T02:24:33Z,2600000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,266.0,,2.0,2.0,0.0,,,,,,,,,,,,,,
268,PT04M53.00S,2022-03-04T02:24:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,87.07293035479631,49.01960784313725,1610612759,48,57,2022-03-04T02:27:04Z,2610000,-5.0,69.0,1,right,L. Walker IV 6' driving floating Jump Shot (20 PTS),[1629022],1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,6.92,Made,,,,,,,,,,20.0,,,,,,,,,
269,PT04M43.00S,2022-03-04T02:24:51.3Z,2,REGULAR,3pt,Jump Shot,[],203200,33.590670170827856,49.26470588235294,1610612758,48,57,2022-03-04T02:24:59Z,2620000,4.0,263.0,1,left,MISS J. Holiday 26' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M43.00S,2022-03-04T02:24:51.3Z,2,REGULAR,rebound,offensive,[],203084,,,1610612758,48,57,2022-03-04T02:24:59Z,2630000,,,0,,H. Barnes REBOUND (Off:2 Def:2),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,269.0,,4.0,2.0,2.0,,,,,,,,,,,,,,
271,PT04M34.00S,2022-03-04T02:24:59.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628368,10.726018396846255,51.225490196078425,1610612758,48,57,2022-03-04T02:27:49Z,2640000,-6.0,48.0,1,left,MISS D. Fox driving Layup - blocked,"[1628368, 1627751]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,4.87,Missed,,,,,,,,,,,,,,,,,,Poeltl,1627751.0
272,PT04M34.00S,2022-03-04T02:24:59.2Z,2,REGULAR,block,,[],1627751,,,1610612758,48,57,2022-03-04T02:25:02Z,2650000,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M33.00S,2022-03-04T02:25:00.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,48,57,2022-03-04T02:28:14Z,2660000,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,271.0,,3.0,3.0,0.0,,,,,,,,,,,,,,
