actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT05M01.00S,2021-12-13T00:22:57.1Z,1,REGULAR,substitution,in,[],1629638,,,1610612740,16,11,2021-12-13T00:23:02Z,880000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M01.00S,2021-12-13T00:23:06.1Z,1,REGULAR,freethrow,1 of 1,[],1628404,,,1610612740,16,11,2021-12-13T00:23:08Z,890000,,,0,,MISS J. Hart Free Throw 1 of 1,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Missed,,,,,,,,,,,,,,,,,,
90,PT04M57.00S,2021-12-13T00:23:10.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,16,11,2021-12-13T00:23:08Z,900000,,,0,,D. White REBOUND (Off:0 Def:2),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT04M53.00S,2021-12-13T00:23:11.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629022,6.783837056504599,46.07843137254902,1610612759,16,11,2021-12-13T00:30:34Z,910000,20.0,11.0,1,left,MISS L. Walker IV running Layup,[1629022],1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,2.26,Missed,,,,,,,,,,,,,,,,,,
92,PT04M52.00S,2021-12-13T00:23:12.5Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612759,16,11,2021-12-13T00:30:34Z,920000,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,91.0,4.0,1.0,3.0,,,,,,,,,,,,,,
93,PT04M49.00S,2021-12-13T00:23:15.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629022,3.630091984231275,96.32352941176471,1610612759,19,11,2021-12-13T00:23:24Z,930000,-232.0,-18.0,1,left,L. Walker IV 3PT  (5 PTS) (K. Johnson 1 AST),"[1629022, 1629640]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,23.23,Made,,,,,5.0,,,,,,K. Johnson,1629640.0,1.0,,,,,
95,PT04M29.00S,2021-12-13T00:23:36.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,94.03745072273325,53.67647058823529,1610612740,19,13,2021-12-13T00:31:20Z,950000,18.0,4.0,1,right,W. Hernangomez cutting Layup (2 PTS) (T. Satoransky 1 AST),"[1626195, 203107]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,1.87,Made,,,,,2.0,,,,,,T. Satoransky,203107.0,1.0,,,,,
97,PT04M11.00S,2021-12-13T00:23:54.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,11.514454664914586,45.09803921568628,1610612759,21,13,2021-12-13T00:23:58Z,970000,25.0,56.0,1,left,J. Poeltl 6' Hook (7 PTS) (D. White 3 AST),"[1627751, 1628401]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,6.09,Made,,,,,7.0,,,,,,D. White,1628401.0,3.0,,,,,
99,PT03M51.00S,2021-12-13T00:24:13.5Z,1,REGULAR,3pt,Jump Shot,[],1629638,88.38699080157687,2.2058823529411766,1610612740,21,16,2021-12-13T00:24:23Z,990000,-239.0,57.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (T. Satoransky 2 AST),"[1629638, 203107]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.56,Made,,,,,3.0,,,,,,T. Satoransky,203107.0,2.0,,,,,
101,PT03M50.00S,2021-12-13T00:24:32.8Z,1,REGULAR,stoppage,blood rule,[],0,,,1610612759,21,16,2021-12-13T00:24:32Z,1010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M41.00S,2021-12-13T00:25:41.9Z,1,REGULAR,foul,personal,[],1626195,,,1610612759,21,16,2021-12-13T00:25:49Z,1020000,,,0,,W. Hernangomez personal FOUL (1 PF),"[1626195, 1627751]",1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,203591.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,
106,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,out,[],1628401,,,1610612759,21,16,2021-12-13T00:25:56Z,1040000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,21,16,2021-12-13T00:25:56Z,1050000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,out,[],1628404,,,1610612759,21,16,2021-12-13T00:25:56Z,1060000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,21,16,2021-12-13T00:25:56Z,1070000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,in,[],1630170,,,1610612759,21,16,2021-12-13T00:25:56Z,1080000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M41.00S,2021-12-13T00:25:48.0Z,1,REGULAR,substitution,in,[],202066,,,1610612759,21,16,2021-12-13T00:25:56Z,1090000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2021-12-13T00:26:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,7.178055190538765,53.67647058823529,1610612759,21,16,2021-12-13T00:32:26Z,1100000,-18.0,15.0,1,left,MISS D. Eubanks cutting Layup,[1629234],1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,
113,PT03M25.00S,2021-12-13T00:26:17.7Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,21,16,2021-12-13T00:26:20Z,1110000,,,0,,W. Hernangomez REBOUND (Off:0 Def:1),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M20.00S,2021-12-13T00:26:22.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629638,66.44218134034165,44.85294117647059,1610612740,21,19,2021-12-13T00:32:53Z,1120000,-26.0,263.0,1,right,N. Alexander-Walker 26' 3PT running (6 PTS) (T. Satoransky 3 AST),"[1629638, 203107]",1610612740.0,NOP,running,,,Alexander-Walker,N. Alexander-Walker,,,,,26.42,Made,,,,,6.0,,,,,,T. Satoransky,203107.0,3.0,,,,,
116,PT03M04.00S,2021-12-13T00:26:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629640,32.276609724047304,49.26470588235294,1610612759,24,19,2021-12-13T00:26:45Z,1140000,4.0,251.0,1,left,K. Johnson 25' 3PT  (3 PTS) (D. Eubanks 1 AST),"[1629640, 1629234]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.09,Made,,,,,3.0,,,,,,D. Eubanks,1629234.0,1.0,,,,,
118,PT02M53.00S,2021-12-13T00:26:49.9Z,1,REGULAR,2pt,Jump Shot,[],1629638,88.51839684625493,77.20588235294117,1610612740,24,19,2021-12-13T00:26:55Z,1160000,136.0,55.0,1,right,MISS N. Alexander-Walker 14' fadeaway Shot,[1629638],1610612740.0,NOP,fadeaway,,,Alexander-Walker,N. Alexander-Walker,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,
119,PT02M50.00S,2021-12-13T00:26:52.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,24,19,2021-12-13T00:26:55Z,1170000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,118.0,4.0,4.0,0.0,,,,,,,,,,,,,,
120,PT02M34.00S,2021-12-13T00:27:09.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,29.517082785808146,76.9607843137255,1610612759,24,19,2021-12-13T00:27:14Z,1180000,-135.0,225.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
121,PT02M32.00S,2021-12-13T00:27:11.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,24,19,2021-12-13T00:27:14Z,1190000,,,0,,B. Ingram REBOUND (Off:0 Def:2),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,,,,
122,PT02M25.00S,2021-12-13T00:27:18.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,93.11760840998686,51.225490196078425,1610612740,24,19,2021-12-13T00:27:22Z,1200000,6.0,12.0,1,right,MISS B. Ingram driving Layup,[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,
123,PT02M23.00S,2021-12-13T00:27:20.2Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,24,19,2021-12-13T00:27:22Z,1210000,,,0,,K. Johnson REBOUND (Off:1 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,,,,,
124,PT02M15.00S,2021-12-13T00:27:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,6.258212877792378,52.69607843137255,1610612759,24,19,2021-12-13T00:27:31Z,1220000,-13.0,6.0,1,left,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,1.49,Missed,,,,,,,,,,,,,,,,,,
125,PT02M14.00S,2021-12-13T00:27:28.5Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,24,19,2021-12-13T00:27:31Z,1230000,,,0,,W. Hernangomez REBOUND (Off:0 Def:2),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,124.0,2.0,2.0,0.0,,,,,,,,,,,,,,
126,PT02M08.00S,2021-12-13T00:27:35.2Z,1,REGULAR,3pt,Jump Shot,[],202066,86.28449408672799,2.450980392156863,1610612740,24,19,2021-12-13T00:27:41Z,1240000,-238.0,76.0,1,right,MISS G. Temple 24' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,
127,PT02M04.00S,2021-12-13T00:27:39.2Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,24,19,2021-12-13T00:27:41Z,1250000,,,0,,D. Murray REBOUND (Off:0 Def:5),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,126.0,5.0,5.0,0.0,,,,,,,,,,,,,,
128,PT01M57.00S,2021-12-13T00:27:45.1Z,1,REGULAR,3pt,Jump Shot,[],1627749,25.04927726675427,86.02941176470588,1610612759,24,19,2021-12-13T00:27:50Z,1260000,-180.0,183.0,1,left,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,
129,PT01M55.00S,2021-12-13T00:27:47.1Z,1,REGULAR,rebound,defensive,[],1626195,,,1610612740,24,19,2021-12-13T00:27:50Z,1270000,,,0,,W. Hernangomez REBOUND (Off:0 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,,
130,PT01M39.00S,2021-12-13T00:28:04.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,90.75229960578186,45.09803921568628,1610612740,24,21,2021-12-13T00:35:25Z,1280000,-25.0,34.0,1,right,B. Ingram driving finger roll Layup (4 PTS),[1627742],1610612740.0,NOP,driving finger roll,,,Ingram,B. Ingram,,,,,4.22,Made,,,,,4.0,,,,,,,,,,,,,
131,PT01M23.00S,2021-12-13T00:28:20.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,11.383048620236531,51.470588235294116,1610612759,26,21,2021-12-13T00:36:20Z,1290000,-7.0,55.0,1,left,L. Walker IV driving floating Jump Shot (7 PTS) (D. Murray 2 AST),"[1629022, 1627749]",1610612759.0,SAS,driving floating,,,Walker IV,L. Walker IV,,,,,5.5,Made,,,,,7.0,,,,,,D. Murray,1627749.0,2.0,,,,,
133,PT01M00.00S,2021-12-13T00:28:42.2Z,1,REGULAR,2pt,Jump Shot,[],1627742,85.10183968462549,74.26470588235294,1610612740,26,23,2021-12-13T00:28:48Z,1310000,121.0,88.0,1,right,B. Ingram 14' step back Jump Shot (6 PTS),[1627742],1610612740.0,NOP,step back,,,Ingram,B. Ingram,,,,,14.96,Made,,,,,6.0,,,,,,,,,,,,,
134,PT00M41.40S,2021-12-13T00:29:04.9Z,1,REGULAR,3pt,Jump Shot,[],1627749,13.485545335085414,95.83333333333334,1610612759,26,23,2021-12-13T00:29:10Z,1320000,-229.0,74.0,1,left,MISS D. Murray 24' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,24.09,Missed,,,,,,,,,,,,,,,,,,
135,PT00M39.00S,2021-12-13T00:29:07.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612740,26,23,2021-12-13T00:29:10Z,1330000,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,134.0,3.0,3.0,0.0,,,,,,,,,,,,,,
136,PT00M33.30S,2021-12-13T00:29:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626195,92.32917214191852,51.71568627450981,1610612740,26,25,2021-12-13T00:29:20Z,1340000,9.0,20.0,1,right,W. Hernangomez cutting Layup (4 PTS) (B. Ingram 3 AST),"[1626195, 1627742]",1610612740.0,NOP,cutting,,,Hernangomez,W. Hernangomez,,,,,2.14,Made,,,,,4.0,,,,,,B. Ingram,1627742.0,3.0,,,,,
138,PT00M33.30S,2021-12-13T00:29:18.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629234,,,1610612740,26,25,2021-12-13T00:32:34Z,1360000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Hernangomez 1 FT),"[1629234, 1626195]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,,,,,,,,203591.0,1.0,0.0,Hernangomez,1626195.0,,,,,,,,
140,PT00M33.30S,2021-12-13T00:29:31.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612740,26,25,2021-12-13T00:29:31Z,1380000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,out,[],1629640,,,1610612740,26,25,2021-12-13T00:32:32Z,1390000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,out,[],1627749,,,1610612740,26,25,2021-12-13T00:32:32Z,1400000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,out,[],1627742,,,1610612740,26,25,2021-12-13T00:32:32Z,1410000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,in,[],1630200,,,1610612740,26,25,2021-12-13T00:32:32Z,1420000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,in,[],1628401,,,1610612740,26,25,2021-12-13T00:32:32Z,1430000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M33.30S,2021-12-13T00:31:50.8Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,26,25,2021-12-13T00:32:32Z,1440000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M33.30S,2021-12-13T00:32:45.6Z,1,REGULAR,freethrow,1 of 1,[],1626195,,,1610612740,26,26,2021-12-13T00:32:45Z,1450000,,,0,,W. Hernangomez Free Throw 1 of 1 (5 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
148,PT00M12.00S,2021-12-13T00:33:10.2Z,1,REGULAR,3pt,Jump Shot,[],1628401,27.808804204993432,78.43137254901961,1610612759,26,26,2021-12-13T00:33:17Z,1460000,-142.0,209.0,1,left,MISS D. White 25' step back 3PT,[1628401],1610612759.0,SAS,step back,,,White,D. White,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
149,PT00M10.80S,2021-12-13T00:33:11.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,26,26,2021-12-13T00:33:17Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT00M10.80S,2021-12-13T00:33:18.7Z,1,REGULAR,foul,personal,[],1626195,,,1610612759,26,26,2021-12-13T00:33:36Z,1480000,,,0,,W. Hernangomez loose ball personal FOUL (2 PF),"[1626195, 1629234]",1610612740.0,NOP,loose ball,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,203591.0,2.0,0.0,Eubanks,1629234.0,,,,,,,,
152,PT00M05.40S,2021-12-13T00:33:39.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,7.178055190538765,47.794117647058826,1610612759,28,26,2021-12-13T00:33:48Z,1500000,11.0,15.0,1,left,D. White driving finger roll Layup (7 PTS) (D. Eubanks 2 AST),"[1628401, 1629234]",1610612759.0,SAS,driving finger roll,,,White,D. White,,,,,1.86,Made,,,,,7.0,,,,,,D. Eubanks,1629234.0,2.0,,,,,
154,PT00M00.00S,2021-12-13T00:33:47.2Z,1,REGULAR,2pt,Jump Shot,[],1629638,73.01248357424441,49.26470588235294,1610612740,28,26,2021-12-13T00:33:55Z,1520000,-4.0,201.0,1,right,MISS N. Alexander-Walker 20' driving floating Shot,[1629638],1610612740.0,NOP,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,20.12,Missed,,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2021-12-13T00:33:50.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,28,26,2021-12-13T00:33:50Z,1530000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2021-12-13T00:33:52.4Z,1,REGULAR,period,end,[],0,,,1610612740,28,26,2021-12-13T00:33:52Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-12-13T00:36:14.8Z,2,REGULAR,substitution,out,['startperiod'],203107,,,1610612740,28,26,2021-12-13T00:36:29Z,1550000,,,0,,SUB out: T. Satoransky,[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-13T00:36:14.8Z,2,REGULAR,substitution,out,['startperiod'],1630529,,,1610612740,28,26,2021-12-13T00:36:29Z,1560000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-12-13T00:36:14.8Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612740,28,26,2021-12-13T00:36:29Z,1570000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-12-13T00:36:14.8Z,2,REGULAR,substitution,in,['startperiod'],1628984,,,1610612740,28,26,2021-12-13T00:36:29Z,1580000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-12-13T00:36:29.3Z,2,REGULAR,period,start,[],0,,,1610612740,28,26,2021-12-13T00:36:30Z,1590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M39.00S,2021-12-13T00:36:49.6Z,2,REGULAR,3pt,Jump Shot,[],1628984,68.41327201051249,35.53921568627451,1610612740,28,26,2021-12-13T00:36:55Z,1600000,-72.0,244.0,1,right,MISS D. Graham 25' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,
163,PT11M36.00S,2021-12-13T00:36:52.6Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,28,26,2021-12-13T00:36:55Z,1610000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT11M26.00S,2021-12-13T00:37:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,12.697109067017081,55.63725490196079,1610612759,28,26,2021-12-13T00:37:07Z,1620000,-28.0,67.0,1,left,MISS T. Jones 7' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,
165,PT11M24.00S,2021-12-13T00:37:04.7Z,2,REGULAR,rebound,offensive,[],1630200,,,1610612759,28,26,2021-12-13T00:37:04Z,1630000,,,0,,T. Jones REBOUND (Off:1 Def:0),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,164.0,1.0,0.0,1.0,,,,,,,,,,,,,,
166,PT11M14.00S,2021-12-13T00:37:14.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629234,17.559132720105126,53.18627450980392,1610612759,30,26,2021-12-13T00:37:22Z,1640000,-16.0,113.0,1,left,D. Eubanks 11' Jump Shot (2 PTS) (D. White 4 AST),"[1629234, 1628401]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,11.37,Made,,,,,2.0,,,,,,D. White,1628401.0,4.0,,,,,
170,PT10M49.00S,2021-12-13T00:37:41.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,92.46057818659659,42.15686274509804,1610612740,30,26,2021-12-13T00:40:34Z,1680000,-39.0,18.0,1,right,MISS N. Alexander-Walker driving Layup,[1629638],1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,4.33,Missed,,,,,,,,,,,,,,,,,,
171,PT10M49.00S,2021-12-13T00:37:41.3Z,2,REGULAR,rebound,offensive,[],1626195,,,1610612740,30,26,2021-12-13T00:40:51Z,1690000,,,0,,W. Hernangomez REBOUND (Off:1 Def:3),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,170.0,4.0,3.0,1.0,,,,,,,,,,,,,,
172,PT10M48.00S,2021-12-13T00:38:18.6Z,2,REGULAR,foul,personal,['2freethrow'],1629022,,,1610612740,30,26,2021-12-13T00:38:25Z,1700000,,,0,,L. Walker IV shooting personal FOUL (2 PF) (Hernangomez 2 FT),"[1629022, 1626195]",1610612759.0,SAS,shooting,,,Walker IV,L. Walker IV,,,,,,,,,,,,203591.0,2.0,0.0,Hernangomez,1626195.0,,,,,,,,
174,PT10M48.00S,2021-12-13T00:38:27.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626195,,,1610612740,30,27,2021-12-13T00:38:29Z,1720000,,,0,,W. Hernangomez Free Throw 1 of 2 (6 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
176,PT10M48.00S,2021-12-13T00:38:37.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626195,,,1610612740,30,27,2021-12-13T00:38:37Z,1740000,,,0,,MISS W. Hernangomez Free Throw 2 of 2,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT10M45.00S,2021-12-13T00:38:38.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,30,27,2021-12-13T00:38:38Z,1750000,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,,,,,,,
178,PT10M33.00S,2021-12-13T00:38:50.9Z,2,REGULAR,3pt,Jump Shot,[],1629022,27.808804204993432,17.15686274509804,1610612759,30,27,2021-12-13T00:38:56Z,1760000,164.0,209.0,1,left,MISS L. Walker IV 26' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
179,PT10M30.00S,2021-12-13T00:38:53.9Z,2,REGULAR,rebound,defensive,[],1626195,,,1610612740,30,27,2021-12-13T00:38:56Z,1770000,,,0,,W. Hernangomez REBOUND (Off:1 Def:4),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,178.0,5.0,4.0,1.0,,,,,,,,,,,,,,
180,PT10M21.00S,2021-12-13T00:39:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,91.5407358738502,43.627450980392155,1610612740,30,29,2021-12-13T00:39:09Z,1780000,-32.0,27.0,1,right,N. Alexander-Walker driving finger roll Layup (8 PTS),[1629638],1610612740.0,NOP,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,4.18,Made,,,,,8.0,,,,,,,,,,,,,
181,PT10M10.00S,2021-12-13T00:39:14.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,32.53942181340342,48.77450980392157,1610612759,30,29,2021-12-13T01:05:42Z,1790000,6.0,253.0,1,left,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
