actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,out,[],1627751,,,1610612752,13,13,2021-12-08T01:56:12Z,890000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,out,[],203457,,,1610612752,13,13,2021-12-08T01:56:12Z,900000,,,0,,SUB out: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612752,13,13,2021-12-08T01:56:12Z,910000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,in,[],1629234,,,1610612752,13,13,2021-12-08T01:56:12Z,920000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M24.00S,2021-12-08T01:55:37.9Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,13,13,2021-12-08T01:56:12Z,930000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M16.00S,2021-12-08T01:56:26.3Z,1,REGULAR,3pt,Jump Shot,[],202692,32.14520367936925,35.53921568627451,1610612752,13,13,2021-12-08T01:56:32Z,940000,72.0,250.0,1,left,MISS A. Burks 26' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,
97,PT05M13.00S,2021-12-08T01:56:29.3Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,13,13,2021-12-08T01:56:32Z,950000,,,0,,M. Robinson REBOUND (Off:1 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,96.0,1.0,0.0,1.0,,,,,,,,
98,PT05M05.00S,2021-12-08T01:56:37.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,28.07161629434954,77.45098039215686,1610612752,13,13,2021-12-08T01:56:47Z,960000,-137.0,211.0,1,left,MISS E. Fournier 25' step back 3PT,[203095],1610612752.0,NYK,step back,,,Fournier,E. Fournier,,,,,,,,25.21,Missed,,,,,,,,,,,,,,,,
99,PT05M01.00S,2021-12-08T01:56:41.0Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,13,13,2021-12-08T01:56:47Z,970000,,,0,,M. Robinson REBOUND (Off:2 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,98.0,2.0,0.0,2.0,,,,,,,,
100,PT05M00.00S,2021-12-08T01:56:45.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,13,13,2021-12-08T01:56:45Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M56.00S,2021-12-08T01:57:02.0Z,1,REGULAR,turnover,lost ball,[],1629628,,,1610612752,13,13,2021-12-08T01:57:08Z,990000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1627854]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,1.0,Forbes,1627854.0,,,,,,,,,,,,,,,,,,
102,PT04M56.00S,2021-12-08T01:57:02.0Z,1,REGULAR,steal,,[],1627854,,,1610612759,13,13,2021-12-08T01:57:04Z,1000000,,,0,,B. Forbes STEAL (1 STL),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M48.00S,2021-12-08T01:57:10.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,66.83639947437582,64.95098039215686,1610612759,13,13,2021-12-08T01:57:15Z,1010000,75.0,259.0,1,right,MISS B. Forbes 26' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,26.98,Missed,,,,,,,,,,,,,,,,
104,PT04M44.00S,2021-12-08T01:57:14.7Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612752,13,13,2021-12-08T01:57:15Z,1020000,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,
105,PT04M29.00S,2021-12-08T01:57:28.7Z,1,REGULAR,3pt,Jump Shot,[],203095,27.677398160315374,81.86274509803921,1610612752,13,13,2021-12-08T01:57:35Z,1030000,-159.0,208.0,1,left,MISS E. Fournier 26' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,
106,PT04M26.00S,2021-12-08T01:57:31.7Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,13,13,2021-12-08T01:57:35Z,1040000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,
107,PT04M19.00S,2021-12-08T01:57:42.7Z,1,REGULAR,foul,personal,[],1629628,,,1610612759,13,13,2021-12-08T01:57:52Z,1050000,,,0,,R. Barrett personal FOUL (2 PF),"[1629628, 1629234]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,2002.0,2.0,0.0,Eubanks,1629234.0,,,
109,PT04M19.00S,2021-12-08T01:57:50.3Z,1,REGULAR,substitution,out,[],203095,,,1610612759,13,13,2021-12-08T01:57:54Z,1070000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M19.00S,2021-12-08T01:57:50.3Z,1,REGULAR,substitution,in,[],201565,,,1610612759,13,13,2021-12-08T01:57:54Z,1080000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M07.00S,2021-12-08T01:58:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,87.99277266754271,52.69607843137255,1610612759,15,13,2021-12-08T01:58:24Z,1090000,13.0,60.0,1,right,K. Johnson 6' floating Jump Shot (4 PTS),[1629640],1610612759.0,SAS,floating,,,Johnson,K. Johnson,,,,,,,,6.19,Made,4.0,,,,,,,,,,,,,,,
112,PT03M48.00S,2021-12-08T01:58:35.8Z,1,REGULAR,3pt,Jump Shot,[],202692,9.017739816031538,95.83333333333334,1610612752,15,13,2021-12-08T01:58:40Z,1100000,-229.0,32.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,23.15,Missed,,,,,,,,,,,,,,,,
113,PT03M46.00S,2021-12-08T01:58:37.8Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,15,13,2021-12-08T01:58:40Z,1110000,,,0,,L. Walker IV REBOUND (Off:0 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,
114,PT03M41.00S,2021-12-08T01:58:44.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.17279894875165,16.42156862745098,1610612759,18,13,2021-12-08T01:58:49Z,1120000,-168.0,218.0,1,right,L. Walker IV 27' 3PT  (3 PTS) (K. Johnson 1 AST),"[1629022, 1629640]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,27.56,Made,3.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,
116,PT03M21.00S,2021-12-08T01:59:05.0Z,1,REGULAR,foul,personal,['2freethrow'],1630200,,,1610612752,18,13,2021-12-08T01:59:21Z,1140000,,,0,,T. Jones shooting personal FOUL (1 PF) (Rose 2 FT),"[1630200, 201565]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,1628485.0,1.0,0.0,Rose,201565.0,,,
118,PT03M21.00S,2021-12-08T01:59:33.8Z,1,REGULAR,freethrow,1 of 2,[],201565,,,1610612752,18,14,2021-12-08T01:59:33Z,1160000,,,0,,D. Rose Free Throw 1 of 2 (1 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
119,PT03M21.00S,2021-12-08T01:59:35.1Z,1,REGULAR,substitution,out,[],1629628,,,1610612752,18,14,2021-12-08T01:59:37Z,1170000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M21.00S,2021-12-08T01:59:35.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,18,14,2021-12-08T01:59:37Z,1180000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M21.00S,2021-12-08T01:59:52.1Z,1,REGULAR,freethrow,2 of 2,[],201565,,,1610612752,18,15,2021-12-08T01:59:52Z,1190000,,,0,,D. Rose Free Throw 2 of 2 (2 PTS),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
122,PT03M09.00S,2021-12-08T02:00:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627854,84.05059132720105,58.82352941176471,1610612759,20,15,2021-12-08T02:00:10Z,1200000,44.0,97.0,1,right,B. Forbes 10' pullup Jump Shot (2 PTS) (T. Jones 1 AST),"[1627854, 1630200]",1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,,,,10.69,Made,2.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,
124,PT02M53.00S,2021-12-08T02:00:20.5Z,1,REGULAR,3pt,Jump Shot,[],202692,29.122864651773984,21.813725490196077,1610612752,20,18,2021-12-08T02:02:14Z,1220000,141.0,221.0,1,left,A. Burks 26' 3PT step back (5 PTS) (J. Randle 1 AST),"[202692, 203944]",1610612752.0,NYK,step back,,,Burks,A. Burks,,,,,,,,26.23,Made,5.0,J. Randle,203944.0,1.0,,,,,,,,,,,,
125,PT02M40.00S,2021-12-08T02:00:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,89.17542706964521,50.73529411764706,1610612759,20,18,2021-12-08T02:00:46Z,1230000,4.0,49.0,1,right,MISS K. Johnson driving floating Shot - blocked,"[1629640, 1629011]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,,,,4.94,Missed,,,,,,,,,,,,,,Robinson,1629011.0,
126,PT02M40.00S,2021-12-08T02:00:34.4Z,1,REGULAR,block,,[],1629011,,,1610612759,20,18,2021-12-08T02:01:00Z,1240000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M37.00S,2021-12-08T02:00:37.4Z,1,REGULAR,rebound,defensive,[],201565,,,1610612752,20,18,2021-12-08T02:01:00Z,1250000,,,0,,D. Rose REBOUND (Off:0 Def:1),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,
128,PT02M37.00S,2021-12-08T02:00:40.1Z,1,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612752,20,18,2021-12-08T02:00:47Z,1260000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Quickley 2 FT),"[1627854, 1630193]",1610612759.0,SAS,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Quickley,1630193.0,,,
130,PT02M37.00S,2021-12-08T02:01:09.7Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,20,19,2021-12-08T02:01:09Z,1280000,,,0,,I. Quickley Free Throw 1 of 2 (1 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
131,PT02M37.00S,2021-12-08T02:01:10.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612752,20,19,2021-12-08T02:01:13Z,1290000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M37.00S,2021-12-08T02:01:10.5Z,1,REGULAR,substitution,in,[],203926,,,1610612752,20,19,2021-12-08T02:01:13Z,1300000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M37.00S,2021-12-08T02:01:33.6Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,20,20,2021-12-08T02:01:33Z,1310000,,,0,,I. Quickley Free Throw 2 of 2 (2 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
135,PT02M24.00S,2021-12-08T02:01:47.6Z,1,REGULAR,turnover,bad pass,[],1629234,,,1610612759,20,20,2021-12-08T02:01:55Z,1330000,,,0,,D. Eubanks bad pass TURNOVER (1 TO),"[1629234, 1629011]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,
136,PT02M24.00S,2021-12-08T02:01:47.6Z,1,REGULAR,steal,,[],1629011,,,1610612752,20,20,2021-12-08T02:01:52Z,1340000,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M05.00S,2021-12-08T02:02:06.9Z,1,REGULAR,turnover,bad pass,[],202692,,,1610612752,20,20,2021-12-08T02:02:19Z,1350000,,,0,,A. Burks bad pass TURNOVER (1 TO),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,1.0,,,,,,,,,,,,,,,,,,,,
138,PT01M57.00S,2021-12-08T02:02:34.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203926,86.67871222076215,58.333333333333336,1610612759,20,20,2021-12-08T02:02:43Z,1360000,42.0,73.0,1,right,MISS D. McDermott 8' pullup Shot,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,,8.38,Missed,,,,,,,,,,,,,,,,
139,PT01M52.00S,2021-12-08T02:02:39.6Z,1,REGULAR,rebound,offensive,[],1629022,,,1610612759,20,20,2021-12-08T02:02:39Z,1370000,,,0,,L. Walker IV REBOUND (Off:1 Def:1),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,
140,PT01M51.00S,2021-12-08T02:02:42.2Z,1,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612759,20,20,2021-12-08T02:02:53Z,1380000,,,0,,L. Walker IV bad pass out-of-bounds TURNOVER (1 TO),[1629022],1610612759.0,SAS,bad pass,,,Walker IV,L. Walker IV,,,,,1.0,,,,,,,,,,,,,1628485.0,,,,,,,
141,PT01M51.00S,2021-12-08T02:02:47.4Z,1,REGULAR,substitution,out,[],1629234,,,1610612752,20,20,2021-12-08T02:02:56Z,1390000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M51.00S,2021-12-08T02:02:47.4Z,1,REGULAR,substitution,out,[],1630200,,,1610612752,20,20,2021-12-08T02:02:56Z,1400000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M51.00S,2021-12-08T02:02:47.4Z,1,REGULAR,substitution,in,[],1627751,,,1610612752,20,20,2021-12-08T02:02:56Z,1410000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT01M51.00S,2021-12-08T02:02:47.4Z,1,REGULAR,substitution,in,[],1628401,,,1610612752,20,20,2021-12-08T02:02:56Z,1420000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M40.00S,2021-12-08T02:03:12.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201565,17.821944809461236,50.98039215686274,1610612752,20,20,2021-12-08T02:03:19Z,1430000,-5.0,115.0,1,left,MISS D. Rose 11' pullup Shot,[201565],1610612752.0,NYK,pullup,,,Rose,D. Rose,,,,,,,,11.51,Missed,,,,,,,,,,,,,,,,
146,PT01M33.00S,2021-12-08T02:03:18.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,20,20,2021-12-08T02:03:18Z,1440000,,,0,,M. Robinson REBOUND (Off:3 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,145.0,3.0,0.0,3.0,,,,,,,,
147,PT01M33.00S,2021-12-08T02:03:18.6Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629011,5.590000152587891,50.0,1610612752,20,20,2021-12-08T02:05:16Z,1450000,0.0,0.0,1,left,MISS M. Robinson putback DUNK,[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
148,PT01M33.00S,2021-12-08T02:03:18.6Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,20,20,2021-12-08T02:03:23Z,1460000,,,0,,M. Robinson REBOUND (Off:4 Def:0),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,147.0,4.0,0.0,4.0,,,,,,,,
149,PT01M30.00S,2021-12-08T02:03:21.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629011,5.590000152587891,50.0,1610612752,20,22,2021-12-08T02:03:21Z,1470000,0.0,0.0,1,left,M. Robinson putback Layup (2 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,
150,PT01M28.00S,2021-12-08T02:03:26.1Z,1,REGULAR,foul,personal,[],1630193,,,1610612759,20,22,2021-12-08T02:03:43Z,1480000,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1627854]",1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Forbes,1627854.0,,,
153,PT01M28.00S,2021-12-08T02:03:42.0Z,1,REGULAR,substitution,out,[],203944,,,1610612759,20,22,2021-12-08T02:03:45Z,1500000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M28.00S,2021-12-08T02:03:42.0Z,1,REGULAR,substitution,in,[],1630167,,,1610612759,20,22,2021-12-08T02:03:45Z,1510000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M25.00S,2021-12-08T02:03:53.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630193,,,1610612759,20,22,2021-12-08T02:04:01Z,1520000,,,0,,I. Quickley shooting personal FOUL (2 PF) (Forbes 2 FT),"[1630193, 1627854]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Forbes,1627854.0,,,
157,PT01M25.00S,2021-12-08T02:04:19.3Z,1,REGULAR,freethrow,1 of 2,[],1627854,,,1610612759,21,22,2021-12-08T02:04:19Z,1540000,,,0,,B. Forbes Free Throw 1 of 2 (3 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
158,PT01M25.00S,2021-12-08T02:04:34.3Z,1,REGULAR,freethrow,2 of 2,[],1627854,,,1610612759,22,22,2021-12-08T02:04:34Z,1550000,,,0,,B. Forbes Free Throw 2 of 2 (4 PTS),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
159,PT01M06.00S,2021-12-08T02:04:54.1Z,1,REGULAR,3pt,Jump Shot,[],1630193,32.802233902759525,52.450980392156865,1610612752,22,22,2021-12-08T02:05:02Z,1560000,-12.0,256.0,1,left,MISS I. Quickley 25' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,,,,25.61,Missed,,,,,,,,,,,,,,,,
160,PT01M02.00S,2021-12-08T02:04:58.1Z,1,REGULAR,rebound,offensive,[],1630167,,,1610612752,22,22,2021-12-08T02:05:02Z,1570000,,,0,,O. Toppin REBOUND (Off:1 Def:0),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,159.0,1.0,0.0,1.0,,,,,,,,
161,PT01M02.00S,2021-12-08T02:04:58.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630167,5.590000152587891,50.0,1610612752,22,24,2021-12-08T02:04:58Z,1580000,0.0,0.0,1,left,O. Toppin putback Layup (2 PTS),[1630167],1610612752.0,NYK,putback,,,Toppin,O. Toppin,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,
162,PT00M52.70S,2021-12-08T02:05:08.4Z,1,REGULAR,3pt,Jump Shot,[],203926,65.91655716162943,53.92156862745098,1610612759,25,24,2021-12-08T02:05:14Z,1590000,20.0,268.0,1,right,D. McDermott 26' 3PT pullup (3 PTS) (J. Poeltl 1 AST),"[203926, 1627751]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,,,,26.86,Made,3.0,J. Poeltl,1627751.0,1.0,,,,,,,,,,,,
164,PT00M43.30S,2021-12-08T02:05:21.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,8.229303547963205,41.42156862745098,1610612752,25,26,2021-12-08T02:08:50Z,1610000,43.0,25.0,1,left,D. Rose driving finger roll Layup (4 PTS),[201565],1610612752.0,NYK,driving finger roll,,,Rose,D. Rose,,,,,,,,4.96,Made,4.0,,,,,,,,,,,,,,,
165,PT00M30.90S,2021-12-08T02:05:37.0Z,1,REGULAR,2pt,Jump Shot,[],1628401,77.61169513797634,32.1078431372549,1610612759,25,26,2021-12-08T02:05:43Z,1620000,-89.0,158.0,1,right,MISS D. White 18' pullup Shot,[1628401],1610612759.0,SAS,pullup,,,White,D. White,,,,,,,,18.16,Missed,,,,,,,,,,,,,,,,
166,PT00M28.50S,2021-12-08T02:05:39.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,25,26,2021-12-08T02:05:43Z,1630000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,
167,PT00M28.50S,2021-12-08T02:05:43.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,25,26,2021-12-08T02:05:43Z,1640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M08.80S,2021-12-08T02:06:17.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627751,,,1610612752,25,26,2021-12-08T02:06:34Z,1650000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Burks 2 FT),"[1627751, 202692]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,2002.0,1.0,0.0,Burks,202692.0,,,
170,PT00M08.80S,2021-12-08T02:06:49.4Z,1,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,25,27,2021-12-08T02:06:49Z,1670000,,,0,,A. Burks Free Throw 1 of 2 (6 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
171,PT00M08.80S,2021-12-08T02:06:50.3Z,1,REGULAR,substitution,out,[],1630167,,,1610612752,25,27,2021-12-08T02:06:54Z,1680000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M08.80S,2021-12-08T02:06:50.3Z,1,REGULAR,substitution,in,[],1629656,,,1610612752,25,27,2021-12-08T02:06:54Z,1690000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M08.80S,2021-12-08T02:07:07.6Z,1,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,25,28,2021-12-08T02:07:07Z,1700000,,,0,,A. Burks Free Throw 2 of 2 (7 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
174,PT00M00.00S,2021-12-08T02:07:22.2Z,1,REGULAR,3pt,Jump Shot,[],203926,89.30683311432325,3.431372549019608,1610612759,28,28,2021-12-08T02:08:12Z,1710000,-233.0,48.0,1,right,D. McDermott 3PT fadeaway (6 PTS) (D. White 3 AST),"[203926, 1628401]",1610612759.0,SAS,fadeaway,,,McDermott,D. McDermott,,,,,,,,23.77,Made,6.0,D. White,1628401.0,3.0,,,,,,,,,,,,
176,PT00M00.00S,2021-12-08T02:07:33.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612752,28,28,2021-12-08T02:07:51Z,1730000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,End Period - Good Basket
177,PT00M00.00S,2021-12-08T02:07:56.9Z,1,REGULAR,period,end,[],0,,,1610612752,28,28,2021-12-08T02:07:56Z,1740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2021-12-08T02:08:53.8Z,2,REGULAR,substitution,out,['startperiod'],1629022,,,1610612752,28,28,2021-12-08T02:10:02Z,1750000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-08T02:08:53.8Z,2,REGULAR,substitution,out,['startperiod'],1629656,,,1610612752,28,28,2021-12-08T02:10:02Z,1760000,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2021-12-08T02:08:53.8Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612752,28,28,2021-12-08T02:10:02Z,1770000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
