actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
91,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,out,[],201145,,,1610612743,14,18,2021-12-12T01:55:04Z,910000,,,0,,SUB out: J. Green,[201145],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,out,[],1628432,,,1610612743,14,18,2021-12-12T01:55:04Z,920000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,in,[],1630200,,,1610612743,14,18,2021-12-12T01:55:04Z,930000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,in,[],1629022,,,1610612743,14,18,2021-12-12T01:55:04Z,940000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,in,[],1630192,,,1610612743,14,18,2021-12-12T01:55:04Z,950000,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M17.00S,2021-12-12T01:54:52.9Z,1,REGULAR,substitution,in,[],1630267,,,1610612743,14,18,2021-12-12T01:55:04Z,960000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M10.00S,2021-12-12T01:55:16.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,12.959921156373195,36.76470588235294,1610612743,14,20,2021-12-12T01:55:21Z,970000,66.0,69.0,1,left,N. Jokic 9' floating Jump Shot (7 PTS) (M. Morris 2 AST),"[203999, 1628420]",1610612743.0,DEN,floating,,,Jokic,N. Jokic,,,,,9.58,Made,,,,,7.0,M. Morris,1628420.0,2.0,,,,,,,,,,,
99,PT04M59.00S,2021-12-12T01:55:27.8Z,1,REGULAR,2pt,Jump Shot,[],1629022,75.77201051248358,55.392156862745104,1610612759,16,20,2021-12-12T01:55:41Z,990000,27.0,175.0,1,right,L. Walker IV 17' pullup Jump Shot (2 PTS) (J. Poeltl 2 AST),"[1629022, 1627751]",1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,17.73,Made,,,,,2.0,J. Poeltl,1627751.0,2.0,,,,,,,,,,,
101,PT04M40.00S,2021-12-12T01:55:46.7Z,1,REGULAR,3pt,Jump Shot,[],1628420,34.11629434954008,53.18627450980392,1610612743,16,20,2021-12-12T01:55:54Z,1010000,-16.0,268.0,1,left,MISS M. Morris 26' 3PT,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
102,PT04M33.00S,2021-12-12T01:55:53.7Z,1,REGULAR,rebound,offensive,[],203932,,,1610612743,16,20,2021-12-12T01:55:54Z,1020000,,,0,,A. Gordon REBOUND (Off:1 Def:0),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
103,PT04M33.00S,2021-12-12T01:55:53.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,5.590000152587891,50.0,1610612743,16,20,2021-12-12T01:55:53Z,1030000,0.0,0.0,1,left,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M32.00S,2021-12-12T01:55:54.3Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,16,20,2021-12-12T01:55:54Z,1040000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,103.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
105,PT04M23.00S,2021-12-12T01:56:06.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612759,16,20,2021-12-12T01:56:34Z,1050000,,,0,,Z. Nnaji personal FOUL (1 PF) (Johnson 2 FT),"[1630192, 1629640]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,1199.0,1.0,0.0,Johnson,1629640.0,,,,,,
107,PT04M23.00S,2021-12-12T01:56:36.5Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,16,20,2021-12-12T01:56:36Z,1070000,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M23.00S,2021-12-12T01:56:36.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,16,20,2021-12-12T01:56:36Z,1080000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,
109,PT04M23.00S,2021-12-12T01:56:38.0Z,1,REGULAR,substitution,out,[],1628420,,,1610612759,16,20,2021-12-12T01:56:46Z,1090000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M23.00S,2021-12-12T01:56:38.0Z,1,REGULAR,substitution,in,[],1630538,,,1610612759,16,20,2021-12-12T01:56:46Z,1100000,,,0,,SUB in: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M23.00S,2021-12-12T01:56:59.8Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,17,20,2021-12-12T01:56:59Z,1110000,,,0,,K. Johnson Free Throw 2 of 2 (7 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
112,PT04M00.00S,2021-12-12T01:57:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203999,18.478975032851512,36.76470588235294,1610612743,17,20,2021-12-12T01:57:30Z,1120000,66.0,121.0,1,left,MISS N. Jokic 13' turnaround Shot,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,13.81,Missed,,,,,,,,,,,,,,,,,,,
113,PT03M58.00S,2021-12-12T01:57:27.1Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,17,20,2021-12-12T01:57:30Z,1130000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
114,PT03M55.00S,2021-12-12T01:57:33.4Z,1,REGULAR,turnover,out-of-bounds,[],1629022,,,1610612759,17,20,2021-12-12T01:57:41Z,1140000,,,0,,L. Walker IV step out-of-bounds TURNOVER (1 TO),[1629022],1610612759.0,SAS,step,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
115,PT03M55.00S,2021-12-12T01:57:39.5Z,1,REGULAR,substitution,out,[],1629640,,,1610612743,17,20,2021-12-12T01:57:44Z,1150000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M55.00S,2021-12-12T01:57:39.5Z,1,REGULAR,substitution,in,[],1628966,,,1610612743,17,20,2021-12-12T01:57:44Z,1160000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M44.00S,2021-12-12T01:57:56.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630538,11.645860709592641,97.05882352941177,1610612743,17,20,2021-12-12T01:58:00Z,1170000,-235.0,57.0,1,left,MISS B. Hyland 24' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
118,PT03M42.00S,2021-12-12T01:57:58.4Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,17,20,2021-12-12T01:58:00Z,1180000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
119,PT03M29.00S,2021-12-12T01:58:12.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612759,17,20,2021-12-12T01:58:24Z,1190000,,,0,,N. Jokic shooting personal FOUL (1 PF) (Walker IV 2 FT),"[203999, 1629022]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,201640.0,1.0,1.0,Walker IV,1629022.0,,,,,,
121,PT03M29.00S,2021-12-12T01:58:43.2Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,18,20,2021-12-12T01:58:43Z,1210000,,,0,,L. Walker IV Free Throw 1 of 2 (3 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
122,PT03M29.00S,2021-12-12T01:58:59.4Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,19,20,2021-12-12T01:58:59Z,1220000,,,0,,L. Walker IV Free Throw 2 of 2 (4 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
123,PT03M17.00S,2021-12-12T01:59:16.2Z,1,REGULAR,foul,personal,[],1628966,,,1610612743,19,20,2021-12-12T01:59:23Z,1230000,,,0,,K. Bates-Diop personal FOUL (1 PF),"[1628966, 203999]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Jokic,203999.0,,,,,,
125,PT03M17.00S,2021-12-12T01:59:24.2Z,1,REGULAR,substitution,out,[],1628401,,,1610612743,19,20,2021-12-12T01:59:30Z,1250000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M17.00S,2021-12-12T01:59:24.2Z,1,REGULAR,substitution,in,[],1630170,,,1610612743,19,20,2021-12-12T01:59:30Z,1260000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M10.00S,2021-12-12T01:59:45.5Z,1,REGULAR,3pt,Jump Shot,[],203999,33.459264126149804,36.76470588235294,1610612743,19,23,2021-12-12T01:59:51Z,1270000,66.0,262.0,1,left,N. Jokic 27' 3PT  (10 PTS) (F. Campazzo 1 AST),"[203999, 1630267]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,27.02,Made,,,,,10.0,F. Campazzo,1630267.0,1.0,,,,,,,,,,,
129,PT02M57.00S,2021-12-12T02:00:01.0Z,1,REGULAR,foul,offensive,[],1627751,,,1610612759,19,23,2021-12-12T02:00:14Z,1290000,,,0,,J. Poeltl offensive FOUL (1 PF),"[1627751, 1630267]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1199.0,1.0,0.0,Campazzo,1630267.0,,,,,,
131,PT02M57.00S,2021-12-12T02:00:01.0Z,1,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,19,23,2021-12-12T02:00:01Z,1310000,,,0,,J. Poeltl offensive foul TURNOVER (1 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1199.0,,,,,1.0,,,,,
132,PT02M57.00S,2021-12-12T02:00:12.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612743,19,23,2021-12-12T02:00:12Z,1320000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M57.00S,2021-12-12T02:02:48.0Z,1,REGULAR,substitution,out,[],203932,,,1610612743,19,23,2021-12-12T02:03:00Z,1330000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M57.00S,2021-12-12T02:02:48.0Z,1,REGULAR,substitution,in,[],1630210,,,1610612743,19,23,2021-12-12T02:03:00Z,1340000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M33.00S,2021-12-12T02:03:32.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203999,30.56833114323259,18.872549019607842,1610612743,19,26,2021-12-12T02:03:37Z,1350000,156.0,235.0,1,left,N. Jokic 28' 3PT  (13 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,28.17,Made,,,,,13.0,,,,,,,,,,,,,,
136,PT02M29.00S,2021-12-12T02:03:40.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630210,,,1610612759,19,26,2021-12-12T02:03:49Z,1360000,,,0,,M. Howard personal FOUL (1 PF) (Poeltl 2 FT),"[1630210, 1627751]",1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,1628954.0,1.0,0.0,Poeltl,1627751.0,,,,,,
138,PT02M29.00S,2021-12-12T02:04:08.4Z,1,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,20,26,2021-12-12T02:04:08Z,1380000,,,0,,J. Poeltl Free Throw 1 of 2 (3 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
139,PT02M29.00S,2021-12-12T02:04:25.5Z,1,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,21,26,2021-12-12T02:04:25Z,1390000,,,0,,J. Poeltl Free Throw 2 of 2 (4 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
140,PT02M15.00S,2021-12-12T02:04:39.4Z,1,REGULAR,2pt,Jump Shot,[],1630210,20.97568988173456,52.69607843137255,1610612743,21,26,2021-12-12T02:04:44Z,1400000,-13.0,145.0,1,left,MISS M. Howard 14' floating Shot,[1630210],1610612743.0,DEN,floating,,,Howard,M. Howard,,,,,14.53,Missed,,,,,,,,,,,,,,,,,,,
141,PT02M12.00S,2021-12-12T02:04:42.4Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,21,26,2021-12-12T02:04:44Z,1410000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
142,PT02M02.00S,2021-12-12T02:04:54.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612759,21,26,2021-12-12T02:05:12Z,1420000,,,0,,N. Jokic shooting personal FOUL (2 PF) (Bates-Diop 2 FT),"[203999, 1628966]",1610612743.0,DEN,shooting,,,Jokic,N. Jokic,,,,,,,,,,,,,,,201640.0,2.0,1.0,Bates-Diop,1628966.0,,,,,,
144,PT02M02.00S,2021-12-12T02:05:23.9Z,1,REGULAR,freethrow,1 of 2,[],1628966,,,1610612759,21,26,2021-12-12T02:05:23Z,1440000,,,0,,MISS K. Bates-Diop Free Throw 1 of 2,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT02M02.00S,2021-12-12T02:05:23.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,21,26,2021-12-12T02:05:23Z,1450000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,144.0,,,,,,,,,,,,,,,,,,
146,PT02M02.00S,2021-12-12T02:05:25.2Z,1,REGULAR,substitution,out,[],1627751,,,1610612759,21,26,2021-12-12T02:05:31Z,1460000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT02M02.00S,2021-12-12T02:05:25.2Z,1,REGULAR,substitution,out,[],203999,,,1610612759,21,26,2021-12-12T02:05:31Z,1470000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M02.00S,2021-12-12T02:05:25.2Z,1,REGULAR,substitution,in,[],1629234,,,1610612759,21,26,2021-12-12T02:05:31Z,1480000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M02.00S,2021-12-12T02:05:25.2Z,1,REGULAR,substitution,in,[],203210,,,1610612759,21,26,2021-12-12T02:05:31Z,1490000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M02.00S,2021-12-12T02:05:43.9Z,1,REGULAR,freethrow,2 of 2,[],1628966,,,1610612759,22,26,2021-12-12T02:05:43Z,1500000,,,0,,K. Bates-Diop Free Throw 2 of 2 (1 PTS),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
151,PT01M45.00S,2021-12-12T02:06:02.3Z,1,REGULAR,3pt,Jump Shot,[],203210,32.933639947437584,49.26470588235294,1610612743,22,26,2021-12-12T02:06:07Z,1510000,4.0,257.0,1,left,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
152,PT01M41.00S,2021-12-12T02:06:06.3Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,22,26,2021-12-12T02:06:07Z,1520000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
153,PT01M39.00S,2021-12-12T02:06:12.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,22,26,2021-12-12T02:06:12Z,1530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M36.00S,2021-12-12T02:06:33.3Z,1,REGULAR,3pt,Jump Shot,[],1629022,69.85873850197109,79.65686274509804,1610612759,22,26,2021-12-12T02:06:38Z,1540000,148.0,231.0,1,right,MISS L. Walker IV 27' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,27.43,Missed,,,,,,,,,,,,,,,,,,,
155,PT01M33.00S,2021-12-12T02:06:36.3Z,1,REGULAR,rebound,defensive,[],1630210,,,1610612743,22,26,2021-12-12T02:06:38Z,1550000,,,0,,M. Howard REBOUND (Off:0 Def:1),[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
156,PT01M22.00S,2021-12-12T02:06:47.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203210,8.886333771353483,53.67647058823529,1610612743,22,26,2021-12-12T02:06:54Z,1560000,-18.0,31.0,1,left,MISS J. Green Layup,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,3.6,Missed,,,,,,,,,,,,,,,,,,,
158,PT01M18.00S,2021-12-12T02:06:51.2Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,22,26,2021-12-12T02:06:54Z,1580000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
159,PT01M17.00S,2021-12-12T02:06:52.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629022,92.46057818659659,53.92156862745098,1610612759,24,26,2021-12-12T02:07:00Z,1590000,20.0,18.0,1,right,L. Walker IV cutting Layup (6 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,cutting,,,Walker IV,L. Walker IV,,,,,2.69,Made,,,,,6.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
161,PT00M59.70S,2021-12-12T02:07:09.6Z,1,REGULAR,2pt,Jump Shot,[],1630267,20.71287779237845,46.07843137254902,1610612743,24,26,2021-12-12T02:07:15Z,1610000,20.0,142.0,1,left,MISS F. Campazzo 14' pullup Shot,[1630267],1610612743.0,DEN,pullup,,,Campazzo,F. Campazzo,,,,,14.35,Missed,,,,,,,,,,,,,,,,,,,
162,PT00M57.20S,2021-12-12T02:07:12.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,24,26,2021-12-12T02:07:15Z,1620000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
163,PT00M43.90S,2021-12-12T02:07:26.1Z,1,REGULAR,3pt,Jump Shot,[],1630170,66.44218134034165,35.294117647058826,1610612759,27,26,2021-12-12T02:07:33Z,1630000,-74.0,263.0,1,right,D. Vassell 27' 3PT  (3 PTS) (D. Eubanks 1 AST),"[1630170, 1629234]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,27.3,Made,,,,,3.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,
165,PT00M26.40S,2021-12-12T02:07:50.1Z,1,REGULAR,foul,personal,['2freethrow'],1628966,,,1610612743,27,26,2021-12-12T02:08:04Z,1650000,,,0,,K. Bates-Diop shooting personal FOUL (2 PF) (Nnaji 2 FT),"[1628966, 1630192]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,201640.0,2.0,0.0,Nnaji,1630192.0,,,,,,
167,PT00M26.40S,2021-12-12T02:08:26.3Z,1,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,27,27,2021-12-12T02:08:26Z,1670000,,,0,,Z. Nnaji Free Throw 1 of 2 (1 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
168,PT00M26.40S,2021-12-12T02:08:27.3Z,1,REGULAR,substitution,out,[],1628966,,,1610612743,27,27,2021-12-12T02:08:35Z,1680000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M26.40S,2021-12-12T02:08:27.3Z,1,REGULAR,substitution,out,[],1630210,,,1610612743,27,27,2021-12-12T02:08:35Z,1690000,,,0,,SUB out: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M26.40S,2021-12-12T02:08:27.3Z,1,REGULAR,substitution,in,[],203926,,,1610612743,27,27,2021-12-12T02:08:35Z,1700000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M26.40S,2021-12-12T02:08:27.3Z,1,REGULAR,substitution,in,[],1628432,,,1610612743,27,27,2021-12-12T02:08:35Z,1710000,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M26.40S,2021-12-12T02:08:47.8Z,1,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,27,28,2021-12-12T02:08:47Z,1720000,,,0,,Z. Nnaji Free Throw 2 of 2 (2 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
173,PT00M08.50S,2021-12-12T02:09:11.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612759,27,28,2021-12-12T02:09:25Z,1730000,,,0,,J. Green shooting personal FOUL (1 PF) (Walker IV 2 FT),"[203210, 1629022]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,,,201640.0,1.0,0.0,Walker IV,1629022.0,,,,,,
175,PT00M08.50S,2021-12-12T02:09:33.7Z,1,REGULAR,substitution,out,[],203926,,,1610612759,27,28,2021-12-12T02:09:41Z,1750000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M08.50S,2021-12-12T02:09:33.7Z,1,REGULAR,substitution,out,[],1628432,,,1610612759,27,28,2021-12-12T02:09:41Z,1760000,,,0,,SUB out: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M08.50S,2021-12-12T02:09:33.7Z,1,REGULAR,substitution,in,[],1628966,,,1610612759,27,28,2021-12-12T02:09:41Z,1770000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M08.50S,2021-12-12T02:09:33.7Z,1,REGULAR,substitution,in,[],1630210,,,1610612759,27,28,2021-12-12T02:09:41Z,1780000,,,0,,SUB in: M. Howard,[1630210],1610612743.0,DEN,,,,Howard,M. Howard,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M08.50S,2021-12-12T02:09:55.1Z,1,REGULAR,substitution,out,[],1629234,,,1610612759,27,28,2021-12-12T02:10:07Z,1790000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M08.50S,2021-12-12T02:09:55.1Z,1,REGULAR,substitution,in,[],203926,,,1610612759,27,28,2021-12-12T02:10:07Z,1800000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M08.50S,2021-12-12T02:10:11.4Z,1,REGULAR,freethrow,1 of 2,[],1629022,,,1610612759,28,28,2021-12-12T02:10:11Z,1810000,,,0,,L. Walker IV Free Throw 1 of 2 (7 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
182,PT00M08.50S,2021-12-12T02:10:28.4Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,29,28,2021-12-12T02:10:28Z,1820000,,,0,,L. Walker IV Free Throw 2 of 2 (8 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
