actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M43.00S,2021-11-30T01:53:20.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,90.48948751642575,94.85294117647058,1610612759,15,13,2021-11-30T01:54:16Z,910000,224.0,37.0,1,right,MISS D. White 3PT,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,22.73,Missed,,,,,,,,,,,,,,,,,,
92,PT04M39.00S,2021-11-30T01:53:24.6Z,1,REGULAR,rebound,defensive,[],203526,,,1610612764,15,13,2021-11-30T01:53:36Z,920000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,,,,,
93,PT04M25.00S,2021-11-30T01:53:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,14.668199737187912,61.029411764705884,1610612764,15,13,2021-11-30T01:53:44Z,930000,-55.0,85.0,1,left,MISS M. Harrell 10' floating Shot,[1626149],1610612764.0,WAS,floating,,,Harrell,M. Harrell,,,,,10.16,Missed,,,,,,,,,,,,,,,,,,
94,PT04M22.00S,2021-11-30T01:53:40.9Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,15,13,2021-11-30T01:53:44Z,940000,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,
95,PT04M12.00S,2021-11-30T01:53:50.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.85479632063075,52.20588235294118,1610612759,15,13,2021-11-30T01:54:01Z,950000,11.0,15.0,1,right,MISS D. Eubanks cutting Layup,[1629234],1610612759.0,SAS,cutting,,,Eubanks,D. Eubanks,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
96,PT04M09.00S,2021-11-30T01:53:53.4Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,15,13,2021-11-30T01:54:01Z,960000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M06.00S,2021-11-30T01:53:57.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203526,3.7614980289093296,94.36274509803921,1610612764,15,13,2021-11-30T01:54:07Z,970000,-222.0,-17.0,1,left,MISS R. Neto 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,22.25,Missed,,,,,,,,,,,,,,,,,,
98,PT04M03.00S,2021-11-30T01:54:00.1Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612759,15,13,2021-11-30T01:54:07Z,980000,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,,,,,
99,PT03M55.00S,2021-11-30T01:54:07.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,94.03745072273325,95.09803921568627,1610612759,15,13,2021-11-30T01:54:12Z,990000,225.0,4.0,1,right,MISS L. Walker IV 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
100,PT03M53.00S,2021-11-30T01:54:09.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,15,13,2021-11-30T01:54:12Z,1000000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT03M48.00S,2021-11-30T01:54:14.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.521024967148489,40.44117647058824,1610612764,15,13,2021-11-30T01:54:28Z,1010000,48.0,9.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1629234]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,4.86,Missed,,,,,,,,,,,,,,Eubanks,1629234.0,,,
102,PT03M48.00S,2021-11-30T01:54:14.9Z,1,REGULAR,block,,[],1629234,,,1610612764,15,13,2021-11-30T01:54:17Z,1020000,,,0,,D. Eubanks BLOCK (2 BLK),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2021-11-30T01:54:18.9Z,1,REGULAR,rebound,offensive,[],203526,,,1610612764,15,13,2021-11-30T01:54:28Z,1030000,,,0,,R. Neto REBOUND (Off:1 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,,,,
104,PT03M31.00S,2021-11-30T01:54:32.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203078,32.40801576872536,51.225490196078425,1610612764,15,13,2021-11-30T01:56:36Z,1040000,-6.0,252.0,1,left,MISS B. Beal 25' step back 3PT,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,
105,PT03M29.00S,2021-11-30T01:54:34.1Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,15,13,2021-11-30T01:56:36Z,1050000,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,104.0,2.0,2.0,0.0,,,,,,,,,,,,,,
106,PT03M14.00S,2021-11-30T01:54:53.1Z,1,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612759,15,13,2021-11-30T01:55:12Z,1060000,,,0,,D. Murray bad pass out-of-bounds TURNOVER (1 TO),[1627749],1610612759.0,SAS,bad pass,,,Murray,D. Murray,,,,,,,,,,,,,,,202035.0,,,,,,,1.0,,
107,PT03M14.00S,2021-11-30T01:55:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,15,13,2021-11-30T01:55:02Z,1070000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M14.00S,2021-11-30T01:56:56.3Z,1,REGULAR,substitution,out,[],1627749,,,1610612764,15,13,2021-11-30T01:57:43Z,1080000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M14.00S,2021-11-30T01:56:56.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,15,13,2021-11-30T01:57:43Z,1090000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2021-11-30T01:56:56.3Z,1,REGULAR,substitution,in,[],1630200,,,1610612764,15,13,2021-11-30T01:57:43Z,1100000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M14.00S,2021-11-30T01:56:56.3Z,1,REGULAR,substitution,in,[],202722,,,1610612764,15,13,2021-11-30T01:57:43Z,1110000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M59.00S,2021-11-30T01:58:06.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626149,5.863994743758213,50.73529411764706,1610612764,15,15,2021-11-30T01:58:10Z,1120000,-4.0,3.0,1,left,M. Harrell DUNK (2 PTS) (B. Beal 4 AST),"[1626149, 203078]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,0.45,Made,,,,,2.0,B. Beal,203078.0,4.0,,,,,,,,,,
114,PT02M47.00S,2021-11-30T01:58:17.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,91.67214191852825,49.50980392156863,1610612759,17,15,2021-11-30T01:58:25Z,1140000,-2.0,26.0,1,right,D. Eubanks cutting finger roll Layup (2 PTS) (L. Walker IV 1 AST),"[1629234, 1629022]",1610612759.0,SAS,cutting finger roll,,,Eubanks,D. Eubanks,,,,,2.59,Made,,,,,2.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,
116,PT02M18.00S,2021-11-30T01:58:46.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,12.697109067017081,36.51960784313725,1610612764,17,15,2021-11-30T01:58:52Z,1160000,67.0,67.0,1,left,MISS B. Beal 9' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,9.5,Missed,,,,,,,,,,,,,,,,,,
117,PT02M18.00S,2021-11-30T01:58:46.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,17,15,2021-11-30T01:58:52Z,1170000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,
118,PT02M18.00S,2021-11-30T01:58:53.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,17,15,2021-11-30T01:58:53Z,1180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M18.00S,2021-11-30T01:58:54.3Z,1,REGULAR,substitution,out,[],203078,,,1610612764,17,15,2021-11-30T01:59:01Z,1190000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M18.00S,2021-11-30T01:58:54.3Z,1,REGULAR,substitution,out,[],203526,,,1610612764,17,15,2021-11-30T01:59:01Z,1200000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M18.00S,2021-11-30T01:58:54.3Z,1,REGULAR,substitution,in,[],1628988,,,1610612764,17,15,2021-11-30T01:59:01Z,1210000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M18.00S,2021-11-30T01:58:54.3Z,1,REGULAR,substitution,in,[],203915,,,1610612764,17,15,2021-11-30T01:59:01Z,1220000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M11.00S,2021-11-30T01:59:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,8.492115637319317,44.11764705882353,1610612764,17,17,2021-11-30T01:59:17Z,1230000,29.0,27.0,1,left,A. Holiday driving Layup (2 PTS) (M. Harrell 1 AST),"[1628988, 1626149]",1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,4.01,Made,,,,,2.0,M. Harrell,1626149.0,1.0,,,,,,,,,,
124,PT01M55.00S,2021-11-30T01:59:29.7Z,1,REGULAR,turnover,lost ball,[],1628401,,,1610612759,17,17,2021-11-30T01:59:41Z,1240000,,,0,,D. White lost ball TURNOVER (1 TO),"[1628401, 1628988]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
125,PT01M55.00S,2021-11-30T01:59:29.7Z,1,REGULAR,steal,,[],1628988,,,1610612764,17,17,2021-11-30T01:59:31Z,1250000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M49.00S,2021-11-30T01:59:34.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628988,5.601182654402102,49.01960784313725,1610612764,17,17,2021-11-30T01:59:51Z,1260000,5.0,0.0,1,left,MISS A. Holiday driving finger roll Layup,[1628988],1610612764.0,WAS,driving finger roll,,,Holiday,A. Holiday,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2021-11-30T01:59:38.9Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,17,17,2021-11-30T01:59:38Z,1270000,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,126.0,2.0,1.0,1.0,,,,,,,,,,,,,,
128,PT01M44.00S,2021-11-30T01:59:38.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630166,5.590000152587891,50.0,1610612764,17,17,2021-11-30T02:00:37Z,1280000,0.0,0.0,1,left,MISS D. Avdija tip Layup,[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
129,PT01M44.00S,2021-11-30T01:59:38.9Z,1,REGULAR,rebound,defensive,[],1629022,,,1610612759,17,17,2021-11-30T02:00:37Z,1290000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,128.0,3.0,3.0,0.0,,,,,,,,,,,,,,
130,PT01M33.00S,2021-11-30T01:59:50.1Z,1,REGULAR,3pt,Jump Shot,[],1629022,79.05716162943496,8.57843137254902,1610612759,17,17,2021-11-30T02:00:00Z,1300000,-207.0,144.0,1,right,MISS L. Walker IV 25' 3PT,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
131,PT01M31.00S,2021-11-30T01:59:52.1Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,17,17,2021-11-30T02:00:00Z,1310000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT01M25.00S,2021-11-30T02:00:02.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.258212877792378,51.225490196078425,1610612764,17,19,2021-11-30T02:00:18Z,1320000,-6.0,6.0,1,left,S. Dinwiddie driving finger roll Layup (2 PTS),[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,0.88,Made,,,,,2.0,,,,,,,,,,,,,
133,PT01M25.00S,2021-11-30T02:00:05.4Z,1,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612764,17,19,2021-11-30T02:00:21Z,1330000,,,0,,K. Johnson shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1629640, 203915]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,,,,,,,,,,,2004.0,1.0,0.0,Dinwiddie,203915.0,,,,,
135,PT01M25.00S,2021-11-30T02:00:15.5Z,1,REGULAR,substitution,out,[],1629022,,,1610612764,17,19,2021-11-30T02:00:36Z,1350000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M25.00S,2021-11-30T02:00:15.5Z,1,REGULAR,substitution,out,[],1629234,,,1610612764,17,19,2021-11-30T02:00:36Z,1360000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M25.00S,2021-11-30T02:00:15.5Z,1,REGULAR,substitution,in,[],1627751,,,1610612764,17,19,2021-11-30T02:00:36Z,1370000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M25.00S,2021-11-30T02:00:15.5Z,1,REGULAR,substitution,in,[],1627854,,,1610612764,17,19,2021-11-30T02:00:36Z,1380000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M25.00S,2021-11-30T02:00:33.9Z,1,REGULAR,freethrow,1 of 1,[],203915,,,1610612764,17,19,2021-11-30T02:00:39Z,1390000,,,0,,MISS S. Dinwiddie Free Throw 1 of 1,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,
140,PT01M20.00S,2021-11-30T02:00:38.9Z,1,REGULAR,rebound,offensive,[],203915,,,1610612764,17,19,2021-11-30T02:00:39Z,1400000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,,,
141,PT01M12.00S,2021-11-30T02:00:45.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,6.389618922470433,50.98039215686274,1610612764,17,19,2021-11-30T02:00:50Z,1410000,-5.0,8.0,1,left,MISS M. Harrell driving Layup,[1626149],1610612764.0,WAS,driving,,,Harrell,M. Harrell,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
142,PT01M09.00S,2021-11-30T02:00:48.7Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,17,19,2021-11-30T02:00:50Z,1420000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M07.00S,2021-11-30T02:00:50.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,76.95466491458606,11.519607843137255,1610612759,20,19,2021-11-30T02:00:56Z,1430000,-192.0,164.0,1,right,B. Forbes 25' 3PT  (3 PTS) (T. Jones 1 AST),"[1627854, 1630200]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,25.29,Made,,,,,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,
145,PT00M41.70S,2021-11-30T02:01:16.5Z,1,REGULAR,3pt,Jump Shot,[],203915,32.276609724047304,54.90196078431373,1610612764,20,19,2021-11-30T02:01:20Z,1450000,-25.0,251.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.21,Missed,,,,,,,,,,,,,,,,,,
146,PT00M39.00S,2021-11-30T02:01:19.2Z,1,REGULAR,rebound,offensive,[],1626149,,,1610612764,20,19,2021-11-30T02:01:19Z,1460000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,145.0,2.0,1.0,1.0,,,,,,,,,,,,,,
147,PT00M35.50S,2021-11-30T02:01:27.8Z,1,REGULAR,foul,technical,['1freethrow'],1630200,,,1610612764,20,19,2021-11-30T02:01:38Z,1470000,,,0,,T. Jones defensive-3-second technical FOUL (1 Tech),[1630200],1610612759.0,SAS,defensive-3-second,,,Jones,T. Jones,,,,,,,,,,,,,,,2004.0,0.0,1.0,,,,,,,
148,PT00M35.50S,2021-11-30T02:01:41.2Z,1,REGULAR,freethrow,1 of 1,[],203915,,,1610612764,20,20,2021-11-30T02:01:41Z,1480000,,,0,,S. Dinwiddie technical Free Throw 1 of 1 (3 PTS),[203915],1610612764.0,WAS,technical,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
149,PT00M29.70S,2021-11-30T02:02:01.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,5.469776609724048,49.754901960784316,1610612764,20,20,2021-11-30T02:02:07Z,1490000,1.0,-1.0,1,left,MISS M. Harrell cutting Layup,[1626149],1610612764.0,WAS,cutting,,,Harrell,M. Harrell,,,,,0.16,Missed,,,,,,,,,,,,,,,,,,
150,PT00M27.50S,2021-11-30T02:02:03.9Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,20,20,2021-11-30T02:02:07Z,1500000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,,
151,PT00M09.40S,2021-11-30T02:02:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,94.1688567674113,58.08823529411765,1610612759,20,20,2021-11-30T02:02:26Z,1510000,40.0,2.0,1,right,MISS D. White floating Shot,[1628401],1610612759.0,SAS,floating,,,White,D. White,,,,,4.05,Missed,,,,,,,,,,,,,,,,,,
152,PT00M06.10S,2021-11-30T02:02:25.3Z,1,REGULAR,rebound,defensive,[],1628988,,,1610612764,20,20,2021-11-30T02:02:26Z,1520000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M00.00S,2021-11-30T02:02:33.2Z,1,REGULAR,3pt,Jump Shot,[],202722,23.866622864651774,84.80392156862744,1610612764,20,20,2021-11-30T02:02:48Z,1530000,-174.0,172.0,1,left,MISS D. Bertans 24' turnaround 3PT,[202722],1610612764.0,WAS,turnaround,,,Bertans,D. Bertans,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
154,PT00M00.00S,2021-11-30T02:02:33.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,20,20,2021-11-30T02:02:48Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M00.00S,2021-11-30T02:02:36.6Z,1,REGULAR,period,end,[],0,,,1610612764,20,20,2021-11-30T02:02:36Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2021-11-30T02:04:36.3Z,2,REGULAR,substitution,out,['startperiod'],1629640,,,1610612764,20,20,2021-11-30T02:05:00Z,1560000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-11-30T02:04:36.3Z,2,REGULAR,substitution,out,['startperiod'],1628401,,,1610612764,20,20,2021-11-30T02:05:00Z,1570000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-30T02:04:36.3Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612764,20,20,2021-11-30T02:05:00Z,1580000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-30T02:04:36.3Z,2,REGULAR,substitution,in,['startperiod'],1628966,,,1610612764,20,20,2021-11-30T02:05:00Z,1590000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-30T02:05:12.0Z,2,REGULAR,period,start,[],0,,,1610612764,20,20,2021-11-30T02:05:12Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2021-11-30T02:05:35.7Z,2,REGULAR,2pt,Jump Shot,[],1628988,16.113666228646515,70.83333333333334,1610612764,20,22,2021-11-30T02:05:42Z,1610000,-104.0,99.0,1,left,A. Holiday 14' pullup Jump Shot (4 PTS) (M. Harrell 2 AST),"[1628988, 1626149]",1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,14.37,Made,,,,,4.0,M. Harrell,1626149.0,2.0,,,,,,,,,,
164,PT11M18.00S,2021-11-30T02:05:52.1Z,2,REGULAR,2pt,Jump Shot,[],1627854,80.1084099868594,73.2843137254902,1610612759,20,22,2021-11-30T02:06:01Z,1630000,116.0,134.0,1,right,MISS B. Forbes 17' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,17.79,Missed,,,,,,,,,,,,,,,,,,
165,PT11M16.00S,2021-11-30T02:05:54.1Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,20,22,2021-11-30T02:06:01Z,1640000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,,
166,PT11M08.00S,2021-11-30T02:06:02.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,6.652431011826544,49.26470588235294,1610612764,20,24,2021-11-30T02:06:08Z,1650000,4.0,10.0,1,left,M. Harrell alley-oop DUNK (4 PTS) (S. Dinwiddie 1 AST),"[1626149, 203915]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,1.07,Made,,,,,4.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,
168,PT10M56.00S,2021-11-30T02:06:15.1Z,2,REGULAR,turnover,lost ball,[],1630200,,,1610612759,20,24,2021-11-30T02:06:20Z,1670000,,,0,,T. Jones lost ball TURNOVER (1 TO),"[1630200, 203915]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,1.0,Dinwiddie,203915.0
169,PT10M56.00S,2021-11-30T02:06:15.1Z,2,REGULAR,steal,,[],203915,,,1610612764,20,24,2021-11-30T02:07:51Z,1680000,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M54.00S,2021-11-30T02:06:19.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,20,24,2021-11-30T02:06:19Z,1690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M47.00S,2021-11-30T02:06:37.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,6.521024967148489,51.225490196078425,1610612764,20,24,2021-11-30T02:06:44Z,1700000,-6.0,9.0,1,left,MISS S. Dinwiddie driving finger roll Layup,[203915],1610612764.0,WAS,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,1.07,Missed,,,,,,,,,,,,,,,,,,
172,PT10M43.00S,2021-11-30T02:06:41.1Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,20,24,2021-11-30T02:06:44Z,1710000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,171.0,3.0,3.0,0.0,,,,,,,,,,,,,,
173,PT10M39.00S,2021-11-30T02:06:44.3Z,2,REGULAR,3pt,Jump Shot,[],1627749,67.49342969776609,46.32352941176471,1610612759,20,24,2021-11-30T02:06:49Z,1720000,-18.0,253.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,
174,PT10M36.00S,2021-11-30T02:06:47.3Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,20,24,2021-11-30T02:06:49Z,1730000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:3),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,173.0,4.0,3.0,1.0,,,,,,,,,,,,,,
