actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
94,PT04M11.00S,2022-02-02T01:55:49.9Z,1,REGULAR,2pt,Jump Shot,[],1630170,82.60512483574244,69.11764705882352,1610612759,22,15,2022-02-02T01:55:53Z,920000,96.0,111.0,1,right,MISS D. Vassell 14' Jump Shot,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,14.65,Missed,,,,,,,,,,,,,,,,,,,
95,PT04M09.00S,2022-02-02T01:55:51.9Z,1,REGULAR,rebound,defensive,[],1629673,,,1610612744,22,15,2022-02-02T01:55:53Z,930000,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,94.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
96,PT03M58.00S,2022-02-02T01:56:03.1Z,1,REGULAR,3pt,Jump Shot,[],1630541,28.33442838370565,15.441176470588236,1610612744,22,18,2022-02-02T01:56:09Z,940000,173.0,214.0,1,left,M. Moody 27' 3PT  (3 PTS) (J. Poole 2 AST),"[1630541, 1629673]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,27.49,Made,,,,,3.0,J. Poole,1629673.0,2.0,,,,,,,,,,,
98,PT03M45.00S,2022-02-02T01:56:17.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,87.59855453350855,49.50980392156863,1610612759,24,18,2022-02-02T01:56:26Z,960000,-2.0,64.0,1,right,K. Johnson 6' driving floating Jump Shot (4 PTS) (D. Murray 3 AST),"[1629640, 1627749]",1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,6.41,Made,,,,,4.0,D. Murray,1627749.0,3.0,,,,,,,,,,,
101,PT03M21.00S,2022-02-02T01:56:39.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,20.71287779237845,90.93137254901961,1610612744,24,18,2022-02-02T01:56:45Z,980000,-205.0,142.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M18.00S,2022-02-02T01:56:42.7Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612759,24,18,2022-02-02T01:56:45Z,990000,,,0,,D. Murray REBOUND (Off:0 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,101.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
103,PT03M12.00S,2022-02-02T01:56:49.3Z,1,REGULAR,turnover,lost ball,[],1629022,,,1610612759,24,18,2022-02-02T01:56:57Z,1000000,,,0,,L. Walker IV lost ball TURNOVER (1 TO),"[1629022, 1627780]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,
104,PT03M12.00S,2022-02-02T01:56:49.3Z,1,REGULAR,steal,,[],1627780,,,1610612744,24,18,2022-02-02T01:56:51Z,1010000,,,0,,G. Payton II STEAL (1 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M06.00S,2022-02-02T01:56:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629308,6.1268068331143235,53.431372549019606,1610612744,24,20,2022-02-02T02:02:41Z,1020000,-17.0,5.0,1,left,J. Toscano-Anderson running reverse Layup (2 PTS) (G. Payton II 1 AST),"[1629308, 1627780]",1610612744.0,GSW,running reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1.79,Made,,,,,2.0,G. Payton II,1627780.0,1.0,,,,,,,,,,,
106,PT02M56.00S,2022-02-02T01:57:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630170,87.99277266754271,3.9215686274509802,1610612759,27,20,2022-02-02T01:57:08Z,1030000,-230.0,60.0,1,right,D. Vassell 3PT  (3 PTS) (L. Walker IV 1 AST),"[1630170, 1629022]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,23.82,Made,,,,,3.0,L. Walker IV,1629022.0,1.0,,,,,,,,,,,
108,PT02M38.00S,2022-02-02T01:57:23.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629308,8.492115637319317,51.71568627450981,1610612744,27,22,2022-02-02T01:57:27Z,1050000,-9.0,27.0,1,left,J. Toscano-Anderson turnaround Jump Shot (4 PTS) (J. Poole 3 AST),"[1629308, 1629673]",1610612744.0,GSW,turnaround,,,Toscano-Anderson,J. Toscano-Anderson,,,,,2.86,Made,,,,,4.0,J. Poole,1629673.0,3.0,,,,,,,,,,,
110,PT02M30.00S,2022-02-02T01:57:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612759,27,22,2022-02-02T01:57:46Z,1070000,,,0,,G. Payton II shooting personal FOUL (1 PF) (Murray 2 FT),"[1627780, 1627749]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Murray,1627749.0,,,,,,
112,PT02M30.00S,2022-02-02T01:58:02.6Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612759,28,22,2022-02-02T01:58:02Z,1090000,,,0,,D. Murray Free Throw 1 of 2 (3 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
113,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,out,[],1629640,,,1610612759,28,22,2022-02-02T01:58:23Z,1100000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,out,[],1629673,,,1610612759,28,22,2022-02-02T01:58:23Z,1110000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,out,[],1629308,,,1610612759,28,22,2022-02-02T01:58:23Z,1120000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,in,[],1630563,,,1610612759,28,22,2022-02-02T01:58:23Z,1130000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,in,[],1629185,,,1610612759,28,22,2022-02-02T01:58:23Z,1140000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2022-02-02T01:58:03.2Z,1,REGULAR,substitution,in,[],1629683,,,1610612759,28,22,2022-02-02T01:58:23Z,1150000,,,0,,SUB in: Q. Weatherspoon,[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M30.00S,2022-02-02T01:58:26.9Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612759,29,22,2022-02-02T01:58:26Z,1160000,,,0,,D. Murray Free Throw 2 of 2 (4 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
120,PT02M12.00S,2022-02-02T01:58:47.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,5.995400788436268,50.0,1610612744,29,24,2022-02-02T02:04:15Z,1170000,0.0,4.0,1,left,J. Kuminga DUNK (2 PTS) (C. Chiozza 1 AST),"[1630228, 1629185]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,0.39,Made,,,,,2.0,C. Chiozza,1629185.0,1.0,,,,,,,,,,,
122,PT02M02.00S,2022-02-02T01:58:56.6Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,29,24,2022-02-02T01:59:03Z,1190000,,,0,,D. Murray bad pass TURNOVER (1 TO),"[1627749, 1627780]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,1.0,Payton II,1627780.0,,,
123,PT02M02.00S,2022-02-02T01:58:56.6Z,1,REGULAR,steal,,[],1627780,,,1610612744,29,24,2022-02-02T01:58:59Z,1200000,,,0,,G. Payton II STEAL (2 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M58.00S,2022-02-02T01:59:00.2Z,1,REGULAR,turnover,bad pass,[],1627780,,,1610612744,29,24,2022-02-02T01:59:05Z,1210000,,,0,,G. Payton II bad pass TURNOVER (1 TO),"[1627780, 1630170]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,
125,PT01M58.00S,2022-02-02T01:59:00.2Z,1,REGULAR,steal,,[],1630170,,,1610612759,29,24,2022-02-02T02:06:20Z,1220000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M56.00S,2022-02-02T01:59:04.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629111,93.64323258869908,52.69607843137255,1610612759,29,24,2022-02-02T02:06:42Z,1230000,13.0,7.0,1,right,MISS J. Landale running Layup,[1629111],1610612759.0,SAS,running,,,Landale,J. Landale,,,,,1.53,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M56.00S,2022-02-02T01:59:04.2Z,1,REGULAR,rebound,offensive,[],1627749,,,1610612759,29,24,2022-02-02T02:06:42Z,1240000,,,0,,D. Murray REBOUND (Off:1 Def:4),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,126.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
128,PT01M56.00S,2022-02-02T01:59:09.4Z,1,REGULAR,foul,personal,[],1627780,,,1610612759,29,24,2022-02-02T01:59:16Z,1250000,,,0,,G. Payton II personal FOUL (2 PF),"[1627780, 1627749]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,200834.0,2.0,0.0,Murray,1627749.0,,,,,,
130,PT01M56.00S,2022-02-02T01:59:20.4Z,1,REGULAR,substitution,out,[],1627749,,,1610612759,29,24,2022-02-02T01:59:24Z,1270000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M56.00S,2022-02-02T01:59:20.4Z,1,REGULAR,substitution,in,[],1628401,,,1610612759,29,24,2022-02-02T01:59:24Z,1280000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M42.00S,2022-02-02T01:59:47.2Z,1,REGULAR,2pt,Hook,"['fromturnover', '2ndchance']",1629111,97.05978975032852,66.91176470588235,1610612759,29,24,2022-02-02T01:59:51Z,1290000,85.0,-25.0,1,right,MISS J. Landale 8' turnaround Hook,[1629111],1610612759.0,SAS,turnaround,,,Landale,J. Landale,,,,,8.82,Missed,,,,,,,,,,,,,,,,,,,
133,PT01M39.00S,2022-02-02T01:59:50.7Z,1,REGULAR,rebound,offensive,[],1630563,,,1610612759,29,24,2022-02-02T01:59:50Z,1300000,,,0,,J. Primo REBOUND (Off:1 Def:0),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,132.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
134,PT01M39.00S,2022-02-02T01:59:50.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630563,94.40999984741211,50.0,1610612759,31,24,2022-02-02T01:59:50Z,1310000,0.0,0.0,1,right,J. Primo tip Layup (2 PTS),[1630563],1610612759.0,SAS,tip,,,Primo,J. Primo,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
135,PT01M30.00S,2022-02-02T01:59:59.6Z,1,REGULAR,turnover,bad pass,[],1629683,,,1610612744,31,24,2022-02-02T02:00:04Z,1320000,,,0,,Q. Weatherspoon bad pass TURNOVER (1 TO),"[1629683, 1630563]",1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,,,,,,,,,,,,,,1.0,Primo,1630563.0,,,
136,PT01M30.00S,2022-02-02T01:59:59.6Z,1,REGULAR,steal,,[],1630563,,,1610612759,31,24,2022-02-02T02:00:03Z,1330000,,,0,,J. Primo STEAL (1 STL),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M22.00S,2022-02-02T02:00:07.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629022,79.188567674113,89.70588235294117,1610612759,34,24,2022-02-02T02:08:06Z,1340000,199.0,143.0,1,right,L. Walker IV 24' 3PT running (3 PTS) (D. Vassell 1 AST),"[1629022, 1630170]",1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,24.47,Made,,,,,3.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,
139,PT01M09.00S,2022-02-02T02:00:19.8Z,1,REGULAR,3pt,Jump Shot,[],1630228,28.728646517739815,18.627450980392158,1610612744,34,27,2022-02-02T02:00:30Z,1360000,157.0,218.0,1,left,J. Kuminga 26' 3PT  (5 PTS) (Q. Weatherspoon 1 AST),"[1630228, 1629683]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,26.82,Made,,,,,5.0,Q. Weatherspoon,1629683.0,1.0,,,,,,,,,,,
141,PT00M49.40S,2022-02-02T02:00:42.1Z,1,REGULAR,2pt,Jump Shot,[],1628401,96.27135348226018,77.94117647058823,1610612759,36,27,2022-02-02T02:00:46Z,1380000,140.0,-17.0,1,right,D. White 14' Jump Shot (7 PTS) (D. Vassell 2 AST),"[1628401, 1630170]",1610612759.0,SAS,,,,White,D. White,,,,,14.08,Made,,,,,7.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,
143,PT00M39.80S,2022-02-02T02:00:53.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629683,5.732588699080158,52.69607843137255,1610612744,36,27,2022-02-02T02:09:04Z,1400000,-13.0,1.0,1,left,MISS Q. Weatherspoon driving Layup,[1629683],1610612744.0,GSW,driving,,,Weatherspoon,Q. Weatherspoon,,,,,1.36,Missed,,,,,,,,,,,,,,,,,,,
144,PT00M37.90S,2022-02-02T02:00:55.5Z,1,REGULAR,rebound,defensive,[],1628401,,,1610612759,36,27,2022-02-02T02:00:55Z,1410000,,,0,,D. White REBOUND (Off:0 Def:1),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
145,PT00M32.50S,2022-02-02T02:01:00.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628401,95.22010512483574,53.67647058823529,1610612759,36,27,2022-02-02T02:09:43Z,1420000,18.0,-8.0,1,right,MISS D. White driving floating bank Shot,[1628401],1610612759.0,SAS,driving floating bank,,,White,D. White,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M30.40S,2022-02-02T02:01:02.9Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,36,27,2022-02-02T02:01:26Z,1430000,,,0,,M. Moody REBOUND (Off:0 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
147,PT00M23.80S,2022-02-02T02:01:10.6Z,1,REGULAR,3pt,Jump Shot,[],1630541,13.61695137976347,5.392156862745098,1610612744,36,30,2022-02-02T02:01:15Z,1440000,223.0,75.0,1,left,M. Moody 3PT  (6 PTS) (J. Kuminga 1 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,23.54,Made,,,,,6.0,J. Kuminga,1630228.0,1.0,,,,,,,,,,,
149,PT00M00.00S,2022-02-02T02:01:53.7Z,1,REGULAR,period,end,[],0,,,1610612759,36,30,2022-02-02T02:01:53Z,1460000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-02-02T02:03:49.6Z,2,REGULAR,substitution,out,['startperiod'],1629111,,,1610612759,36,30,2022-02-02T02:04:21Z,1470000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-02-02T02:03:49.6Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612759,36,30,2022-02-02T02:04:21Z,1480000,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-02-02T02:03:49.6Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,36,30,2022-02-02T02:04:21Z,1490000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-02-02T02:03:49.6Z,2,REGULAR,substitution,in,['startperiod'],1627814,,,1610612759,36,30,2022-02-02T02:04:21Z,1500000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-02-02T02:04:21.8Z,2,REGULAR,period,start,[],0,,,1610612744,36,30,2022-02-02T02:04:21Z,1510000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M41.00S,2022-02-02T02:04:43.8Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,36,30,2022-02-02T02:05:01Z,1520000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Weatherspoon 2 FT),"[1627751, 1629683]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1199.0,1.0,0.0,Weatherspoon,1629683.0,,,,,,
157,PT11M41.00S,2022-02-02T02:05:05.1Z,2,REGULAR,freethrow,1 of 2,[],1629683,,,1610612744,36,31,2022-02-02T02:05:05Z,1540000,,,0,,Q. Weatherspoon Free Throw 1 of 2 (1 PTS),[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
158,PT11M41.00S,2022-02-02T02:05:20.3Z,2,REGULAR,freethrow,2 of 2,[],1629683,,,1610612744,36,32,2022-02-02T02:05:20Z,1550000,,,0,,Q. Weatherspoon Free Throw 2 of 2 (2 PTS),[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
159,PT11M24.00S,2022-02-02T02:05:40.3Z,2,REGULAR,foul,personal,[],1629683,,,1610612759,36,32,2022-02-02T02:06:15Z,1560000,,,0,,Q. Weatherspoon personal FOUL (1 PF),"[1629683, 1627751]",1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,,,,,,,,,200834.0,1.0,0.0,Poeltl,1627751.0,,,,,,
161,PT11M16.00S,2022-02-02T02:06:12.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,89.96386333771353,95.09803921568627,1610612759,39,32,2022-02-02T02:06:22Z,1580000,225.0,42.0,1,right,D. Vassell 3PT  (6 PTS) (J. Primo 1 AST),"[1630170, 1630563]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,22.93,Made,,,,,6.0,J. Primo,1630563.0,1.0,,,,,,,,,,,
163,PT11M03.00S,2022-02-02T02:06:29.8Z,2,REGULAR,foul,personal,[],1628401,,,1610612744,39,32,2022-02-02T02:06:41Z,1600000,,,0,,D. White personal FOUL (1 PF),"[1628401, 1629185]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,200834.0,1.0,0.0,Chiozza,1629185.0,,,,,,
165,PT10M51.00S,2022-02-02T02:06:58.1Z,2,REGULAR,3pt,Jump Shot,[],1630228,5.732588699080158,95.83333333333334,1610612744,39,32,2022-02-02T02:07:06Z,1620000,-229.0,1.0,1,left,MISS J. Kuminga 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
166,PT10M49.00S,2022-02-02T02:07:00.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,39,32,2022-02-02T02:07:06Z,1630000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,
167,PT10M49.00S,2022-02-02T02:07:04.8Z,2,REGULAR,foul,personal,[],1627780,,,1610612759,39,32,2022-02-02T02:07:21Z,1640000,,,0,,G. Payton II loose ball personal FOUL (3 PF),"[1627780, 1630170]",1610612744.0,GSW,loose ball,,,Payton II,G. Payton II,,,,,,,,,,,,,,,1199.0,3.0,0.0,Vassell,1630170.0,,,,,,
169,PT10M49.00S,2022-02-02T02:07:27.2Z,2,REGULAR,substitution,out,[],1627780,,,1610612759,39,32,2022-02-02T02:07:40Z,1660000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M49.00S,2022-02-02T02:07:27.2Z,2,REGULAR,substitution,in,[],1630541,,,1610612759,39,32,2022-02-02T02:07:40Z,1670000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M37.00S,2022-02-02T02:07:41.3Z,2,REGULAR,2pt,Jump Shot,[],1629022,80.23981603153744,67.40196078431373,1610612759,39,32,2022-02-02T02:07:45Z,1680000,87.0,133.0,1,right,MISS L. Walker IV 15' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,15.91,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M35.00S,2022-02-02T02:07:43.1Z,2,REGULAR,rebound,defensive,[],1629683,,,1610612744,39,32,2022-02-02T02:07:43Z,1690000,,,0,,Q. Weatherspoon REBOUND (Off:0 Def:1),[1629683],1610612744.0,GSW,,,,Weatherspoon,Q. Weatherspoon,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
173,PT10M31.00S,2022-02-02T02:07:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,39,32,2022-02-02T02:08:15Z,1700000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Moody 2 FT),"[1627751, 1630541]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,1628159.0,2.0,0.0,Moody,1630541.0,,,,,,
175,PT10M31.00S,2022-02-02T02:08:18.3Z,2,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,39,33,2022-02-02T02:08:18Z,1720000,,,0,,M. Moody Free Throw 1 of 2 (7 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
176,PT10M31.00S,2022-02-02T02:08:32.3Z,2,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,39,34,2022-02-02T02:08:32Z,1730000,,,0,,M. Moody Free Throw 2 of 2 (8 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
177,PT10M17.00S,2022-02-02T02:08:48.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.32917214191852,49.50980392156863,1610612759,39,34,2022-02-02T02:14:03Z,1740000,-2.0,20.0,1,right,MISS J. Poeltl cutting finger roll Layup,[1627751],1610612759.0,SAS,cutting finger roll,,,Poeltl,J. Poeltl,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
178,PT10M15.00S,2022-02-02T02:08:50.2Z,2,REGULAR,rebound,defensive,[],1627814,,,1610612744,39,34,2022-02-02T02:08:52Z,1750000,,,0,,D. Lee REBOUND (Off:0 Def:1),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
179,PT09M55.00S,2022-02-02T02:09:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630541,23.209592641261498,87.25490196078431,1610612744,39,37,2022-02-02T02:09:12Z,1760000,-186.0,166.0,1,left,M. Moody 24' 3PT  (11 PTS) (J. Kuminga 2 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,24.93,Made,,,,,11.0,J. Kuminga,1630228.0,2.0,,,,,,,,,,,
181,PT09M40.00S,2022-02-02T02:09:24.3Z,2,REGULAR,3pt,Jump Shot,[],1630563,95.48291721419186,2.696078431372549,1610612759,42,37,2022-02-02T02:09:28Z,1780000,-237.0,-10.0,1,right,J. Primo 3PT  (5 PTS) (D. White 3 AST),"[1630563, 1628401]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.67,Made,,,,,5.0,D. White,1628401.0,3.0,,,,,,,,,,,
183,PT09M28.00S,2022-02-02T02:09:36.3Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,42,37,2022-02-02T02:09:43Z,1800000,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1630170]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,1.0,Vassell,1630170.0,,,
184,PT09M28.00S,2022-02-02T02:09:36.3Z,2,REGULAR,steal,,[],1630170,,,1610612759,42,37,2022-02-02T02:09:38Z,1810000,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M22.00S,2022-02-02T02:09:42.1Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629022,78.9257555847569,91.17647058823529,1610612759,42,37,2022-02-02T02:15:30Z,1820000,206.0,146.0,1,right,MISS L. Walker IV 25' running pullup 3PT,[1629022],1610612759.0,SAS,running pullup,,,Walker IV,L. Walker IV,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
186,PT09M20.00S,2022-02-02T02:09:44.1Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,42,37,2022-02-02T02:09:46Z,1830000,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,185.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
