actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
181,PT11M33.00S,2021-10-21T01:12:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,11.514454664914586,36.27450980392157,1610612753,32,30,2021-10-21T01:12:56Z,1780000,69.0,56.0,1,left,C. Anthony 8' driving floating Jump Shot (7 PTS),[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,,,,,,Made,,7.0,8.84,,,,,,,,,,,,
182,PT11M18.00S,2021-10-21T01:13:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628401,77.34888304862024,87.5,1610612759,35,30,2021-10-21T01:13:06Z,1790000,188.0,160.0,1,right,D. White 24' 3PT  (7 PTS) (J. Poeltl 1 AST),"[1628401, 1627751]",1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,,7.0,24.67,,,,,,J. Poeltl,1627751.0,1.0,,,,
184,PT11M03.00S,2021-10-21T01:13:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203082,5.469776609724048,51.225490196078425,1610612753,35,32,2021-10-21T01:13:34Z,1810000,-6.0,-1.0,1,left,T. Ross driving finger roll Layup (2 PTS) (M. Bamba 3 AST),"[203082, 1628964]",1610612753.0,ORL,driving finger roll,,,Ross,T. Ross,,,,,,,,,,Made,,2.0,0.62,,,,,,M. Bamba,1628964.0,3.0,,,,
186,PT11M03.00S,2021-10-21T01:13:24.4Z,2,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612753,35,32,2021-10-21T01:13:33Z,1830000,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Ross 1 FT),"[1627751, 203082]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1151.0,2.0,0.0,Ross,203082.0,,,,,,,,,,,,,,,,
188,PT11M03.00S,2021-10-21T01:13:47.0Z,2,REGULAR,freethrow,1 of 1,[],203082,,,1610612753,35,33,2021-10-21T01:13:47Z,1850000,,,0,,T. Ross Free Throw 1 of 1 (3 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
189,PT10M53.00S,2021-10-21T01:13:57.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628401,95.0886990801577,50.98039215686274,1610612759,37,33,2021-10-21T01:14:01Z,1860000,5.0,-6.0,1,right,D. White cutting Layup (9 PTS) (J. Poeltl 2 AST),"[1628401, 1627751]",1610612759.0,SAS,cutting,,,White,D. White,,,,,,,,,,Made,,9.0,0.8,,,,,,J. Poeltl,1627751.0,2.0,,,,
191,PT10M33.00S,2021-10-21T01:14:15.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,31.61957950065703,34.068627450980394,1610612753,37,33,2021-10-21T01:14:22Z,1880000,80.0,245.0,1,left,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,25.74,,,,,,,,,,,,
192,PT10M30.00S,2021-10-21T01:14:18.9Z,2,REGULAR,rebound,defensive,[],1629022,,,1610612759,37,33,2021-10-21T01:14:22Z,1890000,,,0,,L. Walker IV REBOUND (Off:0 Def:3),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,191.0,,,,,3.0,3.0,0.0,,,,,,,
193,PT10M25.00S,2021-10-21T01:14:23.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.96123521681997,78.67647058823529,1610612759,37,33,2021-10-21T01:14:33Z,1900000,143.0,211.0,1,right,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,25.52,,,,,,,,,,,,
194,PT10M21.00S,2021-10-21T01:14:27.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,37,33,2021-10-21T01:14:33Z,1910000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,193.0,,,,,3.0,3.0,0.0,,,,,,,
195,PT10M12.00S,2021-10-21T01:14:37.1Z,2,REGULAR,2pt,Jump Shot,[],1628976,25.57490144546649,46.81372549019608,1610612753,37,33,2021-10-21T01:14:42Z,1920000,16.0,188.0,1,left,MISS W. Carter Jr. 18' Jump Shot,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Missed,,,18.86,,,,,,,,,,,,
196,PT10M08.00S,2021-10-21T01:14:41.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,37,33,2021-10-21T01:14:42Z,1930000,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,195.0,,,,,5.0,3.0,2.0,,,,,,,
197,PT09M59.00S,2021-10-21T01:14:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203926,93.77463863337714,53.18627450980392,1610612759,39,33,2021-10-21T01:15:04Z,1940000,16.0,6.0,1,right,D. McDermott reverse Layup (8 PTS) (J. Poeltl 3 AST),"[203926, 1627751]",1610612759.0,SAS,reverse,,,McDermott,D. McDermott,,,,,,,,,,Made,,8.0,1.7,,,,,,J. Poeltl,1627751.0,3.0,,,,
199,PT09M44.00S,2021-10-21T01:15:08.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,39,33,2021-10-21T01:15:08Z,1960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,out,[],1628401,,,1610612753,39,33,2021-10-21T01:15:35Z,1970000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,out,[],203926,,,1610612753,39,33,2021-10-21T01:15:35Z,1980000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,out,[],203082,,,1610612753,39,33,2021-10-21T01:15:35Z,1990000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,39,33,2021-10-21T01:15:35Z,2000000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,in,[],1629640,,,1610612753,39,33,2021-10-21T01:15:35Z,2010000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,in,[],1627749,,,1610612753,39,33,2021-10-21T01:15:35Z,2020000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,in,[],1630181,,,1610612753,39,33,2021-10-21T01:15:35Z,2030000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M44.00S,2021-10-21T01:15:08.8Z,2,REGULAR,substitution,in,[],1630532,,,1610612753,39,33,2021-10-21T01:15:35Z,2040000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M36.00S,2021-10-21T01:15:45.1Z,2,REGULAR,foul,personal,[],1629022,,,1610612753,39,33,2021-10-21T01:15:52Z,2050000,,,0,,L. Walker IV personal FOUL (1 PF),"[1629022, 1628964]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,202049.0,1.0,0.0,Bamba,1628964.0,,,,,,,,,,,,,,,,
210,PT09M31.00S,2021-10-21T01:16:07.0Z,2,REGULAR,3pt,Jump Shot,[],1628964,28.86005256241787,73.2843137254902,1610612753,39,36,2021-10-21T01:16:14Z,2070000,-116.0,219.0,1,left,M. Bamba 24' 3PT  (8 PTS) (R. Hampton 1 AST),"[1628964, 1630181]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,,8.0,24.78,,,,,,R. Hampton,1630181.0,1.0,,,,
212,PT09M11.00S,2021-10-21T01:16:26.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.64323258869908,45.34313725490196,1610612759,39,36,2021-10-21T01:16:30Z,2090000,-23.0,7.0,1,right,MISS K. Johnson Layup - blocked,"[1629640, 1628964]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,2.44,Bamba,1628964.0,,,,,,,,,,
213,PT09M11.00S,2021-10-21T01:16:26.6Z,2,REGULAR,block,,[],1628964,,,1610612759,39,36,2021-10-21T01:16:29Z,2100000,,,0,,M. Bamba BLOCK (2 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M08.00S,2021-10-21T01:16:29.6Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,39,36,2021-10-21T01:16:29Z,2110000,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,212.0,,,,,1.0,0.0,1.0,,,,,,,
215,PT09M04.00S,2021-10-21T01:16:32.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627854,72.7496714848883,82.1078431372549,1610612759,39,36,2021-10-21T01:16:36Z,2120000,161.0,204.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,25.93,,,,,,,,,,,,
216,PT09M02.00S,2021-10-21T01:16:34.9Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,39,36,2021-10-21T01:16:36Z,2130000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,215.0,,,,,2.0,2.0,0.0,,,,,,,
217,PT08M55.00S,2021-10-21T01:16:45.0Z,2,REGULAR,turnover,lost ball,[],1630175,,,1610612753,39,36,2021-10-21T01:16:51Z,2140000,,,0,,C. Anthony lost ball TURNOVER (2 TO),"[1630175, 1627749]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,2.0,Murray,1627749.0,
218,PT08M55.00S,2021-10-21T01:16:45.0Z,2,REGULAR,steal,,[],1627749,,,1610612759,39,36,2021-10-21T01:16:48Z,2150000,,,0,,D. Murray STEAL (3 STL),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M55.00S,2021-10-21T01:16:50.2Z,2,REGULAR,foul,personal,[],1630175,,,1610612759,39,36,2021-10-21T01:16:59Z,2160000,,,0,,C. Anthony loose ball personal FOUL (2 PF),"[1630175, 1627749]",1610612753.0,ORL,loose ball,,,Anthony,C. Anthony,,,,,202049.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,,
221,PT08M55.00S,2021-10-21T01:16:56.6Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,39,36,2021-10-21T01:16:59Z,2180000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M55.00S,2021-10-21T01:16:56.6Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,39,36,2021-10-21T01:16:59Z,2190000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M55.00S,2021-10-21T01:17:06.6Z,2,REGULAR,substitution,out,[],1630175,,,1610612759,39,36,2021-10-21T01:17:10Z,2200000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M55.00S,2021-10-21T01:17:06.6Z,2,REGULAR,substitution,in,[],1629649,,,1610612759,39,36,2021-10-21T01:17:10Z,2210000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M46.00S,2021-10-21T01:17:20.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,69.59592641261499,67.8921568627451,1610612759,39,36,2021-10-21T01:17:29Z,2220000,89.0,233.0,1,right,MISS B. Forbes 24' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,24.99,,,,,,,,,,,,
226,PT08M44.00S,2021-10-21T01:17:22.3Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,39,36,2021-10-21T01:17:22Z,2230000,,,0,,J. Poeltl REBOUND (Off:3 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,225.0,,,,,6.0,3.0,3.0,,,,,,,
228,PT08M41.00S,2021-10-21T01:17:27.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627749,69.20170827858082,33.088235294117645,1610612759,39,36,2021-10-21T01:17:33Z,2250000,-85.0,237.0,1,right,MISS D. Murray 25' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,25.16,,,,,,,,,,,,
229,PT08M41.00S,2021-10-21T01:17:31.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,39,36,2021-10-21T01:17:31Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,
230,PT08M41.00S,2021-10-21T01:17:34.1Z,2,REGULAR,foul,personal,[],1628964,,,1610612759,39,36,2021-10-21T01:17:49Z,2270000,,,0,,M. Bamba loose ball personal FOUL (2 PF),"[1628964, 1627751]",1610612753.0,ORL,loose ball,,,Bamba,M. Bamba,,,,,202049.0,2.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,
232,PT08M41.00S,2021-10-21T01:17:49.9Z,2,REGULAR,substitution,out,[],1628964,,,1610612759,39,36,2021-10-21T01:17:53Z,2290000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M41.00S,2021-10-21T01:17:49.9Z,2,REGULAR,substitution,in,[],201577,,,1610612759,39,36,2021-10-21T01:17:53Z,2300000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M29.00S,2021-10-21T01:18:09.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629640,88.12417871222075,41.17647058823529,1610612759,39,36,2021-10-21T01:52:03Z,2310000,-44.0,59.0,1,right,MISS K. Johnson 7' driving Hook,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,7.37,,,,,,,,,,,,
235,PT08M27.00S,2021-10-21T01:18:11.3Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,39,36,2021-10-21T01:18:23Z,2320000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,234.0,,,,,3.0,3.0,0.0,,,,,,,
236,PT08M22.00S,2021-10-21T01:18:16.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,5.995400788436268,47.549019607843135,1610612753,39,38,2021-10-21T01:18:30Z,2330000,12.0,4.0,1,left,R. Hampton driving finger roll Layup (5 PTS),[1630181],1610612753.0,ORL,driving finger roll,,,Hampton,R. Hampton,,,,,,,,,,Made,,5.0,1.29,,,,,,,,,,,,
237,PT08M08.00S,2021-10-21T01:18:30.8Z,2,REGULAR,2pt,Jump Shot,[],1630170,90.3580814717477,15.931372549019606,1610612759,41,38,2021-10-21T01:18:35Z,2340000,-170.0,38.0,1,right,D. Vassell 17' Jump Shot (4 PTS) (D. Murray 2 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,,4.0,17.45,,,,,,D. Murray,1627749.0,2.0,,,,
239,PT07M57.00S,2021-10-21T01:18:41.3Z,2,REGULAR,2pt,Jump Shot,[],1630591,5.995400788436268,19.11764705882353,1610612753,41,38,2021-10-21T01:18:50Z,2360000,154.0,4.0,1,left,MISS J. Suggs 15' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,15.44,,,,,,,,,,,,
240,PT07M55.00S,2021-10-21T01:18:43.3Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,41,38,2021-10-21T01:18:50Z,2370000,,,0,,J. Poeltl REBOUND (Off:3 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,239.0,,,,,7.0,4.0,3.0,,,,,,,
241,PT07M52.00S,2021-10-21T01:18:46.4Z,2,REGULAR,3pt,Jump Shot,[],1627854,70.51576872536137,75.0,1610612759,41,38,2021-10-21T01:19:19Z,2380000,125.0,225.0,1,right,MISS B. Forbes 25' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,25.71,,,,,,,,,,,,
242,PT07M52.00S,2021-10-21T01:18:46.4Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,41,38,2021-10-21T01:19:19Z,2390000,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,241.0,,,,,8.0,4.0,4.0,,,,,,,
243,PT07M38.00S,2021-10-21T01:19:00.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,94.56307490144546,72.54901960784314,1610612759,41,38,2021-10-21T01:19:23Z,2400000,113.0,-1.0,1,right,MISS D. Murray 11' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,11.27,,,,,,,,,,,,
244,PT07M37.00S,2021-10-21T01:19:01.3Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612759,41,38,2021-10-21T01:19:23Z,2410000,,,0,,J. Poeltl REBOUND (Off:5 Def:4),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,243.0,,,,,9.0,4.0,5.0,,,,,,,
245,PT07M37.00S,2021-10-21T01:19:03.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612759,43,38,2021-10-21T01:19:03Z,2420000,0.0,0.0,1,right,J. Poeltl tip Layup (6 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,6.0,0.0,,,,,,,,,,,,
246,PT07M37.00S,2021-10-21T01:19:07.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,43,38,2021-10-21T01:19:07Z,2430000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M37.00S,2021-10-21T01:21:59.1Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,43,38,2021-10-21T01:22:01Z,2440000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M37.00S,2021-10-21T01:21:59.1Z,2,REGULAR,substitution,in,[],203082,,,1610612753,43,38,2021-10-21T01:22:01Z,2450000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M16.00S,2021-10-21T01:22:25.1Z,2,REGULAR,foul,offensive,[],201577,,,1610612753,43,38,2021-10-21T01:22:35Z,2460000,,,0,,R. Lopez offensive FOUL (1 PF),"[201577, 1627751]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,202049.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,
251,PT07M16.00S,2021-10-21T01:22:25.1Z,2,REGULAR,turnover,offensive foul,[],201577,,,1610612753,43,38,2021-10-21T01:22:25Z,2480000,,,0,,R. Lopez offensive foul TURNOVER (1 TO),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,202049.0,,,,,,,,,,,,,,,,,1.0,,,
252,PT07M03.00S,2021-10-21T01:22:51.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627854,77.34888304862024,66.17647058823529,1610612759,43,38,2021-10-21T01:24:29Z,2490000,81.0,160.0,1,right,MISS B. Forbes 17' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,17.96,,,,,,,,,,,,
253,PT07M03.00S,2021-10-21T01:22:51.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,43,38,2021-10-21T01:24:05Z,2500000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,
254,PT07M03.00S,2021-10-21T01:23:02.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,43,38,2021-10-21T01:23:02Z,2510000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M03.00S,2021-10-21T01:23:03.8Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,43,38,2021-10-21T01:23:07Z,2520000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M03.00S,2021-10-21T01:23:03.8Z,2,REGULAR,substitution,in,[],1629234,,,1610612759,43,38,2021-10-21T01:23:07Z,2530000,,,0,,SUB in: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M57.00S,2021-10-21T01:23:18.4Z,2,REGULAR,turnover,lost ball,[],1629234,,,1610612759,43,38,2021-10-21T01:23:29Z,2540000,,,0,,D. Eubanks lost ball TURNOVER (1 TO),"[1629234, 1630532]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,1.0,Wagner,1630532.0,
258,PT06M57.00S,2021-10-21T01:23:18.4Z,2,REGULAR,steal,,[],1630532,,,1610612753,43,38,2021-10-21T01:23:20Z,2550000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M47.00S,2021-10-21T01:23:27.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,13.222733245729303,40.19607843137255,1610612753,43,38,2021-10-21T01:23:37Z,2560000,49.0,72.0,1,left,MISS F. Wagner 8' pullup Shot,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,,,,,,Missed,,,8.69,,,,,,,,,,,,
260,PT06M44.00S,2021-10-21T01:23:30.8Z,2,REGULAR,rebound,offensive,[],201577,,,1610612753,43,38,2021-10-21T01:23:30Z,2570000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,259.0,,,,,1.0,0.0,1.0,,,,,,,
261,PT06M44.00S,2021-10-21T01:23:30.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201577,5.590000152587891,50.0,1610612753,43,38,2021-10-21T01:23:30Z,2580000,0.0,0.0,1,left,MISS R. Lopez tip Layup,[201577],1610612753.0,ORL,tip,,,Lopez,R. Lopez,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,,
262,PT06M43.00S,2021-10-21T01:23:31.6Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612759,43,38,2021-10-21T01:23:31Z,2590000,,,0,,D. Eubanks REBOUND (Off:1 Def:2),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,261.0,,,,,3.0,2.0,1.0,,,,,,,
263,PT06M39.00S,2021-10-21T01:23:36.3Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612759,43,38,2021-10-21T01:23:43Z,2600000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1629649]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,2.0,Brazdeikis,1629649.0,
264,PT06M39.00S,2021-10-21T01:23:36.3Z,2,REGULAR,steal,,[],1629649,,,1610612753,43,38,2021-10-21T01:23:38Z,2610000,,,0,,I. Brazdeikis STEAL (1 STL),[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M25.00S,2021-10-21T01:23:50.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630181,16.770696452036795,40.19607843137255,1610612753,43,38,2021-10-21T01:23:58Z,2620000,49.0,105.0,1,left,MISS R. Hampton 11' turnaround Shot,[1630181],1610612753.0,ORL,turnaround,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,11.6,,,,,,,,,,,,
266,PT06M25.00S,2021-10-21T01:23:50.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,38,2021-10-21T01:23:58Z,2630000,,,0,,K. Johnson REBOUND (Off:1 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,265.0,,,,,2.0,1.0,1.0,,,,,,,
267,PT06M13.00S,2021-10-21T01:24:01.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.1688567674113,51.71568627450981,1610612759,43,38,2021-10-21T01:24:22Z,2640000,9.0,2.0,1,right,MISS K. Johnson Layup,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,0.89,,,,,,,,,,,,
268,PT06M13.00S,2021-10-21T01:24:01.5Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,43,38,2021-10-21T01:24:22Z,2650000,,,0,,K. Johnson REBOUND (Off:2 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,267.0,,,,,3.0,1.0,2.0,,,,,,,
