actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
444,PT02M30.00S,2021-11-23T03:07:38.4Z,3,REGULAR,substitution,out,[],1628401,,,1610612759,70,78,2021-11-23T03:07:40Z,4380000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M30.00S,2021-11-23T03:07:38.4Z,3,REGULAR,substitution,in,[],1627749,,,1610612759,70,78,2021-11-23T03:07:40Z,4390000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M18.00S,2021-11-23T03:08:01.6Z,3,REGULAR,2pt,Jump Shot,[],1629022,79.63206307490145,22.817095588235293,1610612759,70,78,2021-11-23T03:08:11Z,4400000,-136.0,139.0,1,right,MISS L. Walker IV 19' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,19.44,,,,,,,,,,
447,PT02M15.00S,2021-11-23T03:08:04.6Z,3,REGULAR,rebound,defensive,[],201580,,,1610612756,70,78,2021-11-23T03:08:11Z,4410000,,,0,,J. McGee REBOUND (Off:2 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,446.0,7.0,5.0,2.0,,,,,,,,,,,
448,PT02M05.00S,2021-11-23T03:08:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629234,,,1610612756,70,78,2021-11-23T03:08:35Z,4420000,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Payne 2 FT),"[1629234, 1626166]",1610612759.0,SAS,shooting,,,Eubanks,D. Eubanks,,,,,1627534.0,1.0,0.0,Payne,1626166.0,,,,,,,,,,,,,,,,
450,PT02M05.00S,2021-11-23T03:08:44.9Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612756,70,79,2021-11-23T03:08:44Z,4440000,,,0,,C. Payne Free Throw 1 of 2 (14 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,,,,,,14.0,,,,,,,,,
451,PT02M05.00S,2021-11-23T03:09:02.1Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612756,70,80,2021-11-23T03:09:02Z,4450000,,,0,,C. Payne Free Throw 2 of 2 (15 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,,,,,,15.0,,,,,,,,,
452,PT01M49.00S,2021-11-23T03:09:20.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,79.97700394218134,46.07843137254902,1610612759,72,80,2021-11-23T03:09:28Z,4460000,-20.0,136.0,1,right,T. Jones 13' driving floating Jump Shot (7 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,,,,,,Made,,,,,13.71,7.0,,,,,,,,,
453,PT01M36.00S,2021-11-23T03:09:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201580,7.178055190538765,50.0,1610612756,72,82,2021-11-23T03:09:44Z,4470000,0.0,15.0,1,left,J. McGee cutting Layup (8 PTS) (L. Shamet 3 AST),"[201580, 1629013]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,,,,,,Made,,,,,1.5,8.0,L. Shamet,1629013.0,3.0,,,,,,
455,PT01M31.00S,2021-11-23T03:09:40.7Z,3,REGULAR,foul,offensive,['inpenalty'],1629234,,,1610612759,72,82,2021-11-23T03:09:56Z,4490000,,,0,,D. Eubanks offensive FOUL (2 PF),"[1629234, 1626164]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,203591.0,2.0,0.0,Booker,1626164.0,,,,,,,,,,,,,,,,
457,PT01M31.00S,2021-11-23T03:09:40.7Z,3,REGULAR,turnover,offensive foul,[],1629234,,,1610612759,72,82,2021-11-23T03:09:40Z,4510000,,,0,,D. Eubanks offensive foul TURNOVER (1 TO),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,203591.0,,,,,,,,,,,,,,,1.0,,,,,
458,PT01M21.00S,2021-11-23T03:10:08.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612756,72,82,2021-11-23T03:10:20Z,4520000,,,0,,T. Jones shooting personal FOUL (1 PF) (Payne 2 FT),"[1630200, 1626166]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,202027.0,1.0,0.0,Payne,1626166.0,,,,,,,,,,,,,,,,
460,PT01M21.00S,2021-11-23T03:10:39.2Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1626166,,,1610612756,72,83,2021-11-23T03:10:39Z,4540000,,,0,,C. Payne Free Throw 1 of 2 (16 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,,,,,,16.0,,,,,,,,,
461,PT01M21.00S,2021-11-23T03:10:41.0Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,72,83,2021-11-23T03:10:44Z,4550000,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M21.00S,2021-11-23T03:10:41.0Z,3,REGULAR,substitution,in,[],1628969,,,1610612756,72,83,2021-11-23T03:10:44Z,4560000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT01M21.00S,2021-11-23T03:11:00.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1626166,,,1610612756,72,84,2021-11-23T03:11:00Z,4570000,,,0,,C. Payne Free Throw 2 of 2 (17 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,,,,,,17.0,,,,,,,,,
468,PT01M12.00S,2021-11-23T03:11:11.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,94.43166885676742,43.38235294117647,1610612759,72,84,2021-11-23T03:14:38Z,4595000,-33.0,0.0,1,right,MISS L. Walker IV driving Layup,[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,3.31,,,,,,,,,,
469,PT01M12.00S,2021-11-23T03:11:11.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,72,84,2021-11-23T03:17:14Z,4597500,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,468.0,,,,,,,,,,,,,,
466,PT01M12.00S,2021-11-23T03:11:40.4Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612759,72,84,2021-11-23T03:17:14Z,4600000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M12.00S,2021-11-23T03:11:59.6Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612759,72,84,2021-11-23T03:17:50Z,4610000,,,0,,,[],1610612756.0,PHX,overturned,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,,No Foul on J. McGee
470,PT01M08.00S,2021-11-23T03:14:55.0Z,3,REGULAR,jumpball,recovered,[],1627749,,,1610612759,72,84,2021-11-23T03:14:55Z,4620000,,,0,,Jump Ball D. Eubanks vs. J. McGee: Tip to D. Murray,"[1627749, 1629234, 201580]",1610612759.0,SAS,challenge,D. Murray,1627749.0,Murray,D. Murray,Eubanks,1629234.0,McGee,201580.0,,,,,,,,,,,,,,,,,,,,,
473,PT01M07.00S,2021-11-23T03:14:59.5Z,3,REGULAR,foul,offensive,['inpenalty'],1629234,,,1610612759,72,84,2021-11-23T03:18:56Z,4650000,,,0,,D. Eubanks off-the-ball offensive FOUL (3 PF),"[1629234, 1629013]",1610612759.0,SAS,off-the-ball,,,Eubanks,D. Eubanks,,,,,203591.0,3.0,0.0,Shamet,1629013.0,,,,,,,,,,,,,,,,
475,PT01M07.00S,2021-11-23T03:14:59.5Z,3,REGULAR,turnover,offensive foul,[],1629234,,,1610612759,72,84,2021-11-23T03:14:59Z,4670000,,,0,,D. Eubanks offensive foul TURNOVER (2 TO),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,203591.0,,,,,,,,,,,,,,,2.0,,,,,
476,PT00M54.30S,2021-11-23T03:15:23.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,32.933639947437584,23.774509803921568,1610612756,72,87,2021-11-23T03:15:34Z,4680000,131.0,257.0,1,left,C. Payne 28' 3PT  (20 PTS) (L. Shamet 4 AST),"[1626166, 1629013]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Made,,,,,28.86,20.0,L. Shamet,1629013.0,4.0,,,,,,
478,PT00M53.20S,2021-11-23T03:15:41.0Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612759,72,87,2021-11-23T03:15:41Z,4700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M47.00S,2021-11-23T03:15:53.4Z,3,REGULAR,2pt,Jump Shot,[],1627749,75.1149802890933,38.23529411764706,1610612759,72,87,2021-11-23T03:16:33Z,4710000,-59.0,181.0,1,right,MISS D. Murray 19' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,,,,,,Missed,,,,,19.07,,,,,,,,,,
480,PT00M42.70S,2021-11-23T03:15:57.7Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612756,72,87,2021-11-23T03:16:33Z,4720000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,479.0,2.0,2.0,0.0,,,,,,,,,,,
482,PT00M27.90S,2021-11-23T03:16:18.1Z,3,REGULAR,turnover,offensive goaltending,[],201580,,,1610612756,72,87,2021-11-23T03:16:48Z,4740000,,,0,,J. McGee offensive goaltending TURNOVER (2 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,203591.0,,,,,,,,,,,,,,,2.0,,,,,
483,PT00M15.80S,2021-11-23T03:16:41.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,71.17279894875165,20.098039215686274,1610612759,75,87,2021-11-23T03:16:55Z,4750000,-150.0,218.0,1,right,L. Walker IV 26' 3PT step back (5 PTS),[1629022],1610612759.0,SAS,step back,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,26.47,5.0,,,,,,,,,
484,PT00M01.20S,2021-11-23T03:16:58.4Z,3,REGULAR,3pt,Jump Shot,[],1629013,5.601182654402102,1.4705882352941175,1610612756,75,90,2021-11-23T03:17:03Z,4760000,243.0,0.0,1,left,L. Shamet 24' 3PT  (11 PTS) (C. Payne 3 AST),"[1629013, 1626166]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,Made,,,,,24.26,11.0,C. Payne,1626166.0,3.0,,,,,,
486,PT00M00.00S,2021-11-23T03:17:09.0Z,3,REGULAR,period,end,[],0,,,1610612759,75,90,2021-11-23T03:17:09Z,4780000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,out,['startperiod'],1629234,,,1610612759,75,90,2021-11-23T03:19:44Z,4790000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,75,90,2021-11-23T03:19:44Z,4800000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,out,['startperiod'],1630200,,,1610612759,75,90,2021-11-23T03:19:44Z,4810000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,in,['startperiod'],1628401,,,1610612759,75,90,2021-11-23T03:19:44Z,4820000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,75,90,2021-11-23T03:19:44Z,4830000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2021-11-23T03:19:29.8Z,4,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,75,90,2021-11-23T03:19:44Z,4840000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2021-11-23T03:19:52.4Z,4,REGULAR,period,start,[],0,,,1610612759,75,90,2021-11-23T03:19:52Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M38.00S,2021-11-23T03:20:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.64323258869908,54.65686274509803,1610612759,77,90,2021-11-23T03:20:19Z,4860000,23.0,7.0,1,right,J. Poeltl cutting Layup (7 PTS) (L. Walker IV 1 AST),"[1627751, 1629022]",1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,2.44,7.0,L. Walker IV,1629022.0,1.0,,,,,,
496,PT11M16.00S,2021-11-23T03:20:36.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,6.521024967148489,53.18627450980392,1610612756,77,92,2021-11-23T03:20:43Z,4880000,-16.0,9.0,1,left,J. McGee alley-oop DUNK (10 PTS) (L. Shamet 5 AST),"[201580, 1629013]",1610612756.0,PHX,alley-oop,,,McGee,J. McGee,,,,,,,,,,Made,,,,,1.82,10.0,L. Shamet,1629013.0,5.0,,,,,,
498,PT11M03.00S,2021-11-23T03:20:48.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,85.62746386333771,44.6078431372549,1610612759,79,92,2021-11-23T03:20:53Z,4900000,-27.0,83.0,1,right,L. Walker IV 8' floating Jump Shot (7 PTS) (J. Poeltl 2 AST),"[1629022, 1627751]",1610612759.0,SAS,floating,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,8.69,7.0,J. Poeltl,1627751.0,2.0,,,,,,
500,PT10M47.00S,2021-11-23T03:21:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.1268068331143235,54.90196078431373,1610612756,79,92,2021-11-23T03:21:10Z,4920000,-25.0,5.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,2.5,,,,,,,,,,
501,PT10M44.00S,2021-11-23T03:21:07.5Z,4,REGULAR,rebound,offensive,[],201580,,,1610612756,79,92,2021-11-23T03:21:07Z,4930000,,,0,,J. McGee REBOUND (Off:3 Def:5),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,500.0,8.0,5.0,3.0,,,,,,,,,,,
502,PT10M44.00S,2021-11-23T03:21:07.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",201580,5.590000152587891,50.0,1610612756,79,94,2021-11-23T03:21:07Z,4940000,0.0,0.0,1,left,J. McGee tip DUNK (12 PTS),[201580],1610612756.0,PHX,tip,,,McGee,J. McGee,,,,,,,,,,Made,,,,,0.0,12.0,,,,,,,,,
503,PT10M37.00S,2021-11-23T03:21:16.0Z,4,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612759,79,94,2021-11-23T03:21:26Z,4950000,,,0,,L. Shamet shooting personal FOUL (1 PF) (White 2 FT),"[1629013, 1628401]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,202027.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,,
505,PT10M37.00S,2021-11-23T03:21:43.1Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612759,80,94,2021-11-23T03:21:43Z,4970000,,,0,,D. White Free Throw 1 of 2 (13 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,,,,,,13.0,,,,,,,,,
506,PT10M37.00S,2021-11-23T03:22:01.7Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612759,81,94,2021-11-23T03:22:01Z,4980000,,,0,,D. White Free Throw 2 of 2 (14 PTS),[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,Made,,,,,,14.0,,,,,,,,,
507,PT10M22.00S,2021-11-23T03:22:18.5Z,4,REGULAR,3pt,Jump Shot,[],1626166,34.247700394218136,47.05882352941176,1610612756,81,94,2021-11-23T03:22:23Z,4990000,15.0,269.0,1,left,MISS C. Payne 26' 3PT,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,26.98,,,,,,,,,,
508,PT10M18.00S,2021-11-23T03:22:22.5Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612756,81,94,2021-11-23T03:22:23Z,5000000,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,507.0,3.0,2.0,1.0,,,,,,,,,,,
509,PT10M13.00S,2021-11-23T03:22:29.5Z,4,REGULAR,foul,offensive,[],201580,,,1610612756,81,94,2021-11-23T03:22:36Z,5010000,,,0,,J. McGee offensive FOUL (3 PF),"[201580, 1628401]",1610612756.0,PHX,,,,McGee,J. McGee,,,,,203591.0,3.0,0.0,White,1628401.0,,,,,,,,,,,,,,,,
511,PT10M13.00S,2021-11-23T03:22:29.5Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,81,94,2021-11-23T03:22:29Z,5030000,,,0,,J. McGee offensive foul TURNOVER (3 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,203591.0,,,,,,,,,,,,,,,3.0,,,,,
512,PT09M59.00S,2021-11-23T03:22:56.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629022,91.27792378449409,16.176470588235293,1610612759,83,94,2021-11-23T03:23:02Z,5040000,-169.0,29.0,1,right,L. Walker IV 17' pullup Jump Shot (9 PTS),[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,17.17,9.0,,,,,,,,,
513,PT09M45.00S,2021-11-23T03:23:10.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],201580,5.995400788436268,50.245098039215684,1610612756,83,96,2021-11-23T03:23:16Z,5050000,-1.0,4.0,1,left,J. McGee cutting DUNK (14 PTS) (M. Bridges 3 AST),"[201580, 1628969]",1610612756.0,PHX,cutting,,,McGee,J. McGee,,,,,,,,,,Made,,,,,0.41,14.0,M. Bridges,1628969.0,3.0,,,,,,
515,PT09M28.00S,2021-11-23T03:23:26.7Z,4,REGULAR,3pt,Jump Shot,[],1629022,76.16622864651774,10.53921568627451,1610612759,83,96,2021-11-23T03:23:33Z,5070000,-197.0,172.0,1,right,MISS L. Walker IV 26' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,,,26.14,,,,,,,,,,
516,PT09M26.00S,2021-11-23T03:23:28.7Z,4,REGULAR,rebound,defensive,[],1626166,,,1610612756,83,96,2021-11-23T03:23:33Z,5080000,,,0,,C. Payne REBOUND (Off:0 Def:3),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,515.0,3.0,3.0,0.0,,,,,,,,,,,
517,PT09M15.00S,2021-11-23T03:23:39.8Z,4,REGULAR,3pt,Jump Shot,[],1626166,32.40801576872536,40.19607843137255,1610612756,83,96,2021-11-23T03:23:45Z,5090000,49.0,252.0,1,left,MISS C. Payne 25' pullup 3PT,[1626166],1610612756.0,PHX,pullup,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,25.68,,,,,,,,,,
518,PT09M12.00S,2021-11-23T03:23:42.8Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,83,96,2021-11-23T03:23:45Z,5100000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,517.0,5.0,3.0,2.0,,,,,,,,,,,
519,PT09M06.00S,2021-11-23T03:23:50.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629022,94.30026281208936,50.49019607843137,1610612759,85,96,2021-11-23T03:24:14Z,5110000,2.0,1.0,1,right,L. Walker IV driving DUNK (11 PTS),[1629022],1610612759.0,SAS,driving,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,,,,0.27,11.0,,,,,,,,,
542,PT09M06.00S,2021-11-23T03:25:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,85,96,2021-11-23T03:29:31Z,5165000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M06.00S,2021-11-23T03:26:53.6Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,85,96,2021-11-23T03:29:44Z,5192500,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT09M06.00S,2021-11-23T03:26:53.6Z,4,REGULAR,substitution,in,[],101108,,,1610612756,85,96,2021-11-23T03:29:44Z,5206250,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT09M06.00S,2021-11-23T03:27:24.2Z,4,REGULAR,foul,offensive,[],201580,,,1610612756,85,96,2021-11-23T03:52:50Z,5213125,,,0,,J. McGee charge offensive FOUL (4 PF),"[201580, 1628401]",1610612756.0,PHX,charge,,,McGee,J. McGee,,,,,203591.0,4.0,0.0,White,1628401.0,,,,,,,,,,,,,,,,
566,PT09M06.00S,2021-11-23T03:27:24.2Z,4,REGULAR,turnover,offensive foul,[],201580,,,1610612756,85,96,2021-11-23T03:27:24Z,5216562,,,0,,J. McGee offensive foul TURNOVER (4 TO),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,203591.0,,,,,,,,,,,,,,,4.0,,,,,
569,PT08M53.00S,2021-11-23T03:28:08.7Z,4,REGULAR,substitution,out,[],201580,,,1610612759,85,96,2021-11-23T03:34:49Z,5240000,,,0,,SUB out: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT08M53.00S,2021-11-23T03:28:08.7Z,4,REGULAR,substitution,in,[],1629028,,,1610612759,85,96,2021-11-23T03:34:49Z,5245000,,,0,,SUB in: D. Ayton,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT08M40.00S,2021-11-23T03:28:16.9Z,4,REGULAR,foul,personal,[],101108,,,1610612759,85,96,2021-11-23T03:54:17Z,5247500,,,0,,C. Paul personal FOUL (1 PF),"[101108, 1627749]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,202027.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,,
533,PT08M29.00S,2021-11-23T03:28:22.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,76.82325886990802,43.38235294117647,1610612759,87,96,2021-11-23T03:55:31Z,5250000,-33.0,165.0,1,right,D. Murray 16' Jump Shot (10 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Made,,,,,16.87,10.0,,,,,,,,,
534,PT08M10.00S,2021-11-23T03:28:40.6Z,4,REGULAR,2pt,shot,['pointsinthepaint'],1626166,11.645860709592641,49.26470588235294,1610612756,87,96,2021-11-23T03:28:42Z,5260000,4.0,57.0,1,left,MISS C. Payne shot,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,Missed,,,,,5.71,,,,,,,,,,
535,PT07M58.00S,2021-11-23T03:28:52.3Z,4,REGULAR,rebound,offensive,[],1629028,,,1610612756,87,96,2021-11-23T03:28:52Z,5270000,,,0,,D. Ayton REBOUND (Off:4 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,534.0,12.0,8.0,4.0,,,,,,,,,,,
536,PT07M58.00S,2021-11-23T03:28:52.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,5.590000152587891,50.0,1610612756,87,98,2021-11-23T03:28:52Z,5280000,0.0,0.0,1,left,D. Ayton putback Layup (19 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,,,,,,Made,,,,,0.0,19.0,,,,,,,,,
537,PT07M57.00S,2021-11-23T03:28:55.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.32917214191852,51.470588235294116,1610612759,89,98,2021-11-23T03:31:43Z,5290000,7.0,20.0,1,right,J. Poeltl driving finger roll Layup (9 PTS) (D. Murray 7 AST),"[1627751, 1627749]",1610612759.0,SAS,driving finger roll,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,2.1,9.0,D. Murray,1627749.0,7.0,,,,,,
539,PT07M43.00S,2021-11-23T03:29:07.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],101108,5.863994743758213,38.48039215686275,1610612756,89,100,2021-11-23T03:32:37Z,5310000,58.0,3.0,1,left,C. Paul Layup (10 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,Made,,,,,5.77,10.0,,,,,,,,,
540,PT07M29.00S,2021-11-23T03:29:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,90.62089356110381,58.57843137254902,1610612759,91,100,2021-11-23T03:32:44Z,5320000,43.0,36.0,1,right,J. Poeltl Layup (11 PTS) (D. White 4 AST),"[1627751, 1628401]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,Made,,,,,5.58,11.0,D. White,1628401.0,4.0,,,,,,
543,PT07M13.00S,2021-11-23T03:29:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,7.966491458607096,55.14705882352941,1610612756,91,100,2021-11-23T03:32:48Z,5340000,-26.0,22.0,1,left,MISS D. Ayton Layup - blocked,"[1629028, 1628966]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,Missed,,,,,3.41,,,,,,,,Bates-Diop,1628966.0,
544,PT07M13.00S,2021-11-23T03:29:37.5Z,4,REGULAR,block,,[],1628966,,,1610612756,91,100,2021-11-23T03:29:42Z,5350000,,,0,,K. Bates-Diop BLOCK (1 BLK),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
