actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
92,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,out,[],1629676,,,1610612749,24,29,2022-03-09T01:25:08Z,910000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,out,[],1626171,,,1610612749,24,29,2022-03-09T01:25:08Z,920000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,out,[],203114,,,1610612749,24,29,2022-03-09T01:25:08Z,930000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,in,[],1630197,,,1610612749,24,29,2022-03-09T01:25:08Z,940000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,in,[],201586,,,1610612749,24,29,2022-03-09T01:25:08Z,950000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M26.00S,2022-03-09T01:24:52.6Z,1,REGULAR,substitution,in,[],1630572,,,1610612749,24,29,2022-03-09T01:25:08Z,960000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M26.00S,2022-03-09T01:24:49.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,24,29,2022-03-09T01:25:27Z,970000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
99,PT04M24.00S,2022-03-09T01:24:51.8Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612749,24,29,2022-03-09T01:25:27Z,980000,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT04M22.00S,2022-03-09T01:25:28.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203507,14.799605781865965,38.72549019607843,1610612749,24,29,2022-03-09T01:28:27Z,990000,56.0,87.0,1,left,MISS G. Antetokounmpo 10' floating Shot,[203507],1610612749.0,MIL,floating,,,Antetokounmpo,G. Antetokounmpo,,,,,10.33,Missed,,,,,,,,,,,,,,,,,,
101,PT04M21.00S,2022-03-09T01:25:29.3Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612760,24,29,2022-03-09T01:25:32Z,1000000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,100.0,3.0,3.0,0.0,,,,,,,,,,,,,,
102,PT04M16.00S,2022-03-09T01:25:37.0Z,1,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612760,24,29,2022-03-09T01:27:36Z,1010000,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630572, 1628983]",1610612749.0,MIL,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
117,PT04M16.00S,2022-03-09T01:25:49.1Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,24,29,2022-03-09T01:27:24Z,1025000,,,0,,TEAM delay-of-game VIOLATION,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M16.00S,2022-03-09T01:26:01.2Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,24,29,2022-03-09T01:26:33Z,1030000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
110,PT04M16.00S,2022-03-09T01:26:01.2Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,24,29,2022-03-09T01:26:33Z,1040000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,
111,PT04M16.00S,2022-03-09T01:26:01.2Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,25,29,2022-03-09T01:26:33Z,1045000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
106,PT04M16.00S,2022-03-09T01:26:05.0Z,1,REGULAR,substitution,out,[],1629647,,,1610612749,25,29,2022-03-09T01:26:33Z,1050000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M16.00S,2022-03-09T01:26:05.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,25,29,2022-03-09T01:26:33Z,1060000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M16.00S,2022-03-09T01:26:05.0Z,1,REGULAR,substitution,in,[],1630249,,,1610612749,25,29,2022-03-09T01:26:33Z,1070000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M16.00S,2022-03-09T01:26:05.0Z,1,REGULAR,substitution,in,[],203114,,,1610612749,25,29,2022-03-09T01:26:33Z,1080000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M04.00S,2022-03-09T01:26:52.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612749,25,29,2022-03-09T01:26:59Z,1090000,,,0,,V. Krejci shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1630249, 1630572]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,1201.0,1.0,0.0,Mamukelashvili,1630572.0,,
114,PT04M04.00S,2022-03-09T01:27:16.1Z,1,REGULAR,freethrow,1 of 2,[],1630572,,,1610612749,25,30,2022-03-09T01:27:16Z,1110000,,,0,,S. Mamukelashvili Free Throw 1 of 2 (1 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
115,PT04M04.00S,2022-03-09T01:27:18.1Z,1,REGULAR,substitution,out,[],1629670,,,1610612749,25,30,2022-03-09T01:27:20Z,1120000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M04.00S,2022-03-09T01:27:18.1Z,1,REGULAR,substitution,in,[],201950,,,1610612749,25,30,2022-03-09T01:27:20Z,1130000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M04.00S,2022-03-09T01:27:36.2Z,1,REGULAR,freethrow,2 of 2,[],1630572,,,1610612749,25,31,2022-03-09T01:27:36Z,1140000,,,0,,S. Mamukelashvili Free Throw 2 of 2 (2 PTS),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
119,PT03M47.00S,2022-03-09T01:27:54.3Z,1,REGULAR,3pt,Jump Shot,[],1630322,92.85479632063075,4.901960784313726,1610612760,25,31,2022-03-09T01:27:59Z,1150000,-225.0,15.0,1,right,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,22.6,Missed,,,,,,,,,,,,,,,,,,
120,PT03M42.00S,2022-03-09T01:27:59.3Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,25,31,2022-03-09T01:27:59Z,1160000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,
121,PT03M33.00S,2022-03-09T01:28:08.4Z,1,REGULAR,2pt,Jump Shot,[],203114,6.783837056504599,12.254901960784313,1610612749,25,31,2022-03-09T01:28:11Z,1170000,189.0,11.0,1,left,MISS K. Middleton 18' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,18.9,Missed,,,,,,,,,,,,,,,,,,
122,PT03M31.00S,2022-03-09T01:28:10.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,25,31,2022-03-09T01:28:11Z,1180000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
123,PT03M23.00S,2022-03-09T01:28:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,90.75229960578186,41.42156862745098,1610612760,25,31,2022-03-09T01:28:20Z,1190000,-43.0,34.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,5.5,Missed,,,,,,,,,,,,,,,,,,
124,PT03M21.00S,2022-03-09T01:28:19.1Z,1,REGULAR,rebound,defensive,[],201950,,,1610612749,25,31,2022-03-09T01:28:20Z,1200000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,123.0,3.0,2.0,1.0,,,,,,,,,,,,,,
125,PT03M14.00S,2022-03-09T01:28:28.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201586,8.886333771353483,43.13725490196079,1610612749,25,31,2022-03-09T02:19:38Z,1210000,34.0,31.0,1,left,MISS S. Ibaka cutting Layup,[201586],1610612749.0,MIL,cutting,,,Ibaka,S. Ibaka,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,
126,PT03M13.00S,2022-03-09T01:28:29.5Z,1,REGULAR,rebound,offensive,[],201586,,,1610612749,25,31,2022-03-09T02:19:38Z,1220000,,,0,,S. Ibaka REBOUND (Off:1 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,125.0,2.0,1.0,1.0,,,,,,,,,,,,,,
346,PT03M13.00S,2022-03-09T01:28:30.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201586,10.167542706964511,48.28431372549019,1610612749,25,31,2022-03-09T02:20:14Z,1225000,9.0,43.0,1,left,MISS S. Ibaka tip Layup,[201586],1610612749.0,MIL,tip,,,Ibaka,S. Ibaka,,,,,4.39,Missed,,,,,,,,,,,,,,,,,,
347,PT03M13.00S,2022-03-09T01:28:30.3Z,1,REGULAR,rebound,offensive,[],201586,,,1610612749,25,31,2022-03-09T02:20:14Z,1227500,,,0,,S. Ibaka REBOUND (Off:2 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,346.0,3.0,1.0,2.0,,,,,,,,,,,,,,
127,PT03M08.00S,2022-03-09T01:28:32.2Z,1,REGULAR,turnover,lost ball,[],201586,,,1610612749,25,31,2022-03-09T01:28:35Z,1230000,,,0,,S. Ibaka lost ball TURNOVER (1 TO),"[201586, 1628983]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,
128,PT03M08.00S,2022-03-09T01:28:32.2Z,1,REGULAR,steal,,[],1628983,,,1610612760,25,31,2022-03-09T01:28:33Z,1240000,,,0,,S. Gilgeous-Alexander STEAL (2 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M02.00S,2022-03-09T01:28:40.9Z,1,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612760,25,31,2022-03-09T01:28:47Z,1250000,,,0,,S. Mamukelashvili shooting personal FOUL (2 PF) (Pokusevski 2 FT),"[1630572, 1630197]",1610612749.0,MIL,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Pokusevski,1630197.0,,
131,PT03M02.00S,2022-03-09T01:29:03.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630197,,,1610612760,26,31,2022-03-09T01:29:03Z,1270000,,,0,,A. Pokusevski Free Throw 1 of 2 (1 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
132,PT03M02.00S,2022-03-09T01:29:18.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630197,,,1610612760,27,31,2022-03-09T01:29:18Z,1280000,,,0,,A. Pokusevski Free Throw 2 of 2 (2 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
133,PT03M02.00S,2022-03-09T01:29:22.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,27,31,2022-03-09T01:29:22Z,1290000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT03M02.00S,2022-03-09T01:31:04.3Z,1,REGULAR,substitution,out,[],203114,,,1610612749,27,31,2022-03-09T01:32:18Z,1300000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M02.00S,2022-03-09T01:31:04.3Z,1,REGULAR,substitution,in,[],1627761,,,1610612749,27,31,2022-03-09T01:32:18Z,1310000,,,0,,SUB in: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M44.00S,2022-03-09T01:32:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201586,8.229303547963205,45.09803921568628,1610612749,27,33,2022-03-09T01:32:49Z,1320000,25.0,25.0,1,left,S. Ibaka Layup (2 PTS) (J. Holiday 2 AST),"[201586, 201950]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,3.49,Made,,,,,2.0,J. Holiday,201950.0,2.0,,,,,,,,,,
138,PT02M25.00S,2022-03-09T01:33:01.0Z,1,REGULAR,3pt,Jump Shot,[],1630197,68.15045992115637,59.31372549019608,1610612760,27,33,2022-03-09T01:33:06Z,1340000,47.0,247.0,1,right,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.13,Missed,,,,,,,,,,,,,,,,,,
139,PT02M21.00S,2022-03-09T01:33:05.0Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,27,33,2022-03-09T01:33:06Z,1350000,,,0,,S. Ibaka REBOUND (Off:2 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,138.0,4.0,2.0,2.0,,,,,,,,,,,,,,
140,PT02M05.00S,2022-03-09T01:33:21.2Z,1,REGULAR,3pt,Jump Shot,[],1628975,17.16491458607096,94.85294117647058,1610612749,27,33,2022-03-09T01:33:26Z,1360000,-224.0,109.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,24.93,Missed,,,,,,,,,,,,,,,,,,
141,PT02M03.00S,2022-03-09T01:33:23.2Z,1,REGULAR,rebound,offensive,[],1628975,,,1610612749,27,33,2022-03-09T01:33:26Z,1370000,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,140.0,1.0,0.0,1.0,,,,,,,,,,,,,,
142,PT01M58.00S,2022-03-09T01:33:29.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,6.783837056504599,62.5,1610612749,27,35,2022-03-09T01:34:41Z,1380000,-62.0,11.0,1,left,J. Holiday 6' driving finger roll Layup (4 PTS),[201950],1610612749.0,MIL,driving finger roll,,,Holiday,J. Holiday,,,,,6.35,Made,,,,,4.0,,,,,,,,,,,,,
143,PT01M38.00S,2022-03-09T01:33:48.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,89.04402102496715,54.90196078431373,1610612760,27,35,2022-03-09T01:35:09Z,1390000,25.0,50.0,1,right,MISS S. Gilgeous-Alexander finger roll Layup,[1628983],1610612760.0,OKC,finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.61,Missed,,,,,,,,,,,,,,,,,,
144,PT01M36.00S,2022-03-09T01:33:50.6Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612749,27,35,2022-03-09T01:33:52Z,1400000,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,143.0,2.0,1.0,1.0,,,,,,,,,,,,,,
145,PT01M33.00S,2022-03-09T01:33:55.5Z,1,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612749,27,35,2022-03-09T01:34:01Z,1410000,,,0,,J. Carter lost ball out-of-bounds TURNOVER (1 TO),[1628975],1610612749.0,MIL,lost ball,,,Carter,J. Carter,,,,,,,,,,,,,,,1.0,,,1155.0,,,,,,
146,PT01M33.00S,2022-03-09T01:34:01.5Z,1,REGULAR,substitution,out,[],1628975,,,1610612760,27,35,2022-03-09T01:34:04Z,1420000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M33.00S,2022-03-09T01:34:01.5Z,1,REGULAR,substitution,in,[],202083,,,1610612760,27,35,2022-03-09T01:34:04Z,1430000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M20.00S,2022-03-09T01:34:27.8Z,1,REGULAR,foul,personal,['2freethrow'],1627761,,,1610612760,27,35,2022-03-09T01:34:34Z,1440000,,,0,,D. Bembry shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1627761, 1628983]",1610612749.0,MIL,shooting,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,
150,PT01M20.00S,2022-03-09T01:34:51.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,27,35,2022-03-09T01:35:18Z,1460000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
151,PT01M20.00S,2022-03-09T01:34:51.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,27,35,2022-03-09T01:35:18Z,1470000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,
152,PT01M20.00S,2022-03-09T01:34:58.7Z,1,REGULAR,substitution,out,[],1630598,,,1610612760,27,35,2022-03-09T01:35:03Z,1480000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M20.00S,2022-03-09T01:34:58.7Z,1,REGULAR,substitution,in,[],1630846,,,1610612760,27,35,2022-03-09T01:35:03Z,1490000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M20.00S,2022-03-09T01:34:51.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,27,35,2022-03-09T01:35:18Z,1500000,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT01M17.00S,2022-03-09T01:34:54.5Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,27,35,2022-03-09T01:35:18Z,1510000,,,0,,S. Ibaka REBOUND (Off:2 Def:3),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,154.0,5.0,3.0,2.0,,,,,,,,,,,,,,
156,PT01M03.00S,2022-03-09T01:35:30.7Z,1,REGULAR,turnover,lost ball,[],201950,,,1610612749,27,35,2022-03-09T01:35:33Z,1520000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1630249]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1.0,Krejci,1630249.0,,,,,,,
157,PT01M03.00S,2022-03-09T01:35:30.7Z,1,REGULAR,steal,,[],1630249,,,1610612760,27,35,2022-03-09T01:37:59Z,1530000,,,0,,V. Krejci STEAL (1 STL),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
158,PT01M00.00S,2022-03-09T01:35:34.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630322,94.1688567674113,52.94117647058824,1610612760,29,35,2022-03-09T01:35:40Z,1540000,15.0,2.0,1,right,L. Waters III running DUNK (5 PTS) (S. Gilgeous-Alexander 6 AST),"[1630322, 1628983]",1610612760.0,OKC,running,,,Waters III,L. Waters III,,,,,1.49,Made,,,,,5.0,S. Gilgeous-Alexander,1628983.0,6.0,,,,,,,,,,
160,PT00M50.30S,2022-03-09T01:35:48.3Z,1,REGULAR,2pt,Jump Shot,[],201950,23.209592641261498,58.82352941176471,1610612749,29,37,2022-03-09T01:35:52Z,1560000,-44.0,166.0,1,left,J. Holiday 17' pullup Jump Shot (6 PTS),[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,17.15,Made,,,,,6.0,,,,,,,,,,,,,
161,PT00M32.30S,2022-03-09T01:36:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,93.64323258869908,41.66666666666667,1610612760,29,37,2022-03-09T01:38:39Z,1570000,-42.0,7.0,1,right,MISS A. Pokusevski driving Layup,[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,4.23,Missed,,,,,,,,,,,,,,,,,,
162,PT00M30.00S,2022-03-09T01:36:11.5Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,29,37,2022-03-09T01:36:17Z,1580000,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,,,,,,
163,PT00M30.00S,2022-03-09T01:36:15.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630197,94.40999984741211,50.0,1610612760,31,37,2022-03-09T01:39:39Z,1590000,0.0,0.0,1,right,A. Pokusevski tip Layup (4 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
164,PT00M26.70S,2022-03-09T01:36:19.0Z,1,REGULAR,2pt,Jump Shot,[],201950,17.95335085413929,28.431372549019606,1610612749,31,39,2022-03-09T01:39:59Z,1600000,108.0,116.0,1,left,J. Holiday 15' driving floating Jump Shot (8 PTS),[201950],1610612749.0,MIL,driving floating,,,Holiday,J. Holiday,,,,,15.86,Made,,,,,8.0,,,,,,,,,,,,,
165,PT00M05.00S,2022-03-09T01:36:42.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,64.33968462549278,47.05882352941176,1610612760,34,39,2022-03-09T01:36:46Z,1610000,-15.0,283.0,1,right,S. Gilgeous-Alexander 28' 3PT pullup (13 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,28.31,Made,,,,,13.0,,,,,,,,,,,,,
166,PT00M00.00S,2022-03-09T01:36:51.7Z,1,REGULAR,3pt,Jump Shot,[],201950,45.41721419185282,49.754901960784316,1610612749,34,39,2022-03-09T01:37:01Z,1620000,1.0,374.0,1,left,MISS J. Holiday 37' running pullup 3PT,[201950],1610612749.0,MIL,running pullup,,,Holiday,J. Holiday,,,,,37.44,Missed,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2022-03-09T01:36:53.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,34,39,2022-03-09T01:36:53Z,1630000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,166.0,,,,,,,,,,,,,,,,,
168,PT00M00.00S,2022-03-09T01:37:24.5Z,1,REGULAR,period,end,[],0,,,1610612749,34,39,2022-03-09T01:37:24Z,1640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-09T01:37:38.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612749,34,39,2022-03-09T01:39:11Z,1650000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2022-03-09T01:37:38.4Z,2,REGULAR,substitution,out,['startperiod'],1630322,,,1610612749,34,39,2022-03-09T01:39:11Z,1660000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2022-03-09T01:37:38.4Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612749,34,39,2022-03-09T01:39:11Z,1670000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2022-03-09T01:37:38.4Z,2,REGULAR,substitution,in,['startperiod'],1630177,,,1610612749,34,39,2022-03-09T01:39:11Z,1680000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
