actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
88,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,out,[],201569,,,1610612760,24,18,2021-12-02T01:24:13Z,870000,,,0,,SUB out: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,in,[],1630177,,,1610612760,24,18,2021-12-02T01:24:13Z,880000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,in,[],1628778,,,1610612760,24,18,2021-12-02T01:24:13Z,890000,,,0,,SUB in: P. Watson,[1628778],1610612760.0,OKC,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,in,[],1629717,,,1610612760,24,18,2021-12-02T01:24:13Z,900000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M25.00S,2021-12-02T01:23:50.3Z,1,REGULAR,substitution,in,[],1630231,,,1610612760,24,18,2021-12-02T01:24:13Z,910000,,,0,,SUB in: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M17.00S,2021-12-02T01:24:18.2Z,1,REGULAR,foul,personal,[],1628464,,,1610612760,24,18,2021-12-02T01:24:32Z,920000,,,0,,D. Theis personal FOUL (1 PF),"[1628464, 1628983]",1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gilgeous-Alexander,1628983.0,
95,PT03M12.00S,2021-12-02T01:24:40.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,27.808804204993432,80.14705882352942,1610612760,24,18,2021-12-02T01:24:45Z,940000,-151.0,209.0,1,left,MISS T. Mann 25' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
96,PT03M09.00S,2021-12-02T01:24:43.1Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612745,24,18,2021-12-02T01:24:45Z,950000,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,95.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
97,PT03M04.00S,2021-12-02T01:24:47.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,76.03482260183968,87.74509803921569,1610612745,24,21,2021-12-02T01:24:54Z,960000,189.0,173.0,1,right,K. Porter Jr. 25' 3PT  (9 PTS) (K. Martin Jr. 1 AST),"[1629645, 1630231]",1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,25.59,Made,,,,,9.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,
99,PT02M47.00S,2021-12-02T01:25:04.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.376478318002626,48.77450980392157,1610612760,26,21,2021-12-02T01:25:08Z,980000,6.0,101.0,1,left,S. Gilgeous-Alexander 10' pullup Jump Shot (9 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,10.16,Made,,,,,9.0,,,,,,,,,,,,,,
100,PT02M30.00S,2021-12-02T01:25:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629645,66.04796320630749,62.745098039215684,1610612745,26,21,2021-12-02T01:25:25Z,990000,64.0,267.0,1,right,MISS K. Porter Jr. 27' pullup 3PT,[1629645],1610612745.0,HOU,pullup,,,Porter Jr.,K. Porter Jr.,,,,,27.41,Missed,,,,,,,,,,,,,,,,,,,
101,PT02M27.00S,2021-12-02T01:25:23.4Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612760,26,21,2021-12-02T01:25:25Z,1000000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,100.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
102,PT02M16.00S,2021-12-02T01:25:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.075558475689881,56.127450980392155,1610612760,26,21,2021-12-02T01:25:59Z,1010000,-31.0,-5.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
103,PT02M12.00S,2021-12-02T01:25:40.2Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,26,21,2021-12-02T01:25:40Z,1020000,,,0,,J. Robinson-Earl REBOUND (Off:2 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,102.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
104,PT02M12.00S,2021-12-02T01:25:39.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630526,5.590000152587891,50.0,1610612760,26,21,2021-12-02T01:25:46Z,1030000,0.0,0.0,1,left,MISS J. Robinson-Earl tip Layup,[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M11.00S,2021-12-02T01:25:40.7Z,1,REGULAR,rebound,defensive,[],1630231,,,1610612745,26,21,2021-12-02T01:25:46Z,1040000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
106,PT02M09.00S,2021-12-02T01:25:45.5Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612745,26,21,2021-12-02T01:28:42Z,1050000,,,0,,T. Mann shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1630544, 1629645]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Porter Jr.,1629645.0,
108,PT02M09.00S,2021-12-02T01:26:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,26,21,2021-12-02T01:26:32Z,1070000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,out,[],1628983,,,1610612745,26,21,2021-12-02T01:28:25Z,1080000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,out,[],1630544,,,1610612745,26,21,2021-12-02T01:28:25Z,1090000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,out,[],1630526,,,1610612745,26,21,2021-12-02T01:28:25Z,1100000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,in,[],1630197,,,1610612745,26,21,2021-12-02T01:28:25Z,1110000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,in,[],1629676,,,1610612745,26,21,2021-12-02T01:28:25Z,1120000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M09.00S,2021-12-02T01:28:11.8Z,1,REGULAR,substitution,in,[],1629660,,,1610612745,26,21,2021-12-02T01:28:25Z,1130000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M09.00S,2021-12-02T01:28:44.1Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612745,26,21,2021-12-02T01:28:44Z,1140000,,,0,,MISS K. Porter Jr. Free Throw 1 of 2,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M09.00S,2021-12-02T01:28:44.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,26,21,2021-12-02T01:28:44Z,1150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,115.0,,,,,,,,,,,,,,,,,,
117,PT02M09.00S,2021-12-02T01:28:57.0Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612745,26,22,2021-12-02T01:28:57Z,1160000,,,0,,K. Porter Jr. Free Throw 2 of 2 (10 PTS),[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,Made,,,,,10.0,,,,,,,,,,,,,,
118,PT01M53.00S,2021-12-02T01:29:13.6Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612760,26,22,2021-12-02T01:29:17Z,1170000,,,0,,T. Maledon bad pass TURNOVER (1 TO),"[1630177, 1630231]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,1.0,Martin Jr.,1630231.0,,,,,,,,
119,PT01M53.00S,2021-12-02T01:29:13.6Z,1,REGULAR,steal,,[],1630231,,,1610612745,26,22,2021-12-02T01:29:15Z,1180000,,,0,,K. Martin Jr. STEAL (1 STL),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M48.00S,2021-12-02T01:29:18.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630231,92.9862023653088,46.07843137254902,1610612745,26,24,2021-12-02T01:29:25Z,1190000,-20.0,13.0,1,right,K. Martin Jr. running finger roll Layup (2 PTS),[1630231],1610612745.0,HOU,running finger roll,,,Martin Jr.,K. Martin Jr.,,,,,2.37,Made,,,,,2.0,,,,,,,,,,,,,,
121,PT01M34.00S,2021-12-02T01:29:32.8Z,1,REGULAR,3pt,Jump Shot,[],1630197,1.921813403416557,96.32352941176471,1610612760,26,24,2021-12-02T01:29:37Z,1200000,-232.0,-34.0,1,left,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
122,PT01M31.00S,2021-12-02T01:29:35.8Z,1,REGULAR,rebound,offensive,[],1630177,,,1610612760,26,24,2021-12-02T01:29:37Z,1210000,,,0,,T. Maledon REBOUND (Off:1 Def:0),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,121.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
123,PT01M26.00S,2021-12-02T01:29:40.4Z,1,REGULAR,turnover,bad pass,[],1630177,,,1610612760,26,24,2021-12-02T01:29:44Z,1220000,,,0,,T. Maledon bad pass TURNOVER (2 TO),"[1630177, 1629726]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,2.0,Mathews,1629726.0,,,,,,,,
124,PT01M26.00S,2021-12-02T01:29:40.4Z,1,REGULAR,steal,,[],1629726,,,1610612745,26,24,2021-12-02T01:29:42Z,1230000,,,0,,G. Mathews STEAL (1 STL),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M16.00S,2021-12-02T01:29:53.0Z,1,REGULAR,foul,personal,[],1629660,,,1610612745,26,24,2021-12-02T01:30:04Z,1240000,,,0,,T. Jerome personal FOUL (1 PF),"[1629660, 1628464]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Theis,1628464.0,
127,PT01M16.00S,2021-12-02T01:30:00.7Z,1,REGULAR,substitution,out,[],1629645,,,1610612745,26,24,2021-12-02T01:30:04Z,1260000,,,0,,SUB out: K. Porter Jr.,[1629645],1610612745.0,HOU,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M16.00S,2021-12-02T01:30:00.7Z,1,REGULAR,substitution,out,[],1629726,,,1610612745,26,24,2021-12-02T01:30:04Z,1270000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M16.00S,2021-12-02T01:30:00.7Z,1,REGULAR,substitution,in,[],1627863,,,1610612745,26,24,2021-12-02T01:30:04Z,1280000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M16.00S,2021-12-02T01:30:00.7Z,1,REGULAR,substitution,in,[],1630528,,,1610612745,26,24,2021-12-02T01:30:04Z,1290000,,,0,,SUB in: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M04.00S,2021-12-02T01:30:26.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627863,71.56701708278581,50.0,1610612745,26,24,2021-12-02T01:30:30Z,1300000,0.0,215.0,1,right,MISS D. House Jr. 21' pullup Shot,[1627863],1610612745.0,HOU,pullup,,,House Jr.,D. House Jr.,,,,,21.48,Missed,,,,,,,,,,,,,,,,,,,
132,PT01M02.00S,2021-12-02T01:30:28.3Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,26,24,2021-12-02T01:30:30Z,1310000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
133,PT00M50.30S,2021-12-02T01:30:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,4.5499342969776615,47.549019607843135,1610612760,26,24,2021-12-02T01:30:44Z,1320000,12.0,-10.0,1,left,MISS T. Jerome driving Layup,[1629660],1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,1.57,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M48.50S,2021-12-02T01:30:42.2Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,26,24,2021-12-02T01:30:44Z,1330000,,,0,,J. Christopher REBOUND (Off:0 Def:1),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
135,PT00M48.50S,2021-12-02T01:30:46.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612745,26,24,2021-12-02T01:30:46Z,1340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M27.20S,2021-12-02T01:31:14.1Z,1,REGULAR,turnover,out-of-bounds,[],1627863,,,1610612745,26,24,2021-12-02T01:31:20Z,1350000,,,0,,D. House Jr. bad pass out-of-bounds TURNOVER (1 TO),[1627863],1610612745.0,HOU,bad pass,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,1.0,,,,,202056.0,,,,,
137,PT00M08.70S,2021-12-02T01:31:43.0Z,1,REGULAR,foul,personal,[],1630528,,,1610612760,26,24,2021-12-02T01:32:04Z,1360000,,,0,,J. Christopher personal FOUL (1 PF),"[1630528, 1629660]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Jerome,1629660.0,
139,PT00M08.70S,2021-12-02T01:32:01.1Z,1,REGULAR,substitution,out,[],1629717,,,1610612760,26,24,2021-12-02T01:32:05Z,1380000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M08.70S,2021-12-02T01:32:01.1Z,1,REGULAR,substitution,in,[],1630256,,,1610612760,26,24,2021-12-02T01:32:05Z,1390000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M01.70S,2021-12-02T01:32:22.7Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629676,6.915243101182654,8.823529411764707,1610612760,26,24,2021-12-02T01:32:27Z,1400000,206.0,13.0,1,left,MISS I. Roby 20' Jump Shot,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,20.63,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M01.70S,2021-12-02T01:32:22.7Z,1,REGULAR,rebound,defensive,[],1630528,,,1610612745,26,24,2021-12-02T01:32:27Z,1410000,,,0,,J. Christopher REBOUND (Off:0 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
143,PT00M00.00S,2021-12-02T01:32:32.0Z,1,REGULAR,period,end,[],0,,,1610612745,26,24,2021-12-02T01:32:32Z,1420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,out,['startperiod'],1630177,,,1610612745,26,24,2021-12-02T01:35:02Z,1430000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,out,['startperiod'],1628464,,,1610612745,26,24,2021-12-02T01:35:02Z,1440000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,26,24,2021-12-02T01:35:02Z,1450000,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,in,['startperiod'],1629652,,,1610612745,26,24,2021-12-02T01:35:02Z,1460000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,in,['startperiod'],1629717,,,1610612745,26,24,2021-12-02T01:35:02Z,1470000,,,0,,SUB in: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-12-02T01:32:34.6Z,2,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,26,24,2021-12-02T01:35:02Z,1480000,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-12-02T01:35:13.3Z,2,REGULAR,period,start,[],0,,,1610612760,26,24,2021-12-02T01:35:13Z,1490000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M47.00S,2021-12-02T01:35:25.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,10.85742444152431,61.76470588235294,1610612760,28,24,2021-12-02T01:35:35Z,1500000,-59.0,50.0,1,left,T. Jerome 7' floating Jump Shot (2 PTS),[1629660],1610612760.0,OKC,floating,,,Jerome,T. Jerome,,,,,7.69,Made,,,,,2.0,,,,,,,,,,,,,,
152,PT11M25.00S,2021-12-02T01:35:47.2Z,2,REGULAR,turnover,lost ball,[],1627863,,,1610612745,28,24,2021-12-02T01:35:50Z,1510000,,,0,,D. House Jr. lost ball TURNOVER (2 TO),"[1627863, 1629652]",1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,
153,PT11M25.00S,2021-12-02T01:35:47.2Z,2,REGULAR,steal,,[],1629652,,,1610612760,28,24,2021-12-02T01:35:49Z,1520000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M20.00S,2021-12-02T01:35:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,6.652431011826544,54.65686274509803,1610612760,28,24,2021-12-02T01:36:01Z,1530000,-23.0,10.0,1,left,MISS L. Dort running Layup - blocked,"[1629652, 1630578]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,2.54,Missed,,,,,,,,,,,,Sengun,1630578.0,,,,,,
155,PT11M20.00S,2021-12-02T01:35:52.2Z,2,REGULAR,block,,[],1630578,,,1610612760,28,24,2021-12-02T01:35:54Z,1540000,,,0,,A. Sengun BLOCK (1 BLK),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M17.00S,2021-12-02T01:35:55.2Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,28,24,2021-12-02T01:36:01Z,1550000,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
157,PT11M16.00S,2021-12-02T01:35:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630197,6.1268068331143235,49.50980392156863,1610612760,30,24,2021-12-02T01:36:03Z,1560000,2.0,5.0,1,left,A. Pokusevski putback Layup (2 PTS),[1630197],1610612760.0,OKC,putback,,,Pokusevski,A. Pokusevski,,,,,0.57,Made,,,,,2.0,,,,,,,,,,,,,,
158,PT11M02.00S,2021-12-02T01:36:13.8Z,2,REGULAR,foul,offensive,[],1630231,,,1610612745,30,24,2021-12-02T01:36:27Z,1570000,,,0,,K. Martin Jr. offensive FOUL (1 PF),"[1630231, 1629652]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,203591.0,1.0,0.0,Dort,1629652.0,
160,PT11M02.00S,2021-12-02T01:36:13.8Z,2,REGULAR,turnover,offensive foul,[],1630231,,,1610612745,30,24,2021-12-02T01:36:13Z,1590000,,,0,,K. Martin Jr. offensive foul TURNOVER (1 TO),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,1.0,,,,,203591.0,,,,,
161,PT10M50.00S,2021-12-02T01:36:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,4.944152431011826,40.19607843137255,1610612760,32,24,2021-12-02T01:36:49Z,1600000,49.0,-6.0,1,left,A. Pokusevski Layup (4 PTS) (I. Roby 1 AST),"[1630197, 1629676]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,4.94,Made,,,,,4.0,I. Roby,1629676.0,1.0,,,,,,,,,,,
163,PT10M34.00S,2021-12-02T01:37:01.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,91.80354796320631,49.26470588235294,1610612745,32,26,2021-12-02T01:37:05Z,1620000,-4.0,25.0,1,right,A. Sengun Hook (2 PTS),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,2.48,Made,,,,,2.0,,,,,,,,,,,,,,
164,PT10M24.00S,2021-12-02T01:37:11.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,5.863994743758213,46.81372549019608,1610612760,34,26,2021-12-02T01:37:22Z,1630000,16.0,3.0,1,left,T. Jerome finger roll Layup (4 PTS),[1629660],1610612760.0,OKC,finger roll,,,Jerome,T. Jerome,,,,,1.61,Made,,,,,4.0,,,,,,,,,,,,,,
165,PT10M24.00S,2021-12-02T01:37:17.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,34,26,2021-12-02T01:37:22Z,1640000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M24.00S,2021-12-02T01:38:43.5Z,2,REGULAR,substitution,out,[],1630528,,,1610612745,34,26,2021-12-02T01:39:27Z,1650000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M24.00S,2021-12-02T01:38:43.5Z,2,REGULAR,substitution,in,[],201569,,,1610612745,34,26,2021-12-02T01:39:27Z,1660000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M18.00S,2021-12-02T01:40:13.4Z,2,REGULAR,foul,personal,[],1629660,,,1610612745,34,26,2021-12-02T01:40:20Z,1670000,,,0,,T. Jerome personal FOUL (2 PF),"[1629660, 1630578]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Sengun,1630578.0,
170,PT10M11.00S,2021-12-02T01:40:30.4Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,34,26,2021-12-02T01:40:35Z,1690000,,,0,,E. Gordon lost ball TURNOVER (3 TO),"[201569, 1630197]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,3.0,Pokusevski,1630197.0,,,,,,,,
171,PT10M11.00S,2021-12-02T01:40:30.4Z,2,REGULAR,steal,,[],1630197,,,1610612760,34,26,2021-12-02T01:45:32Z,1700000,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M03.00S,2021-12-02T01:40:38.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,10.726018396846255,3.431372549019608,1610612760,37,26,2021-12-02T01:40:43Z,1710000,233.0,48.0,1,left,L. Dort 3PT  (10 PTS) (A. Pokusevski 1 AST),"[1629652, 1630197]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,23.78,Made,,,,,10.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,
