actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
184,PT11M33.00S,2022-03-01T01:41:41.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630177,8.886333771353483,43.38235294117647,1610612760,32,35,2022-03-01T01:41:44Z,1830000,33.0,31.0,1,left,MISS T. Maledon Layup,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,4.53,Missed,,,,,,,,,,,,,,,,,,
185,PT11M31.00S,2022-03-01T01:41:43.8Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,32,35,2022-03-01T01:41:44Z,1840000,,,0,,D. Sabonis REBOUND (Off:2 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,184.0,5.0,3.0,2.0,,
186,PT11M24.00S,2022-03-01T01:41:51.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,66.83639947437582,55.63725490196079,1610612758,32,38,2022-03-01T01:41:55Z,1850000,28.0,259.0,1,right,D. DiVincenzo 26' 3PT  (3 PTS) (D. Sabonis 4 AST),"[1628978, 1627734]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,26.07,Made,3.0,D. Sabonis,1627734.0,4.0,,,,,,,,,,,,,,
188,PT11M12.00S,2022-03-01T01:42:02.2Z,2,REGULAR,3pt,Jump Shot,[],1630846,27.808804204993432,79.90196078431373,1610612760,32,38,2022-03-01T01:42:11Z,1870000,-150.0,209.0,1,left,MISS O. Sarr 25' 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,25.69,Missed,,,,,,,,,,,,,,,,,,
189,PT11M08.00S,2022-03-01T01:42:06.7Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,32,38,2022-03-01T01:42:06Z,1880000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,188.0,2.0,1.0,1.0,,
190,PT11M07.00S,2022-03-01T01:42:07.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,30.699737187910642,19.852941176470587,1610612760,32,38,2022-03-01T01:42:15Z,1890000,151.0,236.0,1,left,MISS A. Pokusevski 28' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,
191,PT11M02.00S,2022-03-01T01:42:12.5Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,32,38,2022-03-01T01:42:15Z,1900000,,,0,,T. Lyles REBOUND (Off:1 Def:3),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,190.0,4.0,3.0,1.0,,
192,PT10M46.00S,2022-03-01T01:42:30.7Z,2,REGULAR,foul,personal,[],1630197,,,1610612758,32,38,2022-03-01T01:42:38Z,1910000,,,0,,A. Pokusevski personal FOUL (2 PF),"[1630197, 203087]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,2714.0,2.0,0.0,Lamb,203087.0,,,,,,
194,PT10M38.00S,2022-03-01T01:42:53.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203087,91.5407358738502,56.86274509803921,1610612758,32,38,2022-03-01T01:43:02Z,1930000,34.0,27.0,1,right,MISS J. Lamb floating Shot,[203087],1610612758.0,SAC,floating,,,Lamb,J. Lamb,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,
195,PT10M37.00S,2022-03-01T01:42:54.1Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,32,38,2022-03-01T01:43:02Z,1940000,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,194.0,3.0,2.0,1.0,,
196,PT10M31.00S,2022-03-01T01:43:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,10.726018396846255,41.17647058823529,1610612760,32,38,2022-03-01T01:43:05Z,1950000,44.0,48.0,1,left,MISS A. Pokusevski 6' driving Layup,[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,
197,PT10M31.00S,2022-03-01T01:43:00.7Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,32,38,2022-03-01T01:43:05Z,1960000,,,0,,A. Pokusevski REBOUND (Off:2 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,196.0,4.0,2.0,2.0,,
198,PT10M17.00S,2022-03-01T01:43:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630177,24.392247043363994,88.97058823529412,1610612760,35,38,2022-03-01T01:43:19Z,1970000,-195.0,177.0,1,left,T. Maledon 26' 3PT pullup (3 PTS) (A. Pokusevski 1 AST),"[1630177, 1630197]",1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,26.31,Made,3.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,
199,PT10M04.00S,2022-03-01T01:43:27.1Z,2,REGULAR,turnover,lost ball,[],1627734,,,1610612758,35,38,2022-03-01T01:43:30Z,1980000,,,0,,D. Sabonis lost ball TURNOVER (3 TO),"[1627734, 1630177]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,3.0,Maledon,1630177.0,,,,,,,,,,,
200,PT10M04.00S,2022-03-01T01:43:27.1Z,2,REGULAR,steal,,[],1630177,,,1610612760,35,38,2022-03-01T01:43:29Z,1990000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M59.00S,2022-03-01T01:43:32.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,8.492115637319317,55.63725490196079,1610612760,37,38,2022-03-01T01:43:36Z,2000000,-28.0,27.0,1,left,V. Krejci running Layup (2 PTS) (T. Maledon 1 AST),"[1630249, 1630177]",1610612760.0,OKC,running,,,Krejci,V. Krejci,,,,,3.92,Made,2.0,T. Maledon,1630177.0,1.0,,,,,,,,,,,,,,
203,PT09M48.00S,2022-03-01T01:43:45.6Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,37,38,2022-03-01T01:43:51Z,2020000,,,0,,D. Sabonis step out-of-bounds TURNOVER (4 TO),[1627734],1610612758.0,SAC,step,,,Sabonis,D. Sabonis,,,,,,,,,,,4.0,,,1627962.0,,,,,,,,,,
204,PT09M48.00S,2022-03-01T01:43:50.5Z,2,REGULAR,substitution,out,[],203087,,,1610612760,37,38,2022-03-01T01:43:52Z,2030000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
205,PT09M48.00S,2022-03-01T01:43:50.5Z,2,REGULAR,substitution,in,[],203200,,,1610612760,37,38,2022-03-01T01:43:52Z,2040000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M48.00S,2022-03-01T01:43:56.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,37,38,2022-03-01T01:43:56Z,2050000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M42.00S,2022-03-01T01:46:50.4Z,2,REGULAR,foul,personal,[],1630558,,,1610612760,37,38,2022-03-01T01:46:55Z,2060000,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1630177]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,1627962.0,2.0,0.0,Maledon,1630177.0,,,,,,
210,PT09M28.00S,2022-03-01T01:47:22.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630846,11.514454664914586,55.14705882352941,1610612760,39,38,2022-03-01T01:47:25Z,2080000,-26.0,56.0,1,left,O. Sarr 6' Hook (2 PTS) (T. Maledon 2 AST),"[1630846, 1630177]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,6.13,Made,2.0,T. Maledon,1630177.0,2.0,,,,,,,,,,,,,,
212,PT09M15.00S,2022-03-01T01:47:34.6Z,2,REGULAR,3pt,Jump Shot,[],203200,67.09921156373193,39.21568627450981,1610612758,39,38,2022-03-01T01:47:42Z,2100000,-54.0,257.0,1,right,MISS J. Holiday 26' 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,26.24,Missed,,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2022-03-01T01:47:35.6Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,39,38,2022-03-01T01:47:42Z,2110000,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,212.0,1.0,1.0,0.0,,
214,PT09M14.00S,2022-03-01T01:47:38.7Z,2,REGULAR,foul,personal,[],1627734,,,1610612760,39,38,2022-03-01T01:47:50Z,2120000,,,0,,D. Sabonis personal FOUL (2 PF),"[1627734, 1630177]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,1627962.0,2.0,0.0,Maledon,1630177.0,,,,,,
216,PT08M57.00S,2022-03-01T01:48:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630846,7.703679369250986,59.068627450980394,1610612760,41,38,2022-03-01T01:48:11Z,2140000,-45.0,20.0,1,left,O. Sarr Layup (4 PTS) (V. Krejci 1 AST),"[1630846, 1630249]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,4.95,Made,4.0,V. Krejci,1630249.0,1.0,,,,,,,,,,,,,,
218,PT08M40.00S,2022-03-01T01:48:27.9Z,2,REGULAR,foul,offensive,[],1627734,,,1610612758,41,38,2022-03-01T01:48:37Z,2160000,,,0,,D. Sabonis offensive FOUL (3 PF),"[1627734, 1630846]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,2714.0,3.0,0.0,Sarr,1630846.0,,,,,,
220,PT08M40.00S,2022-03-01T01:48:27.9Z,2,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,41,38,2022-03-01T01:48:27Z,2180000,,,0,,D. Sabonis offensive foul TURNOVER (5 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,5.0,,,2714.0,,,,,,,,,,
221,PT08M40.00S,2022-03-01T01:48:35.9Z,2,REGULAR,substitution,out,[],1627734,,,1610612760,41,38,2022-03-01T01:48:38Z,2190000,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M40.00S,2022-03-01T01:48:35.9Z,2,REGULAR,substitution,in,[],1627745,,,1610612760,41,38,2022-03-01T01:48:38Z,2200000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M25.00S,2022-03-01T01:49:00.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,6.258212877792378,59.068627450980394,1610612760,41,38,2022-03-01T01:49:05Z,2210000,-45.0,6.0,1,left,MISS A. Pokusevski driving Layup - blocked,"[1630197, 1627745]",1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,4.57,Missed,,,,,,,,,,,,,,,,,Jones,1627745.0
224,PT08M25.00S,2022-03-01T01:49:00.3Z,2,REGULAR,block,,[],1627745,,,1610612760,41,38,2022-03-01T01:49:02Z,2220000,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M25.00S,2022-03-01T01:49:00.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,41,38,2022-03-01T01:49:05Z,2230000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,223.0,,,,,
226,PT08M25.00S,2022-03-01T01:49:06.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,41,38,2022-03-01T01:49:06Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M25.00S,2022-03-01T01:49:11.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,41,38,2022-03-01T01:49:21Z,2250000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M25.00S,2022-03-01T01:49:11.8Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,41,38,2022-03-01T01:49:21Z,2260000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M25.00S,2022-03-01T01:49:11.8Z,2,REGULAR,substitution,in,[],203084,,,1610612758,41,38,2022-03-01T01:49:21Z,2270000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M25.00S,2022-03-01T01:49:11.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,41,38,2022-03-01T01:49:21Z,2280000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M19.00S,2022-03-01T01:49:39.0Z,2,REGULAR,3pt,Jump Shot,[],1628978,64.73390275952694,69.11764705882352,1610612758,41,38,2022-03-01T01:49:56Z,2290000,96.0,279.0,1,right,MISS D. DiVincenzo 29' pullup 3PT,[1628978],1610612758.0,SAC,pullup,,,DiVincenzo,D. DiVincenzo,,,,,29.49,Missed,,,,,,,,,,,,,,,,,,
232,PT08M16.00S,2022-03-01T01:49:42.0Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,41,38,2022-03-01T01:49:43Z,2300000,,,0,,A. Pokusevski REBOUND (Off:2 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,231.0,5.0,3.0,2.0,,
233,PT08M13.00S,2022-03-01T01:49:47.5Z,2,REGULAR,foul,personal,[],1628368,,,1610612760,41,38,2022-03-01T01:49:54Z,2310000,,,0,,D. Fox personal FOUL (1 PF),"[1628368, 1630177]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,1627962.0,1.0,0.0,Maledon,1630177.0,,,,,,
235,PT08M13.00S,2022-03-01T01:49:52.9Z,2,REGULAR,substitution,out,[],1630846,,,1610612760,41,38,2022-03-01T01:49:55Z,2330000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M13.00S,2022-03-01T01:49:52.9Z,2,REGULAR,substitution,in,[],1629676,,,1610612760,41,38,2022-03-01T01:49:55Z,2340000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M04.00S,2022-03-01T01:50:15.8Z,2,REGULAR,foul,personal,['2freethrow'],203200,,,1610612760,41,38,2022-03-01T01:50:20Z,2350000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Roby 2 FT),"[203200, 1629676]",1610612758.0,SAC,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,2714.0,2.0,0.0,Roby,1629676.0,,,,,,
239,PT08M04.00S,2022-03-01T01:50:40.6Z,2,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,42,38,2022-03-01T01:50:40Z,2370000,,,0,,I. Roby Free Throw 1 of 2 (5 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
240,PT08M04.00S,2022-03-01T01:50:59.1Z,2,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,43,38,2022-03-01T01:50:59Z,2380000,,,0,,I. Roby Free Throw 2 of 2 (6 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
241,PT07M57.00S,2022-03-01T01:51:07.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,90.3580814717477,45.09803921568628,1610612758,43,40,2022-03-01T01:51:10Z,2390000,-25.0,38.0,1,right,D. Jones DUNK (2 PTS) (D. DiVincenzo 1 AST),"[1627745, 1628978]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,4.53,Made,2.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
243,PT07M39.00S,2022-03-01T01:51:26.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,10.200394218134035,43.38235294117647,1610612760,43,40,2022-03-01T01:51:31Z,2410000,33.0,43.0,1,left,MISS A. Pokusevski Layup - blocked,"[1630197, 1628368]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,5.46,Missed,,,,,,,,,,,,,,,,,Fox,1628368.0
244,PT07M39.00S,2022-03-01T01:51:26.4Z,2,REGULAR,block,,[],1628368,,,1610612760,43,40,2022-03-01T01:51:28Z,2420000,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M39.00S,2022-03-01T01:51:26.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,43,40,2022-03-01T01:51:31Z,2430000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,243.0,,,,,
246,PT07M39.00S,2022-03-01T01:51:30.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,43,40,2022-03-01T01:51:30Z,2440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M30.00S,2022-03-01T01:51:59.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612760,43,40,2022-03-01T01:52:13Z,2450000,,,0,,D. Fox personal FOUL (2 PF) (Maledon 2 FT),"[1628368, 1630177]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,1628951.0,2.0,0.0,Maledon,1630177.0,,,,,,
249,PT07M30.00S,2022-03-01T01:52:21.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630177,,,1610612760,43,40,2022-03-01T01:52:21Z,2470000,,,0,,MISS T. Maledon Free Throw 1 of 2,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT07M30.00S,2022-03-01T01:52:21.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,43,40,2022-03-01T01:52:21Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,249.0,,,,,
251,PT07M30.00S,2022-03-01T01:52:35.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630177,,,1610612760,44,40,2022-03-01T01:52:35Z,2490000,,,0,,T. Maledon Free Throw 2 of 2 (4 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
253,PT07M16.00S,2022-03-01T01:52:57.3Z,2,REGULAR,foul,personal,[],1630249,,,1610612758,44,40,2022-03-01T01:53:02Z,2510000,,,0,,V. Krejci personal FOUL (1 PF),"[1630249, 203084]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,1627962.0,1.0,0.0,Barnes,203084.0,,,,,,
255,PT07M12.00S,2022-03-01T01:53:12.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,86.02168199737189,49.26470588235294,1610612758,44,42,2022-03-01T01:53:17Z,2530000,-4.0,79.0,1,right,D. Fox 7' Layup (7 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,7.9,Made,7.0,,,,,,,,,,,,,,,,,
256,PT07M12.00S,2022-03-01T01:53:14.6Z,2,REGULAR,foul,personal,['1freethrow'],1630249,,,1610612758,44,42,2022-03-01T01:53:25Z,2540000,,,0,,V. Krejci shooting personal FOUL (2 PF) (Fox 1 FT),"[1630249, 1628368]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,,,,,,,,,,1627962.0,2.0,0.0,Fox,1628368.0,,,,,,
258,PT07M12.00S,2022-03-01T01:53:35.9Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,44,42,2022-03-01T01:53:37Z,2560000,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
259,PT07M10.00S,2022-03-01T01:53:37.9Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,44,42,2022-03-01T01:53:37Z,2570000,,,0,,A. Pokusevski REBOUND (Off:2 Def:4),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,258.0,6.0,4.0,2.0,,
260,PT06M59.00S,2022-03-01T01:53:48.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612760,44,42,2022-03-01T01:54:03Z,2580000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Krejci 2 FT),"[1628978, 1630249]",1610612758.0,SAC,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,2714.0,1.0,0.0,Krejci,1630249.0,,,,,,
262,PT06M59.00S,2022-03-01T01:54:10.1Z,2,REGULAR,freethrow,1 of 2,[],1630249,,,1610612760,45,42,2022-03-01T01:54:10Z,2600000,,,0,,V. Krejci Free Throw 1 of 2 (3 PTS),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
263,PT06M59.00S,2022-03-01T01:54:24.4Z,2,REGULAR,freethrow,2 of 2,[],1630249,,,1610612760,46,42,2022-03-01T01:54:24Z,2610000,,,0,,V. Krejci Free Throw 2 of 2 (4 PTS),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
264,PT06M51.00S,2022-03-01T01:54:33.7Z,2,REGULAR,3pt,Jump Shot,[],203200,90.22667542706965,3.6764705882352944,1610612758,46,42,2022-03-01T01:54:42Z,2620000,-232.0,39.0,1,right,MISS J. Holiday 3PT,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,
265,PT06M43.00S,2022-03-01T01:54:41.7Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612758,46,42,2022-03-01T01:54:42Z,2630000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,264.0,1.0,0.0,1.0,,
266,PT06M43.00S,2022-03-01T01:54:41.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628978,94.40999984741211,50.0,1610612758,46,44,2022-03-01T01:54:41Z,2640000,0.0,0.0,1,right,D. DiVincenzo tip Layup (5 PTS),[1628978],1610612758.0,SAC,tip,,,DiVincenzo,D. DiVincenzo,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
267,PT06M25.00S,2022-03-01T01:55:00.0Z,2,REGULAR,3pt,Jump Shot,[],1630249,11.645860709592641,3.6764705882352944,1610612760,46,44,2022-03-01T01:55:05Z,2650000,232.0,57.0,1,left,MISS V. Krejci step back 3PT,[1630249],1610612760.0,OKC,step back,,,Krejci,V. Krejci,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,
268,PT06M23.00S,2022-03-01T01:55:02.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,46,44,2022-03-01T01:55:05Z,2660000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,267.0,,,,,
269,PT06M23.00S,2022-03-01T01:55:05.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,46,44,2022-03-01T01:55:05Z,2670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M23.00S,2022-03-01T01:55:05.4Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,46,44,2022-03-01T01:55:13Z,2680000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M23.00S,2022-03-01T01:55:05.4Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,46,44,2022-03-01T01:55:13Z,2690000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M10.00S,2022-03-01T01:55:31.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,35.43035479632063,21.568627450980394,1610612760,46,44,2022-03-01T01:55:36Z,2700000,142.0,281.0,1,left,MISS A. Pokusevski 31' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,31.45,Missed,,,,,,,,,,,,,,,,,,
273,PT06M06.00S,2022-03-01T01:55:35.9Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,46,44,2022-03-01T01:55:36Z,2710000,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,272.0,1.0,1.0,0.0,,
274,PT05M53.00S,2022-03-01T01:55:47.8Z,2,REGULAR,turnover,lost ball,[],203200,,,1610612758,46,44,2022-03-01T01:55:50Z,2720000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[203200, 1630197]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,1.0,Pokusevski,1630197.0,,,,,,,,,,,
275,PT05M53.00S,2022-03-01T01:55:47.8Z,2,REGULAR,steal,,[],1630197,,,1610612760,46,44,2022-03-01T01:55:49Z,2730000,,,0,,A. Pokusevski STEAL (2 STL),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
276,PT05M47.00S,2022-03-01T01:55:54.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630177,10.33180026281209,50.245098039215684,1610612760,48,44,2022-03-01T01:55:58Z,2740000,-1.0,45.0,1,left,T. Maledon driving DUNK (6 PTS) (V. Krejci 2 AST),"[1630177, 1630249]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,4.46,Made,6.0,V. Krejci,1630249.0,2.0,,,,,,,,,,,,,,
