actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
96,PT03M39.00S,2022-03-15T00:27:02.7Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,29,21,2022-03-15T00:27:05Z,950000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M34.00S,2022-03-15T00:27:17.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,26.231931668856767,16.911764705882355,1610612760,29,21,2022-03-15T00:27:24Z,960000,165.0,194.0,1,left,MISS S. Gilgeous-Alexander 25' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M30.00S,2022-03-15T00:27:20.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,29,21,2022-03-15T00:27:20Z,970000,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,97.0,2.0,2.0,0.0,,,,,,
99,PT03M20.00S,2022-03-15T00:27:29.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,91.67214191852825,53.431372549019606,1610612766,29,21,2022-03-15T00:27:34Z,980000,17.0,26.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,3.1,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M17.00S,2022-03-15T00:27:33.1Z,1,REGULAR,rebound,offensive,[],1629667,,,1610612766,29,21,2022-03-15T00:27:33Z,990000,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,
101,PT03M13.00S,2022-03-15T00:27:39.7Z,1,REGULAR,foul,personal,[],1630846,,,1610612766,29,21,2022-03-15T00:27:55Z,1000000,,,0,,O. Sarr personal FOUL (2 PF),"[1630846, 1626149]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,1627963.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,
103,PT03M13.00S,2022-03-15T00:27:49.5Z,1,REGULAR,substitution,out,[],1630846,,,1610612766,29,21,2022-03-15T00:27:52Z,1020000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M13.00S,2022-03-15T00:27:49.5Z,1,REGULAR,substitution,in,[],1629676,,,1610612766,29,21,2022-03-15T00:27:52Z,1030000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M07.00S,2022-03-15T00:28:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612766,29,21,2022-03-15T00:28:20Z,1040000,,,0,,I. Roby shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1629676, 1626162]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,1662.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
107,PT03M07.00S,2022-03-15T00:28:36.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626162,,,1610612766,29,21,2022-03-15T00:28:36Z,1060000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
108,PT03M07.00S,2022-03-15T00:28:36.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,29,21,2022-03-15T00:28:36Z,1070000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,107.0,,,,,,,,,
109,PT03M07.00S,2022-03-15T00:28:49.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626162,,,1610612766,29,22,2022-03-15T00:28:49Z,1080000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (1 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
110,PT02M55.00S,2022-03-15T00:29:02.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,6.521024967148489,46.32352941176471,1610612760,31,22,2022-03-15T00:29:05Z,1090000,18.0,9.0,1,left,D. Bazley alley-oop DUNK (10 PTS) (S. Gilgeous-Alexander 1 AST),"[1629647, 1628983]",1610612760.0,OKC,alley-oop,,,Bazley,D. Bazley,,,,,2.04,Made,10.0,S. Gilgeous-Alexander,1628983.0,1.0,,,,,,,,,,,,,,,
112,PT02M42.00S,2022-03-15T00:29:15.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,91.67214191852825,54.166666666666664,1610612766,31,22,2022-03-15T00:33:46Z,1110000,21.0,26.0,1,right,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,3.31,Missed,,,,,,,,,,,,,,,,,,,
113,PT02M40.00S,2022-03-15T00:29:17.9Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,31,22,2022-03-15T00:29:19Z,1120000,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,
114,PT02M37.00S,2022-03-15T00:29:22.1Z,1,REGULAR,foul,personal,[],1626162,,,1610612760,31,22,2022-03-15T00:29:29Z,1130000,,,0,,K. Oubre Jr. personal FOUL (2 PF),"[1626162, 1628983]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,202037.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,
116,PT02M37.00S,2022-03-15T00:29:29.4Z,1,REGULAR,substitution,out,[],1626179,,,1610612760,31,22,2022-03-15T00:29:42Z,1150000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M37.00S,2022-03-15T00:29:29.4Z,1,REGULAR,substitution,in,[],202738,,,1610612760,31,22,2022-03-15T00:29:42Z,1160000,,,0,,SUB in: I. Thomas,[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M30.00S,2022-03-15T00:29:50.6Z,1,REGULAR,3pt,Jump Shot,[],1630197,25.57490144546649,14.460784313725492,1610612760,34,22,2022-03-15T00:29:55Z,1170000,178.0,188.0,1,left,A. Pokusevski 25' 3PT  (3 PTS) (T. Mann 4 AST),"[1630197, 1630544]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,25.86,Made,3.0,T. Mann,1630544.0,4.0,,,,,,,,,,,,,,,
120,PT02M22.00S,2022-03-15T00:29:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,94.1688567674113,44.36274509803921,1610612766,34,22,2022-03-15T00:30:06Z,1190000,-28.0,2.0,1,right,MISS K. Oubre Jr. driving reverse Layup,[1626162],1610612766.0,CHA,driving reverse,,,Oubre Jr.,K. Oubre Jr.,,,,,2.83,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M17.00S,2022-03-15T00:30:04.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,34,22,2022-03-15T00:30:04Z,1200000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,
122,PT02M04.00S,2022-03-15T00:30:16.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,5.863994743758213,56.86274509803921,1610612760,34,22,2022-03-15T00:30:21Z,1210000,-34.0,3.0,1,left,MISS A. Pokusevski Layup - blocked,"[1630197, 1626149]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,3.44,Missed,,,,,,,,,,,,,,,Harrell,1626149.0,,,
123,PT02M04.00S,2022-03-15T00:30:16.7Z,1,REGULAR,block,,[],1626149,,,1610612760,34,22,2022-03-15T00:30:19Z,1220000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M02.00S,2022-03-15T00:30:18.7Z,1,REGULAR,rebound,offensive,[],1630197,,,1610612760,34,22,2022-03-15T00:30:21Z,1230000,,,0,,A. Pokusevski REBOUND (Off:1 Def:0),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,122.0,1.0,0.0,1.0,,,,,,
125,PT02M02.00S,2022-03-15T00:30:21.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630197,7.5722733245729295,52.69607843137255,1610612760,36,22,2022-03-15T00:36:29Z,1240000,-13.0,19.0,1,left,A. Pokusevski tip Layup (5 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,2.31,Made,5.0,,,,,,,,,,,,,,,,,,
126,PT02M02.00S,2022-03-15T00:30:27.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612766,36,22,2022-03-15T00:30:27Z,1250000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M44.00S,2022-03-15T00:32:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202738,88.78120893561103,44.85294117647059,1610612766,36,22,2022-03-15T00:32:15Z,1260000,-26.0,53.0,1,right,MISS I. Thomas floating Shot,[202738],1610612766.0,CHA,floating,,,Thomas,I. Thomas,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M41.00S,2022-03-15T00:32:13.1Z,1,REGULAR,rebound,offensive,[],202738,,,1610612766,36,22,2022-03-15T00:38:21Z,1270000,,,0,,I. Thomas REBOUND (Off:1 Def:0),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,127.0,1.0,0.0,1.0,,,,,,
129,PT01M40.00S,2022-03-15T00:32:14.8Z,1,REGULAR,foul,personal,['2freethrow'],1629676,,,1610612766,36,22,2022-03-15T00:32:21Z,1280000,,,0,,I. Roby shooting personal FOUL (2 PF) (Harrell 2 FT),"[1629676, 1626149]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,202037.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,,
131,PT01M40.00S,2022-03-15T00:32:46.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612766,36,23,2022-03-15T00:32:46Z,1300000,,,0,,M. Harrell Free Throw 1 of 2 (1 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
132,PT01M40.00S,2022-03-15T00:33:06.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612766,36,24,2022-03-15T00:33:06Z,1310000,,,0,,M. Harrell Free Throw 2 of 2 (2 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
133,PT01M23.00S,2022-03-15T00:33:24.6Z,1,REGULAR,turnover,bad pass,[],1629647,,,1610612760,36,24,2022-03-15T00:33:28Z,1320000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1628998]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,1.0,,,Martin,1628998.0,
134,PT01M23.00S,2022-03-15T00:33:24.6Z,1,REGULAR,steal,,[],1628998,,,1610612766,36,24,2022-03-15T00:33:26Z,1330000,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M20.00S,2022-03-15T00:33:28.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628998,93.11760840998686,46.81372549019608,1610612766,36,26,2022-03-15T00:33:32Z,1340000,-16.0,12.0,1,right,C. Martin running Layup (2 PTS),[1628998],1610612766.0,CHA,running,,,Martin,C. Martin,,,,,2.0,Made,2.0,,,,,,,,,,,,,,,,,,
136,PT01M03.00S,2022-03-15T00:33:44.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,7.178055190538765,54.41176470588235,1610612760,38,26,2022-03-15T00:33:48Z,1350000,-22.0,15.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (11 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,2.67,Made,11.0,,,,,,,,,,,,,,,,,,
137,PT00M45.70S,2022-03-15T00:34:02.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,78.13731931668858,89.2156862745098,1610612766,38,26,2022-03-15T00:34:07Z,1360000,196.0,153.0,1,right,MISS J. McDaniels 24' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M42.00S,2022-03-15T00:34:06.5Z,1,REGULAR,rebound,defensive,[],1629676,,,1610612760,38,26,2022-03-15T00:34:07Z,1370000,,,0,,I. Roby REBOUND (Off:0 Def:2),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,
139,PT00M36.00S,2022-03-15T00:34:12.5Z,1,REGULAR,3pt,Jump Shot,[],1630544,21.23850197109067,92.15686274509804,1610612760,41,26,2022-03-15T00:34:23Z,1380000,-211.0,147.0,1,left,T. Mann 25' 3PT  (9 PTS) (D. Bazley 3 AST),"[1630544, 1629647]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.71,Made,9.0,D. Bazley,1629647.0,3.0,,,,,,,,,,,,,,,
143,PT00M28.40S,2022-03-15T00:34:34.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,88.51839684625493,44.85294117647059,1610612766,41,28,2022-03-15T00:40:10Z,1420000,-26.0,55.0,1,right,M. Harrell 6' driving Layup (4 PTS),[1626149],1610612766.0,CHA,driving,,,Harrell,M. Harrell,,,,,6.11,Made,4.0,,,,,,,,,,,,,,,,,,
144,PT00M28.40S,2022-03-15T00:34:36.8Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629676,,,1610612766,41,28,2022-03-15T00:34:48Z,1430000,,,0,,I. Roby shooting personal FOUL (3 PF) (Harrell 1 FT),"[1629676, 1626149]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,1627963.0,3.0,0.0,Harrell,1626149.0,,,,,,,,,,
146,PT00M28.40S,2022-03-15T00:34:48.6Z,1,REGULAR,substitution,out,[],1629676,,,1610612766,41,28,2022-03-15T00:35:13Z,1450000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M28.40S,2022-03-15T00:34:48.6Z,1,REGULAR,substitution,out,[],1630544,,,1610612766,41,28,2022-03-15T00:35:13Z,1460000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M28.40S,2022-03-15T00:34:48.6Z,1,REGULAR,substitution,in,[],1630322,,,1610612766,41,28,2022-03-15T00:35:13Z,1470000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT00M28.40S,2022-03-15T00:34:48.6Z,1,REGULAR,substitution,in,[],1630249,,,1610612766,41,28,2022-03-15T00:35:13Z,1480000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M28.40S,2022-03-15T00:35:04.1Z,1,REGULAR,freethrow,1 of 1,[],1626149,,,1610612766,41,29,2022-03-15T00:35:04Z,1490000,,,0,,M. Harrell Free Throw 1 of 1 (5 PTS),[1626149],1610612766.0,CHA,,,,Harrell,M. Harrell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
151,PT00M21.90S,2022-03-15T00:35:13.6Z,1,REGULAR,foul,offensive,['inpenalty'],1628983,,,1610612760,41,29,2022-03-15T00:35:21Z,1500000,,,0,,S. Gilgeous-Alexander charge offensive FOUL (1 PF),"[1628983, 1628998]",1610612760.0,OKC,charge,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,1627963.0,1.0,0.0,Martin,1628998.0,,,,,,,,,,
153,PT00M21.90S,2022-03-15T00:35:13.6Z,1,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,41,29,2022-03-15T00:35:13Z,1520000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (1 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,1627963.0,,,,,,,,,1.0,,,,,
154,PT00M05.40S,2022-03-15T00:35:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202738,92.32917214191852,61.029411764705884,1610612766,41,29,2022-03-15T00:35:51Z,1530000,55.0,20.0,1,right,MISS I. Thomas Layup - blocked,"[202738, 1630322]",1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,5.85,Missed,,,,,,,,,,,,,,,Waters III,1630322.0,,,
155,PT00M05.40S,2022-03-15T00:35:44.1Z,1,REGULAR,block,,[],1630322,,,1610612766,41,29,2022-03-15T00:35:46Z,1540000,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M00.40S,2022-03-15T00:35:49.1Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612760,41,29,2022-03-15T00:35:49Z,1550000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,
157,PT00M00.00S,2022-03-15T00:35:50.7Z,1,REGULAR,3pt,Jump Shot,[],1630249,30.699737187910642,31.372549019607842,1610612760,41,29,2022-03-15T00:35:56Z,1560000,93.0,236.0,1,left,MISS V. Krejci 25' running pullup 3PT,[1630249],1610612760.0,OKC,running pullup,,,Krejci,V. Krejci,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2022-03-15T00:35:52.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,41,29,2022-03-15T00:35:52Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,157.0,,,,,,,,,
159,PT00M00.00S,2022-03-15T00:35:58.7Z,1,REGULAR,period,end,[],0,,,1610612760,41,29,2022-03-15T00:35:58Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,41,29,2022-03-15T00:38:08Z,1590000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1629647,,,1610612760,41,29,2022-03-15T00:38:08Z,1600000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,out,['startperiod'],1628998,,,1610612760,41,29,2022-03-15T00:38:08Z,1610000,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630177,,,1610612760,41,29,2022-03-15T00:38:08Z,1620000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630846,,,1610612760,41,29,2022-03-15T00:38:08Z,1630000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-15T00:37:39.8Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612760,41,29,2022-03-15T00:38:08Z,1640000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-15T00:38:30.3Z,2,REGULAR,period,start,[],0,,,1610612760,41,29,2022-03-15T00:38:30Z,1650000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2022-03-15T00:38:45.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,16.63929040735874,49.26470588235294,1610612760,43,29,2022-03-15T00:38:49Z,1660000,4.0,104.0,1,left,A. Pokusevski 10' Jump Shot (7 PTS) (V. Krejci 1 AST),"[1630197, 1630249]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,10.4,Made,7.0,V. Krejci,1630249.0,1.0,,,,,,,,,,,,,,,
169,PT11M32.00S,2022-03-15T00:38:57.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,83.39356110381078,50.49019607843137,1610612766,43,29,2022-03-15T00:42:11Z,1680000,2.0,104.0,1,right,MISS L. Ball 10' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,10.36,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M30.00S,2022-03-15T00:38:59.1Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612760,43,29,2022-03-15T00:39:01Z,1690000,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,169.0,3.0,3.0,0.0,,,,,,
171,PT11M26.00S,2022-03-15T00:39:03.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630177,9.937582128777924,43.627450980392155,1610612760,43,29,2022-03-15T00:39:11Z,1700000,32.0,41.0,1,left,MISS T. Maledon running Layup - blocked,"[1630177, 202738]",1610612760.0,OKC,running,,,Maledon,T. Maledon,,,,,5.19,Missed,,,,,,,,,,,,,,,Thomas,202738.0,,,
172,PT11M26.00S,2022-03-15T00:39:03.3Z,2,REGULAR,block,,[],202738,,,1610612760,43,29,2022-03-15T00:39:05Z,1710000,,,0,,I. Thomas BLOCK (1 BLK),[202738],1610612766.0,CHA,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT11M23.00S,2022-03-15T00:39:06.3Z,2,REGULAR,rebound,offensive,[],1630177,,,1610612760,43,29,2022-03-15T00:39:11Z,1720000,,,0,,T. Maledon REBOUND (Off:1 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,171.0,4.0,3.0,1.0,,,,,,
174,PT11M19.00S,2022-03-15T00:39:09.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630322,26.231931668856767,78.92156862745098,1610612760,43,29,2022-03-15T00:39:14Z,1730000,-145.0,194.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.2,Missed,,,,,,,,,,,,,,,,,,,
175,PT11M17.00S,2022-03-15T00:39:11.7Z,2,REGULAR,rebound,offensive,[],1630177,,,1610612760,43,29,2022-03-15T00:39:14Z,1740000,,,0,,T. Maledon REBOUND (Off:2 Def:3),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,174.0,5.0,3.0,2.0,,,,,,
176,PT11M15.00S,2022-03-15T00:39:15.7Z,2,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612760,43,29,2022-03-15T00:39:22Z,1750000,,,0,,M. Harrell shooting personal FOUL (1 PF) (Sarr 2 FT),"[1626149, 1630846]",1610612766.0,CHA,shooting,,,Harrell,M. Harrell,,,,,,,,,,,1662.0,1.0,0.0,Sarr,1630846.0,,,,,,,,,,
178,PT11M15.00S,2022-03-15T00:39:42.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630846,,,1610612760,43,29,2022-03-15T00:39:42Z,1770000,,,0,,MISS O. Sarr Free Throw 1 of 2,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Missed,,,,,,,,,,,,,,,,,,,
179,PT11M15.00S,2022-03-15T00:39:42.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,43,29,2022-03-15T00:39:42Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,178.0,,,,,,,,,
180,PT11M15.00S,2022-03-15T00:39:54.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630846,,,1610612760,44,29,2022-03-15T00:39:54Z,1790000,,,0,,O. Sarr Free Throw 2 of 2 (5 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
181,PT11M05.00S,2022-03-15T00:40:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,91.67214191852825,59.068627450980394,1610612766,44,29,2022-03-15T00:40:12Z,1800000,45.0,26.0,1,right,MISS L. Ball driving Layup,[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,5.21,Missed,,,,,,,,,,,,,,,,,,,
182,PT11M02.00S,2022-03-15T00:40:11.0Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,44,29,2022-03-15T00:40:12Z,1810000,,,0,,L. Waters III REBOUND (Off:0 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,181.0,2.0,2.0,0.0,,,,,,
183,PT11M00.00S,2022-03-15T00:40:13.6Z,2,REGULAR,foul,personal,[],1626149,,,1610612760,44,29,2022-03-15T00:40:24Z,1820000,,,0,,M. Harrell take personal FOUL (2 PF),"[1626149, 1630322]",1610612766.0,CHA,take,,,Harrell,M. Harrell,,,,,,,,,,,202037.0,2.0,0.0,Waters III,1630322.0,,,,,,,,,,
