actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
174,PT10M30.00S,2021-11-16T01:38:52.6Z,2,REGULAR,3pt,Jump Shot,[],203488,33.98488830486202,51.470588235294116,1610612760,25,26,2021-11-16T01:38:58Z,1730000,-7.0,267.0,1,left,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M25.00S,2021-11-16T01:38:57.6Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,25,26,2021-11-16T01:38:58Z,1740000,,,0,,G. Vincent REBOUND (Off:0 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
176,PT10M16.00S,2021-11-16T01:39:06.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203473,91.27792378449409,54.90196078431373,1610612748,25,26,2021-11-16T01:39:10Z,1750000,25.0,29.0,1,right,MISS D. Dedmon Hook,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
177,PT10M15.00S,2021-11-16T01:39:07.1Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,25,26,2021-11-16T01:39:10Z,1760000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
178,PT10M03.00S,2021-11-16T01:39:20.6Z,2,REGULAR,3pt,Jump Shot,[],1629660,32.013797634691194,17.401960784313726,1610612760,25,26,2021-11-16T01:39:27Z,1770000,163.0,248.0,1,left,MISS T. Jerome 29' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,29.71,Missed,,,,,,,,,,,,,,,,,,,
179,PT09M58.00S,2021-11-16T01:39:25.6Z,2,REGULAR,rebound,offensive,[],1630544,,,1610612760,25,26,2021-11-16T01:39:27Z,1780000,,,0,,T. Mann REBOUND (Off:1 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,178.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
180,PT09M47.00S,2021-11-16T01:39:35.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203488,4.5499342969776615,52.450980392156865,1610612760,27,26,2021-11-16T01:39:39Z,1790000,-12.0,-10.0,1,left,M. Muscala Layup (2 PTS) (K. Williams 1 AST),"[203488, 1629026]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,1.57,Made,,,,,2.0,K. Williams,1629026.0,1.0,,,,,,,,,,,
182,PT09M31.00S,2021-11-16T01:39:54.8Z,2,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612748,27,26,2021-11-16T01:39:59Z,1810000,,,0,,T. Mann shooting personal FOUL (1 PF) (Dedmon 2 FT),"[1630544, 203473]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1627526.0,1.0,0.0,Dedmon,203473.0,
184,PT09M31.00S,2021-11-16T01:40:22.6Z,2,REGULAR,freethrow,1 of 2,[],203473,,,1610612748,27,26,2021-11-16T01:40:22Z,1830000,,,0,,MISS D. Dedmon Free Throw 1 of 2,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Missed,,,,,,,,,,,,,,,,,,,
185,PT09M31.00S,2021-11-16T01:40:22.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,27,26,2021-11-16T01:40:22Z,1840000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,,
186,PT09M31.00S,2021-11-16T01:40:36.1Z,2,REGULAR,freethrow,2 of 2,[],203473,,,1610612748,27,27,2021-11-16T01:40:36Z,1850000,,,0,,D. Dedmon Free Throw 2 of 2 (1 PTS),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
187,PT09M15.00S,2021-11-16T01:40:53.4Z,2,REGULAR,3pt,Jump Shot,[],1630544,25.837713534822605,83.08823529411765,1610612760,27,27,2021-11-16T01:41:00Z,1860000,-165.0,190.0,1,left,MISS T. Mann 25' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
188,PT09M13.00S,2021-11-16T01:40:55.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612748,27,27,2021-11-16T01:41:00Z,1870000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,187.0,,,,,,,,,,,,,,,,,,
189,PT09M13.00S,2021-11-16T01:40:58.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,27,27,2021-11-16T01:40:58Z,1880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M13.00S,2021-11-16T01:40:59.2Z,2,REGULAR,substitution,out,[],203473,,,1610612748,27,27,2021-11-16T01:41:08Z,1890000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M13.00S,2021-11-16T01:40:59.2Z,2,REGULAR,substitution,in,[],1629644,,,1610612748,27,27,2021-11-16T01:41:08Z,1900000,,,0,,SUB in: K. Okpala,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M04.00S,2021-11-16T01:41:25.6Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,27,27,2021-11-16T01:41:38Z,1910000,,,0,,T. Herro lost ball out-of-bounds TURNOVER (4 TO),[1629639],1610612748.0,MIA,lost ball,,,Herro,T. Herro,,,,,,,,,,,,,,,,,4.0,,,2004.0,,,,,
193,PT08M39.00S,2021-11-16T01:41:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630544,5.732588699080158,46.81372549019608,1610612760,27,27,2021-11-16T01:41:57Z,1920000,16.0,1.0,1,left,MISS T. Mann cutting Layup,[1630544],1610612760.0,OKC,cutting,,,Mann,T. Mann,,,,,1.6,Missed,,,,,,,,,,,,,,,,,,,
194,PT08M37.00S,2021-11-16T01:41:55.9Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612748,27,27,2021-11-16T01:41:55Z,1930000,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
195,PT08M23.00S,2021-11-16T01:42:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,89.17542706964521,40.68627450980392,1610612748,27,27,2021-11-16T01:42:19Z,1940000,-47.0,49.0,1,right,MISS M. Strus 6' driving Layup - blocked,"[1629622, 1629660]",1610612748.0,MIA,driving,,,Strus,M. Strus,,,,,6.78,Missed,,,,,,,,,Jerome,1629660.0,,,,,,,,,
196,PT08M23.00S,2021-11-16T01:42:12.7Z,2,REGULAR,block,,[],1629660,,,1610612748,27,27,2021-11-16T01:46:49Z,1950000,,,0,,T. Jerome BLOCK (1 BLK),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M23.00S,2021-11-16T01:42:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,27,27,2021-11-16T01:42:19Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,195.0,,,,,,,,,,,,,,,,,,
198,PT08M23.00S,2021-11-16T01:42:17.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,27,27,2021-11-16T01:42:17Z,1970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M23.00S,2021-11-16T01:42:18.2Z,2,REGULAR,substitution,out,[],1630598,,,1610612748,27,27,2021-11-16T01:42:20Z,1980000,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M23.00S,2021-11-16T01:42:18.2Z,2,REGULAR,substitution,in,[],1630581,,,1610612748,27,27,2021-11-16T01:42:20Z,1990000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M20.00S,2021-11-16T01:42:33.6Z,2,REGULAR,foul,personal,[],203488,,,1610612748,27,27,2021-11-16T01:42:54Z,2000000,,,0,,M. Muscala personal FOUL (1 PF),"[203488, 1629639]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Herro,1629639.0,
203,PT08M10.00S,2021-11-16T01:43:05.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,92.46057818659659,97.05882352941177,1610612748,27,27,2021-11-16T01:43:10Z,2020000,235.0,18.0,1,right,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
204,PT08M07.00S,2021-11-16T01:43:08.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,27,27,2021-11-16T01:43:10Z,2030000,,,0,,M. Muscala REBOUND (Off:1 Def:1),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,203.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
205,PT08M04.00S,2021-11-16T01:43:14.9Z,2,REGULAR,foul,offensive,[],1629026,,,1610612760,27,27,2021-11-16T01:43:24Z,2040000,,,0,,K. Williams charge offensive FOUL (1 PF),"[1629026, 1629622]",1610612760.0,OKC,charge,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Strus,1629622.0,
207,PT08M04.00S,2021-11-16T01:43:14.9Z,2,REGULAR,turnover,offensive foul,[],1629026,,,1610612760,27,27,2021-11-16T01:43:14Z,2060000,,,0,,K. Williams offensive foul TURNOVER (1 TO),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,1.0,,,201638.0,,,,,
208,PT07M48.00S,2021-11-16T01:43:44.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,87.33574244415243,35.78431372549019,1610612748,27,27,2021-11-16T01:43:49Z,2070000,-71.0,67.0,1,right,MISS T. Herro 9' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,9.74,Missed,,,,,,,,,,,,,,,,,,,
209,PT07M46.00S,2021-11-16T01:43:46.9Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,27,27,2021-11-16T01:43:49Z,2080000,,,0,,M. Muscala REBOUND (Off:1 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,208.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
210,PT07M40.00S,2021-11-16T01:43:54.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,27,27,2021-11-16T01:43:54Z,2090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M40.00S,2021-11-16T01:44:06.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,27,27,2021-11-16T01:44:06Z,2100000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M40.00S,2021-11-16T01:46:25.1Z,2,REGULAR,substitution,out,[],1629639,,,1610612760,27,27,2021-11-16T01:46:35Z,2110000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M40.00S,2021-11-16T01:46:25.1Z,2,REGULAR,substitution,in,[],200768,,,1610612760,27,27,2021-11-16T01:46:35Z,2120000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M34.00S,2021-11-16T01:47:00.3Z,2,REGULAR,3pt,Jump Shot,[],203488,10.068988173455978,4.901960784313726,1610612760,27,27,2021-11-16T01:47:05Z,2130000,225.0,42.0,1,left,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,22.94,Missed,,,,,,,,,,,,,,,,,,,
215,PT07M30.00S,2021-11-16T01:47:04.3Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612748,27,27,2021-11-16T01:47:05Z,2140000,,,0,,K. Okpala REBOUND (Off:0 Def:2),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
216,PT07M09.00S,2021-11-16T01:47:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629622,86.02168199737189,48.529411764705884,1610612748,27,27,2021-11-16T01:47:30Z,2150000,-7.0,79.0,1,right,MISS M. Strus 7' floating Shot,[1629622],1610612748.0,MIA,floating,,,Strus,M. Strus,,,,,7.92,Missed,,,,,,,,,,,,,,,,,,,
217,PT07M06.00S,2021-11-16T01:47:27.7Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612748,27,27,2021-11-16T01:47:30Z,2160000,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,216.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
218,PT07M03.00S,2021-11-16T01:47:30.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628997,78.40013140604468,7.107843137254902,1610612748,27,27,2021-11-16T01:47:35Z,2170000,-214.0,151.0,1,right,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M00.00S,2021-11-16T01:47:33.6Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,27,27,2021-11-16T01:47:35Z,2180000,,,0,,M. Muscala REBOUND (Off:1 Def:3),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,218.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
220,PT06M56.00S,2021-11-16T01:47:38.0Z,2,REGULAR,3pt,Jump Shot,[],1629660,19.004599211563733,92.40196078431373,1610612760,30,27,2021-11-16T01:47:47Z,2190000,-212.0,126.0,1,left,T. Jerome 24' 3PT  (3 PTS) (J. Giddey 3 AST),"[1629660, 1630581]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,24.67,Made,,,,,3.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,
222,PT06M41.00S,2021-11-16T01:47:58.7Z,2,REGULAR,foul,personal,[],1630544,,,1610612748,30,27,2021-11-16T01:48:06Z,2210000,,,0,,T. Mann personal FOUL (2 PF),"[1630544, 1629216]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,201638.0,2.0,0.0,Vincent,1629216.0,
224,PT06M41.00S,2021-11-16T01:48:05.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612748,30,27,2021-11-16T01:48:11Z,2230000,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M41.00S,2021-11-16T01:48:05.0Z,2,REGULAR,substitution,out,[],1629622,,,1610612748,30,27,2021-11-16T01:48:11Z,2240000,,,0,,SUB out: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M41.00S,2021-11-16T01:48:05.0Z,2,REGULAR,substitution,in,[],200782,,,1610612748,30,27,2021-11-16T01:48:11Z,2250000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M41.00S,2021-11-16T01:48:05.0Z,2,REGULAR,substitution,in,[],1629130,,,1610612748,30,27,2021-11-16T01:48:11Z,2260000,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M36.00S,2021-11-16T01:48:23.5Z,2,REGULAR,3pt,Jump Shot,[],1629644,96.27135348226018,4.166666666666666,1610612748,30,27,2021-11-16T01:48:28Z,2270000,-229.0,-17.0,1,right,MISS K. Okpala 3PT,[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,22.99,Missed,,,,,,,,,,,,,,,,,,,
229,PT06M31.00S,2021-11-16T01:48:28.5Z,2,REGULAR,rebound,offensive,[],1629216,,,1610612748,30,27,2021-11-16T01:48:28Z,2280000,,,0,,G. Vincent REBOUND (Off:1 Def:1),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,228.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
230,PT06M31.00S,2021-11-16T01:48:27.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629216,92.85479632063075,48.03921568627451,1610612748,30,29,2021-11-16T01:48:31Z,2290000,-10.0,15.0,1,right,G. Vincent putback Layup (2 PTS),[1629216],1610612748.0,MIA,putback,,,Vincent,G. Vincent,,,,,1.77,Made,,,,,2.0,,,,,,,,,,,,,,
231,PT06M14.00S,2021-11-16T01:48:44.2Z,2,REGULAR,turnover,lost ball,[],203488,,,1610612760,30,29,2021-11-16T01:48:47Z,2300000,,,0,,M. Muscala lost ball TURNOVER (1 TO),"[203488, 200782]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,1.0,Tucker,200782.0,,,,,,
232,PT06M14.00S,2021-11-16T01:48:44.2Z,2,REGULAR,steal,,[],200782,,,1610612748,30,29,2021-11-16T01:48:45Z,2310000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M13.00S,2021-11-16T01:48:48.2Z,2,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612748,30,29,2021-11-16T01:48:57Z,2320000,,,0,,T. Mann shooting personal FOUL (3 PF) (Okpala 2 FT),"[1630544, 1629644]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,1627526.0,3.0,0.0,Okpala,1629644.0,
235,PT06M13.00S,2021-11-16T01:49:11.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629644,,,1610612748,30,30,2021-11-16T01:49:11Z,2340000,,,0,,K. Okpala Free Throw 1 of 2 (1 PTS),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
236,PT06M13.00S,2021-11-16T01:49:11.8Z,2,REGULAR,substitution,out,[],1629660,,,1610612748,30,30,2021-11-16T01:49:19Z,2350000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M13.00S,2021-11-16T01:49:11.8Z,2,REGULAR,substitution,out,[],1630544,,,1610612748,30,30,2021-11-16T01:49:19Z,2360000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M13.00S,2021-11-16T01:49:11.8Z,2,REGULAR,substitution,in,[],1628983,,,1610612748,30,30,2021-11-16T01:49:19Z,2370000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M13.00S,2021-11-16T01:49:11.8Z,2,REGULAR,substitution,in,[],1629647,,,1610612748,30,30,2021-11-16T01:49:19Z,2380000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M13.00S,2021-11-16T01:49:30.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629644,,,1610612748,30,31,2021-11-16T01:49:30Z,2390000,,,0,,K. Okpala Free Throw 2 of 2 (2 PTS),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
241,PT06M02.00S,2021-11-16T01:49:43.9Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,30,31,2021-11-16T01:49:51Z,2400000,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,1.0,,,201638.0,,,,,
242,PT05M52.00S,2021-11-16T01:50:11.6Z,2,REGULAR,foul,offensive,[],1629216,,,1610612748,30,31,2021-11-16T02:00:42Z,2402500,,,0,,G. Vincent offensive FOUL (1 PF),"[1629216, 1628983]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,2004.0,1.0,0.0,Gilgeous-Alexander,1628983.0,
244,PT05M52.00S,2021-11-16T01:50:11.6Z,2,REGULAR,turnover,offensive foul,[],1629216,,,1610612748,30,31,2021-11-16T02:00:42Z,2404375,,,0,,G. Vincent offensive foul TURNOVER (1 TO),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,1.0,,,2004.0,,,,,
245,PT05M51.00S,2021-11-16T01:50:25.7Z,2,REGULAR,substitution,out,[],203488,,,1610612760,30,31,2021-11-16T02:00:42Z,2405000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M51.00S,2021-11-16T01:50:25.7Z,2,REGULAR,substitution,out,[],1629026,,,1610612760,30,31,2021-11-16T02:00:42Z,2407500,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M51.00S,2021-11-16T01:50:25.7Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,30,31,2021-11-16T02:00:42Z,2408750,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M51.00S,2021-11-16T01:50:25.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,30,31,2021-11-16T02:00:42Z,2409375,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M42.00S,2021-11-16T01:50:52.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629647,4.681340341655716,50.245098039215684,1610612760,30,31,2021-11-16T01:51:02Z,2480000,-1.0,-8.0,1,left,MISS D. Bazley driving DUNK,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,0.86,Missed,,,,,,,,,,,,,,,,,,,
250,PT05M38.00S,2021-11-16T01:50:56.8Z,2,REGULAR,rebound,defensive,[],1629216,,,1610612748,30,31,2021-11-16T01:51:02Z,2490000,,,0,,G. Vincent REBOUND (Off:1 Def:2),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,249.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
251,PT05M29.00S,2021-11-16T01:51:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629216,90.3580814717477,54.166666666666664,1610612748,30,31,2021-11-16T01:51:11Z,2500000,21.0,38.0,1,right,MISS G. Vincent driving Layup - blocked,"[1629216, 1630526]",1610612748.0,MIA,driving,,,Vincent,G. Vincent,,,,,4.34,Missed,,,,,,,,,Robinson-Earl,1630526.0,,,,,,,,,
253,PT05M29.00S,2021-11-16T01:51:05.7Z,2,REGULAR,block,,[],1630526,,,1610612748,30,31,2021-11-16T01:51:16Z,2505000,,,0,,J. Robinson-Earl BLOCK (1 BLK),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M26.00S,2021-11-16T01:51:08.7Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,30,31,2021-11-16T01:51:11Z,2510000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,251.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
254,PT05M21.00S,2021-11-16T01:52:11.2Z,2,REGULAR,jumpball,recovered,[],200782,,,1610612760,30,31,2021-11-16T01:52:11Z,2520000,,,0,,Jump Ball K. Okpala vs. J. Robinson-Earl: Tip to P. Tucker,"[200782, 1629644, 1630526]",1610612748.0,MIA,heldball,P. Tucker,200782.0,Tucker,P. Tucker,Okpala,1629644.0,Robinson-Earl,1630526.0,,,,,,,,,,,,,,,,,,,,,
257,PT05M21.00S,2021-11-16T01:52:11.2Z,2,REGULAR,turnover,lost ball,[],1630526,,,1610612760,30,31,2021-11-16T01:52:11Z,2550000,,,0,,J. Robinson-Earl lost ball TURNOVER (1 TO),"[1630526, 1629644]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,1.0,Okpala,1629644.0,,,,,,
258,PT05M21.00S,2021-11-16T01:52:11.2Z,2,REGULAR,steal,,[],1629644,,,1610612748,30,31,2021-11-16T01:52:11Z,2560000,,,0,,K. Okpala STEAL (1 STL),[1629644],1610612748.0,MIA,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M12.00S,2021-11-16T01:52:19.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,86.02168199737189,94.85294117647058,1610612748,30,31,2021-11-16T01:52:26Z,2570000,224.0,79.0,1,right,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,23.78,Missed,,,,,,,,,,,,,,,,,,,
260,PT05M11.00S,2021-11-16T01:52:23.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612748,30,31,2021-11-16T01:52:23Z,2580000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,259.0,,,,,,,,,,,,,,,,,,
261,PT05M11.00S,2021-11-16T01:52:25.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,30,31,2021-11-16T01:52:25Z,2590000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
