actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
178,PT00M07.80S,2022-02-17T01:36:07.5Z,1,REGULAR,substitution,out,[],1630249,,,1610612759,26,33,2022-02-17T01:36:21Z,1730000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M07.80S,2022-02-17T01:36:07.5Z,1,REGULAR,substitution,in,[],1630544,,,1610612759,26,33,2022-02-17T01:36:21Z,1740000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M07.80S,2022-02-17T01:36:07.5Z,1,REGULAR,substitution,in,[],1630581,,,1610612759,26,33,2022-02-17T01:36:21Z,1750000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M07.80S,2022-02-17T01:36:32.4Z,1,REGULAR,freethrow,2 of 2,[],1629022,,,1610612759,26,34,2022-02-17T01:36:32Z,1760000,,,0,,L. Walker IV Free Throw 2 of 2 (10 PTS),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
182,PT00M05.40S,2022-02-17T01:36:38.0Z,1,REGULAR,foul,personal,[],1629022,,,1610612760,26,34,2022-02-17T01:36:45Z,1770000,,,0,,L. Walker IV personal FOUL (2 PF),"[1629022, 1630544]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,200833.0,,,,,,,,,,,,,,2.0,0.0,Mann,1630544.0,,,
184,PT00M02.30S,2022-02-17T01:36:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630197,22.815374507227332,90.93137254901961,1610612760,29,34,2022-02-17T01:36:59Z,1790000,-205.0,162.0,1,left,A. Pokusevski 26' 3PT  (3 PTS) (T. Mann 2 AST),"[1630197, 1630544]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,26.1,Made,3.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,
186,PT00M00.00S,2022-02-17T01:37:05.7Z,1,REGULAR,3pt,Jump Shot,[],1630563,30.699737187910642,55.392156862745104,1610612759,29,34,2022-02-17T01:37:12Z,1810000,27.0,599.0,1,right,MISS J. Primo 59' pullup 3PT,[1630563],1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,,,59.95,Missed,,,,,,,,,,,,,,,,,
187,PT00M00.00S,2022-02-17T01:37:05.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,29,34,2022-02-17T01:37:12Z,1820000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
377,PT00M00.00S,2022-02-17T01:37:08.5Z,1,REGULAR,instantreplay,request,[],0,,,1610612759,29,34,2022-02-17T02:15:50Z,1825000,,,0,,,[],,,overturned,,,,,,,,,2715.0,,,,,,,,,,,,,,,,,,,,
188,PT00M00.00S,2022-02-17T01:37:11.3Z,1,REGULAR,period,end,[],0,,,1610612759,29,34,2022-02-17T01:37:11Z,1830000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,out,['startperiod'],1630544,,,1610612759,29,34,2022-02-17T01:39:30Z,1840000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,out,['startperiod'],1629022,,,1610612759,29,34,2022-02-17T01:39:30Z,1850000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,out,['startperiod'],1630563,,,1610612759,29,34,2022-02-17T01:39:30Z,1860000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,29,34,2022-02-17T01:39:30Z,1870000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,out,['startperiod'],1628966,,,1610612759,29,34,2022-02-17T01:39:30Z,1880000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,in,['startperiod'],202324,,,1610612759,29,34,2022-02-17T01:39:30Z,1890000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612759,29,34,2022-02-17T01:39:30Z,1900000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,in,['startperiod'],1627749,,,1610612759,29,34,2022-02-17T01:39:30Z,1910000,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,in,['startperiod'],1629640,,,1610612759,29,34,2022-02-17T01:39:30Z,1920000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-02-17T01:38:45.0Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612759,29,34,2022-02-17T01:39:30Z,1930000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2022-02-17T01:40:33.2Z,2,REGULAR,period,start,[],0,,,1610612760,29,34,2022-02-17T01:40:33Z,1940000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT11M41.00S,2022-02-17T01:40:51.9Z,2,REGULAR,3pt,Jump Shot,[],1630177,31.35676741130092,17.401960784313726,1610612760,32,34,2022-02-17T01:40:56Z,1950000,163.0,242.0,1,left,T. Maledon 29' 3PT  (5 PTS) (A. Pokusevski 1 AST),"[1630177, 1630197]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,29.2,Made,5.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,
203,PT11M28.00S,2022-02-17T01:41:04.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,87.07293035479631,44.85294117647059,1610612759,32,34,2022-02-17T01:41:15Z,1970000,-26.0,69.0,1,right,MISS D. Murray 7' driving floating Shot,[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,,,7.36,Missed,,,,,,,,,,,,,,,,,
204,PT11M27.00S,2022-02-17T01:41:05.4Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,32,34,2022-02-17T01:41:15Z,1980000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,203.0,1.0,1.0,0.0,,,,,,,,,
205,PT11M15.00S,2022-02-17T01:41:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,24.52365308804205,87.25490196078431,1610612760,35,34,2022-02-17T01:41:22Z,1990000,-186.0,178.0,1,left,J. Giddey 25' 3PT step back (5 PTS),[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,,,25.77,Made,5.0,,,,,,,,,,,,,,,,
206,PT11M01.00S,2022-02-17T01:41:30.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,71.30420499342969,16.42156862745098,1610612759,35,34,2022-02-17T01:41:34Z,2000000,-168.0,217.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,27.45,Missed,,,,,,,,,,,,,,,,,
207,PT10M58.00S,2022-02-17T01:41:33.3Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,35,34,2022-02-17T01:41:34Z,2010000,,,0,,D. Favors REBOUND (Off:0 Def:1),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,206.0,1.0,1.0,0.0,,,,,,,,,
208,PT10M47.00S,2022-02-17T01:41:44.5Z,2,REGULAR,3pt,Jump Shot,[],1630322,30.17411300919842,23.774509803921568,1610612760,35,34,2022-02-17T01:41:52Z,2020000,131.0,231.0,1,left,MISS L. Waters III 26' pullup 3PT,[1630322],1610612760.0,OKC,pullup,,,Waters III,L. Waters III,,,,,,,26.57,Missed,,,,,,,,,,,,,,,,,
209,PT10M42.00S,2022-02-17T01:41:49.5Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,35,34,2022-02-17T01:41:52Z,2030000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,
210,PT10M42.00S,2022-02-17T01:41:49.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630197,5.590000152587891,50.0,1610612760,35,34,2022-02-17T01:43:08Z,2040000,0.0,0.0,1,left,MISS A. Pokusevski tip Layup,[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
211,PT10M41.00S,2022-02-17T01:41:50.9Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,35,34,2022-02-17T01:43:08Z,2050000,,,0,,J. Poeltl REBOUND (Off:1 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,210.0,6.0,5.0,1.0,,,,,,,,,
212,PT10M28.00S,2022-02-17T01:42:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,88.25558475689881,57.35294117647059,1610612759,35,36,2022-02-17T01:42:07Z,2060000,37.0,58.0,1,right,K. Johnson 6' driving Layup (9 PTS) (J. Poeltl 3 AST),"[1629640, 1627751]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,,,6.86,Made,9.0,J. Poeltl,1627751.0,3.0,,,,,,,,,,,,,
213,PT10M13.00S,2022-02-17T01:42:18.4Z,2,REGULAR,2pt,Jump Shot,[],1630581,21.369908015768726,43.872549019607845,1610612760,37,36,2022-02-17T01:42:22Z,2070000,31.0,148.0,1,left,J. Giddey 15' pullup Jump Shot (7 PTS),[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,15.15,Made,7.0,,,,,,,,,,,,,,,,
214,PT09M55.00S,2022-02-17T01:42:36.3Z,2,REGULAR,3pt,Jump Shot,[],203926,67.62483574244416,21.813725490196077,1610612759,37,39,2022-02-17T01:42:40Z,2080000,-141.0,252.0,1,right,D. McDermott 28' 3PT  (7 PTS) (K. Johnson 1 AST),"[203926, 1629640]",1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,28.85,Made,7.0,K. Johnson,1629640.0,1.0,,,,,,,,,,,,,
216,PT09M42.00S,2022-02-17T01:42:52.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,12.565703022339028,42.15686274509804,1610612760,39,39,2022-02-17T01:42:55Z,2100000,39.0,66.0,1,left,T. Maledon 7' driving Layup (7 PTS) (A. Pokusevski 2 AST),"[1630177, 1630197]",1610612760.0,OKC,driving,,,Maledon,T. Maledon,,,,,,,7.64,Made,7.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,,
218,PT09M42.00S,2022-02-17T01:42:54.3Z,2,REGULAR,foul,personal,['1freethrow'],1627751,,,1610612760,39,39,2022-02-17T01:43:15Z,2120000,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Maledon 1 FT),"[1627751, 1630177]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,2715.0,,,,,,,,,,,,,,1.0,0.0,Maledon,1630177.0,,,
220,PT09M42.00S,2022-02-17T01:43:16.8Z,2,REGULAR,freethrow,1 of 1,[],1630177,,,1610612760,40,39,2022-02-17T01:43:16Z,2140000,,,0,,T. Maledon Free Throw 1 of 1 (8 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
221,PT09M29.00S,2022-02-17T01:43:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,91.80354796320631,58.333333333333336,1610612759,40,41,2022-02-17T01:43:33Z,2150000,42.0,25.0,1,right,J. Poeltl Layup (6 PTS) (D. Vassell 1 AST),"[1627751, 1630170]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,4.84,Made,6.0,D. Vassell,1630170.0,1.0,,,,,,,,,,,,,
223,PT09M12.00S,2022-02-17T01:43:47.3Z,2,REGULAR,3pt,Jump Shot,[],1630177,32.276609724047304,29.166666666666668,1610612760,43,41,2022-02-17T01:43:52Z,2170000,104.0,251.0,1,left,T. Maledon 27' 3PT  (11 PTS) (J. Giddey 4 AST),"[1630177, 1630581]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,27.17,Made,11.0,J. Giddey,1630581.0,4.0,,,,,,,,,,,,,
225,PT08M59.00S,2022-02-17T01:43:59.7Z,2,REGULAR,3pt,Jump Shot,[],203926,66.83639947437582,50.245098039215684,1610612759,43,41,2022-02-17T01:44:05Z,2190000,1.0,259.0,1,right,MISS D. McDermott 25' 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,25.92,Missed,,,,,,,,,,,,,,,,,
226,PT08M55.00S,2022-02-17T01:44:03.7Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,43,41,2022-02-17T01:44:05Z,2200000,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,
227,PT08M49.00S,2022-02-17T01:44:10.6Z,2,REGULAR,3pt,Jump Shot,[],1630197,25.18068331143233,87.5,1610612760,43,41,2022-02-17T01:44:18Z,2210000,-188.0,184.0,1,left,MISS A. Pokusevski 26' bank 3PT,[1630197],1610612760.0,OKC,bank,,,Pokusevski,A. Pokusevski,,,,,,,26.28,Missed,,,,,,,,,,,,,,,,,
228,PT08M45.00S,2022-02-17T01:44:14.3Z,2,REGULAR,rebound,offensive,[],1630581,,,1610612760,43,41,2022-02-17T01:44:14Z,2220000,,,0,,J. Giddey REBOUND (Off:3 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,227.0,4.0,1.0,3.0,,,,,,,,,
229,PT08M42.00S,2022-02-17T01:44:17.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630197,10.200394218134035,52.94117647058824,1610612760,45,41,2022-02-17T01:44:24Z,2230000,-15.0,43.0,1,left,A. Pokusevski alley-oop DUNK (5 PTS) (J. Giddey 5 AST),"[1630197, 1630581]",1610612760.0,OKC,alley-oop,,,Pokusevski,A. Pokusevski,,,,,,,4.58,Made,5.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,
231,PT08M26.00S,2022-02-17T01:44:34.3Z,2,REGULAR,3pt,Jump Shot,[],1630170,78.26872536136662,91.66666666666666,1610612759,45,44,2022-02-17T01:44:39Z,2250000,208.0,152.0,1,right,D. Vassell 25' 3PT  (8 PTS) (D. Murray 3 AST),"[1630170, 1627749]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,25.77,Made,8.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,
233,PT08M26.00S,2022-02-17T01:44:38.4Z,2,REGULAR,foul,personal,['1freethrow'],1630322,,,1610612759,45,44,2022-02-17T01:44:43Z,2270000,,,0,,L. Waters III shooting personal FOUL (2 PF) (Vassell 1 FT),"[1630322, 1630170]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,2715.0,,,,,,,,,,,,,,2.0,0.0,Vassell,1630170.0,,,
235,PT08M26.00S,2022-02-17T01:44:50.9Z,2,REGULAR,substitution,out,[],1630322,,,1610612759,45,44,2022-02-17T01:45:17Z,2290000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M26.00S,2022-02-17T01:44:50.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612759,45,44,2022-02-17T01:45:17Z,2300000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M26.00S,2022-02-17T01:45:06.3Z,2,REGULAR,freethrow,1 of 1,[],1630170,,,1610612759,45,45,2022-02-17T01:45:06Z,2310000,,,0,,D. Vassell Free Throw 1 of 1 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,
239,PT08M18.00S,2022-02-17T01:45:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,10.85742444152431,58.333333333333336,1610612760,45,45,2022-02-17T01:45:23Z,2320000,-42.0,50.0,1,left,MISS J. Giddey 6' driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,,,6.48,Missed,,,,,,,,,,,,,,,,,
240,PT08M16.00S,2022-02-17T01:45:17.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,45,45,2022-02-17T01:45:23Z,2330000,,,0,,J. Poeltl REBOUND (Off:1 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,239.0,7.0,6.0,1.0,,,,,,,,,
241,PT08M11.00S,2022-02-17T01:45:22.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,92.06636005256242,53.67647058823529,1610612759,45,47,2022-02-17T01:45:28Z,2340000,18.0,22.0,1,right,D. Murray running Layup (6 PTS) (D. Vassell 2 AST),"[1627749, 1630170]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,2.88,Made,6.0,D. Vassell,1630170.0,2.0,,,,,,,,,,,,,
243,PT08M00.00S,2022-02-17T01:45:33.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,7.440867279894875,56.61764705882353,1610612760,45,47,2022-02-17T01:45:37Z,2360000,-33.0,17.0,1,left,MISS A. Pokusevski Layup,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,3.74,Missed,,,,,,,,,,,,,,,,,
244,PT07M58.00S,2022-02-17T01:45:35.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,45,47,2022-02-17T01:45:37Z,2370000,,,0,,J. Poeltl REBOUND (Off:1 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,243.0,8.0,7.0,1.0,,,,,,,,,
245,PT07M51.00S,2022-02-17T01:45:42.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,87.33574244415243,41.66666666666667,1610612759,45,47,2022-02-17T01:45:46Z,2380000,-42.0,67.0,1,right,MISS D. Murray 7' Layup,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,7.85,Missed,,,,,,,,,,,,,,,,,
246,PT07M49.00S,2022-02-17T01:45:44.2Z,2,REGULAR,rebound,defensive,[],202324,,,1610612760,45,47,2022-02-17T01:45:46Z,2390000,,,0,,D. Favors REBOUND (Off:0 Def:2),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,
247,PT07M39.00S,2022-02-17T01:45:54.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202324,9.674770039421814,42.15686274509804,1610612760,45,47,2022-02-17T01:45:57Z,2400000,39.0,38.0,1,left,MISS D. Favors Layup,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,5.49,Missed,,,,,,,,,,,,,,,,,
248,PT07M37.00S,2022-02-17T01:45:56.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,45,47,2022-02-17T01:45:57Z,2410000,,,0,,J. Poeltl REBOUND (Off:1 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,247.0,9.0,8.0,1.0,,,,,,,,,
249,PT07M30.00S,2022-02-17T01:46:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,82.07950065703022,44.85294117647059,1610612759,45,49,2022-02-17T01:46:08Z,2420000,-26.0,116.0,1,right,J. Poeltl 11' Jump Shot (8 PTS) (D. Vassell 3 AST),"[1627751, 1630170]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,11.88,Made,8.0,D. Vassell,1630170.0,3.0,,,,,,,,,,,,,
251,PT07M24.00S,2022-02-17T01:46:12.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612760,45,49,2022-02-17T01:46:12Z,2440000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,45,49,2022-02-17T01:48:44Z,2450000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,out,[],203926,,,1610612760,45,49,2022-02-17T01:48:44Z,2460000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,out,[],1630170,,,1610612760,45,49,2022-02-17T01:48:44Z,2470000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,in,[],1630544,,,1610612760,45,49,2022-02-17T01:48:44Z,2480000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,in,[],1628966,,,1610612760,45,49,2022-02-17T01:48:44Z,2490000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M24.00S,2022-02-17T01:47:30.8Z,2,REGULAR,substitution,in,[],1630563,,,1610612760,45,49,2022-02-17T01:48:44Z,2500000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M08.00S,2022-02-17T01:49:19.9Z,2,REGULAR,3pt,Jump Shot,[],1630249,6.652431011826544,1.9607843137254901,1610612760,45,49,2022-02-17T01:49:24Z,2510000,240.0,10.0,1,left,MISS V. Krejci 24' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,24.04,Missed,,,,,,,,,,,,,,,,,
259,PT07M04.00S,2022-02-17T01:49:23.9Z,2,REGULAR,rebound,defensive,[],1630563,,,1610612759,45,49,2022-02-17T01:49:24Z,2520000,,,0,,J. Primo REBOUND (Off:0 Def:3),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,258.0,3.0,3.0,0.0,,,,,,,,,
260,PT07M01.00S,2022-02-17T01:49:28.8Z,2,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612759,45,49,2022-02-17T01:49:42Z,2530000,,,0,,T. Mann shooting personal FOUL (1 PF) (Primo 2 FT),"[1630544, 1630563]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,200833.0,,,,,,,,,,,,,,1.0,0.0,Primo,1630563.0,,,
262,PT07M01.00S,2022-02-17T01:49:53.8Z,2,REGULAR,freethrow,1 of 2,[],1630563,,,1610612759,45,50,2022-02-17T01:50:16Z,2550000,,,0,,J. Primo Free Throw 1 of 2 (1 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,
263,PT07M01.00S,2022-02-17T01:49:54.9Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,45,50,2022-02-17T01:49:56Z,2560000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT07M01.00S,2022-02-17T01:49:54.9Z,2,REGULAR,substitution,in,[],1629022,,,1610612759,45,50,2022-02-17T01:49:56Z,2570000,,,0,,SUB in: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT07M01.00S,2022-02-17T01:49:53.8Z,2,REGULAR,freethrow,2 of 2,[],1630563,,,1610612759,45,50,2022-02-17T01:50:16Z,2580000,,,0,,MISS J. Primo Free Throw 2 of 2,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,Missed,,,,,,,,,,,,,,,,,
266,PT06M58.00S,2022-02-17T01:49:56.8Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,45,50,2022-02-17T01:50:16Z,2590000,,,0,,A. Pokusevski REBOUND (Off:1 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,265.0,4.0,3.0,1.0,,,,,,,,,
267,PT06M40.00S,2022-02-17T01:50:32.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,10.988830486202366,44.6078431372549,1610612760,47,50,2022-02-17T01:50:35Z,2600000,27.0,51.0,1,left,T. Maledon Layup (13 PTS),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,5.75,Made,13.0,,,,,,,,,,,,,,,,
