actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
172,PT11M09.00S,2021-11-18T01:38:39.4Z,2,REGULAR,3pt,Jump Shot,[],1629717,96.00854139290408,94.85294117647058,1610612745,22,19,2021-11-18T01:38:43Z,1660000,224.0,-15.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,22.48,Missed,,,,,,,,,,,,,,,,
173,PT11M06.00S,2021-11-18T01:38:42.4Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,22,19,2021-11-18T01:38:43Z,1670000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,
174,PT10M58.00S,2021-11-18T01:38:50.1Z,2,REGULAR,2pt,Jump Shot,[],1630544,7.5722733245729295,16.666666666666664,1610612760,24,19,2021-11-18T01:38:55Z,1680000,167.0,19.0,1,left,T. Mann 16' step back Jump Shot (2 PTS),[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,16.77,Made,2.0,,,,,,,,,,,,,,,
175,PT10M41.00S,2021-11-18T01:39:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,65.91655716162943,47.549019607843135,1610612745,24,22,2021-11-18T01:39:12Z,1690000,-12.0,268.0,1,right,G. Mathews 26' 3PT pullup (3 PTS) (D. Theis 2 AST),"[1629726, 1628464]",1610612745.0,HOU,pullup,,,Mathews,G. Mathews,,,,,,,,26.82,Made,3.0,D. Theis,1628464.0,2.0,,,,,,,,,,,,
177,PT10M28.00S,2021-11-18T01:39:22.9Z,2,REGULAR,foul,offensive,[],1630581,,,1610612760,24,22,2021-11-18T01:39:50Z,1702500,,,0,,J. Giddey charge offensive FOUL (2 PF),"[1630581, 1629726]",1610612760.0,OKC,charge,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,202037.0,2.0,0.0,Mathews,1629726.0,,,
179,PT10M28.00S,2021-11-18T01:39:22.9Z,2,REGULAR,turnover,offensive foul,[],1630581,,,1610612760,24,22,2021-11-18T01:39:50Z,1704375,,,0,,J. Giddey offensive foul TURNOVER (1 TO),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,1.0,,,,,,,,,,,,,202037.0,,,,,,,
180,PT10M28.00S,2021-11-18T01:39:30.0Z,2,REGULAR,substitution,out,[],1628464,,,1610612745,24,22,2021-11-18T01:39:50Z,1705000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M28.00S,2021-11-18T01:39:30.0Z,2,REGULAR,substitution,in,[],1630578,,,1610612745,24,22,2021-11-18T01:39:50Z,1707500,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M11.00S,2021-11-18T01:40:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630578,90.62089356110381,49.50980392156863,1610612745,24,22,2021-11-18T01:40:07Z,1760000,-2.0,36.0,1,right,MISS A. Sengun Layup,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,3.58,Missed,,,,,,,,,,,,,,,,
183,PT10M06.00S,2021-11-18T01:40:05.5Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,24,22,2021-11-18T01:40:07Z,1770000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,182.0,2.0,1.0,1.0,,,,,,,,
184,PT10M01.00S,2021-11-18T01:40:09.8Z,2,REGULAR,2pt,Jump Shot,[],1630197,4.944152431011826,80.88235294117648,1610612760,26,22,2021-11-18T01:40:17Z,1780000,-154.0,-6.0,1,left,A. Pokusevski 15' pullup Jump Shot (2 PTS) (K. Williams 2 AST),"[1630197, 1629026]",1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,,,,15.45,Made,2.0,K. Williams,1629026.0,2.0,,,,,,,,,,,,
186,PT09M41.00S,2021-11-18T01:40:29.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.64323258869908,51.71568627450981,1610612745,26,24,2021-11-18T01:40:33Z,1800000,9.0,7.0,1,right,K. Martin Jr. DUNK (2 PTS) (D. Augustin 1 AST),"[1630231, 201571]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,1.13,Made,2.0,D. Augustin,201571.0,1.0,,,,,,,,,,,,
188,PT09M28.00S,2021-11-18T01:40:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630544,28.597240473061763,22.794117647058822,1610612760,29,24,2021-11-18T01:40:46Z,1820000,136.0,216.0,1,left,T. Mann 25' 3PT  (5 PTS) (A. Pokusevski 1 AST),"[1630544, 1630197]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,25.55,Made,5.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,
190,PT09M15.00S,2021-11-18T01:40:55.5Z,2,REGULAR,3pt,Jump Shot,[],1629717,66.3107752956636,47.05882352941176,1610612745,29,27,2021-11-18T01:41:00Z,1840000,-15.0,264.0,1,right,A. Brooks 26' 3PT  (3 PTS) (K. Martin Jr. 1 AST),"[1629717, 1630231]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,26.46,Made,3.0,K. Martin Jr.,1630231.0,1.0,,,,,,,,,,,,
192,PT09M01.00S,2021-11-18T01:41:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.206964520367937,52.450980392156865,1610612760,31,27,2021-11-18T01:41:16Z,1860000,-12.0,-4.0,1,left,J. Giddey driving reverse Layup (6 PTS),[1630581],1610612760.0,OKC,driving reverse,,,Giddey,J. Giddey,,,,,,,,1.28,Made,6.0,,,,,,,,,,,,,,,
193,PT08M45.00S,2021-11-18T01:41:25.6Z,2,REGULAR,3pt,Jump Shot,[],1630231,68.67608409986859,20.34313725490196,1610612745,31,27,2021-11-18T01:41:30Z,1870000,-148.0,242.0,1,right,MISS K. Martin Jr. 28' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,28.37,Missed,,,,,,,,,,,,,,,,
194,PT08M41.00S,2021-11-18T01:41:29.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,27,2021-11-18T01:41:30Z,1880000,,,0,,J. Giddey REBOUND (Off:1 Def:2),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,193.0,3.0,2.0,1.0,,,,,,,,
195,PT08M33.00S,2021-11-18T01:41:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630197,17.427726675427067,4.6568627450980395,1610612760,31,27,2021-11-18T01:41:41Z,1890000,227.0,111.0,1,left,MISS A. Pokusevski 25' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,25.25,Missed,,,,,,,,,,,,,,,,
196,PT08M30.00S,2021-11-18T01:41:40.1Z,2,REGULAR,rebound,defensive,[],201571,,,1610612745,31,27,2021-11-18T01:41:41Z,1900000,,,0,,D. Augustin REBOUND (Off:0 Def:1),[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,195.0,1.0,1.0,0.0,,,,,,,,
197,PT08M30.00S,2021-11-18T01:41:42.8Z,2,REGULAR,foul,personal,[],1630197,,,1610612745,31,27,2021-11-18T01:41:52Z,1910000,,,0,,A. Pokusevski take personal FOUL (1 PF),"[1630197, 201571]",1610612760.0,OKC,take,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Augustin,201571.0,,,
199,PT08M30.00S,2021-11-18T01:41:49.5Z,2,REGULAR,substitution,out,[],1630231,,,1610612745,31,27,2021-11-18T01:41:53Z,1930000,,,0,,SUB out: K. Martin Jr.,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M30.00S,2021-11-18T01:41:49.5Z,2,REGULAR,substitution,in,[],1630256,,,1610612745,31,27,2021-11-18T01:41:53Z,1940000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M21.00S,2021-11-18T01:42:11.4Z,2,REGULAR,3pt,Jump Shot,[],1629726,94.1688567674113,95.83333333333334,1610612745,31,27,2021-11-18T01:42:15Z,1950000,229.0,2.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,,
202,PT08M17.00S,2021-11-18T01:42:15.4Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,31,27,2021-11-18T01:42:15Z,1960000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,201.0,4.0,3.0,1.0,,,,,,,,
203,PT08M14.00S,2021-11-18T01:42:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612760,31,27,2021-11-18T01:42:47Z,1970000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Mann 2 FT),"[1629717, 1630544]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,1199.0,1.0,0.0,Mann,1630544.0,,,
205,PT08M14.00S,2021-11-18T01:42:47.7Z,2,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,32,27,2021-11-18T01:42:47Z,1990000,,,0,,T. Mann Free Throw 1 of 2 (6 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
206,PT08M14.00S,2021-11-18T01:43:00.7Z,2,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,33,27,2021-11-18T01:43:00Z,2000000,,,0,,T. Mann Free Throw 2 of 2 (7 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
207,PT08M05.00S,2021-11-18T01:43:12.8Z,2,REGULAR,violation,kicked ball,[],202324,,,1610612745,33,27,2021-11-18T01:43:18Z,2010000,,,0,,D. Favors kicked ball VIOLATION,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,202037.0,,,,,,,
208,PT07M59.00S,2021-11-18T01:43:32.0Z,2,REGULAR,3pt,Jump Shot,[],1629726,95.6143232588699,3.6764705882352944,1610612745,33,27,2021-11-18T01:48:46Z,2020000,-232.0,-11.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,23.19,Missed,,,,,,,,,,,,,,,,
209,PT07M56.00S,2021-11-18T01:43:35.0Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612760,33,27,2021-11-18T01:43:36Z,2030000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,
230,PT07M49.00S,2021-11-18T01:43:34.4Z,2,REGULAR,turnover,bad pass,[],1630197,,,1610612760,33,27,2021-11-18T01:49:37Z,2050000,,,0,,A. Pokusevski bad pass TURNOVER (1 TO),"[1630197, 1629717]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,1.0,Brooks,1629717.0,,,,,,,,,,,,,,,,,,
231,PT07M49.00S,2021-11-18T01:43:34.4Z,2,REGULAR,steal,,[],1629717,,,1610612745,33,27,2021-11-18T01:48:03Z,2060000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M38.00S,2021-11-18T01:43:52.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,67.36202365308804,23.284313725490197,1610612745,33,27,2021-11-18T01:48:46Z,2070000,-134.0,254.0,1,right,MISS A. Brooks 28' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,28.73,Missed,,,,,,,,,,,,,,,,
214,PT07M35.00S,2021-11-18T01:43:55.9Z,2,REGULAR,rebound,offensive,[],1630256,,,1610612745,33,27,2021-11-18T01:43:55Z,2080000,,,0,,J. Tate REBOUND (Off:3 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,213.0,4.0,1.0,3.0,,,,,,,,
215,PT07M24.00S,2021-11-18T01:44:06.4Z,2,REGULAR,turnover,bad pass,[],1630578,,,1610612745,33,27,2021-11-18T01:44:22Z,2090000,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 1630544]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,1.0,Mann,1630544.0,,,,,,,,,,,,,,,,,,
216,PT07M24.00S,2021-11-18T01:44:06.4Z,2,REGULAR,steal,,[],1630544,,,1610612760,33,27,2021-11-18T01:44:08Z,2100000,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M20.00S,2021-11-18T01:44:13.3Z,2,REGULAR,foul,offensive,[],1630197,,,1610612760,33,27,2021-11-18T01:44:18Z,2110000,,,0,,A. Pokusevski charge offensive FOUL (2 PF),"[1630197, 1629726]",1610612760.0,OKC,charge,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Mathews,1629726.0,,,
219,PT07M20.00S,2021-11-18T01:44:13.3Z,2,REGULAR,turnover,offensive foul,[],1630197,,,1610612760,33,27,2021-11-18T01:44:13Z,2130000,,,0,,A. Pokusevski offensive foul TURNOVER (2 TO),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,2.0,,,,,,,,,,,,,202056.0,,,,,,,
220,PT07M20.00S,2021-11-18T01:44:20.0Z,2,REGULAR,substitution,out,[],1630197,,,1610612745,33,27,2021-11-18T01:44:40Z,2140000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M20.00S,2021-11-18T01:44:20.0Z,2,REGULAR,substitution,out,[],1629726,,,1610612745,33,27,2021-11-18T01:44:40Z,2150000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M20.00S,2021-11-18T01:44:20.0Z,2,REGULAR,substitution,in,[],1630526,,,1610612745,33,27,2021-11-18T01:44:40Z,2160000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M20.00S,2021-11-18T01:44:20.0Z,2,REGULAR,substitution,in,[],1627863,,,1610612745,33,27,2021-11-18T01:44:40Z,2170000,,,0,,SUB in: D. House Jr.,[1627863],1610612745.0,HOU,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M06.00S,2021-11-18T01:44:53.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629717,70.38436268068331,76.47058823529412,1610612745,33,27,2021-11-18T01:51:11Z,2180000,132.0,226.0,1,right,MISS A. Brooks 26' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,,,,26.18,Missed,,,,,,,,,,,,,,,,
225,PT07M03.00S,2021-11-18T01:44:56.5Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,33,27,2021-11-18T01:44:58Z,2190000,,,0,,A. Sengun REBOUND (Off:1 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,224.0,1.0,0.0,1.0,,,,,,,,
226,PT07M00.00S,2021-11-18T01:45:02.4Z,2,REGULAR,foul,personal,[],1630526,,,1610612745,33,27,2021-11-18T01:45:10Z,2200000,,,0,,J. Robinson-Earl personal FOUL (1 PF),"[1630526, 1627863]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,House Jr.,1627863.0,,,
228,PT06M52.00S,2021-11-18T01:45:28.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630256,93.24901445466492,45.34313725490196,1610612745,33,29,2021-11-18T01:45:32Z,2220000,-23.0,11.0,1,right,J. Tate Layup (2 PTS),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,2.58,Made,2.0,,,,,,,,,,,,,,,
229,PT06M44.00S,2021-11-18T01:45:40.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,33,29,2021-11-18T01:45:40Z,2230000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,33,29,2021-11-18T01:48:17Z,2240000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,out,[],202324,,,1610612760,33,29,2021-11-18T01:48:17Z,2250000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,33,29,2021-11-18T01:48:17Z,2260000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,out,[],1629717,,,1610612760,33,29,2021-11-18T01:48:17Z,2270000,,,0,,SUB out: A. Brooks,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,out,[],201571,,,1610612760,33,29,2021-11-18T01:48:17Z,2280000,,,0,,SUB out: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,in,[],1628983,,,1610612760,33,29,2021-11-18T01:48:17Z,2290000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,in,[],1629652,,,1610612760,33,29,2021-11-18T01:48:17Z,2300000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,in,[],203488,,,1610612760,33,29,2021-11-18T01:48:17Z,2310000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,in,[],1626174,,,1610612760,33,29,2021-11-18T01:48:17Z,2320000,,,0,,SUB in: C. Wood,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M44.00S,2021-11-18T01:47:46.7Z,2,REGULAR,substitution,in,[],201569,,,1610612760,33,29,2021-11-18T01:48:17Z,2330000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M28.00S,2021-11-18T01:48:50.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,33,29,2021-11-18T01:48:50Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M26.00S,2021-11-18T01:49:11.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612760,33,29,2021-11-18T01:49:19Z,2350000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,
244,PT06M14.00S,2021-11-18T01:49:37.7Z,2,REGULAR,violation,kicked ball,[],1629026,,,1610612745,33,29,2021-11-18T01:49:44Z,2360000,,,0,,K. Williams kicked ball VIOLATION,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,202056.0,,,,,,,
245,PT06M04.00S,2021-11-18T01:50:11.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1627863,92.59198423127464,50.0,1610612745,33,29,2021-11-18T01:54:53Z,2370000,0.0,17.0,1,right,MISS D. House Jr. driving DUNK,[1627863],1610612745.0,HOU,driving,,,House Jr.,D. House Jr.,,,,,,,,1.71,Missed,,,,,,,,,,,,,,,,
246,PT06M03.00S,2021-11-18T01:50:12.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,33,29,2021-11-18T01:54:53Z,2380000,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,245.0,3.0,3.0,0.0,,,,,,,,
247,PT06M01.00S,2021-11-18T01:50:15.8Z,2,REGULAR,foul,personal,[],1630256,,,1610612760,33,29,2021-11-18T01:50:25Z,2390000,,,0,,J. Tate take personal FOUL (1 PF),"[1630256, 1629652]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Dort,1629652.0,,,
249,PT05M52.00S,2021-11-18T01:50:38.2Z,2,REGULAR,3pt,Jump Shot,[],203488,31.488173455978973,49.26470588235294,1610612760,36,29,2021-11-18T01:50:43Z,2410000,4.0,243.0,1,left,M. Muscala 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,24.35,Made,3.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,
251,PT05M36.00S,2021-11-18T01:50:56.0Z,2,REGULAR,3pt,Jump Shot,[],201569,75.90341655716163,12.990196078431374,1610612745,36,29,2021-11-18T01:59:34Z,2430000,-185.0,174.0,1,right,MISS E. Gordon 25' 3PT,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,
252,PT05M33.00S,2021-11-18T01:50:59.0Z,2,REGULAR,rebound,offensive,[],1630578,,,1610612745,36,29,2021-11-18T01:59:34Z,2440000,,,0,,A. Sengun REBOUND (Off:2 Def:0),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,251.0,2.0,0.0,2.0,,,,,,,,
301,PT05M33.00S,2021-11-18T01:51:01.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,91.63929040735874,49.01960784313726,1610612745,36,29,2021-11-18T02:00:18Z,2445000,-5.0,26.0,1,right,MISS A. Sengun putback Layup - blocked,"[1630578, 203488]",1610612745.0,HOU,putback,,,Sengun,A. Sengun,,,,,,,,2.66,Missed,,,,,,,,,,,,,,Muscala,203488.0,
302,PT05M33.00S,2021-11-18T01:51:01.2Z,2,REGULAR,block,,[],203488,,,1610612745,36,29,2021-11-18T02:00:18Z,2447500,,,0,,M. Muscala BLOCK (1 BLK),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT05M31.00S,2021-11-18T01:51:03.2Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,36,29,2021-11-18T02:00:18Z,2448750,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,301.0,1.0,1.0,0.0,,,,,,,,
253,PT05M26.00S,2021-11-18T01:51:06.5Z,2,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612760,36,29,2021-11-18T01:51:24Z,2450000,,,0,,C. Wood shooting personal FOUL (1 PF) (Williams 2 FT),"[1626174, 1629026]",1610612745.0,HOU,shooting,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Williams,1629026.0,,,
255,PT05M26.00S,2021-11-18T01:51:33.0Z,2,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,36,29,2021-11-18T01:51:57Z,2470000,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,
256,PT05M26.00S,2021-11-18T01:51:33.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,36,29,2021-11-18T01:51:57Z,2480000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,255.0,,,,,,,,,,,
257,PT05M26.00S,2021-11-18T01:51:33.6Z,2,REGULAR,substitution,out,[],1630578,,,1610612760,36,29,2021-11-18T01:51:37Z,2490000,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M26.00S,2021-11-18T01:51:33.6Z,2,REGULAR,substitution,in,[],1630224,,,1610612760,36,29,2021-11-18T01:51:37Z,2500000,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M26.00S,2021-11-18T01:51:33.0Z,2,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,36,29,2021-11-18T01:51:57Z,2510000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,Missed,,,,,,,,,,,,,,,,
260,PT05M24.00S,2021-11-18T01:51:35.0Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,36,29,2021-11-18T01:51:57Z,2520000,,,0,,C. Wood REBOUND (Off:0 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,,,,,,259.0,5.0,5.0,0.0,,,,,,,,
261,PT05M02.00S,2021-11-18T01:52:17.3Z,2,REGULAR,turnover,lost ball,[],201569,,,1610612745,36,29,2021-11-18T01:52:20Z,2530000,,,0,,E. Gordon lost ball TURNOVER (3 TO),"[201569, 1628983]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,3.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,
