actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT11M51.00S,2021-11-13T01:38:01.3Z,2,REGULAR,rebound,offensive,[],1630197,,,1610612760,16,23,2021-11-13T01:38:01Z,1690000,,,0,,A. Pokusevski REBOUND (Off:2 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,169.0,,3.0,1.0,2.0,,,,,,,,,,,,,
171,PT11M51.00S,2021-11-13T01:38:03.1Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612760,16,23,2021-11-13T01:38:12Z,1700000,,,0,,R. Holmes shooting personal FOUL (1 PF) (Pokusevski 2 FT),"[1626158, 1630197]",1610612758.0,SAC,shooting,,,Holmes,R. Holmes,,,,,,,,203593.0,,,,,,,,,,,,,1.0,0.0,Pokusevski,1630197.0
173,PT11M51.00S,2021-11-13T01:38:29.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630197,,,1610612760,16,23,2021-11-13T01:39:40Z,1720000,,,0,,MISS A. Pokusevski Free Throw 1 of 2,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Missed,,,,,,,,,,,,,,,,,,
183,PT11M51.00S,2021-11-13T01:38:29.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,16,23,2021-11-13T01:39:40Z,1725000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,173.0,,,,,,,,,,,,,,,,,
174,PT11M51.00S,2021-11-13T01:38:29.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630197,,,1610612760,17,23,2021-11-13T01:39:40Z,1730000,,,0,,A. Pokusevski Free Throw 2 of 2 (1 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
176,PT11M34.00S,2021-11-13T01:38:53.5Z,2,REGULAR,3pt,Jump Shot,[],203090,78.26872536136662,91.91176470588235,1610612758,17,23,2021-11-13T01:42:57Z,1750000,210.0,152.0,1,right,MISS M. Harkless 25' 3PT,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
177,PT11M34.00S,2021-11-13T01:38:53.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,17,23,2021-11-13T01:42:57Z,1760000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
178,PT11M34.00S,2021-11-13T01:38:58.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,17,23,2021-11-13T01:38:58Z,1770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M16.00S,2021-11-13T01:39:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202324,11.251642575558476,52.450980392156865,1610612760,17,23,2021-11-13T01:39:19Z,1780000,-12.0,53.0,1,left,MISS D. Favors Layup - blocked,"[202324, 1626158]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,5.47,Missed,,,,,,,,,,Holmes,1626158.0,,,,,,,
180,PT11M16.00S,2021-11-13T01:39:14.4Z,2,REGULAR,block,,[],1626158,,,1610612760,17,23,2021-11-13T01:39:17Z,1790000,,,0,,R. Holmes BLOCK (2 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M11.00S,2021-11-13T01:39:19.4Z,2,REGULAR,rebound,defensive,[],1630558,,,1610612758,17,23,2021-11-13T01:39:19Z,1800000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,179.0,,1.0,1.0,0.0,,,,,,,,,,,,,
182,PT10M59.00S,2021-11-13T01:39:31.2Z,2,REGULAR,3pt,Jump Shot,[],1629056,96.13994743758212,4.901960784313726,1610612758,17,26,2021-11-13T01:44:26Z,1810000,-225.0,-16.0,1,right,T. Davis 3PT step back (3 PTS),[1629056],1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,22.61,Made,,,,,,,,,3.0,,,,,,,,,
184,PT10M48.00S,2021-11-13T01:39:43.0Z,2,REGULAR,2pt,Jump Shot,[],1630581,28.728646517739815,36.51960784313725,1610612760,17,26,2021-11-13T01:44:50Z,1820000,67.0,218.0,1,left,MISS J. Giddey 22' step back Shot,[1630581],1610612760.0,OKC,step back,,,Giddey,J. Giddey,,,,,22.77,Missed,,,,,,,,,,,,,,,,,,
185,PT10M44.00S,2021-11-13T01:39:47.0Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,17,26,2021-11-13T01:39:48Z,1830000,,,0,,R. Holmes REBOUND (Off:3 Def:6),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,184.0,,9.0,6.0,3.0,,,,,,,,,,,,,
186,PT10M33.00S,2021-11-13T01:39:58.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,93.11760840998686,50.245098039215684,1610612758,17,28,2021-11-13T01:40:02Z,1840000,1.0,12.0,1,right,R. Holmes DUNK (6 PTS) (D. Mitchell 2 AST),"[1626158, 1630558]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,1.23,Made,,,,,,,,,6.0,,,D. Mitchell,1630558.0,2.0,,,,
188,PT10M32.00S,2021-11-13T01:40:03.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,17,28,2021-11-13T01:40:03Z,1860000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M32.00S,2021-11-13T01:42:01.5Z,2,REGULAR,substitution,out,[],1630581,,,1610612760,17,28,2021-11-13T01:42:41Z,1870000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M32.00S,2021-11-13T01:42:01.5Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,17,28,2021-11-13T01:42:41Z,1880000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M32.00S,2021-11-13T01:42:01.5Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,17,28,2021-11-13T01:42:41Z,1890000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M32.00S,2021-11-13T01:42:01.5Z,2,REGULAR,substitution,in,[],1629660,,,1610612760,17,28,2021-11-13T01:42:41Z,1900000,,,0,,SUB in: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M19.00S,2021-11-13T01:43:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,5.469776609724048,53.18627450980392,1610612760,17,28,2021-11-13T01:43:11Z,1910000,-16.0,-1.0,1,left,MISS K. Williams driving Layup,[1629026],1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,1.59,Missed,,,,,,,,,,,,,,,,,,
194,PT10M14.00S,2021-11-13T01:43:09.6Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,17,28,2021-11-13T01:43:11Z,1920000,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:2),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,193.0,,5.0,2.0,3.0,,,,,,,,,,,,,
195,PT10M14.00S,2021-11-13T01:43:08.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,5.590000152587891,50.0,1610612760,17,28,2021-11-13T01:43:08Z,1930000,0.0,0.0,1,left,MISS J. Robinson-Earl tip Layup,[1630526],1610612760.0,OKC,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
196,PT10M13.00S,2021-11-13T01:43:09.2Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612758,17,28,2021-11-13T01:43:09Z,1940000,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,195.0,,1.0,1.0,0.0,,,,,,,,,,,,,
197,PT10M02.00S,2021-11-13T01:43:21.0Z,2,REGULAR,3pt,Jump Shot,[],1629056,89.56964520367937,96.81372549019608,1610612758,17,28,2021-11-13T01:43:29Z,1950000,234.0,46.0,1,right,MISS T. Davis step back 3PT,[1629056],1610612758.0,SAC,step back,,,Davis,T. Davis,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,
198,PT09M58.00S,2021-11-13T01:43:24.2Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,17,28,2021-11-13T01:43:24Z,1960000,,,0,,J. Robinson-Earl REBOUND (Off:3 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,197.0,,6.0,3.0,3.0,,,,,,,,,,,,,
199,PT09M52.00S,2021-11-13T01:43:30.2Z,2,REGULAR,3pt,Jump Shot,[],1629660,28.597240473061763,17.401960784313726,1610612760,17,28,2021-11-13T01:44:01Z,1970000,163.0,216.0,1,left,MISS T. Jerome 27' pullup 3PT,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,
200,PT09M52.00S,2021-11-13T01:43:30.2Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612760,17,28,2021-11-13T01:43:44Z,1980000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,199.0,,7.0,3.0,4.0,,,,,,,,,,,,,
598,PT09M40.00S,2021-11-13T01:43:39.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,13.058475689881732,35.294117647058826,1610612760,17,28,2021-11-13T03:03:12Z,1985000,74.0,70.0,1,left,MISS T. Jerome 10' driving floating Shot,[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,10.16,Missed,,,,,,,,,,,,,,,,,,
599,PT09M39.00S,2021-11-13T01:43:40.5Z,2,REGULAR,rebound,offensive,[],1629660,,,1610612760,17,28,2021-11-13T03:02:50Z,1987500,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,598.0,,1.0,0.0,1.0,,,,,,,,,,,,,
201,PT09M35.00S,2021-11-13T01:43:48.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,6.652431011826544,47.794117647058826,1610612760,19,28,2021-11-13T03:02:50Z,1990000,11.0,10.0,1,left,T. Jerome driving floating Jump Shot (2 PTS),[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,1.49,Made,,,,,,,,,2.0,,,,,,,,,
202,PT09M13.00S,2021-11-13T01:44:21.8Z,2,REGULAR,turnover,lost ball,[],1629056,,,1610612758,19,28,2021-11-13T01:46:01Z,2000000,,,0,,T. Davis lost ball TURNOVER (1 TO),"[1629056, 1630544]",1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,1.0,Mann,1630544.0,,,,,,,,,,
203,PT09M13.00S,2021-11-13T01:44:21.8Z,2,REGULAR,steal,,[],1630544,,,1610612760,19,28,2021-11-13T01:44:26Z,2010000,,,0,,T. Mann STEAL (1 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M13.00S,2021-11-13T01:44:29.0Z,2,REGULAR,turnover,lost ball,[],1630544,,,1610612760,19,28,2021-11-13T01:44:44Z,2020000,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1629056]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,1.0,Davis,1629056.0,,,,,,,,,,
205,PT09M13.00S,2021-11-13T01:44:29.0Z,2,REGULAR,steal,,[],1629056,,,1610612758,19,28,2021-11-13T01:46:08Z,2030000,,,0,,T. Davis STEAL (1 STL),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M13.00S,2021-11-13T01:44:42.0Z,2,REGULAR,stoppage,equipment issue,[],0,,,1610612758,19,28,2021-11-13T01:44:42Z,2040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT09M06.00S,2021-11-13T01:44:47.6Z,2,REGULAR,turnover,bad pass,[],1630169,,,1610612758,19,28,2021-11-13T01:44:51Z,2050000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1630526]",1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,1.0,Robinson-Earl,1630526.0,,,,,,,,,,
208,PT09M06.00S,2021-11-13T01:44:47.6Z,2,REGULAR,steal,,[],1630526,,,1610612760,19,28,2021-11-13T01:44:49Z,2060000,,,0,,J. Robinson-Earl STEAL (2 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M00.00S,2021-11-13T01:44:54.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629026,31.225361366622867,69.36274509803921,1610612760,22,28,2021-11-13T01:44:58Z,2070000,-97.0,241.0,1,left,K. Williams 25' 3PT pullup (3 PTS),[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,25.97,Made,,,,,,,,,3.0,,,,,,,,,
210,PT08M47.00S,2021-11-13T01:45:07.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,91.5407358738502,45.09803921568628,1610612758,22,28,2021-11-13T01:45:14Z,2080000,-25.0,27.0,1,right,MISS T. Haliburton driving floating Shot,[1630169],1610612758.0,SAC,driving floating,,,Haliburton,T. Haliburton,,,,,3.65,Missed,,,,,,,,,,,,,,,,,,
211,PT08M45.00S,2021-11-13T01:45:09.6Z,2,REGULAR,rebound,offensive,[],1630169,,,1610612758,22,28,2021-11-13T01:45:09Z,2090000,,,0,,T. Haliburton REBOUND (Off:1 Def:1),[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,210.0,,2.0,1.0,1.0,,,,,,,,,,,,,
212,PT08M43.00S,2021-11-13T01:45:11.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,95.74572930354796,96.32352941176471,1610612758,22,28,2021-11-13T01:45:17Z,2100000,232.0,-13.0,1,right,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,23.19,Missed,,,,,,,,,,,,,,,,,,
213,PT08M43.00S,2021-11-13T01:45:11.5Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,22,28,2021-11-13T01:45:17Z,2110000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:4),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,212.0,,8.0,4.0,4.0,,,,,,,,,,,,,
214,PT08M33.00S,2021-11-13T01:45:20.5Z,2,REGULAR,2pt,Jump Shot,[],1629026,27.151773981603156,28.676470588235293,1610612760,24,28,2021-11-13T01:45:25Z,2120000,107.0,203.0,1,left,K. Williams 22' Jump Shot (5 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,22.9,Made,,,,,,,,,5.0,,,,,,,,,
215,PT08M32.00S,2021-11-13T01:45:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,24,28,2021-11-13T01:45:28Z,2130000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,out,[],1630169,,,1610612758,24,28,2021-11-13T01:48:18Z,2140000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,out,[],203090,,,1610612758,24,28,2021-11-13T01:48:18Z,2150000,,,0,,SUB out: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,24,28,2021-11-13T01:48:18Z,2160000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,24,28,2021-11-13T01:48:18Z,2170000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,in,[],1629002,,,1610612758,24,28,2021-11-13T01:48:18Z,2180000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M32.00S,2021-11-13T01:48:00.8Z,2,REGULAR,substitution,in,[],203084,,,1610612758,24,28,2021-11-13T01:48:18Z,2190000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M21.00S,2021-11-13T01:48:33.2Z,2,REGULAR,3pt,Jump Shot,[],1629056,66.5735873850197,43.872549019607845,1610612758,24,28,2021-11-13T01:48:40Z,2200000,-31.0,262.0,1,right,MISS T. Davis 26' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
223,PT08M18.00S,2021-11-13T01:48:36.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,24,28,2021-11-13T01:48:40Z,2210000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,,
224,PT08M18.00S,2021-11-13T01:48:39.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,24,28,2021-11-13T01:48:39Z,2220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M06.00S,2021-11-13T01:48:57.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,8.492115637319317,54.166666666666664,1610612760,26,28,2021-11-13T01:50:20Z,2230000,-21.0,27.0,1,left,T. Mann driving floating Jump Shot (5 PTS),[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,3.43,Made,,,,,,,,,5.0,,,,,,,,,
226,PT07M51.00S,2021-11-13T01:49:11.5Z,2,REGULAR,3pt,Jump Shot,[],1629002,93.9060446780552,94.6078431372549,1610612758,26,28,2021-11-13T01:49:15Z,2240000,223.0,5.0,1,right,MISS C. Metu 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,22.31,Missed,,,,,,,,,,,,,,,,,,
227,PT07M48.00S,2021-11-13T01:49:14.5Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,26,28,2021-11-13T01:49:15Z,2250000,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,226.0,,1.0,1.0,0.0,,,,,,,,,,,,,
228,PT07M44.00S,2021-11-13T01:49:20.7Z,2,REGULAR,turnover,traveling,[],1630544,,,1610612760,26,28,2021-11-13T01:49:25Z,2260000,,,0,,T. Mann traveling TURNOVER (2 TO),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,1626302.0,,,,2.0,,,,,,,,,,,,
229,PT07M44.00S,2021-11-13T01:49:24.7Z,2,REGULAR,substitution,out,[],202324,,,1610612758,26,28,2021-11-13T01:49:41Z,2270000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M44.00S,2021-11-13T01:49:24.7Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,26,28,2021-11-13T01:49:41Z,2280000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M44.00S,2021-11-13T01:49:24.7Z,2,REGULAR,substitution,in,[],1628983,,,1610612758,26,28,2021-11-13T01:49:41Z,2290000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M44.00S,2021-11-13T01:49:24.7Z,2,REGULAR,substitution,in,[],202684,,,1610612758,26,28,2021-11-13T01:49:41Z,2300000,,,0,,SUB in: T. Thompson,[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M27.00S,2021-11-13T01:50:05.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,87.59855453350855,49.26470588235294,1610612758,26,30,2021-11-13T01:51:14Z,2310000,-4.0,64.0,1,right,H. Barnes 6' driving floating Jump Shot (2 PTS),[203084],1610612758.0,SAC,driving floating,,,Barnes,H. Barnes,,,,,6.42,Made,,,,,,,,,2.0,,,,,,,,,
234,PT07M27.00S,2021-11-13T01:50:09.3Z,2,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612758,26,30,2021-11-13T01:50:15Z,2320000,,,0,,T. Mann shooting personal FOUL (2 PF) (Barnes 1 FT),"[1630544, 203084]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Barnes,203084.0
236,PT07M27.00S,2021-11-13T01:50:43.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203084,,,1610612758,26,31,2021-11-13T01:50:43Z,2340000,,,0,,H. Barnes Free Throw 1 of 1 (3 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
237,PT07M08.00S,2021-11-13T01:51:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,5.995400788436268,49.01960784313725,1610612760,26,31,2021-11-13T01:51:08Z,2350000,5.0,4.0,1,left,MISS T. Jerome driving Layup,[1629660],1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,
238,PT07M06.00S,2021-11-13T01:51:06.7Z,2,REGULAR,rebound,defensive,[],202684,,,1610612758,26,31,2021-11-13T01:51:08Z,2360000,,,0,,T. Thompson REBOUND (Off:1 Def:3),[202684],1610612758.0,SAC,,,,Thompson,T. Thompson,,,,,,,237.0,,4.0,3.0,1.0,,,,,,,,,,,,,
239,PT07M03.00S,2021-11-13T01:51:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.14651773981603,47.05882352941176,1610612758,26,33,2021-11-13T01:51:21Z,2370000,-15.0,31.0,1,right,D. Fox driving Layup (7 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,3.4,Made,,,,,,,,,7.0,,,,,,,,,
240,PT07M03.00S,2021-11-13T01:51:17.0Z,2,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612758,26,33,2021-11-13T01:51:37Z,2380000,,,0,,T. Mann shooting personal FOUL (3 PF) (Fox 1 FT),"[1630544, 1628368]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,203593.0,,,,,,,,,,,,,3.0,0.0,Fox,1628368.0
242,PT07M03.00S,2021-11-13T01:51:23.3Z,2,REGULAR,substitution,out,[],1630544,,,1610612758,26,33,2021-11-13T01:51:50Z,2400000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2021-11-13T01:51:23.3Z,2,REGULAR,substitution,out,[],1629056,,,1610612758,26,33,2021-11-13T01:51:50Z,2410000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M03.00S,2021-11-13T01:51:23.3Z,2,REGULAR,substitution,in,[],1629647,,,1610612758,26,33,2021-11-13T01:51:50Z,2420000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M03.00S,2021-11-13T01:51:23.3Z,2,REGULAR,substitution,in,[],1627741,,,1610612758,26,33,2021-11-13T01:51:50Z,2430000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M03.00S,2021-11-13T01:51:50.0Z,2,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,26,33,2021-11-13T01:51:50Z,2440000,,,0,,MISS D. Fox Free Throw 1 of 1,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Missed,,,,,,,,,,,,,,,,,,
247,PT07M00.00S,2021-11-13T01:51:50.7Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612760,26,33,2021-11-13T01:51:50Z,2450000,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,246.0,,2.0,2.0,0.0,,,,,,,,,,,,,
248,PT06M45.00S,2021-11-13T01:52:06.7Z,2,REGULAR,2pt,Jump Shot,[],1628983,19.66162943495401,75.98039215686273,1610612760,28,33,2021-11-13T01:53:01Z,2460000,-130.0,132.0,1,left,S. Gilgeous-Alexander 18' step back Jump Shot (4 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,18.54,Made,,,,,,,,,4.0,,,,,,,,,
249,PT06M34.00S,2021-11-13T01:52:17.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,89.04402102496715,50.73529411764706,1610612758,28,35,2021-11-13T01:52:21Z,2470000,4.0,50.0,1,right,H. Barnes driving Layup (5 PTS) (D. Fox 1 AST),"[203084, 1628368]",1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,5.06,Made,,,,,,,,,5.0,,,D. Fox,1628368.0,1.0,,,,
251,PT06M24.00S,2021-11-13T01:52:27.2Z,2,REGULAR,3pt,Jump Shot,[],1630526,32.53942181340342,53.92156862745098,1610612760,28,35,2021-11-13T01:52:34Z,2490000,-20.0,253.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,
