actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
522,PT10M06.00S,2021-12-16T02:53:15.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202066,96.27135348226018,2.941176470588235,1610612740,81,82,2021-12-16T02:53:19Z,5190000,-235.0,-17.0,1,right,G. Temple 3PT  (8 PTS) (N. Alexander-Walker 1 AST),"[202066, 1629638]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,23.59,Made,,,,,8.0,N. Alexander-Walker,1629638.0,1.0,,,,,,
524,PT09M51.00S,2021-12-16T02:53:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,5.863994743758213,53.18627450980392,1610612760,81,82,2021-12-16T02:53:33Z,5210000,-16.0,3.0,1,left,MISS T. Jerome driving Layup,[1629660],1610612760.0,OKC,driving,,,Jerome,T. Jerome,,,,,,,,,,1.61,Missed,,,,,,,,,,,,,,
525,PT09M50.00S,2021-12-16T02:53:31.2Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,81,82,2021-12-16T02:53:33Z,5220000,,,0,,J. Valanciunas REBOUND (Off:6 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,524.0,14.0,8.0,6.0,,,,,,,,,,
526,PT09M45.00S,2021-12-16T02:53:36.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202685,67.62483574244416,74.01960784313727,1610612740,81,85,2021-12-16T02:53:43Z,5230000,120.0,252.0,1,right,J. Valanciunas 27' 3PT  (19 PTS) (D. Graham 8 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,27.9,Made,,,,,19.0,D. Graham,1628984.0,8.0,,,,,,
528,PT09M37.00S,2021-12-16T02:53:47.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,81,85,2021-12-16T02:53:47Z,5250000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M29.00S,2021-12-16T02:56:50.0Z,4,REGULAR,foul,personal,['3freethrow'],202066,,,1610612760,81,85,2021-12-16T03:03:44Z,5260000,,,0,,G. Temple shooting personal FOUL (2 PF) (Muscala 3 FT),"[202066, 203488]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,1193.0,2.0,0.0,Muscala,203488.0,,,,,,,,,,,,,,,,
531,PT09M29.00S,2021-12-16T02:57:31.7Z,4,REGULAR,instantreplay,request,[],0,,,1610612760,81,85,2021-12-16T02:58:03Z,5280000,,,0,,,[],,,stands,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
532,PT09M29.00S,2021-12-16T02:58:29.4Z,4,REGULAR,freethrow,1 of 3,[],203488,,,1610612760,82,85,2021-12-16T03:03:34Z,5300000,,,0,,M. Muscala Free Throw 1 of 3 (9 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,
533,PT09M29.00S,2021-12-16T02:58:29.4Z,4,REGULAR,freethrow,2 of 3,[],203488,,,1610612760,83,85,2021-12-16T03:03:34Z,5310000,,,0,,M. Muscala Free Throw 2 of 3 (10 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,10.0,,,,,,,,,
534,PT09M29.00S,2021-12-16T02:58:29.4Z,4,REGULAR,freethrow,3 of 3,[],203488,,,1610612760,84,85,2021-12-16T03:03:34Z,5315000,,,0,,M. Muscala Free Throw 3 of 3 (11 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,
535,PT09M16.00S,2021-12-16T02:59:11.0Z,4,REGULAR,3pt,Jump Shot,[],1628984,70.64717477003943,77.69607843137256,1610612740,84,88,2021-12-16T02:59:15Z,5320000,138.0,223.0,1,right,D. Graham 26' 3PT  (12 PTS) (N. Alexander-Walker 2 AST),"[1628984, 1629638]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,26.28,Made,,,,,12.0,N. Alexander-Walker,1629638.0,2.0,,,,,,
537,PT09M04.00S,2021-12-16T02:59:25.3Z,4,REGULAR,foul,personal,[],1629638,,,1610612760,84,88,2021-12-16T02:59:35Z,5340000,,,0,,N. Alexander-Walker personal FOUL (2 PF),"[1629638, 1629660]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,1628954.0,2.0,0.0,Jerome,1629660.0,,,,,,,,,,,,,,,,
539,PT09M04.00S,2021-12-16T02:59:40.2Z,4,REGULAR,substitution,out,[],1630526,,,1610612760,84,88,2021-12-16T02:59:52Z,5360000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M04.00S,2021-12-16T02:59:40.2Z,4,REGULAR,substitution,out,[],1629660,,,1610612760,84,88,2021-12-16T02:59:52Z,5370000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M04.00S,2021-12-16T02:59:40.2Z,4,REGULAR,substitution,in,[],1630581,,,1610612760,84,88,2021-12-16T02:59:52Z,5380000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT09M04.00S,2021-12-16T02:59:40.2Z,4,REGULAR,substitution,in,[],1628983,,,1610612760,84,88,2021-12-16T02:59:52Z,5390000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M02.00S,2021-12-16T03:00:04.8Z,4,REGULAR,foul,personal,['3freethrow'],202066,,,1610612760,84,88,2021-12-16T03:00:11Z,5400000,,,0,,G. Temple shooting personal FOUL (3 PF) (Muscala 3 FT),"[202066, 203488]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,1628954.0,3.0,0.0,Muscala,203488.0,,,,,,,,,,,,,,,,
545,PT09M02.00S,2021-12-16T03:00:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,84,88,2021-12-16T03:00:30Z,5420000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT09M02.00S,2021-12-16T03:00:34.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612760,84,88,2021-12-16T03:02:37Z,5430000,,,0,,,[],1610612740.0,NOP,support,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,
547,PT09M02.00S,2021-12-16T03:03:27.0Z,4,REGULAR,freethrow,1 of 3,[],203488,,,1610612760,85,88,2021-12-16T03:03:27Z,5440000,,,0,,M. Muscala Free Throw 1 of 3 (12 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,
548,PT09M02.00S,2021-12-16T03:03:37.1Z,4,REGULAR,freethrow,2 of 3,[],203488,,,1610612760,86,88,2021-12-16T03:03:37Z,5450000,,,0,,M. Muscala Free Throw 2 of 3 (13 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,13.0,,,,,,,,,
549,PT09M02.00S,2021-12-16T03:03:48.2Z,4,REGULAR,freethrow,3 of 3,[],203488,,,1610612760,87,88,2021-12-16T03:03:48Z,5460000,,,0,,M. Muscala Free Throw 3 of 3 (14 PTS),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,Made,,,,,14.0,,,,,,,,,
550,PT08M47.00S,2021-12-16T03:04:04.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,64.60249671484888,42.15686274509804,1610612740,87,88,2021-12-16T03:04:09Z,5470000,-39.0,280.0,1,right,MISS D. Graham 28' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,28.29,Missed,,,,,,,,,,,,,,
551,PT08M43.00S,2021-12-16T03:04:08.8Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612760,87,88,2021-12-16T03:04:09Z,5480000,,,0,,J. Giddey REBOUND (Off:2 Def:6),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,550.0,8.0,6.0,2.0,,,,,,,,,,
552,PT08M34.00S,2021-12-16T03:04:17.0Z,4,REGULAR,3pt,Jump Shot,[],203488,4.28712220762155,95.09803921568627,1610612760,87,88,2021-12-16T03:04:22Z,5490000,-225.0,-12.0,1,left,MISS M. Muscala 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,22.58,Missed,,,,,,,,,,,,,,
553,PT08M31.00S,2021-12-16T03:04:20.0Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,87,88,2021-12-16T03:04:22Z,5500000,,,0,,K. Williams REBOUND (Off:1 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,552.0,6.0,5.0,1.0,,,,,,,,,,
554,PT08M22.00S,2021-12-16T03:04:29.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,8.09789750328515,60.049019607843135,1610612760,87,88,2021-12-16T03:04:35Z,5510000,-50.0,24.0,1,left,MISS T. Mann driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,,,,5.55,Missed,,,,,,,,,,,,,,
555,PT08M17.00S,2021-12-16T03:04:34.3Z,4,REGULAR,rebound,offensive,[],203488,,,1610612760,87,88,2021-12-16T03:04:35Z,5520000,,,0,,M. Muscala REBOUND (Off:1 Def:4),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,554.0,5.0,4.0,1.0,,,,,,,,,,
556,PT08M17.00S,2021-12-16T03:04:34.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",203488,5.590000152587891,50.0,1610612760,89,88,2021-12-16T03:09:54Z,5530000,0.0,0.0,1,left,M. Muscala tip DUNK (16 PTS),[203488],1610612760.0,OKC,tip,,,Muscala,M. Muscala,,,,,,,,,,0.0,Made,,,,,16.0,,,,,,,,,
557,PT08M09.00S,2021-12-16T03:04:44.9Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,89,88,2021-12-16T03:04:55Z,5540000,,,0,,J. Valanciunas offensive FOUL (1 PF),"[202685, 1629026]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,201639.0,1.0,1.0,Williams,1629026.0,,,,,,,,,,,,,,,,
559,PT08M09.00S,2021-12-16T03:04:44.9Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,89,88,2021-12-16T03:04:44Z,5560000,,,0,,J. Valanciunas offensive foul TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,201639.0,,,,,,,,,,,,,,,3.0,,,,,
560,PT08M09.00S,2021-12-16T03:04:52.4Z,4,REGULAR,substitution,out,[],1628984,,,1610612760,89,88,2021-12-16T03:05:02Z,5570000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M09.00S,2021-12-16T03:04:52.4Z,4,REGULAR,substitution,out,[],202066,,,1610612760,89,88,2021-12-16T03:05:02Z,5580000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M09.00S,2021-12-16T03:04:52.4Z,4,REGULAR,substitution,in,[],1630529,,,1610612760,89,88,2021-12-16T03:05:02Z,5590000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M09.00S,2021-12-16T03:04:52.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612760,89,88,2021-12-16T03:05:02Z,5600000,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M59.00S,2021-12-16T03:05:13.2Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630581,23.078186596583443,58.57843137254902,1610612760,89,88,2021-12-16T03:11:06Z,5610000,-43.0,164.0,1,left,MISS J. Giddey 16' pullup Shot,[1630581],1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,,,,,,16.99,Missed,,,,,,,,,,,,,,
565,PT07M56.00S,2021-12-16T03:05:16.2Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,89,88,2021-12-16T03:05:17Z,5620000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:4),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,564.0,4.0,4.0,0.0,,,,,,,,,,
566,PT07M43.00S,2021-12-16T03:05:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612740,89,88,2021-12-16T03:05:38Z,5630000,,,0,,J. Giddey shooting personal FOUL (3 PF) (Jones 2 FT),"[1630581, 1630529]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,201639.0,3.0,0.0,Jones,1630529.0,,,,,,,,,,,,,,,,
568,PT07M43.00S,2021-12-16T03:06:01.1Z,4,REGULAR,freethrow,1 of 2,[],1630529,,,1610612740,89,89,2021-12-16T03:06:01Z,5650000,,,0,,H. Jones Free Throw 1 of 2 (5 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,5.0,,,,,,,,,
569,PT07M43.00S,2021-12-16T03:06:22.0Z,4,REGULAR,freethrow,2 of 2,[],1630529,,,1610612740,89,90,2021-12-16T03:06:22Z,5660000,,,0,,H. Jones Free Throw 2 of 2 (6 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,
570,PT07M31.00S,2021-12-16T03:06:38.0Z,4,REGULAR,foul,personal,[],1630529,,,1610612760,89,90,2021-12-16T03:06:44Z,5670000,,,0,,H. Jones personal FOUL (4 PF),"[1630529, 1629026]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,201639.0,4.0,0.0,Williams,1629026.0,,,,,,,,,,,,,,,,
572,PT07M24.00S,2021-12-16T03:07:04.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,5.469776609724048,47.30392156862745,1610612760,91,90,2021-12-16T03:07:08Z,5690000,13.0,-1.0,1,left,J. Giddey driving Layup (17 PTS),[1630581],1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,,,,,,1.35,Made,,,,,17.0,,,,,,,,,
573,PT07M07.00S,2021-12-16T03:07:20.9Z,4,REGULAR,turnover,bad pass,[],202685,,,1610612740,91,90,2021-12-16T03:07:25Z,5700000,,,0,,J. Valanciunas bad pass TURNOVER (4 TO),"[202685, 1629026]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,4.0,Williams,1629026.0,,,
574,PT07M07.00S,2021-12-16T03:07:20.9Z,4,REGULAR,steal,,[],1629026,,,1610612760,91,90,2021-12-16T03:07:22Z,5710000,,,0,,K. Williams STEAL (2 STL),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M03.00S,2021-12-16T03:07:25.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629026,5.469776609724048,47.05882352941176,1610612760,91,90,2021-12-16T03:07:30Z,5720000,15.0,-1.0,1,left,MISS K. Williams running Layup - blocked,"[1629026, 1630529]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,,,,,,1.47,Missed,,,,,,,,,,,,Jones,1630529.0,
576,PT07M03.00S,2021-12-16T03:07:25.0Z,4,REGULAR,block,,[],1630529,,,1610612760,91,90,2021-12-16T03:07:27Z,5730000,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M01.00S,2021-12-16T03:07:27.0Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,91,90,2021-12-16T03:07:30Z,5740000,,,0,,J. Hart REBOUND (Off:0 Def:7),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,575.0,7.0,7.0,0.0,,,,,,,,,,
578,PT06M58.00S,2021-12-16T03:07:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612740,91,90,2021-12-16T03:13:04Z,5750000,,,0,,T. Mann shooting personal FOUL (6 PF) (Hart 2 FT),"[1630544, 1628404]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,201639.0,6.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,,
580,PT06M58.00S,2021-12-16T03:08:20.4Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612740,91,90,2021-12-16T03:28:01Z,5770000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT06M58.00S,2021-12-16T03:08:39.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612740,91,90,2021-12-16T03:26:30Z,5780000,,,0,,,[],1610612760.0,OKC,overturned,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,Corrected to Personal Foul on T. Mann
582,PT06M58.00S,2021-12-16T03:11:40.7Z,4,REGULAR,substitution,out,[],1630544,,,1610612740,91,90,2021-12-16T03:11:58Z,5790000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT06M58.00S,2021-12-16T03:11:40.7Z,4,REGULAR,substitution,out,[],202685,,,1610612740,91,90,2021-12-16T03:11:58Z,5800000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT06M58.00S,2021-12-16T03:11:40.7Z,4,REGULAR,substitution,in,[],1629647,,,1610612740,91,90,2021-12-16T03:11:58Z,5810000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT06M58.00S,2021-12-16T03:11:40.7Z,4,REGULAR,substitution,in,[],202066,,,1610612740,91,90,2021-12-16T03:11:58Z,5820000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M58.00S,2021-12-16T03:12:33.4Z,4,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,91,90,2021-12-16T03:12:33Z,5830000,,,0,,MISS J. Hart Free Throw 1 of 2,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Missed,,,,,,,,,,,,,,
587,PT06M58.00S,2021-12-16T03:12:33.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,91,90,2021-12-16T03:12:33Z,5840000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,
588,PT06M58.00S,2021-12-16T03:12:53.4Z,4,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,91,91,2021-12-16T03:12:53Z,5850000,,,0,,J. Hart Free Throw 2 of 2 (8 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,Made,,,,,8.0,,,,,,,,,
589,PT06M39.00S,2021-12-16T03:13:14.0Z,4,REGULAR,3pt,Jump Shot,[],1628983,36.48160315374508,23.284313725490197,1610612760,91,91,2021-12-16T03:13:18Z,5860000,134.0,290.0,1,left,MISS S. Gilgeous-Alexander 31' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,31.97,Missed,,,,,,,,,,,,,,
590,PT06M35.00S,2021-12-16T03:13:18.0Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,91,91,2021-12-16T03:13:18Z,5870000,,,0,,B. Ingram REBOUND (Off:0 Def:8),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,589.0,8.0,8.0,0.0,,,,,,,,,,
591,PT06M24.00S,2021-12-16T03:13:28.9Z,4,REGULAR,turnover,bad pass,[],1627742,,,1610612740,91,91,2021-12-16T03:13:34Z,5880000,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1628983]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,2.0,Gilgeous-Alexander,1628983.0,,,
592,PT06M24.00S,2021-12-16T03:13:28.9Z,4,REGULAR,steal,,[],1628983,,,1610612760,91,91,2021-12-16T03:13:30Z,5890000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M22.00S,2021-12-16T03:13:33.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612760,91,91,2021-12-16T03:16:09Z,5900000,,,0,,B. Ingram take personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1627742, 1628983]",1610612740.0,NOP,take,,,Ingram,B. Ingram,,,,,1193.0,2.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
595,PT06M22.00S,2021-12-16T03:14:08.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628983,,,1610612760,92,91,2021-12-16T03:14:08Z,5920000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (22 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,22.0,,,,,,,,,
596,PT06M22.00S,2021-12-16T03:14:09.5Z,4,REGULAR,substitution,out,[],203488,,,1610612760,92,91,2021-12-16T03:14:16Z,5930000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M22.00S,2021-12-16T03:14:09.5Z,4,REGULAR,substitution,out,[],202066,,,1610612760,92,91,2021-12-16T03:14:16Z,5940000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT06M22.00S,2021-12-16T03:14:09.5Z,4,REGULAR,substitution,in,[],1630526,,,1610612760,92,91,2021-12-16T03:14:16Z,5950000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M22.00S,2021-12-16T03:14:09.5Z,4,REGULAR,substitution,in,[],202685,,,1610612760,92,91,2021-12-16T03:14:16Z,5960000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M22.00S,2021-12-16T03:14:30.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628983,,,1610612760,93,91,2021-12-16T03:14:30Z,5970000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (23 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,23.0,,,,,,,,,
601,PT05M58.00S,2021-12-16T03:14:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,94.69448094612353,58.82352941176471,1610612740,93,93,2021-12-16T03:15:01Z,5980000,44.0,-3.0,1,right,N. Alexander-Walker driving Layup (8 PTS) (B. Ingram 4 AST),"[1629638, 1627742]",1610612740.0,NOP,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,4.42,Made,,,,,8.0,B. Ingram,1627742.0,4.0,,,,,,
602,PT05M47.00S,2021-12-16T03:15:12.3Z,4,REGULAR,foul,offensive,[],1628983,,,1610612760,93,93,2021-12-16T03:15:26Z,5990000,,,0,,S. Gilgeous-Alexander offensive FOUL (3 PF),"[1628983, 1629638]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,201639.0,3.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,,,,,,,,
604,PT05M47.00S,2021-12-16T03:15:12.3Z,4,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,93,93,2021-12-16T03:15:12Z,6010000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (3 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,201639.0,,,,,,,,,,,,,,,3.0,,,,,
605,PT05M27.00S,2021-12-16T03:15:50.0Z,4,REGULAR,foul,personal,['2freethrow'],1629647,,,1610612740,93,93,2021-12-16T03:16:08Z,6020000,,,0,,D. Bazley shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629647, 1627742]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,1193.0,1.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
607,PT05M27.00S,2021-12-16T03:16:23.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627742,,,1610612740,93,93,2021-12-16T03:16:23Z,6040000,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Missed,,,,,,,,,,,,,,
608,PT05M27.00S,2021-12-16T03:16:23.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,93,93,2021-12-16T03:16:23Z,6050000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,
609,PT05M27.00S,2021-12-16T03:16:41.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627742,,,1610612740,93,94,2021-12-16T03:16:41Z,6060000,,,0,,B. Ingram Free Throw 2 of 2 (23 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,Made,,,,,23.0,,,,,,,,,
610,PT05M18.00S,2021-12-16T03:16:50.3Z,4,REGULAR,3pt,Jump Shot,[],1630526,32.53942181340342,53.18627450980392,1610612760,93,94,2021-12-16T03:16:54Z,6070000,-16.0,253.0,1,left,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,25.39,Missed,,,,,,,,,,,,,,
