actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
92,PT04M36.00S,2021-12-13T00:24:01.8Z,1,REGULAR,turnover,bad pass,[],1629647,,,1610612760,11,17,2021-12-13T00:24:05Z,900000,,,0,,D. Bazley bad pass TURNOVER (2 TO),"[1629647, 1627827]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,2.0,,,,,,,Finney-Smith,1627827.0
93,PT04M36.00S,2021-12-13T00:24:01.8Z,1,REGULAR,steal,,[],1627827,,,1610612742,11,17,2021-12-13T00:24:03Z,910000,,,0,,D. Finney-Smith STEAL (2 STL),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M30.00S,2021-12-13T00:24:08.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629650,94.03745072273325,48.28431372549019,1610612742,11,19,2021-12-13T00:24:13Z,920000,-9.0,4.0,1,right,M. Brown cutting Layup (4 PTS) (D. Finney-Smith 2 AST),"[1629650, 1627827]",1610612742.0,DAL,cutting,,,Brown,M. Brown,,,,,0.93,Made,,,,,4.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,
96,PT04M30.00S,2021-12-13T00:24:12.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,11,19,2021-12-13T00:24:12Z,940000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],1630581,,,1610612760,11,19,2021-12-13T00:26:51Z,950000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,11,19,2021-12-13T00:26:51Z,960000,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],1629647,,,1610612760,11,19,2021-12-13T00:26:51Z,970000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],202324,,,1610612760,11,19,2021-12-13T00:26:51Z,980000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],204001,,,1610612760,11,19,2021-12-13T00:26:51Z,990000,,,0,,SUB out: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612760,11,19,2021-12-13T00:26:51Z,1000000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,out,[],203493,,,1610612760,11,19,2021-12-13T00:26:51Z,1010000,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],203488,,,1610612760,11,19,2021-12-13T00:26:51Z,1020000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,11,19,2021-12-13T00:26:51Z,1030000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],1630197,,,1610612760,11,19,2021-12-13T00:26:51Z,1040000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],1629026,,,1610612760,11,19,2021-12-13T00:26:51Z,1050000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],1628467,,,1610612760,11,19,2021-12-13T00:26:51Z,1060000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],203501,,,1610612760,11,19,2021-12-13T00:26:51Z,1070000,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M30.00S,2021-12-13T00:24:38.2Z,1,REGULAR,substitution,in,[],203504,,,1610612760,11,19,2021-12-13T00:26:51Z,1080000,,,0,,SUB in: T. Burke,[203504],1610612742.0,DAL,,,,Burke,T. Burke,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M18.00S,2021-12-13T00:27:10.5Z,1,REGULAR,3pt,Jump Shot,[],203488,32.013797634691194,59.55882352941176,1610612760,14,19,2021-12-13T00:27:15Z,1090000,-48.0,248.0,1,left,M. Muscala 25' 3PT  (3 PTS) (S. Gilgeous-Alexander 2 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.3,Made,,,,,3.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,
113,PT03M51.00S,2021-12-13T00:27:37.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627827,89.56964520367937,51.225490196078425,1610612742,14,19,2021-12-13T00:28:42Z,1110000,6.0,46.0,1,right,MISS D. Finney-Smith driving floating Shot,[1627827],1610612742.0,DAL,driving floating,,,Finney-Smith,D. Finney-Smith,,,,,4.59,Missed,,,,,,,,,,,,,,,,,,
114,PT03M48.00S,2021-12-13T00:27:40.9Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,14,19,2021-12-13T00:27:43Z,1120000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT03M38.00S,2021-12-13T00:27:49.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203488,6.389618922470433,53.18627450980392,1610612760,16,19,2021-12-13T00:27:57Z,1130000,-16.0,8.0,1,left,M. Muscala Layup (5 PTS) (A. Pokusevski 1 AST),"[203488, 1630197]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,1.76,Made,,,,,5.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,
117,PT03M20.00S,2021-12-13T00:28:08.2Z,1,REGULAR,3pt,Jump Shot,[],203501,73.27529566360053,17.15686274509804,1610612742,16,22,2021-12-13T00:28:12Z,1150000,-164.0,199.0,1,right,T. Hardaway Jr. 25' 3PT  (3 PTS) (M. Kleber 1 AST),"[203501, 1628467]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,25.78,Made,,,,,3.0,M. Kleber,1628467.0,1.0,,,,,,,,,,
119,PT02M59.00S,2021-12-13T00:28:28.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629026,10.726018396846255,50.245098039215684,1610612760,16,22,2021-12-13T00:28:35Z,1170000,-1.0,48.0,1,left,MISS K. Williams Hook,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,4.83,Missed,,,,,,,,,,,,,,,,,,
120,PT02M58.00S,2021-12-13T00:28:29.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,16,22,2021-12-13T00:28:35Z,1180000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,,
121,PT02M58.00S,2021-12-13T00:28:34.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,16,22,2021-12-13T00:28:34Z,1190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2021-12-13T00:28:35.0Z,1,REGULAR,substitution,out,[],1627827,,,1610612760,16,22,2021-12-13T00:28:39Z,1200000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M58.00S,2021-12-13T00:28:35.0Z,1,REGULAR,substitution,in,[],1630182,,,1610612760,16,22,2021-12-13T00:28:39Z,1210000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2021-12-13T00:28:53.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203488,28.728646517739815,14.950980392156863,1610612760,19,22,2021-12-13T00:28:58Z,1220000,175.0,218.0,1,left,M. Muscala 27' 3PT  (8 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,27.93,Made,,,,,8.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,
126,PT02M30.00S,2021-12-13T00:29:19.0Z,1,REGULAR,foul,offensive,[],1629650,,,1610612742,19,22,2021-12-13T00:29:27Z,1240000,,,0,,M. Brown offensive FOUL (1 PF),"[1629650, 1629026]",1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,1628951.0,,1.0,0.0,Williams,1629026.0,,,,
128,PT02M30.00S,2021-12-13T00:29:19.0Z,1,REGULAR,turnover,offensive foul,[],1629650,,,1610612742,19,22,2021-12-13T00:29:19Z,1260000,,,0,,M. Brown offensive foul TURNOVER (1 TO),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,1628951.0,1.0,,,,,,,,
129,PT02M12.00S,2021-12-13T00:29:44.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203488,2.8416557161629434,90.44117647058823,1610612760,19,22,2021-12-13T00:51:37Z,1270000,-202.0,-26.0,1,left,MISS M. Muscala 20' Jump Shot,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,20.38,Missed,,,,,,,,,,,,,,,,,,
130,PT02M08.00S,2021-12-13T00:29:48.8Z,1,REGULAR,rebound,defensive,[],1629650,,,1610612742,19,22,2021-12-13T00:29:49Z,1280000,,,0,,M. Brown REBOUND (Off:1 Def:1),[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,
131,PT02M04.00S,2021-12-13T00:29:52.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628467,92.85479632063075,48.03921568627451,1610612742,19,24,2021-12-13T00:30:06Z,1290000,-10.0,15.0,1,right,M. Kleber cutting Layup (2 PTS) (T. Hardaway Jr. 1 AST),"[1628467, 203501]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,1.77,Made,,,,,2.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,
133,PT01M44.00S,2021-12-13T00:30:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630544,28.86005256241787,25.245098039215684,1610612760,22,24,2021-12-13T00:30:17Z,1310000,124.0,219.0,1,left,T. Mann 25' 3PT step back (3 PTS) (K. Williams 1 AST),"[1630544, 1629026]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,25.14,Made,,,,,3.0,K. Williams,1629026.0,1.0,,,,,,,,,,
135,PT01M24.00S,2021-12-13T00:30:35.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612742,22,24,2021-12-13T00:30:49Z,1330000,,,0,,S. Gilgeous-Alexander personal FOUL (2 PF) (Green 2 FT),"[1628983, 1630182]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,1662.0,,2.0,0.0,Green,1630182.0,,,,
137,PT01M24.00S,2021-12-13T00:31:02.3Z,1,REGULAR,freethrow,1 of 2,[],1630182,,,1610612742,22,25,2021-12-13T00:31:02Z,1350000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
138,PT01M24.00S,2021-12-13T00:31:03.0Z,1,REGULAR,substitution,out,[],1629650,,,1610612742,22,25,2021-12-13T00:31:07Z,1360000,,,0,,SUB out: M. Brown,[1629650],1610612742.0,DAL,,,,Brown,M. Brown,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M24.00S,2021-12-13T00:31:03.0Z,1,REGULAR,substitution,in,[],204001,,,1610612742,22,25,2021-12-13T00:31:07Z,1370000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M24.00S,2021-12-13T00:31:02.3Z,1,REGULAR,freethrow,2 of 2,[],1630182,,,1610612742,22,25,2021-12-13T00:31:20Z,1380000,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,Missed,,,,,,,,,,,,,,,,,,
141,PT01M22.00S,2021-12-13T00:31:04.3Z,1,REGULAR,rebound,defensive,[],1630197,,,1610612760,22,25,2021-12-13T00:31:20Z,1390000,,,0,,A. Pokusevski REBOUND (Off:0 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,140.0,2.0,2.0,0.0,,,,,,,,,,,,,,
142,PT01M07.00S,2021-12-13T00:31:37.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,6.258212877792378,53.431372549019606,1610612760,24,25,2021-12-13T00:31:41Z,1400000,-17.0,6.0,1,left,S. Gilgeous-Alexander driving Layup (2 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.83,Made,,,,,2.0,,,,,,,,,,,,,
143,PT01M07.00S,2021-12-13T00:31:41.0Z,1,REGULAR,foul,personal,['1freethrow'],203501,,,1610612760,24,25,2021-12-13T00:31:46Z,1410000,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[203501, 1628983]",1610612742.0,DAL,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1662.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
145,PT01M07.00S,2021-12-13T00:31:59.4Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,25,25,2021-12-13T00:31:59Z,1430000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (3 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
146,PT00M51.20S,2021-12-13T00:32:18.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,82.60512483574244,62.99019607843137,1610612742,25,25,2021-12-13T00:32:23Z,1440000,65.0,111.0,1,right,MISS T. Burke 12' floating Shot,[203504],1610612742.0,DAL,floating,,,Burke,T. Burke,,,,,12.86,Missed,,,,,,,,,,,,,,,,,,
147,PT00M48.90S,2021-12-13T00:32:20.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,25,25,2021-12-13T00:32:23Z,1450000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT00M33.30S,2021-12-13T00:32:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,19.136005256241788,62.00980392156863,1610612760,27,25,2021-12-13T00:38:19Z,1460000,-60.0,127.0,1,left,S. Gilgeous-Alexander 14' pullup Jump Shot (5 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,14.08,Made,,,,,5.0,,,,,,,,,,,,,
149,PT00M33.30S,2021-12-13T00:32:39.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203504,,,1610612760,27,25,2021-12-13T00:32:49Z,1470000,,,0,,T. Burke shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[203504, 1628983]",1610612742.0,DAL,shooting,,,Burke,T. Burke,,,,,,,,,,,,,,,1662.0,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
151,PT00M33.30S,2021-12-13T00:33:01.5Z,1,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,27,25,2021-12-13T00:33:03Z,1490000,,,0,,MISS S. Gilgeous-Alexander Free Throw 1 of 1,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
152,PT00M31.30S,2021-12-13T00:33:03.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612742,27,25,2021-12-13T00:33:03Z,1500000,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,151.0,3.0,3.0,0.0,,,,,,,,,,,,,,
153,PT00M13.60S,2021-12-13T00:33:20.0Z,1,REGULAR,3pt,Jump Shot,[],203504,70.38436268068331,75.73529411764706,1610612742,27,28,2021-12-13T00:33:24Z,1510000,129.0,226.0,1,right,T. Burke 26' 3PT step back (3 PTS) (J. Green 1 AST),"[203504, 1630182]",1610612742.0,DAL,step back,,,Burke,T. Burke,,,,,26.0,Made,,,,,3.0,J. Green,1630182.0,1.0,,,,,,,,,,
155,PT00M00.00S,2021-12-13T00:33:36.7Z,1,REGULAR,3pt,Jump Shot,[],1628983,24.129434954007884,84.31372549019608,1610612760,27,28,2021-12-13T00:33:41Z,1530000,-172.0,174.0,1,left,MISS S. Gilgeous-Alexander 24' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,24.46,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2021-12-13T00:33:39.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,27,28,2021-12-13T00:33:39Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,155.0,,,,,,,,,,,,,,,,,
157,PT00M00.00S,2021-12-13T00:34:19.1Z,1,REGULAR,period,end,[],0,,,1610612760,27,28,2021-12-13T00:34:19Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2021-12-13T00:34:22.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,27,28,2021-12-13T00:36:08Z,1560000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-12-13T00:34:22.4Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612760,27,28,2021-12-13T00:36:08Z,1570000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-12-13T00:34:22.4Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,27,28,2021-12-13T00:36:08Z,1580000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-12-13T00:34:22.4Z,2,REGULAR,substitution,in,['startperiod'],1630526,,,1610612760,27,28,2021-12-13T00:36:08Z,1590000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-12-13T00:36:16.5Z,2,REGULAR,period,start,[],0,,,1610612760,27,28,2021-12-13T00:36:16Z,1600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M41.00S,2021-12-13T00:36:34.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,19.004599211563733,45.83333333333333,1610612760,27,28,2021-12-13T00:36:40Z,1610000,21.0,126.0,1,left,MISS T. Mann 12' floating Shot,[1630544],1610612760.0,OKC,floating,,,Mann,T. Mann,,,,,12.78,Missed,,,,,,,,,,,,,,,,,,
164,PT11M37.00S,2021-12-13T00:36:38.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,27,28,2021-12-13T00:36:40Z,1620000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT11M25.00S,2021-12-13T00:36:50.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,93.38042049934296,54.90196078431373,1610612742,27,30,2021-12-13T00:36:54Z,1630000,25.0,10.0,1,right,J. Green cutting Layup (3 PTS) (K. Porzingis 2 AST),"[1630182, 204001]",1610612742.0,DAL,cutting,,,Green,J. Green,,,,,2.64,Made,,,,,3.0,K. Porzingis,204001.0,2.0,,,,,,,,,,
167,PT11M13.00S,2021-12-13T00:37:04.8Z,2,REGULAR,foul,personal,[],1630182,,,1610612760,27,30,2021-12-13T00:37:16Z,1650000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 1630544]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,1662.0,,1.0,0.0,Mann,1630544.0,,,,
169,PT11M11.00S,2021-12-13T00:37:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,4.812746386333772,54.90196078431373,1610612760,27,30,2021-12-13T00:37:31Z,1670000,-25.0,-7.0,1,left,MISS K. Williams alley-oop Layup,[1629026],1610612760.0,OKC,alley-oop,,,Williams,K. Williams,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,
170,PT11M08.00S,2021-12-13T00:37:29.9Z,2,REGULAR,rebound,defensive,[],203501,,,1610612742,27,30,2021-12-13T00:37:31Z,1680000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,,
171,PT10M57.00S,2021-12-13T00:37:40.6Z,2,REGULAR,3pt,Jump Shot,[],203501,70.38436268068331,76.9607843137255,1610612742,27,33,2021-12-13T00:37:44Z,1690000,135.0,226.0,1,right,T. Hardaway Jr. 26' 3PT  (6 PTS) (K. Porzingis 3 AST),"[203501, 204001]",1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,26.31,Made,,,,,6.0,K. Porzingis,204001.0,3.0,,,,,,,,,,
173,PT10M36.00S,2021-12-13T00:38:01.0Z,2,REGULAR,2pt,Jump Shot,[],1630544,4.812746386333772,17.401960784313726,1610612760,27,33,2021-12-13T00:40:34Z,1710000,163.0,-7.0,1,left,MISS T. Mann 16' step back Shot,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,
174,PT10M32.00S,2021-12-13T00:38:05.0Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612742,27,33,2021-12-13T00:38:07Z,1720000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT10M24.00S,2021-12-13T00:38:13.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203504,89.83245729303549,38.970588235294116,1610612742,27,35,2021-12-13T00:41:24Z,1730000,-55.0,43.0,1,right,T. Burke 7' floating Jump Shot (5 PTS),[203504],1610612742.0,DAL,floating,,,Burke,T. Burke,,,,,7.0,Made,,,,,5.0,,,,,,,,,,,,,
176,PT10M06.00S,2021-12-13T00:38:33.1Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,27,35,2021-12-13T00:38:39Z,1740000,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (2 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,,,,,,,,,,,1627541.0,2.0,,,,,,,,
177,PT09M51.00S,2021-12-13T00:38:55.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628467,92.59198423127464,51.470588235294116,1610612742,27,37,2021-12-13T00:38:58Z,1750000,7.0,17.0,1,right,M. Kleber Layup (4 PTS) (T. Burke 1 AST),"[1628467, 203504]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,1.86,Made,,,,,4.0,T. Burke,203504.0,1.0,,,,,,,,,,
179,PT09M35.00S,2021-12-13T00:39:12.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.389618922470433,48.77450980392157,1610612760,29,37,2021-12-13T00:39:15Z,1770000,6.0,8.0,1,left,J. Robinson-Earl Layup (2 PTS) (A. Pokusevski 2 AST),"[1630526, 1630197]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,0.97,Made,,,,,2.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,
181,PT09M18.00S,2021-12-13T00:39:29.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,81.68528252299606,35.53921568627451,1610612742,29,37,2021-12-13T00:39:34Z,1790000,-72.0,120.0,1,right,MISS K. Porzingis 13' fadeaway Shot,[204001],1610612742.0,DAL,fadeaway,,,Porzingis,K. Porzingis,,,,,13.98,Missed,,,,,,,,,,,,,,,,,,
182,PT09M15.00S,2021-12-13T00:39:32.6Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,29,37,2021-12-13T00:39:34Z,1800000,,,0,,J. Giddey REBOUND (Off:1 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,181.0,2.0,1.0,1.0,,,,,,,,,,,,,,
