actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
343,PT10M31.00S,2022-03-05T02:23:16.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,8.229303547963205,58.57843137254902,1610612750,62,77,2022-03-05T02:23:20Z,3280000,-43.0,25.0,1,left,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,4.96,Missed,,,,,,,,,,,,,,,,,,
344,PT10M28.00S,2022-03-05T02:23:19.4Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,62,77,2022-03-05T02:23:20Z,3290000,,,0,,D. Bazley REBOUND (Off:0 Def:3),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,343.0,3.0,3.0,0.0
345,PT10M14.00S,2022-03-05T02:23:33.1Z,3,REGULAR,turnover,bad pass,[],1630544,,,1610612760,62,77,2022-03-05T02:23:36Z,3300000,,,0,,T. Mann bad pass TURNOVER (5 TO),"[1630544, 1629020]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,5.0,Vanderbilt,1629020.0,,,,,,
346,PT10M14.00S,2022-03-05T02:23:33.1Z,3,REGULAR,steal,,[],1629020,,,1610612750,62,77,2022-03-05T02:23:35Z,3310000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M10.00S,2022-03-05T02:23:36.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,9.937582128777924,56.61764705882353,1610612750,62,79,2022-03-05T02:23:45Z,3320000,-33.0,41.0,1,left,K. Towns running DUNK (16 PTS) (J. McDaniels 1 AST),"[1626157, 1630183]",1610612750.0,MIN,running,,,Towns,K. Towns,,,,,5.26,Made,16.0,J. McDaniels,1630183.0,1.0,,,,,,,,,,,,,,
349,PT10M00.00S,2022-03-05T02:23:46.8Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,62,79,2022-03-05T02:31:27Z,3340000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (4 TO),"[1628983, 1630183]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,4.0,McDaniels,1630183.0,,,,,,
350,PT10M00.00S,2022-03-05T02:23:46.8Z,3,REGULAR,steal,,[],1630183,,,1610612750,62,79,2022-03-05T02:23:51Z,3350000,,,0,,J. McDaniels STEAL (2 STL),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
351,PT09M51.00S,2022-03-05T02:23:55.9Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612750,62,79,2022-03-05T02:30:23Z,3360000,,,0,,P. Beverley bad pass TURNOVER (1 TO),"[201976, 1629647]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,1.0,Bazley,1629647.0,,,,,,
352,PT09M51.00S,2022-03-05T02:23:55.9Z,3,REGULAR,steal,,[],1629647,,,1610612760,62,79,2022-03-05T02:23:57Z,3370000,,,0,,D. Bazley STEAL (1 STL),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
353,PT09M45.00S,2022-03-05T02:24:01.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629647,91.5407358738502,42.40196078431372,1610612760,62,79,2022-03-05T02:24:13Z,3380000,-38.0,27.0,1,right,MISS D. Bazley Layup - blocked,"[1629647, 1629020]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,4.66,Missed,,,,,,,,,,,,,Vanderbilt,1629020.0,,,,
354,PT09M45.00S,2022-03-05T02:24:01.9Z,3,REGULAR,block,,[],1629020,,,1610612760,62,79,2022-03-05T02:24:05Z,3390000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
355,PT09M41.00S,2022-03-05T02:24:05.9Z,3,REGULAR,rebound,offensive,[],1630197,,,1610612760,62,79,2022-03-05T02:24:13Z,3400000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,353.0,2.0,1.0,1.0
356,PT09M40.00S,2022-03-05T02:24:07.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630544,71.30420499342969,82.1078431372549,1610612760,62,79,2022-03-05T02:24:16Z,3410000,161.0,217.0,1,right,MISS T. Mann 27' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,
357,PT09M40.00S,2022-03-05T02:24:07.4Z,3,REGULAR,rebound,offensive,[],1629676,,,1610612760,62,79,2022-03-05T02:24:16Z,3420000,,,0,,I. Roby REBOUND (Off:2 Def:4),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,356.0,6.0,4.0,2.0
358,PT09M32.00S,2022-03-05T02:24:15.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629676,94.40999984741211,50.0,1610612760,64,79,2022-03-05T02:24:15Z,3430000,0.0,0.0,1,right,I. Roby putback DUNK (17 PTS),[1629676],1610612760.0,OKC,putback,,,Roby,I. Roby,,,,,0.0,Made,17.0,,,,,,,,,,,,,,,,,
359,PT09M21.00S,2022-03-05T02:24:25.5Z,3,REGULAR,3pt,Jump Shot,[],201976,9.806176084099869,94.85294117647058,1610612750,64,79,2022-03-05T02:24:32Z,3440000,-224.0,40.0,1,left,MISS P. Beverley 3PT,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,22.78,Missed,,,,,,,,,,,,,,,,,,
361,PT09M16.00S,2022-03-05T02:24:30.5Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,64,79,2022-03-05T02:24:32Z,3460000,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,359.0,3.0,2.0,1.0
362,PT09M02.00S,2022-03-05T02:24:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,85.10183968462549,58.57843137254902,1610612760,66,79,2022-03-05T02:24:51Z,3470000,43.0,88.0,1,right,S. Gilgeous-Alexander 9' pullup Jump Shot (24 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,9.75,Made,24.0,,,,,,,,,,,,,,,,,
363,PT09M02.00S,2022-03-05T02:24:50.1Z,3,REGULAR,foul,personal,['1freethrow'],1626156,,,1610612760,66,79,2022-03-05T02:24:58Z,3480000,,,0,,D. Russell shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1626156, 1628983]",1610612750.0,MIN,shooting,,,Russell,D. Russell,,,,,,,,,,,1627541.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
365,PT09M02.00S,2022-03-05T02:25:18.3Z,3,REGULAR,freethrow,1 of 1,[],1628983,,,1610612760,67,79,2022-03-05T02:25:18Z,3500000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (25 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
366,PT08M48.00S,2022-03-05T02:25:37.2Z,3,REGULAR,foul,personal,['2freethrow'],1630197,,,1610612750,67,79,2022-03-05T02:25:46Z,3510000,,,0,,A. Pokusevski shooting personal FOUL (2 PF) (Towns 2 FT),"[1630197, 1626157]",1610612760.0,OKC,shooting,,,Pokusevski,A. Pokusevski,,,,,,,,,,,1627541.0,2.0,0.0,Towns,1626157.0,,,,,,,,,
368,PT08M48.00S,2022-03-05T02:26:16.0Z,3,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,67,79,2022-03-05T02:27:02Z,3530000,,,0,,MISS K. Towns Free Throw 1 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT08M48.00S,2022-03-05T02:26:16.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612750,67,79,2022-03-05T02:27:02Z,3540000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,,,
370,PT08M48.00S,2022-03-05T02:26:16.0Z,3,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,67,79,2022-03-05T02:27:02Z,3550000,,,0,,MISS K. Towns Free Throw 2 of 2,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,Missed,,,,,,,,,,,,,,,,,,
371,PT08M45.00S,2022-03-05T02:26:19.0Z,3,REGULAR,rebound,defensive,[],1628983,,,1610612760,67,79,2022-03-05T02:27:02Z,3560000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,370.0,4.0,4.0,0.0
372,PT08M40.00S,2022-03-05T02:26:43.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628983,88.12417871222075,45.09803921568628,1610612760,67,79,2022-03-05T02:27:08Z,3570000,-25.0,59.0,1,right,MISS S. Gilgeous-Alexander 6' running Layup,[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.4,Missed,,,,,,,,,,,,,,,,,,
373,PT08M38.00S,2022-03-05T02:26:45.3Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,67,79,2022-03-05T02:35:01Z,3580000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:4),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,372.0,5.0,4.0,1.0
374,PT08M35.00S,2022-03-05T02:26:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629676,91.40932982917214,42.64705882352941,1610612760,67,79,2022-03-05T02:35:00Z,3590000,-37.0,28.0,1,right,MISS I. Roby driving Layup - blocked,"[1629676, 1629020]",1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,4.64,Missed,,,,,,,,,,,,,Vanderbilt,1629020.0,,,,
375,PT08M35.00S,2022-03-05T02:26:49.0Z,3,REGULAR,block,,[],1629020,,,1610612760,67,79,2022-03-05T02:26:52Z,3600000,,,0,,J. Vanderbilt BLOCK (2 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M35.00S,2022-03-05T02:26:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,67,79,2022-03-05T02:27:11Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,374.0,,,
377,PT08M35.00S,2022-03-05T02:26:55.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,67,79,2022-03-05T02:26:55Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT08M34.00S,2022-03-05T02:27:07.2Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,67,79,2022-03-05T02:27:23Z,3630000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1630183, 1628983]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,1627541.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
382,PT08M34.00S,2022-03-05T02:27:33.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1628983,,,1610612760,68,79,2022-03-05T02:27:33Z,3650000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (26 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
383,PT08M34.00S,2022-03-05T02:27:43.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1628983,,,1610612760,69,79,2022-03-05T02:27:43Z,3660000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (27 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
384,PT08M27.00S,2022-03-05T02:27:53.6Z,3,REGULAR,3pt,Jump Shot,[],1626157,28.86005256241787,20.588235294117645,1610612750,69,79,2022-03-05T02:28:01Z,3670000,147.0,219.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
385,PT08M24.00S,2022-03-05T02:27:59.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,69,79,2022-03-05T02:27:59Z,3680000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,,,
386,PT08M24.00S,2022-03-05T02:28:00.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,69,79,2022-03-05T02:28:00Z,3690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT08M15.00S,2022-03-05T02:28:21.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626157,8.09789750328515,46.07843137254902,1610612750,69,81,2022-03-05T02:28:26Z,3700000,20.0,24.0,1,left,K. Towns DUNK (18 PTS) (J. McDaniels 2 AST),"[1626157, 1630183]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,3.07,Made,18.0,J. McDaniels,1630183.0,2.0,,,,,,,,,,,,,,
389,PT08M06.00S,2022-03-05T02:28:30.0Z,3,REGULAR,3pt,Jump Shot,[],1629676,66.04796320630749,47.549019607843135,1610612760,72,81,2022-03-05T02:28:33Z,3720000,-12.0,267.0,1,right,I. Roby 26' 3PT  (20 PTS) (T. Mann 1 AST),"[1629676, 1630544]",1610612760.0,OKC,,,,Roby,I. Roby,,,,,26.69,Made,20.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,,,
391,PT07M44.00S,2022-03-05T02:28:52.9Z,3,REGULAR,3pt,Jump Shot,[],201976,25.04927726675427,86.27450980392157,1610612750,72,81,2022-03-05T02:36:43Z,3740000,-181.0,183.0,1,left,MISS P. Beverley 25' step back 3PT,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,25.77,Missed,,,,,,,,,,,,,,,,,,
392,PT07M41.00S,2022-03-05T02:28:55.9Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,72,81,2022-03-05T02:28:57Z,3750000,,,0,,D. Bazley REBOUND (Off:0 Def:4),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,391.0,4.0,4.0,0.0
393,PT07M29.00S,2022-03-05T02:29:08.8Z,3,REGULAR,3pt,Jump Shot,[],1630197,95.22010512483574,2.696078431372549,1610612760,72,81,2022-03-05T02:46:05Z,3752500,-237.0,-8.0,1,right,MISS A. Pokusevski 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,
394,PT07M28.00S,2022-03-05T02:29:09.8Z,3,REGULAR,rebound,offensive,[],1630544,,,1610612760,72,81,2022-03-05T02:46:05Z,3753750,,,0,,T. Mann REBOUND (Off:1 Def:3),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,393.0,4.0,3.0,1.0
469,PT07M28.00S,2022-03-05T02:29:08.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630544,92.9862023653088,54.65686274509803,1610612760,72,81,2022-03-05T02:46:36Z,3755000,23.0,13.0,1,right,MISS T. Mann tip Layup,[1630544],1610612760.0,OKC,tip,,,Mann,T. Mann,,,,,2.69,Missed,,,,,,,,,,,,,,,,,,
470,PT07M28.00S,2022-03-05T02:29:08.8Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,72,81,2022-03-05T02:46:36Z,3757500,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,469.0,6.0,4.0,2.0
395,PT07M20.00S,2022-03-05T02:29:18.6Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612750,72,81,2022-03-05T02:29:35Z,3780000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (3 PF) (McDaniels 2 FT),"[1628983, 1630183]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,1627524.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,
397,PT07M20.00S,2022-03-05T02:29:48.0Z,3,REGULAR,foul,technical,['1freethrow'],1629647,,,1610612750,72,81,2022-03-05T02:30:12Z,3800000,,,0,,D. Bazley technical FOUL (1 Tech),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,101284.0,0.0,1.0,,,,,,,,,,,
398,PT07M20.00S,2022-03-05T02:30:00.8Z,3,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,72,82,2022-03-05T02:30:00Z,3810000,,,0,,D. Russell technical Free Throw 1 of 1 (14 PTS),[1626156],1610612750.0,MIN,technical,,,Russell,D. Russell,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
399,PT07M20.00S,2022-03-05T02:30:04.2Z,3,REGULAR,substitution,out,[],1629647,,,1610612750,72,82,2022-03-05T02:30:13Z,3820000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M20.00S,2022-03-05T02:30:04.2Z,3,REGULAR,substitution,in,[],1630249,,,1610612750,72,82,2022-03-05T02:30:13Z,3830000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M20.00S,2022-03-05T02:30:31.4Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,72,83,2022-03-05T02:30:55Z,3840000,,,0,,J. McDaniels Free Throw 1 of 2 (14 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
402,PT07M20.00S,2022-03-05T02:30:31.4Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,72,83,2022-03-05T02:30:55Z,3850000,,,0,,MISS J. McDaniels Free Throw 2 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,Missed,,,,,,,,,,,,,,,,,,
403,PT07M15.00S,2022-03-05T02:30:36.4Z,3,REGULAR,rebound,defensive,[],1630544,,,1610612760,72,83,2022-03-05T02:30:55Z,3860000,,,0,,T. Mann REBOUND (Off:1 Def:4),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,402.0,5.0,4.0,1.0
404,PT07M10.00S,2022-03-05T02:31:01.5Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,72,83,2022-03-05T02:31:11Z,3870000,,,0,,J. McDaniels shooting personal FOUL (4 PF) (Mann 2 FT),"[1630183, 1630544]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,1627541.0,4.0,0.0,Mann,1630544.0,,,,,,,,,
406,PT07M10.00S,2022-03-05T02:31:34.1Z,3,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,73,83,2022-03-05T02:31:34Z,3890000,,,0,,T. Mann Free Throw 1 of 2 (10 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
407,PT07M10.00S,2022-03-05T02:31:34.9Z,3,REGULAR,substitution,out,[],1626156,,,1610612760,73,83,2022-03-05T02:31:42Z,3900000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M10.00S,2022-03-05T02:31:34.9Z,3,REGULAR,substitution,out,[],1630183,,,1610612760,73,83,2022-03-05T02:31:42Z,3910000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M10.00S,2022-03-05T02:31:34.9Z,3,REGULAR,substitution,in,[],1627752,,,1610612760,73,83,2022-03-05T02:31:42Z,3920000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M10.00S,2022-03-05T02:31:34.9Z,3,REGULAR,substitution,in,[],1627736,,,1610612760,73,83,2022-03-05T02:31:42Z,3930000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
411,PT07M10.00S,2022-03-05T02:31:55.6Z,3,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,74,83,2022-03-05T02:31:55Z,3940000,,,0,,T. Mann Free Throw 2 of 2 (11 PTS),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
412,PT06M57.00S,2022-03-05T02:32:10.0Z,3,REGULAR,3pt,Jump Shot,[],1627752,11.645860709592641,95.34313725490196,1610612750,74,86,2022-03-05T02:32:16Z,3950000,-227.0,57.0,1,left,T. Prince 3PT  (11 PTS) (P. Beverley 5 AST),"[1627752, 201976]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,23.38,Made,11.0,P. Beverley,201976.0,5.0,,,,,,,,,,,,,,
414,PT06M40.00S,2022-03-05T02:32:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,90.22667542706965,52.450980392156865,1610612760,76,86,2022-03-05T02:32:29Z,3970000,12.0,39.0,1,right,T. Mann driving Layup (13 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,4.13,Made,13.0,,,,,,,,,,,,,,,,,
415,PT06M18.00S,2022-03-05T02:32:48.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,13.87976346911958,62.254901960784316,1610612750,76,88,2022-03-05T02:40:10Z,3980000,-61.0,78.0,1,left,T. Prince 9' fadeaway Jump Shot (13 PTS),[1627752],1610612750.0,MIN,fadeaway,,,Prince,T. Prince,,,,,9.92,Made,13.0,,,,,,,,,,,,,,,,,
416,PT06M09.00S,2022-03-05T02:33:00.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612760,76,88,2022-03-05T02:33:04Z,3990000,,,0,,K. Towns shooting personal FOUL (2 PF) (Roby 2 FT),"[1626157, 1629676]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,101284.0,2.0,0.0,Roby,1629676.0,,,,,,,,,
418,PT06M09.00S,2022-03-05T02:33:07.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,76,88,2022-03-05T02:33:07Z,4010000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M09.00S,2022-03-05T02:36:14.1Z,3,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,76,88,2022-03-05T02:36:14Z,4020000,,,0,,MISS I. Roby Free Throw 1 of 2,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Missed,,,,,,,,,,,,,,,,,,
420,PT06M09.00S,2022-03-05T02:36:14.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,76,88,2022-03-05T02:36:14Z,4030000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,,,
421,PT06M09.00S,2022-03-05T02:36:33.5Z,3,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,77,88,2022-03-05T02:36:33Z,4040000,,,0,,I. Roby Free Throw 2 of 2 (21 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
422,PT05M57.00S,2022-03-05T02:36:51.1Z,3,REGULAR,3pt,Jump Shot,[],1627736,34.37910643889619,48.28431372549019,1610612750,77,91,2022-03-05T02:36:55Z,4050000,9.0,271.0,1,left,M. Beasley 27' 3PT  (9 PTS) (P. Beverley 6 AST),"[1627736, 201976]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,27.08,Made,9.0,P. Beverley,201976.0,6.0,,,,,,,,,,,,,,
424,PT05M38.00S,2022-03-05T02:37:09.4Z,3,REGULAR,turnover,bad pass,[],1630544,,,1610612760,77,91,2022-03-05T02:37:13Z,4070000,,,0,,T. Mann bad pass TURNOVER (6 TO),"[1630544, 1626157]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,6.0,Towns,1626157.0,,,,,,
425,PT05M38.00S,2022-03-05T02:37:09.4Z,3,REGULAR,steal,,[],1626157,,,1610612750,77,91,2022-03-05T02:37:11Z,4080000,,,0,,K. Towns STEAL (3 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M27.00S,2022-03-05T02:37:19.9Z,3,REGULAR,turnover,bad pass,[],201976,,,1610612750,77,91,2022-03-05T02:37:24Z,4090000,,,0,,P. Beverley bad pass TURNOVER (2 TO),"[201976, 1630544]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,2.0,Mann,1630544.0,,,,,,
427,PT05M27.00S,2022-03-05T02:37:19.9Z,3,REGULAR,steal,,[],1630544,,,1610612760,77,91,2022-03-05T02:44:37Z,4100000,,,0,,T. Mann STEAL (2 STL),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M19.00S,2022-03-05T02:37:28.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628983,68.67608409986859,71.56862745098039,1610612760,77,91,2022-03-05T02:37:33Z,4110000,108.0,242.0,1,right,MISS S. Gilgeous-Alexander 26' 3PT,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
