actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
90,PT05M16.00S,2022-04-06T00:26:08.9Z,1,REGULAR,rebound,defensive,[],1630285,,,1610612760,13,15,2022-04-06T00:26:11Z,890000,,,0,,Z. Simpson REBOUND (Off:0 Def:1),[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,
91,PT05M09.00S,2022-04-06T00:26:15.7Z,1,REGULAR,turnover,bad pass,[],1630686,,,1610612760,13,15,2022-04-06T00:26:21Z,900000,,,0,,G. Kalaitzakis bad pass TURNOVER (3 TO),"[1630686, 1629833]",1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,3.0,Blevins,1629833.0,
92,PT05M09.00S,2022-04-06T00:26:15.7Z,1,REGULAR,steal,,[],1629833,,,1610612757,13,15,2022-04-06T00:26:18Z,910000,,,0,,K. Blevins STEAL (2 STL),[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M01.00S,2022-04-06T00:26:23.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629604,94.43166885676742,4.6568627450980395,1610612757,13,18,2022-04-06T00:26:28Z,920000,-227.0,0.0,1,right,C. Elleby 3PT  (6 PTS) (B. McLemore 1 AST),"[1629604, 203463]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Made,6.0,22.67,,,,,B. McLemore,203463.0,1.0,,,,,,
95,PT04M49.00S,2022-04-06T00:26:36.8Z,1,REGULAR,foul,personal,[],1629833,,,1610612760,13,18,2022-04-06T00:26:44Z,940000,,,0,,K. Blevins personal FOUL (1 PF),"[1629833, 1630686]",1610612757.0,POR,,,,Blevins,K. Blevins,,,,,1627961.0,1.0,0.0,Kalaitzakis,1630686.0,,,,,,,,,,,,,,,,
97,PT04M49.00S,2022-04-06T00:26:53.9Z,1,REGULAR,substitution,out,[],1629604,,,1610612760,13,18,2022-04-06T00:27:03Z,960000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M49.00S,2022-04-06T00:26:53.9Z,1,REGULAR,substitution,in,[],1629712,,,1610612760,13,18,2022-04-06T00:27:03Z,970000,,,0,,SUB in: D. Louzada,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M34.00S,2022-04-06T00:27:21.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,7.5722733245729295,54.65686274509803,1610612760,15,18,2022-04-06T00:27:25Z,980000,-23.0,19.0,1,left,V. Krejci cutting Layup (2 PTS) (J. Hoard 1 AST),"[1630249, 1629658]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,,,,,,Made,2.0,2.99,,,,,J. Hoard,1629658.0,1.0,,,,,,
101,PT04M26.00S,2022-04-06T00:27:30.4Z,1,REGULAR,turnover,bad pass,[],1629833,,,1610612757,15,18,2022-04-06T00:27:34Z,1000000,,,0,,K. Blevins bad pass TURNOVER (1 TO),"[1629833, 1629658]",1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,1.0,Hoard,1629658.0,
102,PT04M26.00S,2022-04-06T00:27:30.4Z,1,REGULAR,steal,,[],1629658,,,1610612760,15,18,2022-04-06T00:28:08Z,1010000,,,0,,J. Hoard STEAL (1 STL),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M26.00S,2022-04-06T00:27:33.4Z,1,REGULAR,foul,personal,[],1629234,,,1610612760,15,18,2022-04-06T00:27:41Z,1020000,,,0,,D. Eubanks personal FOUL (1 PF),"[1629234, 1629676]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,1627534.0,1.0,0.0,Roby,1629676.0,,,,,,,,,,,,,,,,
105,PT04M26.00S,2022-04-06T00:27:43.4Z,1,REGULAR,substitution,out,[],1630285,,,1610612760,15,18,2022-04-06T00:27:51Z,1040000,,,0,,SUB out: Z. Simpson,[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2022-04-06T00:27:43.4Z,1,REGULAR,substitution,out,[],1630249,,,1610612760,15,18,2022-04-06T00:27:51Z,1050000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2022-04-06T00:27:43.4Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,15,18,2022-04-06T00:27:51Z,1060000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2022-04-06T00:27:43.4Z,1,REGULAR,substitution,in,[],1630846,,,1610612760,15,18,2022-04-06T00:27:51Z,1070000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M12.00S,2022-04-06T00:28:14.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,15,18,2022-04-06T00:28:14Z,1080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M02.00S,2022-04-06T00:28:39.9Z,1,REGULAR,turnover,out-of-bounds,[],1630846,,,1610612760,15,18,2022-04-06T00:28:45Z,1090000,,,0,,O. Sarr lost ball out-of-bounds TURNOVER (1 TO),[1630846],1610612760.0,OKC,lost ball,,,Sarr,O. Sarr,,,,,101284.0,,,,,,,,,,,,,,,,,1.0,,,
111,PT03M55.00S,2022-04-06T00:28:55.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629712,77.08607095926413,12.254901960784313,1610612757,15,21,2022-04-06T00:29:00Z,1100000,-189.0,163.0,1,right,D. Louzada 24' 3PT  (3 PTS) (K. Dunn 3 AST),"[1629712, 1627739]",1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,Made,3.0,24.93,,,,,K. Dunn,1627739.0,3.0,,,,,,
113,PT03M41.00S,2022-04-06T00:29:09.4Z,1,REGULAR,3pt,Jump Shot,[],1630322,19.66162943495401,91.91176470588235,1610612760,18,21,2022-04-06T00:29:13Z,1120000,-210.0,132.0,1,left,L. Waters III 24' 3PT  (3 PTS) (J. Hoard 2 AST),"[1630322, 1629658]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,Made,3.0,24.79,,,,,J. Hoard,1629658.0,2.0,,,,,,
115,PT03M18.00S,2022-04-06T00:29:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629833,88.91261498028909,56.372549019607845,1610612757,18,21,2022-04-06T00:29:37Z,1140000,32.0,52.0,1,right,MISS K. Blevins 6' driving Layup,[1629833],1610612757.0,POR,driving,,,Blevins,K. Blevins,,,,,,,,,,Missed,,6.07,,,,,,,,,,,,,
116,PT03M16.00S,2022-04-06T00:29:34.2Z,1,REGULAR,rebound,defensive,[],1629658,,,1610612760,18,21,2022-04-06T00:29:37Z,1150000,,,0,,J. Hoard REBOUND (Off:0 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,
117,PT03M08.00S,2022-04-06T00:29:42.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629676,10.726018396846255,56.372549019607845,1610612760,18,21,2022-04-06T00:29:49Z,1160000,-32.0,48.0,1,left,MISS I. Roby driving floating Shot,[1629676],1610612760.0,OKC,driving floating,,,Roby,I. Roby,,,,,,,,,,Missed,,5.79,,,,,,,,,,,,,
118,PT03M04.00S,2022-04-06T00:29:46.2Z,1,REGULAR,rebound,offensive,[],1629658,,,1610612760,18,21,2022-04-06T00:29:49Z,1170000,,,0,,J. Hoard REBOUND (Off:1 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,117.0,2.0,1.0,1.0,,,,,,,,,
119,PT03M04.00S,2022-04-06T00:29:45.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629658,5.590000152587891,50.0,1610612760,20,21,2022-04-06T00:29:45Z,1180000,0.0,0.0,1,left,J. Hoard tip Layup (4 PTS),[1629658],1610612760.0,OKC,tip,,,Hoard,J. Hoard,,,,,,,,,,Made,4.0,0.0,,,,,,,,,,,,,
120,PT02M57.00S,2022-04-06T00:29:52.7Z,1,REGULAR,turnover,lost ball,[],1627739,,,1610612757,20,21,2022-04-06T00:29:56Z,1190000,,,0,,K. Dunn lost ball TURNOVER (1 TO),"[1627739, 1630322]",1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,1.0,Waters III,1630322.0,
121,PT02M57.00S,2022-04-06T00:29:52.7Z,1,REGULAR,steal,,[],1630322,,,1610612760,20,21,2022-04-06T00:29:54Z,1200000,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2022-04-06T00:29:56.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630322,27.677398160315374,79.90196078431373,1610612760,23,21,2022-04-06T00:30:02Z,1210000,-150.0,208.0,1,left,L. Waters III 25' 3PT running pullup (6 PTS),[1630322],1610612760.0,OKC,running pullup,,,Waters III,L. Waters III,,,,,,,,,,Made,6.0,25.59,,,,,,,,,,,,,
123,PT02M36.00S,2022-04-06T00:30:14.2Z,1,REGULAR,2pt,Jump Shot,[],203463,76.69185282522996,28.676470588235293,1610612757,23,23,2022-04-06T00:30:18Z,1220000,-107.0,167.0,1,right,B. McLemore 19' Jump Shot (2 PTS) (K. Dunn 4 AST),"[203463, 1627739]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,2.0,19.78,,,,,K. Dunn,1627739.0,4.0,,,,,,
125,PT02M21.00S,2022-04-06T00:30:29.0Z,1,REGULAR,3pt,Jump Shot,[],1630322,3.4986859395532193,95.09803921568627,1610612760,23,23,2022-04-06T00:30:33Z,1240000,-225.0,-20.0,1,left,MISS L. Waters III 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,Missed,,22.64,,,,,,,,,,,,,
126,PT02M19.00S,2022-04-06T00:30:31.0Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612757,23,23,2022-04-06T00:30:33Z,1250000,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,125.0,3.0,2.0,1.0,,,,,,,,,
127,PT02M13.00S,2022-04-06T00:30:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,81.94809461235218,39.950980392156865,1610612757,23,25,2022-04-06T00:30:41Z,1260000,-50.0,117.0,1,right,K. Dunn 12' pullup Jump Shot (4 PTS),[1627739],1610612757.0,POR,pullup,,,Dunn,K. Dunn,,,,,,,,,,Made,4.0,12.75,,,,,,,,,,,,,
128,PT02M04.00S,2022-04-06T00:30:50.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,23,25,2022-04-06T00:30:50Z,1270000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M04.00S,2022-04-06T00:32:22.2Z,1,REGULAR,substitution,out,[],1627739,,,1610612760,23,25,2022-04-06T00:33:19Z,1280000,,,0,,SUB out: K. Dunn,[1627739],1610612757.0,POR,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M04.00S,2022-04-06T00:32:22.2Z,1,REGULAR,substitution,out,[],1629234,,,1610612760,23,25,2022-04-06T00:33:19Z,1290000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M04.00S,2022-04-06T00:32:22.2Z,1,REGULAR,substitution,in,[],1629617,,,1610612760,23,25,2022-04-06T00:33:19Z,1300000,,,0,,SUB in: R. Perry,[1629617],1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M04.00S,2022-04-06T00:32:22.2Z,1,REGULAR,substitution,in,[],1630553,,,1610612760,23,25,2022-04-06T00:33:19Z,1310000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M56.00S,2022-04-06T00:33:56.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629617,,,1610612760,23,25,2022-04-06T00:34:16Z,1320000,,,0,,R. Perry shooting personal FOUL (1 PF) (Sarr 2 FT),"[1629617, 1630846]",1610612757.0,POR,shooting,,,Perry,R. Perry,,,,,1627534.0,1.0,0.0,Sarr,1630846.0,,,,,,,,,,,,,,,,
135,PT01M56.00S,2022-04-06T00:34:27.3Z,1,REGULAR,freethrow,1 of 2,[],1630846,,,1610612760,24,25,2022-04-06T00:34:27Z,1340000,,,0,,O. Sarr Free Throw 1 of 2 (1 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
136,PT01M56.00S,2022-04-06T00:34:44.6Z,1,REGULAR,freethrow,2 of 2,[],1630846,,,1610612760,25,25,2022-04-06T00:34:44Z,1350000,,,0,,O. Sarr Free Throw 2 of 2 (2 PTS),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
137,PT01M45.00S,2022-04-06T00:34:56.7Z,1,REGULAR,turnover,lost ball,[],1629617,,,1610612757,25,25,2022-04-06T00:34:59Z,1360000,,,0,,R. Perry lost ball TURNOVER (1 TO),"[1629617, 1629658]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,,,,,,,,,,,,,1.0,Hoard,1629658.0,
138,PT01M45.00S,2022-04-06T00:34:56.7Z,1,REGULAR,steal,,[],1629658,,,1610612760,25,25,2022-04-06T00:34:58Z,1370000,,,0,,J. Hoard STEAL (2 STL),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M42.00S,2022-04-06T00:35:00.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203463,,,1610612760,25,25,2022-04-06T00:35:06Z,1380000,,,0,,B. McLemore shooting personal FOUL (2 PF) (Waters III 2 FT),"[203463, 1630322]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,1627961.0,2.0,0.0,Waters III,1630322.0,,,,,,,,,,,,,,,,
141,PT01M42.00S,2022-04-06T00:35:27.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630322,,,1610612760,26,25,2022-04-06T00:35:27Z,1400000,,,0,,L. Waters III Free Throw 1 of 2 (7 PTS),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
142,PT01M42.00S,2022-04-06T00:35:39.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630322,,,1610612760,27,25,2022-04-06T00:35:39Z,1410000,,,0,,L. Waters III Free Throw 2 of 2 (8 PTS),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
143,PT01M29.00S,2022-04-06T00:35:54.3Z,1,REGULAR,2pt,Jump Shot,[],203463,71.69842312746385,60.049019607843135,1610612757,27,27,2022-04-06T00:35:58Z,1420000,50.0,214.0,1,right,B. McLemore 21' pullup Jump Shot (4 PTS) (R. Perry 1 AST),"[203463, 1629617]",1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,,,,,,Made,4.0,21.93,,,,,R. Perry,1629617.0,1.0,,,,,,
145,PT01M12.00S,2022-04-06T00:36:10.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629658,6.652431011826544,61.029411764705884,1610612760,29,27,2022-04-06T00:36:16Z,1440000,-55.0,10.0,1,left,J. Hoard turnaround Jump Shot (6 PTS),[1629658],1610612760.0,OKC,turnaround,,,Hoard,J. Hoard,,,,,,,,,,Made,6.0,5.6,,,,,,,,,,,,,
146,PT00M53.70S,2022-04-06T00:36:29.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629617,92.46057818659659,57.59803921568627,1610612757,29,27,2022-04-06T00:36:32Z,1450000,38.0,18.0,1,right,MISS R. Perry Layup - blocked,"[1629617, 1630846]",1610612757.0,POR,,,,Perry,R. Perry,,,,,,,,,,Missed,,4.22,,,,,,,,Sarr,1630846.0,,,,
147,PT00M53.70S,2022-04-06T00:36:29.2Z,1,REGULAR,block,,[],1630846,,,1610612757,29,27,2022-04-06T00:36:31Z,1460000,,,0,,O. Sarr BLOCK (1 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M52.20S,2022-04-06T00:36:30.7Z,1,REGULAR,rebound,defensive,[],1630846,,,1610612760,29,27,2022-04-06T00:36:32Z,1470000,,,0,,O. Sarr REBOUND (Off:0 Def:1),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,
149,PT00M37.20S,2022-04-06T00:36:46.6Z,1,REGULAR,turnover,lost ball,[],1630686,,,1610612760,29,27,2022-04-06T00:36:50Z,1480000,,,0,,G. Kalaitzakis lost ball TURNOVER (4 TO),"[1630686, 203463]",1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,4.0,McLemore,203463.0,
150,PT00M37.20S,2022-04-06T00:36:46.6Z,1,REGULAR,steal,,[],203463,,,1610612757,29,27,2022-04-06T00:38:32Z,1490000,,,0,,B. McLemore STEAL (1 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M32.80S,2022-04-06T00:36:51.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629712,90.88370565045992,56.86274509803921,1610612757,29,27,2022-04-06T00:36:56Z,1500000,34.0,33.0,1,right,MISS D. Louzada running Layup - blocked,"[1629712, 1629676]",1610612757.0,POR,running,,,Louzada,D. Louzada,,,,,,,,,,Missed,,4.77,,,,,,,,Roby,1629676.0,,,,
152,PT00M32.80S,2022-04-06T00:36:51.0Z,1,REGULAR,block,,[],1629676,,,1610612757,29,27,2022-04-06T00:36:53Z,1510000,,,0,,I. Roby BLOCK (2 BLK),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M30.10S,2022-04-06T00:36:53.7Z,1,REGULAR,rebound,defensive,[],1630322,,,1610612760,29,27,2022-04-06T00:36:56Z,1520000,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,,,,
154,PT00M21.40S,2022-04-06T00:37:02.5Z,1,REGULAR,3pt,Jump Shot,[],1630846,3.3672798948751645,95.34313725490196,1610612760,29,27,2022-04-06T00:37:06Z,1530000,-227.0,-21.0,1,left,MISS O. Sarr 3PT,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,Missed,,22.77,,,,,,,,,,,,,
155,PT00M17.90S,2022-04-06T00:37:06.1Z,1,REGULAR,rebound,defensive,[],203463,,,1610612757,29,27,2022-04-06T00:37:06Z,1540000,,,0,,B. McLemore REBOUND (Off:0 Def:1),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,
156,PT00M01.90S,2022-04-06T00:37:22.0Z,1,REGULAR,3pt,Jump Shot,[],203463,67.88764783180025,33.33333333333333,1610612757,29,27,2022-04-06T00:37:27Z,1550000,-83.0,249.0,1,right,MISS B. McLemore 26' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,26.29,,,,,,,,,,,,,
157,PT00M01.90S,2022-04-06T00:37:22.0Z,1,REGULAR,rebound,defensive,[],1629658,,,1610612760,29,27,2022-04-06T00:37:27Z,1560000,,,0,,J. Hoard REBOUND (Off:1 Def:2),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,156.0,3.0,2.0,1.0,,,,,,,,,
158,PT00M00.00S,2022-04-06T00:37:28.4Z,1,REGULAR,period,end,[],0,,,1610612760,29,27,2022-04-06T00:37:28Z,1570000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,out,['startperiod'],1630322,,,1610612760,29,27,2022-04-06T00:40:05Z,1580000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,out,['startperiod'],1629676,,,1610612760,29,27,2022-04-06T00:40:05Z,1590000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,out,['startperiod'],1629833,,,1610612760,29,27,2022-04-06T00:40:05Z,1600000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,out,['startperiod'],1629712,,,1610612760,29,27,2022-04-06T00:40:05Z,1610000,,,0,,SUB out: D. Louzada,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,in,['startperiod'],1630249,,,1610612760,29,27,2022-04-06T00:40:05Z,1620000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,in,['startperiod'],1630285,,,1610612760,29,27,2022-04-06T00:40:05Z,1630000,,,0,,SUB in: Z. Simpson,[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,in,['startperiod'],1630535,,,1610612760,29,27,2022-04-06T00:40:05Z,1640000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-04-06T00:39:34.0Z,2,REGULAR,substitution,in,['startperiod'],1629604,,,1610612760,29,27,2022-04-06T00:40:05Z,1650000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-04-06T00:40:10.9Z,2,REGULAR,period,start,[],0,,,1610612760,29,27,2022-04-06T00:40:10Z,1660000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M41.00S,2022-04-06T00:40:29.5Z,2,REGULAR,2pt,Jump Shot,[],1630249,24.78646517739816,56.372549019607845,1610612760,31,27,2022-04-06T00:41:43Z,1670000,-32.0,180.0,1,left,V. Krejci 18' step back Jump Shot (4 PTS),[1630249],1610612760.0,OKC,step back,,,Krejci,V. Krejci,,,,,,,,,,Made,4.0,18.33,,,,,,,,,,,,,
169,PT11M18.00S,2022-04-06T00:40:51.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629617,92.72339027595268,44.11764705882353,1610612757,31,29,2022-04-06T00:40:54Z,1680000,-29.0,16.0,1,right,R. Perry driving DUNK (2 PTS) (G. Brown III 1 AST),"[1629617, 1630535]",1610612757.0,POR,driving,,,Perry,R. Perry,,,,,,,,,,Made,2.0,3.34,,,,,G. Brown III,1630535.0,1.0,,,,,,
171,PT10M56.00S,2022-04-06T00:41:13.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629658,10.5946123521682,59.068627450980394,1610612760,31,29,2022-04-06T00:41:18Z,1700000,-45.0,47.0,1,left,MISS J. Hoard 6' driving Layup - blocked,"[1629658, 1629604]",1610612760.0,OKC,driving,,,Hoard,J. Hoard,,,,,,,,,,Missed,,6.53,,,,,,,,Elleby,1629604.0,,,,
172,PT10M56.00S,2022-04-06T00:41:13.9Z,2,REGULAR,block,,[],1629604,,,1610612760,31,29,2022-04-06T00:41:16Z,1710000,,,0,,C. Elleby BLOCK (1 BLK),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M53.00S,2022-04-06T00:41:16.9Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,31,29,2022-04-06T00:41:18Z,1720000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,
174,PT10M42.00S,2022-04-06T00:41:27.3Z,2,REGULAR,3pt,Jump Shot,[],1630553,71.30420499342969,77.94117647058823,1610612757,31,32,2022-04-06T00:41:31Z,1730000,140.0,217.0,1,right,K. Johnson 25' 3PT  (4 PTS) (R. Perry 2 AST),"[1630553, 1629617]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,Made,4.0,25.82,,,,,R. Perry,1629617.0,2.0,,,,,,
176,PT10M26.00S,2022-04-06T00:41:43.2Z,2,REGULAR,3pt,Jump Shot,[],1629658,14.536793692509855,96.32352941176471,1610612760,31,32,2022-04-06T00:41:49Z,1750000,-232.0,84.0,1,left,MISS J. Hoard 24' 3PT,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,Missed,,24.64,,,,,,,,,,,,,
177,PT10M22.00S,2022-04-06T00:41:47.2Z,2,REGULAR,rebound,defensive,[],1630535,,,1610612757,31,32,2022-04-06T00:41:49Z,1760000,,,0,,G. Brown III REBOUND (Off:1 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,176.0,2.0,1.0,1.0,,,,,,,,,
