actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT09M22.00S,2022-04-03T23:40:53.8Z,2,REGULAR,steal,,[],1626166,,,1610612756,23,31,2022-04-03T23:40:55Z,1780000,,,0,,C. Payne STEAL (1 STL),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
179,PT09M17.00S,2022-04-03T23:40:58.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628470,6.389618922470433,43.13725490196079,1610612756,23,33,2022-04-04T01:18:29Z,1790000,34.0,8.0,1,left,T. Craig alley-oop Layup (6 PTS) (E. Payton 2 AST),"[1628470, 203901]",1610612756.0,PHX,alley-oop,,,Craig,T. Craig,,,,,3.51,Made,,,,,6.0,E. Payton,203901.0,2.0,,,,,,,,,,
181,PT09M02.00S,2022-04-03T23:41:16.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,23,33,2022-04-03T23:41:16Z,1810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M02.00S,2022-04-03T23:41:18.9Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,23,33,2022-04-03T23:41:26Z,1820000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M02.00S,2022-04-03T23:41:18.9Z,2,REGULAR,substitution,out,[],1630688,,,1610612760,23,33,2022-04-03T23:41:26Z,1830000,,,0,,SUB out: I. Wainright,[1630688],1610612756.0,PHX,,,,Wainright,I. Wainright,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M02.00S,2022-04-03T23:41:18.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612760,23,33,2022-04-03T23:41:26Z,1840000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M02.00S,2022-04-03T23:41:18.9Z,2,REGULAR,substitution,in,[],1629013,,,1610612760,23,33,2022-04-03T23:41:26Z,1850000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M51.00S,2022-04-03T23:41:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630322,64.86530880420499,50.73529411764706,1610612760,23,33,2022-04-03T23:41:54Z,1860000,4.0,278.0,1,right,MISS L. Waters III 27' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,
187,PT08M47.00S,2022-04-03T23:41:52.5Z,2,REGULAR,rebound,offensive,[],1630846,,,1610612760,23,33,2022-04-03T23:41:52Z,1870000,,,0,,O. Sarr REBOUND (Off:1 Def:2),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,,
188,PT08M46.00S,2022-04-03T23:41:53.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,78.13731931668858,88.72549019607843,1610612760,26,33,2022-04-03T23:41:58Z,1880000,194.0,153.0,1,right,J. Robinson-Earl 24' 3PT  (11 PTS) (O. Sarr 1 AST),"[1630526, 1630846]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,24.68,Made,,,,,11.0,O. Sarr,1630846.0,1.0,,,,,,,,,,
190,PT08M33.00S,2022-04-03T23:42:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203901,10.5946123521682,50.0,1610612756,26,33,2022-04-03T23:42:11Z,1900000,0.0,47.0,1,left,MISS E. Payton driving floating Shot - blocked,"[203901, 1630249]",1610612756.0,PHX,driving floating,,,Payton,E. Payton,,,,,4.71,Missed,,,,,,,,,,,,,,,,,Krejci,1630249.0
191,PT08M33.00S,2022-04-03T23:42:06.7Z,2,REGULAR,block,,[],1630249,,,1610612756,26,33,2022-04-03T23:42:08Z,1910000,,,0,,V. Krejci BLOCK (1 BLK),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M31.00S,2022-04-03T23:42:08.7Z,2,REGULAR,rebound,defensive,[],1629658,,,1610612760,26,33,2022-04-03T23:42:11Z,1920000,,,0,,J. Hoard REBOUND (Off:0 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,190.0,1.0,1.0,0.0,,,,,,,,,,,,,,
193,PT08M26.00S,2022-04-03T23:42:15.4Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612760,26,33,2022-04-03T23:42:19Z,1930000,,,0,,T. Craig shooting personal FOUL (1 PF) (Hoard 2 FT),"[1628470, 1629658]",1610612756.0,PHX,shooting,,,Craig,T. Craig,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Hoard,1629658.0,,,,
195,PT08M26.00S,2022-04-03T23:42:40.1Z,2,REGULAR,freethrow,1 of 2,[],1629658,,,1610612760,27,33,2022-04-03T23:42:40Z,1950000,,,0,,J. Hoard Free Throw 1 of 2 (3 PTS),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
196,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,out,[],203901,,,1610612760,27,33,2022-04-03T23:42:51Z,1960000,,,0,,SUB out: E. Payton,[203901],1610612756.0,PHX,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,out,[],1626166,,,1610612760,27,33,2022-04-03T23:42:51Z,1970000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,out,[],202687,,,1610612760,27,33,2022-04-03T23:42:51Z,1980000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,in,[],1628969,,,1610612760,27,33,2022-04-03T23:42:51Z,1990000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,in,[],201580,,,1610612760,27,33,2022-04-03T23:42:51Z,2000000,,,0,,SUB in: J. McGee,[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M26.00S,2022-04-03T23:42:41.1Z,2,REGULAR,substitution,in,[],101108,,,1610612760,27,33,2022-04-03T23:42:51Z,2010000,,,0,,SUB in: C. Paul,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M26.00S,2022-04-03T23:43:01.5Z,2,REGULAR,freethrow,2 of 2,[],1629658,,,1610612760,28,33,2022-04-03T23:43:01Z,2020000,,,0,,J. Hoard Free Throw 2 of 2 (4 PTS),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
203,PT08M19.00S,2022-04-03T23:43:12.0Z,2,REGULAR,3pt,Jump Shot,[],1629013,32.670827858081466,61.51960784313726,1610612756,28,36,2022-04-03T23:43:16Z,2030000,-58.0,255.0,1,left,L. Shamet 26' 3PT  (5 PTS) (C. Paul 4 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,26.1,Made,,,,,5.0,C. Paul,101108.0,4.0,,,,,,,,,,
205,PT08M06.00S,2022-04-03T23:43:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630846,70.38436268068331,76.22549019607843,1610612760,31,36,2022-04-03T23:43:28Z,2050000,131.0,226.0,1,right,O. Sarr 26' 3PT  (3 PTS) (V. Krejci 3 AST),"[1630846, 1630249]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,26.12,Made,,,,,3.0,V. Krejci,1630249.0,3.0,,,,,,,,,,
207,PT07M46.00S,2022-04-03T23:43:43.6Z,2,REGULAR,3pt,Jump Shot,[],1628969,13.354139290407357,2.450980392156863,1610612756,31,36,2022-04-03T23:43:47Z,2070000,238.0,73.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,24.87,Missed,,,,,,,,,,,,,,,,,,
208,PT07M43.00S,2022-04-03T23:43:46.6Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612760,31,36,2022-04-03T23:43:47Z,2080000,,,0,,L. Waters III REBOUND (Off:1 Def:2),[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,207.0,3.0,2.0,1.0,,,,,,,,,,,,,,
209,PT07M40.00S,2022-04-03T23:43:49.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,64.60249671484888,38.23529411764706,1610612760,31,36,2022-04-03T23:44:00Z,2090000,-59.0,280.0,1,right,MISS L. Waters III 28' running pullup 3PT,[1630322],1610612760.0,OKC,running pullup,,,Waters III,L. Waters III,,,,,28.63,Missed,,,,,,,,,,,,,,,,,,
210,PT07M40.00S,2022-04-03T23:43:49.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612756,31,36,2022-04-03T23:44:00Z,2100000,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,209.0,1.0,1.0,0.0,,,,,,,,,,,,,,
211,PT07M27.00S,2022-04-03T23:44:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,8.09789750328515,52.20588235294118,1610612756,31,36,2022-04-03T23:45:44Z,2110000,-11.0,24.0,1,left,MISS M. Bridges reverse Layup,[1628969],1610612756.0,PHX,reverse,,,Bridges,M. Bridges,,,,,2.6,Missed,,,,,,,,,,,,,,,,,,
212,PT07M23.00S,2022-04-03T23:44:07.3Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612760,31,36,2022-04-03T23:44:10Z,2120000,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,211.0,3.0,3.0,0.0,,,,,,,,,,,,,,
213,PT07M23.00S,2022-04-03T23:44:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630322,69.33311432325887,75.49019607843137,1610612760,34,36,2022-04-03T23:44:13Z,2130000,127.0,236.0,1,right,L. Waters III 26' 3PT  (6 PTS) (V. Krejci 4 AST),"[1630322, 1630249]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,26.81,Made,,,,,6.0,V. Krejci,1630249.0,4.0,,,,,,,,,,
216,PT07M23.00S,2022-04-03T23:46:17.6Z,2,REGULAR,substitution,in,[],1630598,,,1610612756,34,36,2022-04-03T23:46:44Z,2160000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M23.00S,2022-04-03T23:46:17.6Z,2,REGULAR,substitution,out,[],1630526,,,1610612756,34,36,2022-04-03T23:48:13Z,2165000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M10.00S,2022-04-03T23:47:11.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628470,8.754927726675426,46.568627450980394,1610612756,34,38,2022-04-03T23:47:15Z,2170000,17.0,30.0,1,left,T. Craig driving DUNK (8 PTS) (C. Paul 5 AST),"[1628470, 101108]",1610612756.0,PHX,driving,,,Craig,T. Craig,,,,,3.44,Made,,,,,8.0,C. Paul,101108.0,5.0,,,,,,,,,,
219,PT06M54.00S,2022-04-03T23:47:27.7Z,2,REGULAR,3pt,Jump Shot,[],1629658,74.19513797634691,10.049019607843137,1610612760,34,38,2022-04-03T23:47:32Z,2190000,-200.0,190.0,1,right,MISS J. Hoard 27' 3PT,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,27.58,Missed,,,,,,,,,,,,,,,,,,
220,PT06M52.00S,2022-04-03T23:47:29.7Z,2,REGULAR,rebound,offensive,[],1629658,,,1610612760,34,38,2022-04-03T23:47:32Z,2200000,,,0,,J. Hoard REBOUND (Off:1 Def:1),[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,219.0,2.0,1.0,1.0,,,,,,,,,,,,,,
221,PT06M50.00S,2022-04-03T23:47:32.0Z,2,REGULAR,turnover,bad pass,[],1629658,,,1610612760,34,38,2022-04-03T23:47:35Z,2210000,,,0,,J. Hoard bad pass TURNOVER (2 TO),"[1629658, 101108]",1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,2.0,,,,,Paul,101108.0,,
222,PT06M50.00S,2022-04-03T23:47:32.0Z,2,REGULAR,steal,,[],101108,,,1610612756,34,38,2022-04-04T01:19:07Z,2220000,,,0,,C. Paul STEAL (1 STL),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M38.00S,2022-04-03T23:47:44.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628969,11.514454664914586,59.31372549019608,1610612756,34,38,2022-04-03T23:47:50Z,2230000,-47.0,56.0,1,left,MISS M. Bridges 7' pullup Shot,[1628969],1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,
224,PT06M33.00S,2022-04-03T23:47:49.1Z,2,REGULAR,rebound,defensive,[],1630249,,,1610612760,34,38,2022-04-03T23:47:50Z,2240000,,,0,,V. Krejci REBOUND (Off:0 Def:2),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT06M29.00S,2022-04-03T23:47:53.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630846,67.36202365308804,65.44117647058823,1610612760,37,38,2022-04-03T23:48:01Z,2250000,77.0,254.0,1,right,O. Sarr 26' 3PT  (6 PTS) (A. Wiggins 1 AST),"[1630846, 1630598]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,26.58,Made,,,,,6.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,
227,PT06M10.00S,2022-04-03T23:48:10.8Z,2,REGULAR,2pt,Jump Shot,[],101108,18.74178712220762,26.47058823529412,1610612756,37,38,2022-04-03T23:48:21Z,2270000,118.0,124.0,1,left,MISS C. Paul 17' Jump Shot,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,17.07,Missed,,,,,,,,,,,,,,,,,,
229,PT06M10.00S,2022-04-03T23:48:10.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,37,38,2022-04-03T23:48:21Z,2280000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,
230,PT06M10.00S,2022-04-03T23:48:15.5Z,2,REGULAR,foul,personal,[],1630846,,,1610612756,37,38,2022-04-03T23:48:28Z,2290000,,,0,,O. Sarr personal FOUL (1 PF),"[1630846, 201580]",1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,1155.0,,1.0,0.0,McGee,201580.0,,,,
232,PT06M10.00S,2022-04-03T23:48:27.4Z,2,REGULAR,substitution,out,[],1629658,,,1610612756,37,38,2022-04-03T23:48:30Z,2310000,,,0,,SUB out: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M10.00S,2022-04-03T23:48:27.4Z,2,REGULAR,substitution,in,[],1629676,,,1610612756,37,38,2022-04-03T23:48:30Z,2320000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M55.00S,2022-04-03T23:48:47.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201580,7.30946123521682,61.029411764705884,1610612756,37,38,2022-04-03T23:48:53Z,2330000,-55.0,16.0,1,left,MISS J. McGee turnaround Shot - blocked,"[201580, 1630846]",1610612756.0,PHX,turnaround,,,McGee,J. McGee,,,,,5.74,Missed,,,,,,,,,,,,,,,,,Sarr,1630846.0
235,PT05M55.00S,2022-04-03T23:48:47.8Z,2,REGULAR,block,,[],1630846,,,1610612756,37,38,2022-04-03T23:48:50Z,2340000,,,0,,O. Sarr BLOCK (1 BLK),[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M55.00S,2022-04-03T23:48:47.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,37,38,2022-04-03T23:48:53Z,2350000,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,234.0,,,,,,,,,,,,,,,,,
237,PT05M55.00S,2022-04-03T23:48:52.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,37,38,2022-04-03T23:48:52Z,2360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M43.00S,2022-04-03T23:49:05.7Z,2,REGULAR,turnover,lost ball,[],1630598,,,1610612760,37,38,2022-04-03T23:49:08Z,2370000,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 201580]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,1.0,,,,,McGee,201580.0,,
239,PT05M43.00S,2022-04-03T23:49:05.7Z,2,REGULAR,steal,,[],201580,,,1610612756,37,38,2022-04-03T23:49:07Z,2380000,,,0,,J. McGee STEAL (1 STL),[201580],1610612756.0,PHX,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M39.00S,2022-04-03T23:49:10.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,12.565703022339028,2.450980392156863,1610612756,37,38,2022-04-03T23:49:22Z,2390000,238.0,66.0,1,left,MISS L. Shamet 24' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,
241,PT05M29.00S,2022-04-03T23:49:19.1Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,37,38,2022-04-03T23:49:19Z,2400000,,,0,,A. Wiggins REBOUND (Off:0 Def:5),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,240.0,5.0,5.0,0.0,,,,,,,,,,,,,,
242,PT05M27.00S,2022-04-03T23:49:21.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630846,84.31340341655716,55.88235294117647,1610612760,37,38,2022-04-03T23:49:27Z,2410000,29.0,95.0,1,right,MISS O. Sarr 9' Jump Shot,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,9.94,Missed,,,,,,,,,,,,,,,,,,
243,PT05M23.00S,2022-04-03T23:49:25.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,37,38,2022-04-03T23:52:42Z,2420000,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT05M18.00S,2022-04-03T23:49:42.9Z,2,REGULAR,foul,offensive,[],101108,,,1610612756,37,38,2022-04-03T23:49:50Z,2440000,,,0,,C. Paul offensive FOUL (1 PF),"[101108, 1630249]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,202035.0,,1.0,0.0,Krejci,1630249.0,,,,
247,PT05M18.00S,2022-04-03T23:49:42.9Z,2,REGULAR,turnover,offensive foul,[],101108,,,1610612756,37,38,2022-04-03T23:49:42Z,2460000,,,0,,C. Paul offensive foul TURNOVER (1 TO),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,202035.0,1.0,,,,,,,,
248,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,out,[],1630322,,,1610612760,37,38,2022-04-03T23:50:19Z,2470000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,out,[],1630846,,,1610612760,37,38,2022-04-03T23:50:19Z,2480000,,,0,,SUB out: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,in,[],1630177,,,1610612760,37,38,2022-04-03T23:50:19Z,2490000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,in,[],1630197,,,1610612760,37,38,2022-04-03T23:50:19Z,2500000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
274,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,out,[],1628470,,,1610612760,37,38,2022-04-03T23:54:53Z,2505000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M18.00S,2022-04-03T23:50:05.5Z,2,REGULAR,substitution,in,[],1629661,,,1610612760,37,38,2022-04-03T23:54:53Z,2507500,,,0,,SUB in: C. Johnson,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M01.00S,2022-04-03T23:50:37.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630197,89.30683311432325,40.68627450980392,1610612760,37,38,2022-04-03T23:50:55Z,2510000,-47.0,48.0,1,right,MISS A. Pokusevski 6' driving Layup,[1630197],1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,
253,PT04M58.00S,2022-04-03T23:50:40.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612756,37,38,2022-04-03T23:50:44Z,2520000,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,252.0,2.0,2.0,0.0,,,,,,,,,,,,,,
254,PT04M45.00S,2022-04-03T23:50:53.8Z,2,REGULAR,3pt,Jump Shot,[],1629013,10.85742444152431,97.54901960784314,1610612756,37,41,2022-04-03T23:50:58Z,2530000,-238.0,50.0,1,left,L. Shamet 24' 3PT  (8 PTS) (C. Paul 6 AST),"[1629013, 101108]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,24.28,Made,,,,,8.0,C. Paul,101108.0,6.0,,,,,,,,,,
256,PT04M24.00S,2022-04-03T23:51:18.1Z,2,REGULAR,foul,personal,['2freethrow'],201580,,,1610612760,37,41,2022-04-03T23:51:33Z,2550000,,,0,,J. McGee shooting personal FOUL (1 PF) (Wiggins 2 FT),"[201580, 1630598]",1610612756.0,PHX,shooting,,,McGee,J. McGee,,,,,,,,,,,,,,,1155.0,,1.0,0.0,Wiggins,1630598.0,,,,
258,PT04M24.00S,2022-04-03T23:51:41.6Z,2,REGULAR,freethrow,1 of 2,[],1630598,,,1610612760,38,41,2022-04-03T23:51:41Z,2570000,,,0,,A. Wiggins Free Throw 1 of 2 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
259,PT04M24.00S,2022-04-03T23:51:58.0Z,2,REGULAR,freethrow,2 of 2,[],1630598,,,1610612760,39,41,2022-04-03T23:51:58Z,2580000,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
260,PT04M14.00S,2022-04-03T23:52:11.7Z,2,REGULAR,2pt,Jump Shot,[],101108,21.369908015768726,28.431372549019606,1610612756,39,43,2022-04-03T23:52:15Z,2590000,108.0,148.0,1,left,C. Paul 18' pullup Jump Shot (5 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,18.34,Made,,,,,5.0,,,,,,,,,,,,,
261,PT04M04.00S,2022-04-03T23:52:20.9Z,2,REGULAR,3pt,Jump Shot,[],1630598,66.04796320630749,35.53921568627451,1610612760,39,43,2022-04-03T23:52:26Z,2600000,-72.0,267.0,1,right,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
262,PT04M02.00S,2022-04-03T23:52:22.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,39,43,2022-04-03T23:52:26Z,2610000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,
263,PT04M02.00S,2022-04-03T23:52:26.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,39,43,2022-04-03T23:52:26Z,2620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M51.00S,2022-04-03T23:52:55.2Z,2,REGULAR,foul,personal,[],101108,,,1610612760,39,43,2022-04-03T23:53:01Z,2630000,,,0,,C. Paul personal FOUL (2 PF),"[101108, 1630197]",1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,,,1155.0,,2.0,0.0,Pokusevski,1630197.0,,,,
266,PT03M43.00S,2022-04-03T23:53:18.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,78.79434954007884,91.42156862745098,1610612760,42,43,2022-04-03T23:53:22Z,2650000,207.0,147.0,1,right,A. Wiggins 25' 3PT  (7 PTS) (A. Pokusevski 2 AST),"[1630598, 1630197]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,25.39,Made,,,,,7.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,
268,PT03M31.00S,2022-04-03T23:53:29.7Z,2,REGULAR,3pt,Jump Shot,[],1629661,20.71287779237845,91.42156862745098,1610612756,42,43,2022-04-03T23:53:40Z,2670000,-207.0,142.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,25.12,Missed,,,,,,,,,,,,,,,,,,
