actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
187,PT10M26.00S,2022-01-08T01:40:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612760,32,36,2022-01-08T01:40:27Z,1800000,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612760.0,OKC,bad pass,,,Giddey,J. Giddey,,,,,1.0,,,1627534.0,,,,,,,,,,,,,,,,,
188,PT10M26.00S,2022-01-08T01:40:23.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,32,36,2022-01-08T01:40:23Z,1810000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M15.00S,2022-01-08T01:40:34.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,89.70105124835742,3.431372549019608,1610612750,32,36,2022-01-08T01:40:40Z,1820000,-233.0,44.0,1,right,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,Missed,,23.7,,,,,,,,,,
190,PT10M11.00S,2022-01-08T01:40:38.3Z,2,REGULAR,rebound,offensive,[],1629669,,,1610612750,32,36,2022-01-08T01:40:38Z,1830000,,,0,,J. Nowell REBOUND (Off:1 Def:0),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,189.0,1.0,0.0,1.0,,,,,,
191,PT10M07.00S,2022-01-08T01:40:41.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626156,83.26215505913272,37.254901960784316,1610612750,32,38,2022-01-08T01:40:47Z,1840000,-64.0,105.0,1,right,D. Russell 12' driving floating Jump Shot (6 PTS) (J. Nowell 2 AST),"[1626156, 1629669]",1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,,,,,,,,,Made,6.0,12.26,,,,,J. Nowell,1629669.0,2.0,,,
193,PT09M52.00S,2022-01-08T01:40:56.8Z,2,REGULAR,3pt,Jump Shot,[],1630197,22.421156373193167,92.15686274509804,1610612760,35,38,2022-01-08T01:41:01Z,1860000,-211.0,158.0,1,left,A. Pokusevski 26' 3PT  (7 PTS) (J. Giddey 2 AST),"[1630197, 1630581]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,Made,7.0,26.36,,,,,J. Giddey,1630581.0,2.0,,,
195,PT09M46.00S,2022-01-08T01:41:06.3Z,2,REGULAR,foul,personal,['2freethrow'],1630581,,,1610612750,35,38,2022-01-08T01:41:21Z,1880000,,,0,,J. Giddey shooting personal FOUL (2 PF) (Nowell 2 FT),"[1630581, 1629669]",1610612760.0,OKC,shooting,,,Giddey,J. Giddey,,,,,,,,1629422.0,2.0,0.0,Nowell,1629669.0,,,,,,,,,,,,,
197,PT09M46.00S,2022-01-08T01:41:37.2Z,2,REGULAR,freethrow,1 of 2,[],1629669,,,1610612750,35,39,2022-01-08T01:41:37Z,1900000,,,0,,J. Nowell Free Throw 1 of 2 (3 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
198,PT09M46.00S,2022-01-08T01:41:44.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,35,39,2022-01-08T01:41:45Z,1910000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M46.00S,2022-01-08T01:44:45.6Z,2,REGULAR,freethrow,2 of 2,[],1629669,,,1610612750,35,40,2022-01-08T01:44:45Z,1920000,,,0,,J. Nowell Free Throw 2 of 2 (4 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
200,PT09M27.00S,2022-01-08T01:45:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629647,27.677398160315374,18.872549019607842,1610612760,35,40,2022-01-08T01:45:12Z,1930000,156.0,208.0,1,left,MISS D. Bazley 25' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,Missed,,25.95,,,,,,,,,,
201,PT09M23.00S,2022-01-08T01:45:09.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,35,40,2022-01-08T01:45:12Z,1940000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,
202,PT09M23.00S,2022-01-08T01:45:15.6Z,2,REGULAR,substitution,out,[],1629669,,,1610612760,35,40,2022-01-08T01:45:19Z,1950000,,,0,,SUB out: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M23.00S,2022-01-08T01:45:15.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612760,35,40,2022-01-08T01:45:19Z,1960000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT09M15.00S,2022-01-08T01:45:37.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630544,26.888961892247043,85.29411764705883,1610612760,38,40,2022-01-08T01:45:41Z,1970000,-176.0,200.0,1,left,T. Mann 26' 3PT  (5 PTS) (K. Williams 2 AST),"[1630544, 1629026]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,Made,5.0,26.7,,,,,K. Williams,1629026.0,2.0,,,
206,PT08M54.00S,2022-01-08T01:45:58.1Z,2,REGULAR,2pt,Jump Shot,[],1626156,78.79434954007884,23.03921568627451,1610612750,38,42,2022-01-08T01:46:03Z,1990000,-135.0,147.0,1,right,D. Russell 19' step back Jump Shot (8 PTS),[1626156],1610612750.0,MIN,step back,,,Russell,D. Russell,,,,,,,,,,,,,Made,8.0,19.93,,,,,,,,,,
207,PT08M36.00S,2022-01-08T01:46:15.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,20.581471747700395,91.17647058823529,1610612760,38,42,2022-01-08T01:46:19Z,2000000,-206.0,141.0,1,left,MISS T. Mann 24' 3PT,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,24.96,,,,,,,,,,
208,PT08M33.00S,2022-01-08T01:46:18.0Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,38,42,2022-01-08T01:46:19Z,2010000,,,0,,K. Williams REBOUND (Off:2 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,207.0,2.0,0.0,2.0,,,,,,
209,PT08M32.00S,2022-01-08T01:46:19.8Z,2,REGULAR,turnover,bad pass,[],1629026,,,1610612760,38,42,2022-01-08T01:46:23Z,2020000,,,0,,K. Williams bad pass TURNOVER (1 TO),"[1629026, 1629020]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
210,PT08M32.00S,2022-01-08T01:46:19.8Z,2,REGULAR,steal,,[],1629020,,,1610612750,38,42,2022-01-08T01:46:21Z,2030000,,,0,,J. Vanderbilt STEAL (1 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M28.00S,2022-01-08T01:46:23.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630183,90.75229960578186,57.107843137254896,1610612750,38,44,2022-01-08T01:46:32Z,2040000,36.0,34.0,1,right,J. McDaniels running Layup (4 PTS) (J. Vanderbilt 1 AST),"[1630183, 1629020]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,4.0,4.94,,,,,J. Vanderbilt,1629020.0,1.0,,,
213,PT08M13.00S,2022-01-08T01:46:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,38,44,2022-01-08T01:46:54Z,2060000,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Giddey 2 FT),"[1630183, 1630581]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,1629422.0,2.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,
215,PT08M13.00S,2022-01-08T01:47:05.1Z,2,REGULAR,freethrow,1 of 2,[],1630581,,,1610612760,39,44,2022-01-08T01:47:05Z,2080000,,,0,,J. Giddey Free Throw 1 of 2 (3 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,
216,PT08M13.00S,2022-01-08T01:47:08.0Z,2,REGULAR,substitution,out,[],1629675,,,1610612760,39,44,2022-01-08T01:47:12Z,2090000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M13.00S,2022-01-08T01:47:08.0Z,2,REGULAR,substitution,in,[],1626157,,,1610612760,39,44,2022-01-08T01:47:12Z,2100000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M13.00S,2022-01-08T01:47:33.0Z,2,REGULAR,freethrow,2 of 2,[],1630581,,,1610612760,40,44,2022-01-08T01:47:33Z,2110000,,,0,,J. Giddey Free Throw 2 of 2 (4 PTS),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,
219,PT07M55.00S,2022-01-08T01:47:56.6Z,2,REGULAR,foul,offensive,[],1626157,,,1610612750,40,44,2022-01-08T01:48:19Z,2120000,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1629026]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,1629422.0,1.0,0.0,Williams,1629026.0,,,,,,,,,,,,,
221,PT07M55.00S,2022-01-08T01:47:56.6Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,40,44,2022-01-08T01:47:56Z,2140000,,,0,,K. Towns offensive foul TURNOVER (2 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,2.0,,,1629422.0,,,,,,,,,,,,,,,,,
222,PT07M48.00S,2022-01-08T01:48:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629647,34.641918528252305,46.81372549019608,1610612760,40,44,2022-01-08T01:48:23Z,2150000,16.0,273.0,1,left,MISS D. Bazley 27' 3PT,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,Missed,,27.36,,,,,,,,,,
223,PT07M42.00S,2022-01-08T01:48:22.2Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,40,44,2022-01-08T01:48:23Z,2160000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:3),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,222.0,4.0,3.0,1.0,,,,,,
224,PT07M37.00S,2022-01-08T01:48:26.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,69.85873850197109,79.65686274509804,1610612750,40,44,2022-01-08T01:48:35Z,2170000,148.0,231.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Missed,,27.43,,,,,,,,,,
225,PT07M34.00S,2022-01-08T01:48:29.8Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,40,44,2022-01-08T01:48:35Z,2180000,,,0,,K. Williams REBOUND (Off:2 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,224.0,3.0,1.0,2.0,,,,,,
226,PT07M31.00S,2022-01-08T01:48:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629026,32.933639947437584,60.78431372549019,1610612760,43,44,2022-01-08T01:50:49Z,2190000,-54.0,257.0,1,left,K. Williams 26' 3PT running (3 PTS) (J. Giddey 3 AST),"[1629026, 1630581]",1610612760.0,OKC,running,,,Williams,K. Williams,,,,,,,,,,,,,Made,3.0,26.27,,,,,J. Giddey,1630581.0,3.0,,,
228,PT07M13.00S,2022-01-08T01:48:50.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,77.7431011826544,90.93137254901961,1610612750,43,47,2022-01-08T01:48:54Z,2210000,205.0,157.0,1,right,D. Russell 25' 3PT  (11 PTS) (M. Beasley 1 AST),"[1626156, 1627736]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,Made,11.0,25.78,,,,,M. Beasley,1627736.0,1.0,,,
230,PT06M56.00S,2022-01-08T01:49:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612760,43,47,2022-01-08T01:49:27Z,2230000,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Mann 2 FT),"[1630183, 1630544]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,1627534.0,3.0,0.0,Mann,1630544.0,,,,,,,,,,,,,
232,PT06M56.00S,2022-01-08T01:49:35.3Z,2,REGULAR,freethrow,1 of 2,[],1630544,,,1610612760,43,47,2022-01-08T01:50:05Z,2250000,,,0,,MISS T. Mann Free Throw 1 of 2,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,,,,,,,,,,,
233,PT06M56.00S,2022-01-08T01:49:35.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,43,47,2022-01-08T01:50:05Z,2260000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,,,
234,PT06M56.00S,2022-01-08T01:49:43.4Z,2,REGULAR,substitution,out,[],1630183,,,1610612760,43,47,2022-01-08T01:49:50Z,2270000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M56.00S,2022-01-08T01:49:43.4Z,2,REGULAR,substitution,out,[],1627736,,,1610612760,43,47,2022-01-08T01:49:50Z,2280000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M56.00S,2022-01-08T01:49:43.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612760,43,47,2022-01-08T01:49:50Z,2290000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M56.00S,2022-01-08T01:49:43.4Z,2,REGULAR,substitution,in,[],1627752,,,1610612760,43,47,2022-01-08T01:49:50Z,2300000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M56.00S,2022-01-08T01:49:35.3Z,2,REGULAR,freethrow,2 of 2,[],1630544,,,1610612760,43,47,2022-01-08T01:50:05Z,2310000,,,0,,MISS T. Mann Free Throw 2 of 2,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,,,,,,,,,,,
239,PT06M52.00S,2022-01-08T01:49:39.3Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,43,47,2022-01-08T01:50:05Z,2320000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:4),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,238.0,5.0,4.0,1.0,,,,,,
240,PT06M45.00S,2022-01-08T01:50:11.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,66.3107752956636,36.029411764705884,1610612750,43,50,2022-01-08T01:50:18Z,2330000,-70.0,264.0,1,right,D. Russell 27' 3PT pullup bank (14 PTS) (A. Edwards 3 AST),"[1626156, 1630162]",1610612750.0,MIN,pullup bank,,,Russell,D. Russell,,,,,,,,,,,,,Made,14.0,27.33,,,,,A. Edwards,1630162.0,3.0,,,
242,PT06M31.00S,2022-01-08T01:50:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,9.806176084099869,40.19607843137255,1610612760,45,50,2022-01-08T01:50:29Z,2350000,49.0,40.0,1,left,T. Mann 6' driving Layup (7 PTS),[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,,,,,,,Made,7.0,6.31,,,,,,,,,,
243,PT06M14.00S,2022-01-08T01:50:44.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,88.78120893561103,43.13725490196079,1610612750,45,52,2022-01-08T01:52:40Z,2360000,-34.0,53.0,1,right,K. Towns 6' Layup (6 PTS) (D. Russell 6 AST),"[1626157, 1626156]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,6.0,6.31,,,,,D. Russell,1626156.0,6.0,,,
245,PT06M14.00S,2022-01-08T01:50:48.5Z,2,REGULAR,foul,personal,['1freethrow'],1630544,,,1610612750,45,52,2022-01-08T01:51:08Z,2380000,,,0,,T. Mann shooting personal FOUL (1 PF) (Towns 1 FT),"[1630544, 1626157]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,1627534.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,,
247,PT06M14.00S,2022-01-08T01:51:00.0Z,2,REGULAR,substitution,out,[],1630581,,,1610612750,45,52,2022-01-08T01:51:48Z,2400000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M14.00S,2022-01-08T01:51:00.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612750,45,52,2022-01-08T01:51:48Z,2410000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M14.00S,2022-01-08T01:51:00.0Z,2,REGULAR,substitution,in,[],1628983,,,1610612750,45,52,2022-01-08T01:51:48Z,2420000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M14.00S,2022-01-08T01:51:00.0Z,2,REGULAR,substitution,in,[],1629652,,,1610612750,45,52,2022-01-08T01:51:48Z,2430000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M14.00S,2022-01-08T01:51:19.0Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,45,53,2022-01-08T01:51:19Z,2440000,,,0,,K. Towns Free Throw 1 of 1 (7 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,
252,PT05M52.00S,2022-01-08T01:51:43.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,31.750985545335087,24.019607843137255,1610612760,45,53,2022-01-08T01:51:49Z,2450000,130.0,246.0,1,left,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,Missed,,27.82,,,,,,,,,,
253,PT05M46.00S,2022-01-08T01:51:49.3Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612750,45,53,2022-01-08T01:51:49Z,2460000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:5),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,252.0,6.0,5.0,1.0,,,,,,
254,PT05M41.00S,2022-01-08T01:51:56.1Z,2,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,45,53,2022-01-08T01:52:03Z,2470000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (2 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,2.0,,,201639.0,,,,,,,,,,,,,,,,,
255,PT05M41.00S,2022-01-08T01:52:00.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,45,53,2022-01-08T01:52:00Z,2480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M41.00S,2022-01-08T01:52:02.7Z,2,REGULAR,substitution,out,[],1630197,,,1610612760,45,53,2022-01-08T01:52:13Z,2490000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M41.00S,2022-01-08T01:52:02.7Z,2,REGULAR,substitution,in,[],1630598,,,1610612760,45,53,2022-01-08T01:52:13Z,2500000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M22.00S,2022-01-08T01:52:38.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,23.603810775295663,88.23529411764706,1610612760,48,53,2022-01-08T01:52:42Z,2510000,-191.0,169.0,1,left,T. Mann 25' 3PT step back (10 PTS) (A. Wiggins 3 AST),"[1630544, 1630598]",1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,,,,,,Made,10.0,25.54,,,,,A. Wiggins,1630598.0,3.0,,,
259,PT05M04.00S,2022-01-08T01:52:56.5Z,2,REGULAR,turnover,lost ball,[],1629020,,,1610612750,48,53,2022-01-08T01:52:59Z,2520000,,,0,,J. Vanderbilt lost ball TURNOVER (1 TO),"[1629020, 1628983]",1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,1.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,,,
260,PT05M04.00S,2022-01-08T01:52:56.5Z,2,REGULAR,steal,,[],1628983,,,1610612760,48,53,2022-01-08T01:56:37Z,2530000,,,0,,S. Gilgeous-Alexander STEAL (1 STL),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M58.00S,2022-01-08T01:53:02.8Z,2,REGULAR,turnover,bad pass,[],1628983,,,1610612760,48,53,2022-01-08T01:53:08Z,2540000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (1 TO),"[1628983, 1629020]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.0,Vanderbilt,1629020.0,,,,,,,,,,,,,,,,,,
262,PT04M58.00S,2022-01-08T01:53:02.8Z,2,REGULAR,steal,,[],1629020,,,1610612750,48,53,2022-01-08T01:53:06Z,2550000,,,0,,J. Vanderbilt STEAL (2 STL),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M52.00S,2022-01-08T01:53:08.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629020,89.17542706964521,53.431372549019606,1610612750,48,55,2022-01-08T01:57:21Z,2560000,17.0,49.0,1,right,J. Vanderbilt running DUNK (6 PTS) (D. Russell 7 AST),"[1629020, 1626156]",1610612750.0,MIN,running,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,Made,6.0,5.22,,,,,D. Russell,1626156.0,7.0,,,
265,PT04M28.00S,2022-01-08T01:53:32.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,12.171484888304862,48.529411764705884,1610612760,48,55,2022-01-08T01:53:35Z,2580000,7.0,62.0,1,left,MISS T. Mann 6' driving Layup,[1630544],1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,6.23,,,,,,,,,,
266,PT04M26.00S,2022-01-08T01:53:34.8Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612750,48,55,2022-01-08T01:53:35Z,2590000,,,0,,K. Towns REBOUND (Off:0 Def:2),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,265.0,2.0,2.0,0.0,,,,,,
267,PT04M12.00S,2022-01-08T01:53:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,89.17542706964521,44.36274509803921,1610612750,48,55,2022-01-08T01:53:52Z,2600000,-28.0,49.0,1,right,MISS A. Edwards driving Layup - blocked,"[1630162, 1628983]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,,,,,,,,,Missed,,5.68,,,,,,,,Gilgeous-Alexander,1628983.0,
268,PT04M12.00S,2022-01-08T01:53:48.4Z,2,REGULAR,block,,[],1628983,,,1610612750,48,55,2022-01-08T01:53:51Z,2610000,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M09.00S,2022-01-08T01:53:51.4Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,48,55,2022-01-08T01:53:52Z,2620000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,267.0,1.0,1.0,0.0,,,,,,
270,PT04M09.00S,2022-01-08T01:53:55.6Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612760,48,55,2022-01-08T01:54:22Z,2630000,,,0,,T. Prince shooting personal FOUL (1 PF) (Dort 2 FT),"[1627752, 1629652]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,1627534.0,1.0,0.0,Dort,1629652.0,,,,,,,,,,,,,
272,PT04M09.00S,2022-01-08T01:54:28.1Z,2,REGULAR,instantreplay,request,[],0,,,1610612760,48,55,2022-01-08T01:55:38Z,2650000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M09.00S,2022-01-08T01:55:50.2Z,2,REGULAR,substitution,out,[],1630544,,,1610612760,48,55,2022-01-08T01:56:06Z,2660000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M09.00S,2022-01-08T01:55:50.2Z,2,REGULAR,substitution,in,[],203488,,,1610612760,48,55,2022-01-08T01:56:06Z,2670000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M09.00S,2022-01-08T01:56:10.2Z,2,REGULAR,substitution,out,[],1629647,,,1610612760,48,55,2022-01-08T01:56:13Z,2680000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M09.00S,2022-01-08T01:56:10.2Z,2,REGULAR,substitution,in,[],1630526,,,1610612760,48,55,2022-01-08T01:56:13Z,2690000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
